transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
95,Leicester,0,2,14,0,2,2023-05-08T14:00:00Z,0,2.67,3,75.4,0,0,127,3.3,0.04,4.8,1,47,4415,200,2,True,49,81,0,0,Fulham,343,0.28,0.32,32,35,Tom Cairney,38.0,MID,11.8,5,0
-72734,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,510,0.0,0.0,0.0,0,46,197864,201,0,True,0,0,0,0,Fulham,343,0.0,0.0,73244,35,Tim Ream,0.0,DEF,0.0,5,0
-2,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,47,2020,202,0,True,0,0,0,0,Fulham,343,0.0,0.0,2,35,Anthony Knockaert,0.0,MID,0.0,5,0
-50,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,7661,203,0,True,0,0,0,0,Fulham,343,0.0,0.0,50,35,Nathaniel Chalobah,0.0,MID,0.0,5,0
-4,Leicester,0,0,1,0,1,2023-05-08T14:00:00Z,0,0.18,3,10.2,0,0,23,0.7,0.06,24.7,0,54,5634,204,0,True,8,8,0,0,Fulham,343,0.0,0.06,27,35,Neeskens Kebano,4.0,MID,3.9,5,0
-144,Leicester,0,0,1,0,1,2023-05-08T14:00:00Z,0,0.18,3,4.0,0,0,251,1.3,0.0,0.0,0,54,14756,205,0,True,3,8,0,0,Fulham,343,0.0,0.0,395,35,Bobby Reid,0.0,MID,0.4,5,0
-2,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,1264,206,0,True,0,0,0,0,Fulham,343,0.0,0.0,2,35,Joe Bryan,0.0,DEF,0.0,5,0
-696,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,40,140251,207,0,True,0,0,0,0,Fulham,343,0.0,0.0,696,35,Paulo Gazzaniga Farias,0.0,GK,0.0,5,0
-72,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,39,21265,208,0,True,0,0,0,0,Fulham,343,0.0,0.0,72,35,Terence Kongolo,0.0,DEF,0.0,5,0
218,Leicester,0,0,1,0,3,2023-05-08T14:00:00Z,0,2.84,3,13.0,0,0,428,1.5,0.01,10.8,1,44,12849,209,0,True,11,90,0,0,Fulham,343,0.24,0.25,210,35,Tosin Adarabioyo,13.0,DEF,3.7,5,0
-20474,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,216,0.0,0.0,0.0,0,66,1343547,210,0,True,0,0,0,0,Fulham,343,0.0,0.0,20690,35,Aleksandar Mitrović,0.0,FWD,0.0,5,0
12814,Leicester,0,0,5,0,1,2023-05-08T14:00:00Z,0,1.88,3,28.8,0,1,15800,3.3,0.05,13.2,1,43,95421,211,0,True,17,76,0,0,Fulham,343,0.3,0.35,2986,35,Harrison Reed,26.0,MID,6.8,5,0
2844,Leicester,0,0,5,0,2,2023-05-08T14:00:00Z,0,2.67,3,21.6,0,1,3966,4.8,0.23,37.5,1,57,15307,212,0,True,18,81,0,0,Fulham,343,0.0,0.23,1122,35,Harry Wilson,6.0,MID,6.5,5,0
-59,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,94,0.0,0.0,0.0,0,43,18078,213,0,True,0,0,0,0,Fulham,343,0.0,0.0,153,35,Marek Rodák,0.0,GK,0.0,5,0
-5,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,48,2670,214,0,True,0,0,0,0,Fulham,343,0.0,0.0,5,35,Ivan Neves Abreu Cavaleiro,0.0,MID,0.0,5,0
-1005,Leicester,0,0,4,0,3,2023-05-08T14:00:00Z,0,2.84,3,39.4,0,1,1292,1.7,0.16,26.1,1,44,49952,215,0,True,24,90,0,0,Fulham,343,0.04,0.2,2297,35,Kenny Tete,15.0,DEF,8.1,5,0
-43,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,43,7082,216,0,True,0,0,0,0,Fulham,343,0.0,0.0,43,35,Josh Onomah,0.0,MID,0.0,5,0
1105,Leicester,0,0,4,0,3,2023-05-08T14:00:00Z,0,2.84,3,13.2,0,1,4461,2.2,0.01,16.0,1,44,59895,217,0,True,23,90,0,0,Fulham,343,0.0,0.01,3356,35,Antonee Robinson,0.0,DEF,2.9,5,0
-4,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,54,3646,218,0,True,0,0,0,0,Fulham,343,0.0,0.0,4,35,Rodrigo Muniz Carvalho,0.0,FWD,0.0,5,0
-278,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,75562,219,0,True,0,0,0,0,Fulham,343,0.0,0.0,278,35,Jay Stansfield,0.0,FWD,0.0,5,0
292,Leicester,0,0,2,0,3,2023-05-08T14:00:00Z,0,2.84,3,24.0,0,0,961,1.3,0.01,13.3,1,49,29622,220,0,True,13,90,0,0,Fulham,343,0.19,0.2,669,35,João Palhinha,4.0,MID,4.1,5,0
-280,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,375,2.7,0.0,0.0,0,59,19498,231,0,True,0,0,0,0,Fulham,343,0.0,0.0,655,35,Daniel James,0.0,MID,0.0,5,0
-199184,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,3778,0.0,0.0,0.0,0,44,1413346,346,0,True,0,0,0,0,Fulham,343,0.0,0.0,202962,35,Andreas Pereira,0.0,MID,0.0,5,0
67,Leicester,0,0,2,0,1,2023-05-08T14:00:00Z,0,1.88,3,18.4,0,0,1070,1.0,0.0,0.3,1,43,33168,470,0,True,13,76,0,0,Fulham,343,0.0,0.0,1003,35,Issa Diop,0.0,DEF,1.9,5,0
-8,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,44,1593,521,0,True,0,0,0,0,Fulham,343,0.0,0.0,8,35,Tyrese Francois,0.0,MID,0.0,5,0
-70,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,43,14225,532,0,True,0,0,0,0,Fulham,343,0.0,0.0,70,35,Kevin Mbabu,0.0,DEF,0.0,5,0
21,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,91,0.0,0.0,0.0,0,43,4759,546,0,True,0,0,0,0,Fulham,343,0.0,0.0,70,35,Luke Harris,0.0,MID,0.0,5,0
-1635,Leicester,0,0,1,0,1,2023-05-08T14:00:00Z,0,0.18,3,1.2,0,0,183,1.0,0.0,0.3,0,49,16390,562,0,True,4,8,0,0,Fulham,343,0.0,0.0,1818,35,Manor Solomon,0.0,MID,0.2,5,0
-141,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,175,0.0,0.0,0.0,0,45,16891,591,0,True,0,0,0,0,Fulham,343,0.0,0.0,316,35,Terry Ablade,0.0,FWD,0.0,5,0
26,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,56,0.0,0.0,0.0,0,43,3173,613,0,True,0,0,0,0,Fulham,343,0.0,0.0,30,35,Layvin Kurzawa,0.0,DEF,0.0,5,0
-1513,Leicester,0,3,15,0,2,2023-05-08T14:00:00Z,0,2.67,3,74.2,0,0,1772,4.5,0.26,41.2,1,55,30416,614,2,True,53,81,0,0,Fulham,343,0.12,0.38,3285,35,Willian,18.0,MID,13.3,5,0
6263,Leicester,0,0,9,0,3,2023-05-08T14:00:00Z,0,2.84,3,47.8,0,1,8560,3.7,0.02,12.1,1,54,35147,618,1,True,32,90,0,0,Fulham,343,0.34,0.36,2297,35,Carlos Vinícius,13.0,FWD,7.3,5,0
-25,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,64,0.0,0.0,0.0,0,40,4947,636,0,True,0,0,0,0,Fulham,343,0.0,0.0,89,35,Stefan Parkes,0.0,DEF,0.0,5,0
6,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,26,0.0,0.0,0.0,0,45,637,641,0,True,0,0,0,0,Fulham,343,0.0,0.0,20,35,Martial Godo,0.0,MID,0.0,5,0
-4,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,13,0.0,0.0,0.0,0,45,317,667,0,True,0,0,0,0,Fulham,343,0.0,0.0,17,35,Kristian Sekularac,0.0,MID,0.0,5,0
76,Leicester,0,0,1,0,2,2023-05-08T14:00:00Z,0,0.96,3,0.4,0,0,100,1.0,0.02,0.8,0,45,613,726,0,True,4,13,0,0,Fulham,343,0.02,0.04,24,35,Sasa Lukic,2.0,MID,0.3,5,0
-31,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,31,0.0,0.0,0.0,0,40,548,747,0,True,0,0,0,0,Fulham,343,0.0,0.0,62,35,George Wickens,0.0,GK,0.0,5,0
194,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,357,0.0,0.0,0.0,0,40,1872,750,0,True,0,0,0,0,Fulham,343,0.0,0.0,163,35,Charlie Robinson,0.0,DEF,0.0,5,0
0,Leicester,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,1.4,0.0,0.0,0,45,0,763,0,True,0,0,0,0,Fulham,343,0.0,0.0,0,35,Matthew Dibley-Dias,0.0,MID,0.0,5,0
-7,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,50,12794,248,0,False,0,0,0,0,Leicester,343,0.0,0.0,7,35,Kasper Schmeichel,0.0,GK,0.0,5,0
-59,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,16,0.0,0.0,0.0,0,44,16880,249,0,False,0,0,0,0,Leicester,343,0.0,0.0,75,35,Jonny Evans,0.0,DEF,0.0,5,0
-8,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,30,0.0,0.0,0.0,0,39,2543,250,0,False,0,0,0,0,Leicester,343,0.0,0.0,38,35,Ryan Bertrand,0.0,DEF,0.0,5,0
-35,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,47,5736,251,0,False,0,0,0,0,Leicester,343,0.0,0.0,35,35,Marc Albrighton,0.0,MID,0.0,5,0
-11,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,348,0.4,0.0,0.0,0,42,45923,252,0,False,0,0,0,0,Leicester,343,0.0,0.0,359,35,Nampalys Mendy,0.0,MID,0.0,5,0
-8152,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,2762,0.0,0.0,0.0,0,38,569809,253,0,False,0,0,0,0,Leicester,343,0.0,0.0,10914,35,Jannik Vestergaard,0.0,DEF,0.0,5,0
-51100,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,5573,0.0,0.0,0.0,0,39,2230268,254,0,False,0,0,0,0,Leicester,343,0.0,0.0,56673,35,Danny Ward,0.0,GK,0.0,5,0
4108,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.38,3,10.2,0,0,5955,3.6,0.0,0.3,1,91,228705,255,0,False,-3,75,1,0,Leicester,343,1.13,1.13,1847,35,Jamie Vardy,45.0,FWD,5.6,5,0
-430,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,12,0.0,0.0,0.0,0,42,6170,256,0,False,0,0,0,0,Leicester,343,0.0,0.0,442,35,Ricardo Pereira,0.0,DEF,0.0,5,0
2361,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,5024,0.0,0.0,0.0,0,39,77088,257,0,False,0,0,0,0,Leicester,343,0.0,0.0,2663,35,Daniel Amartey,0.0,DEF,0.0,5,0
-14178,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.67,3,5.4,0,0,13750,2.8,0.06,5.5,1,43,673215,258,0,False,11,90,0,0,Leicester,343,0.11,0.17,27928,35,Timothy Castagne,8.0,DEF,1.9,5,0
-244,Fulham,0,0,1,0,4,2023-05-08T14:00:00Z,0,1.32,3,11.0,0,0,770,1.6,0.02,21.8,1,61,129749,259,0,False,13,59,0,0,Leicester,343,0.08,0.1,1014,35,Youri Tielemans,11.0,MID,4.4,5,0
-29,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,47,7767,260,0,False,0,0,0,0,Leicester,343,0.0,0.0,29,35,Ayoze Pérez,0.0,MID,0.0,5,0
-27211,Fulham,0,0,9,0,5,2023-05-08T14:00:00Z,0,1.67,3,65.8,0,1,8675,3.8,0.15,63.8,1,79,555127,261,1,False,31,90,0,1,Leicester,343,1.5,1.65,35886,35,James Maddison,45.0,MID,17.5,5,0
-17347,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,91,0.0,0.0,0.0,0,58,93981,262,0,False,0,0,0,0,Leicester,343,0.0,0.0,17438,35,Kelechi Iheanacho,0.0,FWD,0.0,5,0
-12,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,4284,263,0,False,0,0,0,0,Leicester,343,0.0,0.0,12,35,Hamza Choudhury,0.0,MID,0.0,5,0
-2638,Fulham,0,0,11,0,5,2023-05-08T14:00:00Z,0,1.67,3,67.6,0,0,2389,3.0,0.01,1.8,1,66,148620,264,2,False,33,90,0,1,Leicester,343,0.29,0.3,5027,35,Harvey Barnes,47.0,MID,11.6,5,0
-40,Fulham,0,0,1,0,1,2023-05-08T14:00:00Z,0,0.35,3,5.8,0,0,53,1.2,0.01,4.4,0,48,22605,265,0,False,2,30,0,0,Leicester,343,0.0,0.01,93,35,Wilfred Ndidi,0.0,MID,1.0,5,0
-628,Fulham,0,0,1,0,0,2023-05-08T14:00:00Z,0,0.29,3,1.0,0,0,85,0.8,0.0,0.9,0,49,60428,266,0,False,3,14,0,0,Leicester,343,0.0,0.0,713,35,Kiernan Dewsbury-Hall,0.0,MID,0.2,5,0
3021,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.67,3,24.2,0,0,3328,2.8,0.0,0.8,1,42,28351,267,0,False,12,90,0,0,Leicester,343,0.0,0.0,307,35,Çaglar Söyüncü,0.0,DEF,2.5,5,0
-302,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,26,0.0,0.0,0.0,0,41,46805,268,0,False,0,0,0,0,Leicester,343,0.0,0.0,328,35,James Justin,0.0,DEF,0.0,5,0
89,Fulham,0,0,1,0,5,2023-05-08T14:00:00Z,0,1.38,3,10.6,0,0,274,0.8,0.01,11.5,1,44,37051,269,0,False,7,75,0,1,Leicester,343,0.0,0.01,185,35,Boubakary Soumaré,2.0,MID,2.4,5,0
401,Fulham,0,0,1,0,0,2023-05-08T14:00:00Z,0,0.29,3,6.8,0,0,774,0.4,0.02,5.1,0,39,14090,270,0,False,5,14,0,0,Leicester,343,0.0,0.02,373,35,Luke Thomas,0.0,DEF,1.2,5,0
-1330,Fulham,0,0,4,0,0,2023-05-08T14:00:00Z,0,0.29,3,17.2,0,1,731,1.8,0.38,10.3,0,56,90154,271,0,False,16,14,0,0,Leicester,343,0.0,0.38,2061,35,Patson Daka,2.0,FWD,3.0,5,0
-57,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,244,0.0,0.0,0.0,0,39,35404,273,0,False,0,0,0,0,Leicester,343,0.0,0.0,301,35,Lewis Brunt,0.0,DEF,0.0,5,0
12259,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.67,3,13.8,2,0,19799,1.6,0.0,0.0,1,39,573535,548,0,False,12,90,0,0,Leicester,343,0.0,0.0,7540,35,Daniel Iversen,0.0,GK,1.4,5,0
-2,Fulham,0,0,1,0,3,2023-05-08T14:00:00Z,0,1.17,3,1.6,0,0,11,1.0,0.01,1.5,1,48,2308,549,0,False,2,45,0,0,Leicester,343,0.0,0.01,13,35,Dennis Praet,0.0,MID,0.3,5,0
-13,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,79,0.0,0.0,0.0,0,39,5898,581,0,False,0,0,0,0,Leicester,343,0.0,0.0,92,35,Alex Smithies,0.0,GK,0.0,5,0
401,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.67,3,11.0,0,0,1383,1.8,0.0,0.5,1,42,20761,612,0,False,14,90,0,0,Leicester,343,0.06,0.06,982,35,Wout Faes,4.0,DEF,1.6,5,0
-3,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,16,0.0,0.0,0.0,0,45,520,639,0,False,0,0,0,0,Leicester,343,0.0,0.0,19,35,Sammy Braybrooke,0.0,MID,0.0,5,0
5,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,50,0.0,0.0,0.0,0,40,3172,645,0,False,0,0,0,0,Leicester,343,0.0,0.0,45,35,Joe Wormleighton,0.0,DEF,0.0,5,0
0,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,0,0.0,0.0,0.0,0,45,88,687,0,False,0,0,0,0,Leicester,343,0.0,0.0,0,35,Kasey McAteer,0.0,MID,0.0,5,0
-358,Fulham,0,0,0,0,5,2023-05-08T14:00:00Z,0,1.38,3,9.4,0,0,166,1.4,0.04,14.6,1,45,3132,709,0,False,9,75,0,0,Leicester,343,0.0,0.04,524,35,Victor Kristiansen,0.0,DEF,2.4,5,0
-429,Fulham,0,0,1,0,2,2023-05-08T14:00:00Z,0,0.5,3,1.4,0,0,57,1.0,0.0,1.0,0,50,6927,715,0,False,3,45,0,0,Leicester,343,0.05,0.05,486,35,Tetê,6.0,MID,0.8,5,0
-337,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,62,0.2,0.0,0.0,0,45,4958,727,0,False,0,0,0,0,Leicester,343,0.0,0.0,399,35,Harry Souttar,0.0,DEF,0.0,5,0
5,Fulham,0,0,0,0,0,2023-05-08T14:00:00Z,0,0.0,3,0.0,0,0,14,0.0,0.0,0.0,0,45,195,735,0,False,0,0,0,0,Leicester,343,0.0,0.0,9,35,Wanya Marçal-Madivadua,0.0,MID,0.0,5,0
-454,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,101,0.0,0.0,0.0,0,44,6365,221,0,False,0,0,0,0,Leeds,345,0.0,0.0,555,35,Liam Cooper,0.0,DEF,0.0,2,0
-2029,Man City,0,0,1,0,2,2023-05-06T14:00:00Z,0,2.47,1,17.8,0,0,751,-0.6,0.05,14.7,1,45,27408,222,0,False,13,90,0,0,Leeds,345,0.0,0.05,2780,35,Luke Ayling,0.0,DEF,3.3,2,0
-15,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,46,4864,223,0,False,0,0,0,0,Leeds,345,0.0,0.0,15,35,Mateusz Klich,0.0,MID,0.0,2,0
142,Man City,0,0,2,0,2,2023-05-06T14:00:00Z,0,1.65,1,1.8,0,0,179,0.0,0.0,1.9,1,44,3781,224,0,False,4,79,0,0,Leeds,345,0.0,0.0,37,35,Adam Forshaw,0.0,MID,0.4,2,0
-10762,Man City,0,0,5,0,0,2023-05-06T14:00:00Z,0,1.24,1,33.0,0,0,1656,1.4,0.0,0.0,0,63,434026,225,1,False,19,32,0,1,Leeds,345,0.06,0.06,12418,35,Rodrigo,17.0,MID,5.0,2,0
68,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,140,0.0,0.0,0.0,0,49,1495,226,0,False,0,0,0,0,Leeds,345,0.0,0.0,72,35,Stuart Dallas,0.0,DEF,0.0,2,0
-3698,Man City,0,0,2,0,2,2023-05-06T14:00:00Z,0,1.65,1,0.0,0,0,1252,1.8,0.0,0.5,1,71,50203,227,0,False,-1,79,0,0,Leeds,345,0.12,0.12,4950,35,Patrick Bamford,14.0,FWD,1.0,2,0
-99,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,44,22766,228,0,False,0,0,0,0,Leeds,345,0.0,0.0,99,35,Diego Llorente,0.0,DEF,0.0,2,0
-1,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,50,61,229,0,False,0,0,0,0,Leeds,345,0.0,0.0,1,35,Tyler Roberts,0.0,MID,0.0,2,0
-902,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,530,-0.6,0.0,0.0,0,45,18591,230,0,False,0,0,0,0,Leeds,345,0.0,0.0,1432,35,Robin Koch,0.0,DEF,0.0,2,0
-16,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,70,9584,232,0,False,0,0,0,0,Leeds,345,0.0,0.0,16,35,Raphinha,0.0,MID,0.0,2,0
-22446,Man City,0,0,2,0,2,2023-05-06T14:00:00Z,0,1.5,1,0.2,0,0,2738,2.2,0.0,0.0,1,57,248374,233,0,False,4,64,0,0,Leeds,345,0.0,0.0,25184,35,Jack Harrison,0.0,MID,0.0,2,0
0,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,234,234,0,False,0,0,0,0,Leeds,345,0.0,0.0,0,35,Jamie Shackleton,0.0,MID,0.0,2,0
-1711,Man City,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.83,1,0.0,0,0,609,-1.0,0.0,0.0,0,45,59720,235,0,False,1,10,0,0,Leeds,345,0.0,0.0,2320,35,Pascal Struijk,0.0,DEF,0.0,2,0
5586,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,6987,-1.0,0.0,0.0,0,38,74044,236,0,False,0,0,0,0,Leeds,345,0.0,0.0,1401,35,Kristoffer Klaesson,0.0,GK,0.0,2,0
-958,Man City,0,0,1,0,0,2023-05-06T14:00:00Z,0,1.24,1,0.0,0,0,33273,-0.8,0.0,0.0,0,40,1218464,237,0,False,1,31,0,0,Leeds,345,0.0,0.0,34231,35,Sam Greenwood,0.0,FWD,0.0,2,0
-4550,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,1560,0.0,0.0,0.0,0,45,206473,238,0,False,0,0,0,0,Leeds,345,0.0,0.0,6110,35,Illan Meslier,0.0,GK,0.0,2,0
-932,Man City,0,0,4,0,2,2023-05-06T14:00:00Z,0,2.47,1,11.0,0,1,194,0.0,0.0,0.1,1,45,9486,239,0,False,17,90,0,0,Leeds,345,0.0,0.0,1126,35,Junior Firpo,0.0,DEF,1.1,2,0
2090,Man City,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.97,1,0.0,0,0,5475,0.4,0.0,0.1,0,42,69530,240,0,False,3,25,0,0,Leeds,345,0.0,0.0,3385,35,Crysencio Summerville,0.0,MID,0.0,2,0
0,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,45,492,241,0,False,0,0,0,0,Leeds,345,0.0,0.0,0,35,Lewis Bate,0.0,MID,0.0,2,0
-108,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,51,19424,242,0,False,0,0,0,0,Leeds,345,0.0,0.0,108,35,Joe Gelhardt,0.0,FWD,0.0,2,0
-114,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,39,20617,243,0,False,0,0,0,0,Leeds,345,0.0,0.0,114,35,Leo Fuhr Hjelde,0.0,DEF,0.0,2,0
-924,Man City,0,0,1,0,2,2023-05-06T14:00:00Z,0,2.47,1,12.4,0,0,257,-0.8,0.0,0.0,1,47,40919,244,0,False,8,90,0,0,Leeds,345,0.0,0.0,1181,35,Rasmus Kristensen,0.0,DEF,1.2,2,0
-80,Man City,0,0,1,0,2,2023-05-06T14:00:00Z,0,1.24,1,3.2,0,0,162,0.4,0.04,17.1,1,48,8224,245,0,False,2,58,0,0,Leeds,345,0.0,0.04,242,35,Marc Roca,0.0,MID,2.0,2,0
-666,Man City,0,0,1,0,0,2023-05-06T14:00:00Z,0,0.83,1,0.0,0,0,213,0.2,0.0,0.3,0,53,70148,246,0,False,3,10,0,0,Leeds,345,0.0,0.0,879,35,Brenden Aaronson,0.0,MID,0.0,2,0
667,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,832,-1.0,0.0,0.0,0,42,11376,247,0,False,0,0,0,0,Leeds,345,0.0,0.0,165,35,Darko Gyabi,0.0,MID,0.0,2,0
-98,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,55,0.0,0.0,0.0,0,49,15412,506,0,False,0,0,0,0,Leeds,345,0.0,0.0,153,35,Tyler Adams,0.0,MID,0.0,2,0
-2488,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,58,0.0,0.0,0.0,0,65,28447,508,0,False,0,0,0,0,Leeds,345,0.0,0.0,2546,35,Luis Sinisterra,0.0,MID,0.0,2,0
-70,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,0,0.0,0.0,0.0,0,40,14383,547,0,False,0,0,0,0,Leeds,345,0.0,0.0,70,35,Cody Drameh,0.0,DEF,0.0,2,0
118,Man City,0,0,0,0,0,2023-05-06T14:00:00Z,0,0.0,1,0.0,0,0,204,-1.0,0.0,0.0,0,45,4688,565,0,False,0,0,0,0,Leeds,345,0.0,0.0,86,35,Archie Gray,0.0,MID,0.0,2,0
129,Man City,0,0,2,0,2,2023-05-06T14:00:00Z,0,2.47,1,24.4,4,0,210,-0.6,0.0,0.0,1,40,6304,578,0,False,16,90,0,0,Leeds,345,0.0,0.0,81,35,Joel Robles,0.0,GK,2.4,2,0
-956,Man City,0,0,0,0,2,2023-05-06T14:00:00Z,0,1.24,1,0.0,0,0,5024,0.4,0.0,0.6,1,47,86839,619,0,False,-1,57,0,1,Leeds,345,0.0,0.0,5980,35,Wilfried Gnonto,0.0,FWD,0.0,2,0
