transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
-100,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,18,0.0,2022-23,0.00,0.0,0,43,6128,193,0,true,0,0,0,0,Everton,376,0.00,0.00,118,38,Ben Godfrey,0.0,DEF,0.0,1,0
-3025,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,274,0.0,2022-23,0.00,0.0,0,41,65510,194,0,true,0,0,0,0,Everton,376,0.00,0.00,3299,38,Vitalii Mykolenko,0.0,DEF,0.0,1,0
0,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1178,196,0,true,0,0,0,0,Everton,376,0.00,0.00,0,38,Jarrad Branthwaite,0.0,DEF,0.0,1,0
-5272,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,281,0.0,2022-23,0.00,0.0,0,39,254975,197,0,true,0,0,0,0,Everton,376,0.00,0.00,5553,38,Nathan Patterson,0.0,DEF,0.0,1,0
-34,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,17632,198,0,true,0,0,0,0,Everton,376,0.00,0.00,34,38,Niels Nkounkou,0.0,DEF,0.0,1,0
96393,Bournemouth,0,2,8,1,0,2023-05-28T15:30:00Z,0,0.49,0,20.8,0,0,104038,8.0,2022-23,0.00,0.9,1,41,522475,199,0,true,25,90,0,0,Everton,376,0.09,0.09,7645,38,James Tarkowski,6.0,DEF,2.8,1,0
3840,Bournemouth,0,0,6,1,0,2023-05-28T15:30:00Z,0,0.49,0,13.0,0,0,6588,6.0,2022-23,0.00,0.2,1,47,347414,475,0,true,24,90,0,0,Everton,376,0.00,0.00,2748,38,Conor Coady,0.0,DEF,1.3,1,0
11,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,41,0.0,2022-23,0.00,0.0,0,43,5023,531,0,true,0,0,0,0,Everton,376,0.00,0.00,30,38,Rúben Vinagre,0.0,DEF,0.0,1,0
163102,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.49,0,19.4,0,0,169041,3.0,2022-23,0.23,44.8,1,52,248625,534,0,true,11,90,0,0,Everton,376,0.00,0.23,5939,38,Dwight McNeil,2.0,MID,6.6,1,0
22,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,61,0.0,2022-23,0.00,0.0,0,43,3393,560,0,true,0,0,0,0,Everton,376,0.00,0.00,39,38,Stanley Mills,0.0,MID,0.0,1,0
-14,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,6518,561,0,true,0,0,0,0,Everton,376,0.00,0.00,14,38,Lewis Warrington,0.0,MID,0.0,1,0
202,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.49,0,18.8,0,0,316,3.0,2022-23,0.00,1.6,1,45,5349,570,0,true,7,90,0,0,Everton,376,0.06,0.06,114,38,James Garner,7.0,MID,2.7,1,0
486,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.49,0,11.0,0,0,688,3.0,2022-23,0.03,21.5,1,47,16199,577,0,true,5,90,0,0,Everton,376,0.08,0.11,202,38,Amadou Onana,7.0,MID,4.0,1,0
47,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,88,0.0,2022-23,0.00,0.0,0,40,8362,605,0,true,0,0,0,0,Everton,376,0.00,0.00,41,38,Reece Welch,0.0,DEF,0.0,1,0
146,Bournemouth,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.49,0,27.6,0,0,210,3.0,2022-23,0.01,1.6,1,47,7117,611,0,true,16,90,0,0,Everton,376,0.20,0.21,64,38,Idrissa Gueye,24.0,MID,5.3,1,0
-5,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1334,627,0,true,0,0,0,0,Everton,376,0.00,0.00,5,38,Eldin Jakupovic,0.0,GK,0.0,1,0
158,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,251,0.0,2022-23,0.00,0.0,0,39,6070,637,0,true,0,0,0,0,Everton,376,0.00,0.00,93,38,Kyle John,0.0,DEF,0.0,1,0
-17,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,1438,662,0,true,0,0,0,0,Everton,376,0.00,0.00,17,38,Thomas Cannon,0.0,FWD,0.0,1,0
22,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,31,0.0,2022-23,0.00,0.0,0,45,482,678,0,true,0,0,0,0,Everton,376,0.00,0.00,9,38,Isaac Price,0.0,MID,0.0,1,0
-211,Bournemouth,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.05,0,0.0,0,0,914,1.0,2022-23,0.00,0.3,0,45,15673,686,0,true,3,3,0,0,Everton,376,0.00,0.00,1125,38,Ellis Simms,0.0,FWD,0.0,1,0
-8,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,23,0.0,2022-23,0.00,0.0,0,40,471,757,0,true,0,0,0,0,Everton,376,0.00,0.00,31,38,Ishé Samuels-Smith,0.0,DEF,0.0,1,0
29,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,41,0.0,2022-23,0.00,0.0,0,40,238,760,0,true,0,0,0,0,Everton,376,0.00,0.00,12,38,Andy Lonergan,0.0,GK,0.0,1,0
194,Bournemouth,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,0,0.0,0,0,218,0.0,2022-23,0.00,0.0,0,45,268,768,0,true,0,0,0,0,Everton,376,0.00,0.00,24,38,Sean McAllister,0.0,MID,0.0,1,0
7,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,123,-0.5,2022-23,0.00,0.0,0,42,15719,1,0,false,0,0,0,0,Fulham,379,0.00,0.00,116,38,Cédric Soares,0.0,DEF,0.0,2,0
-5774,Man Utd,0,0,3,0,2,2023-05-28T15:30:00Z,0,2.71,1,39.0,6,0,8303,2.5,2022-23,0.00,0.0,1,46,404640,2,0,false,22,90,0,0,Fulham,379,0.00,0.00,14077,38,Bernd Leno,0.0,GK,3.9,2,0
-11,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,49,-0.5,2022-23,0.00,0.0,0,42,13303,105,0,false,0,0,0,0,Fulham,379,0.00,0.00,60,38,Shane Duffy,0.0,DEF,0.0,2,0
-620,Man Utd,0,0,2,0,2,2023-05-28T15:30:00Z,0,2.42,1,1.2,0,0,390,1.5,2022-23,0.04,3.9,1,47,6978,200,0,false,5,79,0,0,Fulham,379,0.25,0.29,1010,38,Tom Cairney,13.0,MID,1.8,2,0
-9260,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,105,0.0,2022-23,0.00,0.0,0,45,136702,201,0,false,0,0,0,0,Fulham,379,0.00,0.00,9365,38,Tim Ream,0.0,DEF,0.0,2,0
-1,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,47,2014,202,0,false,0,0,0,0,Fulham,379,0.00,0.00,1,38,Anthony Knockaert,0.0,MID,0.0,2,0
-19,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,7592,203,0,false,0,0,0,0,Fulham,379,0.00,0.00,19,38,Nathaniel Chalobah,0.0,MID,0.0,2,0
12,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,33,-0.5,2022-23,0.00,0.0,0,54,5714,204,0,false,0,0,0,0,Fulham,379,0.00,0.00,21,38,Neeskens Kebano,0.0,MID,0.0,2,0
-154,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,74,-0.5,2022-23,0.00,0.0,0,54,14271,205,0,false,0,0,0,0,Fulham,379,0.00,0.00,228,38,Bobby Reid,0.0,MID,0.0,2,0
-2,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,1255,206,0,false,0,0,0,0,Fulham,379,0.00,0.00,2,38,Joe Bryan,0.0,DEF,0.0,2,0
-782,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,137944,207,0,false,0,0,0,0,Fulham,379,0.00,0.00,782,38,Paulo Gazzaniga Farias,0.0,GK,0.0,2,0
-91,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,39,20999,208,0,false,0,0,0,0,Fulham,379,0.00,0.00,91,38,Terence Kongolo,0.0,DEF,0.0,2,0
-621,Man Utd,0,0,1,0,2,2023-05-28T15:30:00Z,0,2.71,1,19.4,0,0,91,0.5,2022-23,0.01,0.3,1,44,12959,209,0,false,14,90,0,0,Fulham,379,0.00,0.01,712,38,Tosin Adarabioyo,0.0,DEF,2.0,2,0
43579,Man Utd,0,0,-1,0,2,2023-05-28T15:30:00Z,0,2.42,1,0.0,0,0,56893,-1.5,2022-23,0.11,11.8,1,66,1439689,210,0,false,-19,79,1,1,Fulham,379,1.18,1.29,13314,38,Aleksandar Mitrović,30.0,FWD,4.0,2,0
468,Man Utd,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.67,1,4.0,0,0,6935,0.5,2022-23,0.01,11.7,0,43,118163,211,0,false,5,24,0,0,Fulham,379,0.00,0.01,6467,38,Harrison Reed,0.0,MID,1.6,2,0
-1759,Man Utd,0,0,2,0,2,2023-05-28T15:30:00Z,0,2.04,1,6.0,0,0,1999,1.5,2022-23,0.04,2.0,1,57,20172,212,0,false,3,65,0,0,Fulham,379,0.05,0.09,3758,38,Harry Wilson,5.0,MID,1.3,2,0
-80,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,76,-0.5,2022-23,0.00,0.0,0,43,18148,213,0,false,0,0,0,0,Fulham,379,0.00,0.00,156,38,Marek Rodák,0.0,GK,0.0,2,0
-3,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,48,2661,214,0,false,0,0,0,0,Fulham,379,0.00,0.00,3,38,Ivan Neves Abreu Cavaleiro,0.0,MID,0.0,2,0
-2648,Man Utd,0,1,8,0,2,2023-05-28T15:30:00Z,0,2.71,1,52.4,0,0,604,7.5,2022-23,0.05,5.8,1,44,50402,215,1,false,31,90,0,0,Fulham,379,0.19,0.24,3252,38,Kenny Tete,35.0,DEF,9.3,2,0
-23,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,43,7002,216,0,false,0,0,0,0,Fulham,379,0.00,0.00,23,38,Josh Onomah,0.0,MID,0.0,2,0
-5090,Man Utd,0,0,1,0,2,2023-05-28T15:30:00Z,0,2.71,1,20.2,0,0,1019,0.5,2022-23,0.09,9.8,1,44,60044,217,0,false,14,90,0,0,Fulham,379,0.00,0.09,6109,38,Antonee Robinson,4.0,DEF,3.4,2,0
-1,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,54,3638,218,0,false,0,0,0,0,Fulham,379,0.00,0.00,1,38,Rodrigo Muniz Carvalho,0.0,FWD,0.0,2,0
-144,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,75076,219,0,false,0,0,0,0,Fulham,379,0.00,0.00,144,38,Jay Stansfield,0.0,FWD,0.0,2,0
-222,Man Utd,0,0,1,0,2,2023-05-28T15:30:00Z,0,2.71,1,9.8,0,0,334,0.5,2022-23,0.00,1.0,1,49,29645,220,0,false,13,90,0,1,Fulham,379,0.00,0.00,556,38,João Palhinha,2.0,MID,1.3,2,0
-199,Man Utd,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.29,1,5.0,0,0,35,0.4,2022-23,0.08,8.3,0,59,18176,231,0,false,5,10,0,0,Fulham,379,0.00,0.08,234,38,Daniel James,2.0,MID,1.5,2,0
-46934,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,247,0.0,2022-23,0.00,0.0,0,43,1153776,346,0,false,0,0,0,0,Fulham,379,0.00,0.00,47181,38,Andreas Pereira,0.0,MID,0.0,2,0
-1567,Man Utd,0,0,1,0,2,2023-05-28T15:30:00Z,0,2.71,1,29.6,0,0,530,0.5,2022-23,0.30,11.1,1,43,34311,470,0,false,21,90,0,0,Fulham,379,0.00,0.30,2097,38,Issa Diop,2.0,DEF,4.3,2,0
-4,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,1583,521,0,false,0,0,0,0,Fulham,379,0.00,0.00,4,38,Tyrese Francois,0.0,MID,0.0,2,0
-45,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,43,14112,532,0,false,0,0,0,0,Fulham,379,0.00,0.00,45,38,Kevin Mbabu,0.0,DEF,0.0,2,0
-54,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,43,-0.5,2022-23,0.00,0.0,0,43,4829,546,0,false,0,0,0,0,Fulham,379,0.00,0.00,97,38,Luke Harris,0.0,MID,0.0,2,0
-602,Man Utd,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.67,1,4.2,0,0,57,0.5,2022-23,0.12,11.6,0,49,13632,562,0,false,2,24,0,0,Fulham,379,0.11,0.23,659,38,Manor Solomon,10.0,MID,2.6,2,0
-404,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,165,-0.5,2022-23,0.00,0.0,0,45,17067,591,0,false,0,0,0,0,Fulham,379,0.00,0.00,569,38,Terry Ablade,0.0,FWD,0.0,2,0
9,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,38,-0.5,2022-23,0.00,0.0,0,43,3306,613,0,false,0,0,0,0,Fulham,379,0.00,0.00,29,38,Layvin Kurzawa,0.0,DEF,0.0,2,0
-3019,Man Utd,0,0,5,0,2,2023-05-28T15:30:00Z,0,2.71,1,25.6,0,1,5240,4.5,2022-23,0.41,44.6,1,55,51333,614,0,false,25,90,0,0,Fulham,379,0.00,0.41,8259,38,Willian,2.0,MID,7.2,2,0
-10427,Man Utd,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.29,1,0.0,0,0,2733,0.5,2022-23,0.02,0.3,0,54,55022,618,0,false,1,10,0,0,Fulham,379,0.00,0.02,13160,38,Carlos Vinícius,4.0,FWD,0.4,2,0
-115,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,66,-0.5,2022-23,0.00,0.0,0,40,5180,636,0,false,0,0,0,0,Fulham,379,0.00,0.00,181,38,Stefan Parkes,0.0,DEF,0.0,2,0
-6,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,21,-0.5,2022-23,0.00,0.0,0,45,650,641,0,false,0,0,0,0,Fulham,379,0.00,0.00,27,38,Martial Godo,0.0,MID,0.0,2,0
7,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,19,-0.5,2022-23,0.00,0.0,0,45,350,667,0,false,0,0,0,0,Fulham,379,0.00,0.00,12,38,Kristian Sekularac,0.0,MID,0.0,2,0
-20,Man Utd,0,0,2,0,2,2023-05-28T15:30:00Z,0,2.04,1,6.6,0,0,25,1.5,2022-23,0.02,5.9,1,45,639,726,0,false,9,65,0,0,Fulham,379,0.02,0.04,45,38,Sasa Lukic,1.0,MID,1.4,2,0
-183,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,58,-0.5,2022-23,0.00,0.0,0,40,685,747,0,false,0,0,0,0,Fulham,379,0.00,0.00,241,38,George Wickens,0.0,GK,0.0,2,0
-128,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,145,-0.5,2022-23,0.00,0.0,0,40,2340,750,0,false,0,0,0,0,Fulham,379,0.00,0.00,273,38,Charlie Robinson,0.0,DEF,0.0,2,0
61,Man Utd,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,86,-0.5,2022-23,0.00,0.0,0,45,149,763,0,false,0,0,0,0,Fulham,379,0.00,0.00,25,38,Matthew Dibley-Dias,0.0,MID,0.0,2,0
-9,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,50,12770,248,0,true,0,0,0,0,Leicester,378,0.00,0.00,9,38,Kasper Schmeichel,0.0,GK,0.0,2,0
1044,West Ham,0,0,1,0,1,2023-05-28T15:30:00Z,0,1.34,1,24.0,0,0,1127,3.5,2022-23,0.07,0.9,1,44,18336,249,0,true,12,90,0,1,Leicester,378,0.00,0.07,83,38,Jonny Evans,0.0,DEF,2.5,2,0
1,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,39,0.0,2022-23,0.00,0.0,0,39,2573,250,0,true,0,0,0,0,Leicester,378,0.00,0.00,38,38,Ryan Bertrand,0.0,DEF,0.0,2,0
-10,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,47,5689,251,0,true,0,0,0,0,Leicester,378,0.00,0.00,10,38,Marc Albrighton,0.0,MID,0.0,2,0
42,West Ham,0,0,1,0,1,2023-05-28T15:30:00Z,0,0.46,1,0.0,0,0,258,1.0,2022-23,0.00,0.3,0,42,46074,252,0,true,3,19,0,0,Leicester,378,0.00,0.00,216,38,Nampalys Mendy,0.0,MID,0.0,2,0
-4179,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,3880,0.0,2022-23,0.00,0.0,0,38,558640,253,0,true,0,0,0,0,Leicester,378,0.00,0.00,8059,38,Jannik Vestergaard,0.0,DEF,0.0,2,0
-58520,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,3314,0.0,2022-23,0.00,0.0,0,38,2094773,254,0,true,0,0,0,0,Leicester,378,0.00,0.00,61834,38,Danny Ward,0.0,GK,0.0,2,0
36670,West Ham,0,0,1,0,1,2023-05-28T15:30:00Z,0,0.32,1,2.0,0,0,40108,1.5,2022-23,0.00,0.3,0,91,267218,255,0,true,3,13,0,0,Leicester,378,0.00,0.00,3438,38,Jamie Vardy,2.0,FWD,0.4,2,0
-17,West Ham,0,0,1,0,0,2023-05-28T15:30:00Z,0,0.15,1,5.2,0,0,169,0.5,2022-23,0.00,0.0,0,42,5865,256,0,true,6,1,0,0,Leicester,378,0.00,0.00,186,38,Ricardo Pereira,0.0,DEF,0.5,2,0
-249,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,2061,0.0,2022-23,0.00,0.0,0,39,77916,257,0,true,0,0,0,0,Leicester,378,0.00,0.00,2310,38,Daniel Amartey,0.0,DEF,0.0,2,0
23118,West Ham,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.19,1,11.0,0,0,33618,4.0,2022-23,0.01,2.9,1,43,636647,258,0,true,14,90,0,0,Leicester,378,0.00,0.01,10500,38,Timothy Castagne,0.0,DEF,1.4,2,0
4260,West Ham,0,1,6,0,1,2023-05-28T15:30:00Z,0,1.34,1,29.6,0,1,4773,4.5,2022-23,0.19,28.6,1,61,134100,259,0,true,29,90,0,0,Leicester,378,0.02,0.21,513,38,Youri Tielemans,1.0,MID,5.9,2,0
-8,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,47,7726,260,0,true,0,0,0,0,Leicester,378,0.00,0.00,8,38,Ayoze Pérez,0.0,MID,0.0,2,0
124938,West Ham,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.34,1,17.0,0,0,132913,1.5,2022-23,0.10,14.9,1,78,643190,261,0,true,6,90,0,0,Leicester,378,0.39,0.49,7975,38,James Maddison,36.0,MID,6.8,2,0
15341,West Ham,0,0,5,1,0,2023-05-28T15:30:00Z,0,1.02,1,18.4,0,1,16985,3.0,2022-23,0.15,46.3,1,58,100861,262,0,true,21,76,0,0,Leicester,378,0.15,0.30,1644,38,Kelechi Iheanacho,11.0,FWD,7.6,2,0
-10,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,4257,263,0,true,0,0,0,0,Leicester,378,0.00,0.00,10,38,Hamza Choudhury,0.0,MID,0.0,2,0
44220,West Ham,0,0,7,0,1,2023-05-28T15:30:00Z,0,1.34,1,45.4,0,0,46992,4.0,2022-23,0.08,17.8,1,66,196573,264,1,true,24,90,0,0,Leicester,378,0.51,0.59,2772,38,Harvey Barnes,59.0,MID,12.2,2,0
-57,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,35,0.8,2022-23,0.00,0.0,0,48,22546,265,0,true,0,0,0,0,Leicester,378,0.00,0.00,92,38,Wilfred Ndidi,0.0,MID,0.0,2,0
-278,West Ham,0,0,3,1,0,2023-05-28T15:30:00Z,0,0.88,1,7.0,0,0,142,1.5,2022-23,0.10,14.0,1,49,59048,266,0,true,9,70,0,0,Leicester,378,0.06,0.16,420,38,Kiernan Dewsbury-Hall,6.0,MID,2.7,2,0
-672,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,22,0.0,2022-23,0.00,0.0,0,42,26008,267,0,true,0,0,0,0,Leicester,378,0.00,0.00,694,38,Çaglar Söyüncü,0.0,DEF,0.0,2,0
-157,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,20,0.0,2022-23,0.00,0.0,0,41,46294,268,0,true,0,0,0,0,Leicester,378,0.00,0.00,177,38,James Justin,0.0,DEF,0.0,2,0
218,West Ham,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.34,1,12.8,0,0,366,2.5,2022-23,0.02,24.3,1,44,37325,269,0,true,15,90,0,0,Leicester,378,0.00,0.02,148,38,Boubakary Soumaré,0.0,MID,3.7,2,0
3279,West Ham,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.34,1,7.2,0,0,3714,4.0,2022-23,0.01,2.5,1,39,18968,270,0,true,13,90,0,0,Leicester,378,0.00,0.01,435,38,Luke Thomas,0.0,DEF,1.0,2,0
527,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,1276,0.5,2022-23,0.00,0.0,0,56,89418,271,0,true,0,0,0,0,Leicester,378,0.00,0.00,749,38,Patson Daka,0.0,FWD,0.0,2,0
-57,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,189,0.0,2022-23,0.00,0.0,0,39,35437,273,0,true,0,0,0,0,Leicester,378,0.00,0.00,246,38,Lewis Brunt,0.0,DEF,0.0,2,0
9129,West Ham,0,0,2,0,1,2023-05-28T15:30:00Z,0,1.34,1,19.6,2,0,14442,5.5,2022-23,0.00,0.0,1,39,581273,548,0,true,11,90,0,0,Leicester,378,0.00,0.00,5313,38,Daniel Iversen,0.0,GK,2.0,2,0
11,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,21,0.0,2022-23,0.00,0.0,0,48,2335,549,0,true,0,0,0,0,Leicester,378,0.00,0.00,10,38,Dennis Praet,0.0,MID,0.0,2,0
3,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,66,0.0,2022-23,0.00,0.0,0,39,5970,581,0,true,0,0,0,0,Leicester,378,0.00,0.00,63,38,Alex Smithies,0.0,GK,0.0,2,0
2477,West Ham,0,2,10,0,1,2023-05-28T15:30:00Z,0,1.34,1,49.8,0,0,3113,8.0,2022-23,0.00,0.3,1,42,23010,612,1,true,31,90,0,0,Leicester,378,0.31,0.31,636,38,Wout Faes,17.0,DEF,6.7,2,0
-2,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,21,0.0,2022-23,0.00,0.0,0,45,526,639,0,true,0,0,0,0,Leicester,378,0.00,0.00,23,38,Sammy Braybrooke,0.0,MID,0.0,2,0
58,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,101,0.0,2022-23,0.00,0.0,0,40,3445,645,0,true,0,0,0,0,Leicester,378,0.00,0.00,43,38,Joe Wormleighton,0.0,DEF,0.0,2,0
0,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,88,687,0,true,0,0,0,0,Leicester,378,0.00,0.00,0,38,Kasey McAteer,0.0,MID,0.0,2,0
193,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,343,0.0,2022-23,0.00,0.0,0,45,3361,709,0,true,0,0,0,0,Leicester,378,0.00,0.00,150,38,Victor Kristiansen,0.0,DEF,0.0,2,0
-80,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,71,0.0,2022-23,0.00,0.0,0,49,6402,715,0,true,0,0,0,0,Leicester,378,0.00,0.00,151,38,Tetê,0.0,MID,0.0,2,0
1040,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,1181,3.0,2022-23,0.00,0.0,0,45,5979,727,0,true,0,0,0,0,Leicester,378,0.00,0.00,141,38,Harry Souttar,0.0,DEF,0.0,2,0
12,West Ham,0,0,0,0,0,2023-05-28T15:30:00Z,0,0.00,1,0.0,0,0,23,0.0,2022-23,0.00,0.0,0,45,224,735,0,true,0,0,0,0,Leicester,378,0.00,0.00,11,38,Wanya Marçal-Madivadua,0.0,MID,0.0,2,0
15,Spurs,0,0,-1,0,4,2023-05-28T15:30:00Z,0,2.12,4,17.2,0,0,85,-1.0,2022-23,0.01,1.5,1,44,6101,221,0,true,12,90,0,1,Leeds,377,0.00,0.01,70,38,Liam Cooper,2.0,DEF,2.1,1,0
3994,Spurs,0,0,0,0,4,2023-05-28T15:30:00Z,0,2.12,4,13.6,0,0,5410,0.0,2022-23,0.06,8.3,1,45,34073,222,0,true,18,90,0,0,Leeds,377,0.27,0.33,1416,38,Luke Ayling,17.0,DEF,3.9,1,0
