transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,season,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
3102,Man City,0,0,1,0,1,2023-05-24T19:00:00Z,0,1.60,1,6.0,0,0,3803,3.5,2022-23,0.01,1.9,1,42,45144,149,0,true,9,51,0,0,Brighton,314,0.13,0.14,701,37,Billy Gilmour,17.0,MID,2.5,1,0
-14,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,4551,542,0,true,0,0,0,0,Brighton,362,0.00,0.00,14,37,Kjell Scherpen,0.0,GK,0.0,3,0
-14,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,4551,542,0,true,0,0,0,0,Brighton,314,0.00,0.00,14,37,Kjell Scherpen,0.0,GK,0.0,1,0
-28,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,10418,543,0,true,0,0,0,0,Brighton,362,0.00,0.00,28,37,Matt Clarke,0.0,DEF,0.0,3,0
-28,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,10418,543,0,true,0,0,0,0,Brighton,314,0.00,0.00,28,37,Matt Clarke,0.0,DEF,0.0,1,0
230,Southampton,0,0,1,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,608,-0.3,2022-23,0.00,0.0,0,40,33482,544,0,true,2,1,0,0,Brighton,362,0.00,0.00,378,37,Jan Paul van Hecke,0.0,DEF,0.0,3,0
230,Man City,0,0,1,0,1,2023-05-24T19:00:00Z,0,1.78,1,9.2,0,0,608,-0.3,2022-23,0.00,0.7,1,40,33482,544,0,true,10,90,0,1,Brighton,314,0.00,0.00,378,37,Jan Paul van Hecke,0.0,DEF,1.0,1,0
4231,Southampton,0,1,6,0,1,2023-05-21T13:00:00Z,0,0.65,1,32.2,0,1,4825,4.9,2022-23,0.06,22.9,1,44,16715,559,0,true,28,88,0,0,Brighton,362,0.03,0.09,594,37,Levi Colwill,8.0,DEF,6.3,3,0
4231,Man City,0,1,6,0,1,2023-05-24T19:00:00Z,0,1.78,1,26.4,0,1,4825,4.9,2022-23,0.01,10.8,1,44,16715,559,0,true,22,90,0,0,Brighton,314,0.00,0.01,594,37,Levi Colwill,0.0,DEF,3.7,1,0
309090,Southampton,0,0,2,0,1,2023-05-21T13:00:00Z,0,0.65,1,18.2,0,0,319564,10.1,2022-23,0.16,43.5,1,50,2337731,586,0,true,16,90,0,0,Brighton,362,0.10,0.26,10474,37,Pervis Estupiñán,13.0,DEF,7.5,3,0
309090,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.78,1,19.4,0,0,319564,10.1,2022-23,0.24,34.3,1,50,2337731,586,0,true,18,90,0,0,Brighton,314,0.05,0.29,10474,37,Pervis Estupiñán,10.0,DEF,6.4,1,0
15370,Southampton,0,3,13,0,1,2023-05-21T13:00:00Z,0,0.61,1,64.4,0,0,20907,4.7,2022-23,0.00,0.3,1,46,169695,596,2,true,54,64,0,0,Brighton,362,0.73,0.73,5537,37,Evan Ferguson,50.0,FWD,11.5,3,0
15370,Man City,0,0,1,0,0,2023-05-24T19:00:00Z,0,0.18,1,1.6,0,0,20907,4.7,2022-23,0.02,1.6,0,46,169695,596,0,true,1,38,0,0,Brighton,314,0.15,0.17,5537,37,Evan Ferguson,28.0,FWD,3.1,1,0
-10,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,2292,640,0,true,0,0,0,0,Brighton,362,0.00,0.00,10,37,Ed Turns,0.0,DEF,0.0,3,0
-10,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,2292,640,0,true,0,0,0,0,Brighton,314,0.00,0.00,10,37,Ed Turns,0.0,DEF,0.0,1,0
21,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,63,-0.5,2022-23,0.00,0.0,0,45,898,651,0,true,0,0,0,0,Brighton,362,0.00,0.00,42,37,Andrew Moran,0.0,MID,0.0,3,0
21,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,63,-0.5,2022-23,0.00,0.0,0,45,898,651,0,true,0,0,0,0,Brighton,314,0.00,0.00,42,37,Andrew Moran,0.0,MID,0.0,1,0
-11,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1534,652,0,true,0,0,0,0,Brighton,362,0.00,0.00,11,37,James Furlong,0.0,DEF,0.0,3,0
-11,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,40,1534,652,0,true,0,0,0,0,Brighton,314,0.00,0.00,11,37,James Furlong,0.0,DEF,0.0,1,0
10,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,19,-0.5,2022-23,0.00,0.0,0,45,292,677,0,true,0,0,0,0,Brighton,362,0.00,0.00,9,37,Jack Hinshelwood,0.0,MID,0.0,3,0
10,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,19,-0.5,2022-23,0.00,0.0,0,45,292,677,0,true,0,0,0,0,Brighton,314,0.00,0.00,9,37,Jack Hinshelwood,0.0,MID,0.0,1,0
754,Southampton,0,0,0,0,1,2023-05-21T13:00:00Z,0,0.27,1,10.4,0,0,2300,2.1,2022-23,0.05,3.9,0,45,9254,679,0,true,2,45,0,1,Brighton,362,0.13,0.18,1546,37,Facundo Buonanotte,22.0,MID,3.6,3,0
754,Man City,0,0,2,0,1,2023-05-24T19:00:00Z,0,1.70,1,7.4,0,0,2300,2.1,2022-23,0.15,12.8,1,45,9254,679,0,true,7,74,0,0,Brighton,314,0.21,0.36,1546,37,Facundo Buonanotte,29.0,MID,4.9,1,0
37,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,72,-0.3,2022-23,0.00,0.0,0,45,630,719,0,true,0,0,0,0,Brighton,362,0.00,0.00,35,37,Yasin Ayari,0.0,MID,0.0,3,0
37,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,72,-0.3,2022-23,0.00,0.0,0,45,630,719,0,true,0,0,0,0,Brighton,314,0.00,0.00,35,37,Yasin Ayari,0.0,MID,0.0,1,0
62,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,158,-0.5,2022-23,0.00,0.0,0,40,1967,736,0,true,0,0,0,0,Brighton,362,0.00,0.00,96,37,Odeluga Offiah,0.0,DEF,0.0,3,0
62,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,158,-0.5,2022-23,0.00,0.0,0,40,1967,736,0,true,0,0,0,0,Brighton,314,0.00,0.00,96,37,Odeluga Offiah,0.0,DEF,0.0,1,0
36,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,112,-0.5,2022-23,0.00,0.0,0,40,464,756,0,true,0,0,0,0,Brighton,362,0.00,0.00,76,37,Tom McGill,0.0,GK,0.0,3,0
36,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,112,-0.5,2022-23,0.00,0.0,0,40,464,756,0,true,0,0,0,0,Brighton,314,0.00,0.00,76,37,Tom McGill,0.0,GK,0.0,1,0
38,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,51,-0.3,2022-23,0.00,0.0,0,45,103,762,0,true,0,0,0,0,Brighton,362,0.00,0.00,13,37,Cameron Peupion,0.0,MID,0.0,3,0
38,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,51,-0.3,2022-23,0.00,0.0,0,45,103,762,0,true,0,0,0,0,Brighton,314,0.00,0.00,13,37,Cameron Peupion,0.0,MID,0.0,1,0
53,Southampton,0,0,0,0,0,2023-05-21T13:00:00Z,0,0.00,1,0.0,0,0,59,-0.5,2022-23,0.00,0.0,0,40,82,765,0,true,0,0,0,0,Brighton,362,0.00,0.00,6,37,Imari Samuels,0.0,DEF,0.0,3,0
53,Man City,0,0,0,0,0,2023-05-24T19:00:00Z,0,0.00,1,0.0,0,0,59,-0.5,2022-23,0.00,0.0,0,40,82,765,0,true,0,0,0,0,Brighton,314,0.00,0.00,6,37,Imari Samuels,0.0,DEF,0.0,1,0
75,Man City,0,0,1,0,0,2023-05-21T15:00:00Z,0,0.07,0,3.4,0,0,353,0.2,2022-23,0.01,10.5,0,42,37912,48,0,false,4,9,0,0,Chelsea,365,0.00,0.01,278,37,Carney Chukwuemeka,0.0,MID,1.4,1,0
75,Man Utd,0,0,2,0,4,2023-05-25T19:00:00Z,0,4.01,1,7.4,0,0,353,0.2,2022-23,0.05,7.0,1,42,37912,48,0,false,14,81,0,0,Chelsea,319,0.05,0.10,278,37,Carney Chukwuemeka,6.0,MID,2.0,4,0
-7397,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,83,-0.2,2022-23,0.00,0.0,0,49,575082,112,0,false,0,0,0,0,Chelsea,365,0.00,0.00,7480,37,Marc Cucurella,0.0,DEF,0.0,1,0
-7397,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,83,-0.2,2022-23,0.00,0.0,0,49,575082,112,0,false,0,0,0,0,Chelsea,319,0.00,0.00,7480,37,Marc Cucurella,0.0,DEF,0.0,4,0
1392,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.09,0,6.4,0,0,3064,0.6,2022-23,0.01,1.6,1,47,134116,127,0,false,5,90,0,0,Chelsea,365,0.00,0.01,1672,37,César Azpilicueta,0.0,DEF,0.8,1,0
1392,Man Utd,0,0,0,0,4,2023-05-25T19:00:00Z,0,5.13,1,24.4,0,0,3064,0.6,2022-23,0.12,29.4,1,47,134116,127,0,false,18,90,0,0,Chelsea,319,0.00,0.12,1672,37,César Azpilicueta,0.0,DEF,5.4,4,0
14615,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.09,0,25.6,0,0,28532,1.0,2022-23,0.00,0.0,1,54,665746,128,0,false,18,90,0,0,Chelsea,365,0.00,0.00,13917,37,Thiago Silva,0.0,DEF,2.6,1,0
14615,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,28532,1.0,2022-23,0.00,0.0,0,54,665746,128,0,false,0,0,0,0,Chelsea,319,0.00,0.00,13917,37,Thiago Silva,0.0,DEF,0.0,4,0
-54,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,74492,129,0,false,0,0,0,0,Chelsea,365,0.00,0.00,54,37,Marcos Alonso,0.0,DEF,0.0,1,0
-54,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,74492,129,0,false,0,0,0,0,Chelsea,319,0.00,0.00,54,37,Marcos Alonso,0.0,DEF,0.0,4,0
-4,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,49,2969,131,0,false,0,0,0,0,Chelsea,365,0.00,0.00,4,37,Ross Barkley,0.0,MID,0.0,1,0
-4,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,49,2969,131,0,false,0,0,0,0,Chelsea,319,0.00,0.00,4,37,Ross Barkley,0.0,MID,0.0,4,0
-1295,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,198,0.8,2022-23,0.00,0.0,0,49,36313,132,0,false,0,0,0,0,Chelsea,365,0.00,0.00,1493,37,Mateo Kovacic,0.0,MID,0.0,1,0
-1295,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,198,0.8,2022-23,0.00,0.0,0,49,36313,132,0,false,0,0,0,0,Chelsea,319,0.00,0.00,1493,37,Mateo Kovacic,0.0,MID,0.0,4,0
-61413,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.09,0,8.2,1,0,10328,2.6,2022-23,0.00,0.0,1,46,742629,133,0,false,11,90,0,0,Chelsea,365,0.00,0.00,71741,37,Kepa Arrizabalaga,0.0,GK,0.8,1,0
-61413,Man Utd,0,0,1,0,4,2023-05-25T19:00:00Z,0,5.13,1,45.4,5,0,10328,2.6,2022-23,0.00,0.0,1,46,742629,133,0,false,25,90,0,0,Chelsea,319,0.00,0.00,71741,37,Kepa Arrizabalaga,0.0,GK,4.5,4,0
-2851,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,189,0.4,2022-23,0.00,0.0,0,48,121269,134,0,false,0,0,0,0,Chelsea,365,0.00,0.00,3040,37,N'Golo Kanté,0.0,MID,0.0,1,0
-2851,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,189,0.4,2022-23,0.00,0.0,0,48,121269,134,0,false,0,0,0,0,Chelsea,319,0.00,0.00,3040,37,N'Golo Kanté,0.0,MID,0.0,4,0
328,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,818,3.0,2022-23,0.00,0.0,0,55,46212,135,0,false,0,0,0,0,Chelsea,365,0.00,0.00,490,37,Hakim Ziyech,0.0,MID,0.0,1,0
328,Man Utd,0,0,4,0,0,2023-05-25T19:00:00Z,0,1.13,1,17.4,0,1,818,3.0,2022-23,0.00,10.3,0,55,46212,135,0,false,13,8,0,0,Chelsea,319,0.01,0.01,490,37,Hakim Ziyech,2.0,MID,3.0,4,0
1041,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.02,0,9.8,0,0,1210,2.2,2022-23,0.07,12.1,1,50,14485,136,0,false,9,80,0,0,Chelsea,365,0.00,0.07,169,37,Ruben Loftus-Cheek,0.0,MID,2.2,1,0
1041,Man Utd,0,0,1,0,0,2023-05-25T19:00:00Z,0,1.13,1,1.2,0,0,1210,2.2,2022-23,0.00,0.8,0,50,14485,136,0,false,3,8,0,0,Chelsea,319,0.00,0.00,169,37,Ruben Loftus-Cheek,0.0,MID,0.2,4,0
-10,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,79,18251,137,0,false,0,0,0,0,Chelsea,365,0.00,0.00,10,37,Timo Werner,0.0,FWD,0.0,1,0
-10,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,79,18251,137,0,false,0,0,0,0,Chelsea,319,0.00,0.00,10,37,Timo Werner,0.0,FWD,0.0,4,0
-57,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,39,22564,138,0,false,0,0,0,0,Chelsea,365,0.00,0.00,57,37,Kenedy,0.0,DEF,0.0,1,0
-57,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,39,22564,138,0,false,0,0,0,0,Chelsea,319,0.00,0.00,57,37,Kenedy,0.0,DEF,0.0,4,0
-61401,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,260,0.0,2022-23,0.00,0.0,0,56,365843,139,0,false,0,0,0,0,Chelsea,365,0.00,0.00,61661,37,Ben Chilwell,0.0,DEF,0.0,1,0
-61401,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,260,0.0,2022-23,0.00,0.0,0,56,365843,139,0,false,0,0,0,0,Chelsea,319,0.00,0.00,61661,37,Ben Chilwell,0.0,DEF,0.0,4,0
216,Man City,0,0,1,0,0,2023-05-21T15:00:00Z,0,0.07,0,0.0,0,0,495,-0.2,2022-23,0.00,0.4,0,56,51141,140,0,false,3,5,0,0,Chelsea,365,0.00,0.00,279,37,Christian Pulisic,2.0,MID,0.2,1,0
216,Man Utd,0,0,1,0,2,2023-05-25T19:00:00Z,0,2.96,1,1.2,0,0,495,-0.2,2022-23,0.00,4.3,0,56,51141,140,0,false,3,26,0,0,Chelsea,319,0.01,0.01,279,37,Christian Pulisic,4.0,MID,1.0,4,0
10920,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.09,0,9.2,0,0,14532,1.8,2022-23,0.00,1.4,1,44,74200,141,0,false,12,90,0,0,Chelsea,365,0.17,0.17,3612,37,Trevoh Chalobah,24.0,DEF,3.5,1,0
10920,Man Utd,0,0,0,0,4,2023-05-25T19:00:00Z,0,5.13,1,20.0,0,0,14532,1.8,2022-23,0.00,0.7,1,44,74200,141,0,false,16,90,0,0,Chelsea,319,0.00,0.00,3612,37,Trevoh Chalobah,2.0,DEF,2.3,4,0
-2137,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,123,-0.2,2022-23,0.00,0.0,0,72,385724,142,0,false,0,0,0,0,Chelsea,365,0.00,0.00,2260,37,Mason Mount,0.0,MID,0.0,1,0
-2137,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,123,-0.2,2022-23,0.00,0.0,0,72,385724,142,0,false,0,0,0,0,Chelsea,319,0.00,0.00,2260,37,Mason Mount,0.0,MID,0.0,4,0
-2,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,50,3641,143,0,false,0,0,0,0,Chelsea,365,0.00,0.00,2,37,Malang Sarr,0.0,DEF,0.0,1,0
-2,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,50,3641,143,0,false,0,0,0,0,Chelsea,319,0.00,0.00,2,37,Malang Sarr,0.0,DEF,0.0,4,0
-1,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,3593,144,0,false,0,0,0,0,Chelsea,365,0.00,0.00,1,37,Callum Hudson-Odoi,0.0,MID,0.0,1,0
-1,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,53,3593,144,0,false,0,0,0,0,Chelsea,319,0.00,0.00,1,37,Callum Hudson-Odoi,0.0,MID,0.0,4,0
21053,Man City,0,0,1,0,1,2023-05-21T15:00:00Z,0,1.02,0,4.2,0,0,30588,1.8,2022-23,0.03,12.8,1,74,380538,145,0,false,4,84,0,1,Chelsea,365,0.20,0.23,9535,37,Kai Havertz,19.0,FWD,3.6,1,0
21053,Man Utd,0,0,2,0,2,2023-05-25T19:00:00Z,0,2.18,1,2.2,0,0,30588,1.8,2022-23,0.16,3.7,1,74,380538,145,0,false,5,63,0,0,Chelsea,319,0.40,0.56,9535,37,Kai Havertz,27.0,FWD,3.3,4,0
-9698,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,336,-0.2,2022-23,0.00,0.0,0,58,1230114,146,0,false,0,0,0,0,Chelsea,365,0.00,0.00,10034,37,Reece James,0.0,DEF,0.0,1,0
-9698,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,336,-0.2,2022-23,0.00,0.0,0,58,1230114,146,0,false,0,0,0,0,Chelsea,319,0.00,0.00,10034,37,Reece James,0.0,DEF,0.0,4,0
2265,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,3679,-0.6,2022-23,0.00,0.0,0,48,668348,147,0,false,0,0,0,0,Chelsea,365,0.00,0.00,1414,37,Edouard Mendy,0.0,GK,0.0,1,0
2265,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,3679,-0.6,2022-23,0.00,0.0,0,48,668348,147,0,false,0,0,0,0,Chelsea,319,0.00,0.00,1414,37,Edouard Mendy,0.0,GK,0.0,4,0
11540,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,0.89,0,9.4,0,0,18258,5.0,2022-23,0.01,0.4,1,56,83311,148,0,false,5,68,0,0,Chelsea,365,0.43,0.44,6718,37,Conor Gallagher,14.0,MID,2.4,1,0
11540,Man Utd,0,0,2,0,4,2023-05-25T19:00:00Z,0,4.01,1,0.0,0,0,18258,5.0,2022-23,0.03,4.2,1,56,83311,148,0,false,3,81,0,0,Chelsea,319,0.51,0.54,6718,37,Conor Gallagher,13.0,MID,1.7,4,0
-61,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,47,0.0,2022-23,0.00,0.0,0,52,37584,150,0,false,0,0,0,0,Chelsea,365,0.00,0.00,108,37,Armando Broja,0.0,FWD,0.0,1,0
-61,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,47,0.0,2022-23,0.00,0.0,0,52,37584,150,0,false,0,0,0,0,Chelsea,319,0.00,0.00,108,37,Armando Broja,0.0,FWD,0.0,4,0
-5,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,4040,151,0,false,0,0,0,0,Chelsea,365,0.00,0.00,5,37,Ethan Ampadu,0.0,DEF,0.0,1,0
-5,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,44,4040,151,0,false,0,0,0,0,Chelsea,319,0.00,0.00,5,37,Ethan Ampadu,0.0,DEF,0.0,4,0
286,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.09,0,9.4,0,0,3620,0.2,2022-23,0.01,0.8,1,43,112562,272,0,false,12,90,0,0,Chelsea,365,0.00,0.01,3334,37,Wesley Fofana,0.0,DEF,1.0,1,0
286,Man Utd,0,0,0,0,4,2023-05-25T19:00:00Z,0,5.13,1,10.8,0,0,3620,0.2,2022-23,0.01,11.3,1,43,112562,272,0,false,7,90,0,0,Chelsea,319,0.00,0.01,3334,37,Wesley Fofana,0.0,DEF,2.2,4,0
44606,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,0.89,0,11.8,0,0,51090,8.2,2022-23,0.01,20.9,1,97,440009,304,0,false,6,68,0,0,Chelsea,365,0.26,0.27,6484,37,Raheem Sterling,32.0,MID,6.5,1,0
44606,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,51090,8.2,2022-23,0.00,0.0,0,97,440009,304,0,false,0,0,0,0,Chelsea,319,0.00,0.00,6484,37,Raheem Sterling,0.0,MID,0.0,4,0
-3994,Man City,0,0,1,0,0,2023-05-21T15:00:00Z,0,0.07,0,10.6,0,0,126,-0.3,2022-23,0.00,0.0,0,55,617955,520,0,false,8,9,0,0,Chelsea,365,0.00,0.00,4120,37,Kalidou Koulibaly,0.0,DEF,1.1,1,0
-3994,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,126,-0.3,2022-23,0.00,0.0,0,55,617955,520,0,false,0,0,0,0,Chelsea,319,0.00,0.00,4120,37,Kalidou Koulibaly,0.0,DEF,0.0,4,0
0,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,158,606,0,false,0,0,0,0,Chelsea,365,0.00,0.00,0,37,Harvey Vale,0.0,MID,0.0,1,0
0,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,158,606,0,false,0,0,0,0,Chelsea,319,0.00,0.00,0,37,Harvey Vale,0.0,MID,0.0,4,0
44,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,89,-1.0,2022-23,0.00,0.0,0,49,4259,616,0,false,0,0,0,0,Chelsea,365,0.00,0.00,45,37,Denis Zakaria,0.0,MID,0.0,1,0
44,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,89,-1.0,2022-23,0.00,0.0,0,49,4259,616,0,false,0,0,0,0,Chelsea,319,0.00,0.00,45,37,Denis Zakaria,0.0,MID,0.0,4,0
184,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,711,-0.6,2022-23,0.00,0.0,0,84,75689,617,0,false,0,0,0,0,Chelsea,365,0.00,0.00,527,37,Pierre-Emerick Aubameyang,0.0,FWD,0.0,1,0
184,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,711,-0.6,2022-23,0.00,0.0,0,84,75689,617,0,false,0,0,0,0,Chelsea,319,0.00,0.00,527,37,Pierre-Emerick Aubameyang,0.0,FWD,0.0,4,0
-34,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,29,-0.2,2022-23,0.00,0.0,0,40,2986,635,0,false,0,0,0,0,Chelsea,365,0.00,0.00,63,37,Marcus Bettinelli,0.0,GK,0.0,1,0
-34,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,29,-0.2,2022-23,0.00,0.0,0,40,2986,635,0,false,0,0,0,0,Chelsea,319,0.00,0.00,63,37,Marcus Bettinelli,0.0,GK,0.0,4,0
23,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,71,-1.0,2022-23,0.00,0.0,0,42,863,653,0,false,0,0,0,0,Chelsea,365,0.00,0.00,48,37,Omari Hutchinson,0.0,MID,0.0,1,0
23,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,71,-1.0,2022-23,0.00,0.0,0,42,863,653,0,false,0,0,0,0,Chelsea,319,0.00,0.00,48,37,Omari Hutchinson,0.0,MID,0.0,4,0
519,Man City,0,0,2,0,1,2023-05-21T15:00:00Z,0,1.02,0,22.4,0,0,645,2.6,2022-23,0.26,30.5,1,43,2393,661,0,false,18,80,0,0,Chelsea,365,0.10,0.36,126,37,Lewis Hall,32.0,MID,8.5,1,0
519,Man Utd,0,3,5,0,4,2023-05-25T19:00:00Z,0,5.13,1,24.8,0,0,645,2.6,2022-23,0.41,40.5,1,43,2393,661,0,false,33,90,0,0,Chelsea,319,0.18,0.59,126,37,Lewis Hall,26.0,MID,9.1,4,0
-2,Man City,0,0,0,0,0,2023-05-21T15:00:00Z,0,0.00,0,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,351,673,0,false,0,0,0,0,Chelsea,365,0.00,0.00,2,37,Bashir Humphreys,0.0,DEF,0.0,1,0
-2,Man Utd,0,0,0,0,0,2023-05-25T19:00:00Z,0,0.00,1,0.0,0,0,0,0.0,2022-23,0.00,0.0,0,45,351,673,0,false,0,0,0,0,Chelsea,319,0.00,0.00,2,37,Bashir Humphreys,0.0,DEF,0.0,4,0
