transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,name,threat,position,ict_index,team_h_score,penalties_saved
5,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,71,0.0,0.00,0.0,0,45,4545,565,0,true,0,0,0,0,Leeds,323,0.00,0.00,66,33,Archie Gray,0.0,MID,0.0,1,0
9,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,72,0.0,0.00,0.0,0,40,6112,578,0,true,0,0,0,0,Leeds,323,0.00,0.00,63,33,Joel Robles,0.0,GK,0.0,1,0
-5214,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,2674,0.3,0.00,0.0,0,48,86172,619,0,true,0,0,0,0,Leeds,323,0.00,0.00,7888,33,Wilfried Gnonto,0.0,FWD,0.0,1,0
-15,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,89,0.0,0.00,0.0,0,45,3511,659,0,true,0,0,0,0,Leeds,323,0.00,0.00,104,33,Mateo Joseph Fernández,0.0,FWD,0.0,1,0
29,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,154,0.0,0.00,0.0,0,45,2855,663,0,true,0,0,0,0,Leeds,323,0.00,0.00,125,33,Sonny Perkins,0.0,FWD,0.0,1,0
12,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,225,0.0,0.00,0.0,0,44,3775,691,0,true,0,0,0,0,Leeds,323,0.00,0.00,213,33,Maximilian Wöber,0.0,DEF,0.0,1,0
-87,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,62,0.5,0.00,0.0,0,51,2128,700,0,true,0,0,0,0,Leeds,323,0.00,0.00,149,33,Georginio Rutter,0.0,FWD,0.0,1,0
-10,Leicester,0,0,2,0,1,2023-04-25T19:00:00Z,0,2.10,1,13.2,0,0,177,1.5,0.07,29.3,1,46,3132,720,0,true,9,90,0,0,Leeds,323,0.05,0.12,187,33,Weston McKennie,3.0,MID,4.6,1,0
2,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,43,0.0,0.00,0.0,0,40,951,742,0,true,0,0,0,0,Leeds,323,0.00,0.00,41,33,Jeremiah Chilokoa-Mullen,0.0,DEF,0.0,1,0
-1,Leicester,0,0,0,0,0,2023-04-25T19:00:00Z,0,0.00,1,0.0,0,0,66,0.0,0.00,0.0,0,40,1268,743,0,true,0,0,0,0,Leeds,323,0.00,0.00,67,33,Diogo Pinheiro Monteiro,0.0,DEF,0.0,1,0
-104,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,174,1.2,0.00,0.0,0,44,65493,274,0,false,0,0,0,0,Liverpool,326,0.00,0.00,278,33,James Milner,0.0,MID,0.0,1,0
-692,West Ham,0,0,1,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,772,3.5,0.66,0.0,1,53,60968,275,0,false,16,58,0,0,Liverpool,326,0.00,0.66,1464,33,Jordan Henderson,0.0,MID,0.0,1,0
-1021,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,692,1.7,0.04,0.0,1,59,94022,276,0,false,14,66,0,0,Liverpool,326,0.00,0.04,1713,33,Joel Matip,0.0,DEF,0.0,1,0
-289,West Ham,0,0,1,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,270,1.2,0.01,0.0,0,51,69874,277,0,false,1,7,0,0,Liverpool,326,0.00,0.01,559,33,Thiago Alcántara do Nascimento,0.0,MID,0.0,1,0
-11,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,20,0.7,0.00,0.0,0,49,1895,278,0,false,0,0,0,0,Liverpool,326,0.00,0.00,31,33,Alex Oxlade-Chamberlain,0.0,MID,0.0,1,0
-6337,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,62,0.0,0.00,0.0,0,80,303244,279,0,false,0,0,0,0,Liverpool,326,0.00,0.00,6399,33,Roberto Firmino,0.0,FWD,0.0,1,0
-10137,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,15321,1.3,0.01,0.0,1,66,1333848,280,0,false,16,66,0,0,Liverpool,326,0.13,0.14,25458,33,Virgil van Dijk,0.0,DEF,0.0,1,0
-930,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,31682,3.0,0.00,0.0,1,54,1726270,281,0,false,12,66,0,0,Liverpool,326,0.00,0.00,32612,33,Alisson Ramses Becker,0.0,GK,0.0,1,0
-83,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,414,2.5,0.10,0.0,1,52,86804,282,0,false,16,66,0,0,Liverpool,326,0.06,0.16,497,33,Fabio Henrique Tavares,0.0,MID,0.0,1,0
145628,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,212176,6.3,0.08,0.0,1,130,3747901,283,0,false,13,66,0,0,Liverpool,326,0.11,0.19,66548,33,Mohamed Salah,0.0,MID,0.0,1,0
7375,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,34191,2.2,0.26,0.0,1,68,723954,284,0,false,14,66,0,0,Liverpool,326,0.00,0.26,26816,33,Andrew Robertson,0.0,DEF,0.0,1,0
169167,West Ham,0,0,5,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,1,203226,4.5,0.11,0.0,1,75,2669300,285,0,false,21,66,0,0,Liverpool,326,0.05,0.16,34059,33,Trent Alexander-Arnold,0.0,DEF,0.0,1,0
-1831,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,614,1.5,0.00,0.0,0,43,94644,286,0,false,0,0,0,0,Liverpool,326,0.00,0.00,2445,33,Joseph Gomez,0.0,DEF,0.0,1,0
-14,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,5,0.0,0.00,0.0,0,47,4879,287,0,false,0,0,0,0,Liverpool,326,0.00,0.00,19,33,Naby Keita,0.0,MID,0.0,1,0
283259,West Ham,0,0,1,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,306460,7.0,0.24,0.0,1,88,451876,288,0,false,8,58,0,0,Liverpool,326,0.71,0.95,23201,33,Diogo Teixeira da Silva,0.0,FWD,0.0,1,0
-113,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,59,0.5,0.00,0.0,0,40,18536,289,0,false,0,0,0,0,Liverpool,326,0.00,0.00,172,33,Caoimhin Kelleher,0.0,GK,0.0,1,0
3912,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,18250,1.7,0.00,0.0,0,48,154450,290,0,false,0,0,0,0,Liverpool,326,0.00,0.00,14338,33,Ibrahima Konaté,0.0,DEF,0.0,1,0
28,West Ham,0,0,2,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,292,2.5,0.05,0.0,1,49,2899,291,0,false,14,66,0,0,Liverpool,326,0.04,0.09,264,33,Curtis Jones,0.0,MID,0.0,1,0
-219,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,123,1.5,0.00,0.0,0,43,25711,292,0,false,0,0,0,0,Liverpool,326,0.00,0.00,342,33,Konstantinos Tsimikas,0.0,DEF,0.0,1,0
-2879,West Ham,0,0,1,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,4012,1.0,0.02,0.0,0,78,685576,293,0,false,2,7,0,0,Liverpool,326,0.03,0.05,6891,33,Luis Díaz,0.0,MID,0.0,1,0
-1123,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,174,0.8,0.00,0.0,0,48,64056,294,0,false,0,0,0,0,Liverpool,326,0.00,0.00,1297,33,Harvey Elliott,0.0,MID,0.0,1,0
-80,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,20,0.5,0.00,0.0,0,51,30811,296,0,false,0,0,0,0,Liverpool,326,0.00,0.00,100,33,Fábio Freitas Gouveia Carvalho,0.0,MID,0.0,1,0
-64854,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,7453,2.2,0.00,0.0,0,86,862200,297,0,false,0,0,0,0,Liverpool,326,0.00,0.00,72307,33,Darwin Núñez Ribeiro,0.0,FWD,0.0,1,0
-129,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,40,0.0,0.00,0.0,0,39,22208,298,0,false,0,0,0,0,Liverpool,326,0.00,0.00,169,33,Calvin Ramsay,0.0,DEF,0.0,1,0
351,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,893,0.5,0.00,0.0,0,38,69768,497,0,false,0,0,0,0,Liverpool,326,0.00,0.00,542,33,Adrián San Miguel del Castillo,0.0,GK,0.0,1,0
-1,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,548,498,0,false,0,0,0,0,Liverpool,326,0.00,0.00,1,33,Rhys Williams,0.0,DEF,0.0,1,0
0,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,451,499,0,false,0,0,0,0,Liverpool,326,0.00,0.00,0,33,Ben Davies,0.0,DEF,0.0,1,0
-27,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,14834,500,0,false,0,0,0,0,Liverpool,326,0.00,0.00,27,33,Sepp van den Berg,0.0,DEF,0.0,1,0
237,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,1066,0.5,0.00,0.0,0,38,55171,501,0,false,0,0,0,0,Liverpool,326,0.00,0.00,829,33,Nathaniel Phillips,0.0,DEF,0.0,1,0
-16,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,0,0.0,0.00,0.0,0,40,9925,563,0,false,0,0,0,0,Liverpool,326,0.00,0.00,16,33,Luke Chambers,0.0,DEF,0.0,1,0
-248,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,14,0.0,0.00,0.0,0,43,5414,564,0,false,0,0,0,0,Liverpool,326,0.00,0.00,262,33,Stefan Bajcetic,0.0,MID,0.0,1,0
-5,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,5,0.5,0.00,0.0,0,45,1465,584,0,false,0,0,0,0,Liverpool,326,0.00,0.00,10,33,Bobby Clark,0.0,MID,0.0,1,0
-4,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,14,0.5,0.00,0.0,0,40,3083,592,0,false,0,0,0,0,Liverpool,326,0.00,0.00,18,33,Harvey Davies,0.0,GK,0.0,1,0
-4,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,10,0.5,0.00,0.0,0,48,2583,620,0,false,0,0,0,0,Liverpool,326,0.00,0.00,14,33,Arthur Henrique Ramos de Oliveira Melo,0.0,MID,0.0,1,0
1,West Ham,0,0,0,0,0,2023-04-26T18:45:00Z,0,0.00,1,0.0,0,0,10,0.5,0.00,0.0,0,45,428,665,0,false,0,0,0,0,Liverpool,326,0.00,0.00,9,33,Ben Doak,0.0,MID,0.0,1,0
-88560,West Ham,0,0,7,0,1,2023-04-26T18:45:00Z,0,0.57,1,0.0,0,0,24497,4.3,0.06,0.0,1,77,561134,680,1,false,34,66,0,0,Liverpool,326,0.07,0.13,113057,33,Cody Gakpo,0.0,MID,0.0,1,0
-611,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,4908,1.5,0.01,0.0,1,47,421709,299,0,true,4,47,0,0,Man City,329,0.00,0.01,5519,33,Kyle Walker,0.0,DEF,0.0,2,0
-83,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,5241,3.0,0.22,0.0,1,73,250926,300,0,true,12,47,0,0,Man City,329,0.00,0.22,5324,33,Ilkay Gündogan,0.0,MID,0.0,2,0
88853,Arsenal,0,0,9,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,1,111667,10.3,0.07,0.0,1,121,2941468,301,1,true,38,47,0,0,Man City,329,0.39,0.46,22814,33,Kevin De Bruyne,0.0,MID,0.0,2,0
68634,Arsenal,0,0,7,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,81317,4.7,0.01,0.0,1,55,369392,302,1,true,19,47,0,0,Man City,329,0.14,0.15,12683,33,John Stones,0.0,DEF,0.0,2,0
8052,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,30841,2.5,0.00,0.0,0,73,502351,303,0,true,0,0,0,0,Man City,329,0.00,0.00,22789,33,Riyad Mahrez,0.0,MID,0.0,2,0
240993,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,282260,8.5,0.02,0.0,1,72,1571282,305,0,true,9,47,0,0,Man City,329,0.00,0.02,41267,33,Jack Grealish,0.0,MID,0.0,2,0
-6886,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,71,2071324,306,0,true,0,0,0,0,Man City,329,0.00,0.00,6886,33,João Cancelo,0.0,DEF,0.0,2,0
60777,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,83177,2.5,0.00,0.0,1,54,1561540,307,0,true,3,47,0,0,Man City,329,0.00,0.00,22400,33,Ederson Santana de Moraes,0.0,GK,0.0,2,0
-63786,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,1774,0.8,0.00,0.0,0,51,417313,308,0,true,0,0,0,0,Man City,329,0.00,0.00,65560,33,Nathan Aké,0.0,DEF,0.0,2,0
764,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,1447,1.0,0.00,0.0,0,56,56470,309,0,true,0,0,0,0,Man City,329,0.00,0.00,683,33,Aymeric Laporte,0.0,DEF,0.0,2,0
-1,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,40,1254,310,0,true,0,0,0,0,Man City,329,0.00,0.00,1,33,Zack Steffen,0.0,GK,0.0,2,0
4278,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,9458,1.5,0.11,0.0,1,67,622477,311,0,true,2,47,0,0,Man City,329,0.04,0.15,5180,33,Bernardo Veiga de Carvalho e Silva,0.0,MID,0.0,2,0
18893,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,27614,2.0,0.01,0.0,1,60,796672,312,0,true,5,47,0,1,Man City,329,0.00,0.01,8721,33,Rúben Gato Alves Dias,0.0,DEF,0.0,2,0
2352,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,6952,0.5,0.00,0.0,0,80,906252,314,0,true,0,0,0,0,Man City,329,0.00,0.00,4600,33,Phil Foden,0.0,MID,0.0,2,0
2392,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,4953,2.5,0.01,0.0,1,56,203164,315,0,true,7,47,0,0,Man City,329,0.00,0.01,2561,33,Rodrigo Hernandez,0.0,MID,0.0,2,0
40,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,122,1.0,0.00,0.0,0,42,10359,316,0,true,0,0,0,0,Man City,329,0.00,0.00,82,33,Cole Palmer,0.0,MID,0.0,2,0
0,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,45,393,317,0,true,0,0,0,0,Man City,329,0.00,0.00,0,33,James McAtee,0.0,MID,0.0,2,0
526085,Arsenal,0,0,4,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,1,532070,7.5,0.16,0.0,1,123,9139028,318,0,true,12,47,0,0,Man City,329,0.75,0.91,5985,33,Erling Haaland,0.0,FWD,0.0,2,0
-2359,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,9114,4.5,0.00,0.0,0,60,229385,319,0,true,0,0,0,0,Man City,329,0.00,0.00,11473,33,Julián Álvarez,0.0,FWD,0.0,2,0
-12,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,39,12913,320,0,true,0,0,0,0,Man City,329,0.00,0.00,12,33,Luke Mbete-Tabu,0.0,DEF,0.0,2,0
-640,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,38,75051,322,0,true,0,0,0,0,Man City,329,0.00,0.00,640,33,Josh Wilson-Esbrand,0.0,DEF,0.0,2,0
-12,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,44,18108,323,0,true,0,0,0,0,Man City,329,0.00,0.00,12,33,Liam Delap,0.0,FWD,0.0,2,0
-1124,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,1235,0.5,0.00,0.0,0,38,129828,324,0,true,0,0,0,0,Man City,329,0.00,0.00,2359,33,Stefan Ortega Moreno,0.0,GK,0.0,2,0
-10,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,23,1.0,0.00,0.0,0,48,13354,325,0,true,0,0,0,0,Man City,329,0.00,0.00,33,33,Kalvin Phillips,0.0,MID,0.0,2,0
-376,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,699,0.5,0.00,0.0,0,38,49899,502,0,true,0,0,0,0,Man City,329,0.00,0.00,1075,33,Scott Carson,0.0,GK,0.0,2,0
-4389,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,703,0.5,0.00,0.0,0,39,90526,573,0,true,0,0,0,0,Man City,329,0.00,0.00,5092,33,Rico Lewis,0.0,DEF,0.0,2,0
20,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,78,1.0,0.00,0.0,0,44,8794,587,0,true,0,0,0,0,Man City,329,0.00,0.00,58,33,Sergio Gómez,0.0,DEF,0.0,2,0
0,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,0,0.0,0.00,0.0,0,45,671,599,0,true,0,0,0,0,Man City,329,0.00,0.00,0,33,Claudio Gomes,0.0,MID,0.0,2,0
-6,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,6,0.5,0.00,0.0,0,45,998,600,0,true,0,0,0,0,Man City,329,0.00,0.00,12,33,Ben Knight,0.0,MID,0.0,2,0
23387,Arsenal,0,0,1,0,0,2023-04-26T19:00:00Z,0,0.12,0,0.0,0,0,37174,2.0,0.00,0.0,1,50,304517,610,0,true,2,47,0,0,Man City,329,0.00,0.00,13787,33,Manuel Akanji,0.0,DEF,0.0,2,0
4,Arsenal,0,0,0,0,0,2023-04-26T19:00:00Z,0,0.00,0,0.0,0,0,8,0.5,0.00,0.0,0,44,193,712,0,true,0,0,0,0,Man City,329,0.00,0.00,4,33,Máximo Perrone,0.0,MID,0.0,2,0
-16,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,44,0.0,0.00,0.0,0,44,7150,162,0,false,0,0,0,0,Man Utd,325,0.00,0.00,60,33,Jack Butland,0.0,GK,0.0,null,0
-209,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,102,219298,326,0,false,0,0,0,0,Man Utd,325,0.00,0.00,209,33,Cristiano Ronaldo dos Santos Aveiro,0.0,FWD,0.0,null,0
36768,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,66861,4.0,0.00,0.0,0,50,1335311,327,0,false,0,0,0,0,Man Utd,325,0.00,0.00,30093,33,David De Gea Quintana,0.0,GK,0.0,null,0
407,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,815,0.0,0.00,0.0,0,38,64824,328,0,false,0,0,0,0,Man Utd,325,0.00,0.00,408,33,Phil Jones,0.0,DEF,0.0,null,0
-10496,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,81,0.0,0.00,0.0,0,48,299298,329,0,false,0,0,0,0,Man Utd,325,0.00,0.00,10577,33,Raphaël Varane,0.0,DEF,0.0,null,0
45,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,1348,2.2,0.00,0.0,0,47,48036,330,0,false,0,0,0,0,Man Utd,325,0.00,0.00,1303,33,Harry Maguire,0.0,DEF,0.0,null,0
-233,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,207,0.8,0.00,0.0,0,51,52650,331,0,false,0,0,0,0,Man Utd,325,0.00,0.00,440,33,Frederico Rodrigues de Paula Santos,0.0,MID,0.0,null,0
64176,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,103817,0.2,0.00,0.0,0,51,1660348,332,0,false,0,0,0,0,Man Utd,325,0.00,0.00,39641,33,Luke Shaw,0.0,DEF,0.0,null,0
-95475,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,18232,1.5,0.00,0.0,0,95,810359,333,0,false,0,0,0,0,Man Utd,325,0.00,0.00,113707,33,Bruno Borges Fernandes,0.0,MID,0.0,null,0
-1,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,50,2139,334,0,false,0,0,0,0,Man Utd,325,0.00,0.00,1,33,Alex Telles,0.0,DEF,0.0,null,0
442645,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,468566,3.6,0.00,0.0,0,71,4130739,335,0,false,0,0,0,0,Man Utd,325,0.00,0.00,25921,33,Marcus Rashford,0.0,MID,0.0,null,0
-5,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,13,0.0,0.00,0.0,0,51,16960,336,0,false,0,0,0,0,Man Utd,325,0.00,0.00,18,33,Donny van de Beek,0.0,MID,0.0,null,0
13023,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,15307,1.8,0.00,0.0,0,41,31944,337,0,false,0,0,0,0,Man Utd,325,0.00,0.00,2284,33,Victor Lindelöf,0.0,DEF,0.0,null,0
-654,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,25,0.7,0.00,0.0,0,49,19330,338,0,false,0,0,0,0,Man Utd,325,0.00,0.00,679,33,Scott McTominay,0.0,MID,0.0,null,0
-54,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,40,37267,339,0,false,0,0,0,0,Man Utd,325,0.00,0.00,54,33,Eric Bailly,0.0,DEF,0.0,null,0
-4264,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,856,2.6,0.00,0.0,0,71,344573,340,0,false,0,0,0,0,Man Utd,325,0.00,0.00,5120,33,Jadon Sancho,0.0,MID,0.0,null,0
14373,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,18291,2.4,0.00,0.0,0,43,92218,341,0,false,0,0,0,0,Man Utd,325,0.00,0.00,3918,33,Aaron Wan-Bissaka,0.0,DEF,0.0,null,0
72826,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,86783,4.2,0.00,0.0,0,47,574873,342,0,false,0,0,0,0,Man Utd,325,0.00,0.00,13957,33,Diogo Dalot Teixeira,0.0,DEF,0.0,null,0
-2986,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,846,0.0,0.00,0.0,0,38,296510,343,0,false,0,0,0,0,Man Utd,325,0.00,0.00,3832,33,Brandon Williams,0.0,DEF,0.0,null,0
-44,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,80,0.0,0.00,0.0,0,46,41118,344,0,false,0,0,0,0,Man Utd,325,0.00,0.00,124,33,Anthony Elanga,0.0,MID,0.0,null,0
11512,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,19323,2.4,0.00,0.0,0,63,140920,345,0,false,0,0,0,0,Man Utd,325,0.00,0.00,7811,33,Anthony Martial,0.0,FWD,0.0,null,0
-1,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,57,0.2,0.00,0.0,0,43,3209,347,0,false,0,0,0,0,Man Utd,325,0.00,0.00,58,33,Facundo Pellistri Rebollo,0.0,MID,0.0,null,0
157,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,703,0.0,0.00,0.0,0,38,37725,348,0,false,0,0,0,0,Man Utd,325,0.00,0.00,546,33,Tom Heaton,0.0,GK,0.0,null,0
-4870,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,1569,2.0,0.00,0.0,0,42,218747,504,0,false,0,0,0,0,Man Utd,325,0.00,0.00,6439,33,Tyrell Malacia,0.0,DEF,0.0,null,0
1461,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,3303,0.8,0.00,0.0,0,62,237321,519,0,false,0,0,0,0,Man Utd,325,0.00,0.00,1842,33,Christian Eriksen,0.0,MID,0.0,null,0
-46965,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,184,0.0,0.00,0.0,0,45,635217,533,0,false,0,0,0,0,Man Utd,325,0.00,0.00,47149,33,Lisandro Martínez,0.0,DEF,0.0,null,0
-8,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,0,0.0,0.00,0.0,0,44,4724,550,0,false,0,0,0,0,Man Utd,325,0.00,0.00,8,33,Amad Diallo,0.0,MID,0.0,null,0
-43,Spurs,0,0,0,0,0,2023-04-27T19:15:00Z,0,0.00,null,0.0,0,0,62,0.0,0.00,0.0,0,42,22463,551,0,false,0,0,0,0,Man Utd,325,0.00,0.00,105,33,Zidane Iqbal,0.0,MID,0.0,null,0
