name,transfers_balance,opponent_team,own_goals,bonus,total_points,clean_sheets,goals_conceded,kickoff_time,red_cards,expected_goals_conceded,team_a_score,influence,saves,assists,transfers_in,xP,expected_assists,creativity,starts,value,selected,element,goals_scored,was_home,bps,minutes,penalties_missed,yellow_cards,team,fixture,expected_goals,expected_goal_involvements,transfers_out,round,threat,position,ict_index,team_h_score,penalties_saved,web_name
Crysencio Summerville,-1211,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,3129,1.5,0.0,0.0,0,42,70258,240,0,True,0,0,0,0,Leeds,294,0.0,0.0,4340,30,0.0,MID,0.0,1,0,Summerville
Lewis Bate,0,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,45,498,241,0,True,0,0,0,0,Leeds,294,0.0,0.0,0,30,0.0,MID,0.0,1,0,Bate
Joe Gelhardt,-159,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,51,19959,242,0,True,0,0,0,0,Leeds,294,0.0,0.0,159,30,0.0,FWD,0.0,1,0,Gelhardt
Leo Fuhr Hjelde,-136,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,39,21160,243,0,True,0,0,0,0,Leeds,294,0.0,0.0,136,30,0.0,DEF,0.0,1,0,Hjelde
Rasmus Kristensen,1548,Crystal Palace,0,0,0,0,2,2023-04-09T13:00:00Z,0,0.78,5,4.0,0,0,2231,3.5,0.0,0.6,0,47,42304,244,0,True,2,30,0,0,Leeds,294,0.0,0.0,683,30,0.0,DEF,0.5,1,0,Kristensen
Marc Roca Junqué,124,Crystal Palace,0,0,2,0,5,2023-04-09T13:00:00Z,0,3.03,5,19.0,0,0,194,3.8,0.06,22.0,1,48,8011,245,0,True,10,90,0,0,Leeds,294,0.0,0.06,70,30,0.0,MID,4.1,1,0,Roca
Brenden Aaronson,-378,Crystal Palace,0,0,4,0,3,2023-04-09T13:00:00Z,0,2.24,5,27.2,0,1,388,2.5,0.15,49.3,1,53,71781,246,0,True,14,59,0,0,Leeds,294,0.36,0.51,766,30,33.0,MID,11.0,1,0,Aaronson
Darko Gyabi,-111,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,62,0.0,0.0,0.0,0,42,10627,247,0,True,0,0,0,0,Leeds,294,0.0,0.0,173,30,0.0,MID,0.0,1,0,Gyabi
Tyler Adams,-318,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,6,0.0,0.0,0.0,0,49,15994,506,0,True,0,0,0,0,Leeds,294,0.0,0.0,324,30,0.0,MID,0.0,1,0,Adams
Luis Sinisterra Lucumí,2692,Crystal Palace,0,0,1,0,3,2023-04-09T13:00:00Z,0,2.24,5,8.0,0,0,3053,3.2,0.02,12.6,1,65,29121,508,0,True,2,59,0,0,Leeds,294,0.26,0.28,361,30,32.0,MID,5.3,1,0,Sinisterra
Cody Drameh,-84,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,0,0.0,0.0,0.0,0,40,14667,547,0,True,0,0,0,0,Leeds,294,0.0,0.0,84,30,0.0,DEF,0.0,1,0,Drameh
Archie Gray,-18,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,52,0.0,0.0,0.0,0,45,4356,565,0,True,0,0,0,0,Leeds,294,0.0,0.0,70,30,0.0,MID,0.0,1,0,Gray
Joel Robles,-114,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,26,0.0,0.0,0.0,0,40,5984,578,0,True,0,0,0,0,Leeds,294,0.0,0.0,140,30,0.0,GK,0.0,1,0,Robles
Wilfried Gnonto,-13986,Crystal Palace,0,0,0,0,2,2023-04-09T13:00:00Z,0,0.78,5,4.6,0,0,2566,1.2,0.01,0.9,0,49,101308,619,0,True,0,30,0,1,Leeds,294,0.0,0.01,16552,30,0.0,FWD,0.6,1,0,Gnonto
Mateo Joseph Fernández,-225,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,81,0.0,0.0,0.0,0,45,3433,659,0,True,0,0,0,0,Leeds,294,0.0,0.0,306,30,0.0,FWD,0.0,1,0,Mateo Joseph
Sonny Perkins,-271,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,96,0.0,0.0,0.0,0,45,2582,663,0,True,0,0,0,0,Leeds,294,0.0,0.0,367,30,0.0,FWD,0.0,1,0,Perkins
Maximilian Wöber,-590,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,19,0.1,0.0,0.0,0,44,4165,691,0,True,0,0,0,0,Leeds,294,0.0,0.0,609,30,0.0,DEF,0.0,1,0,Wöber
Georginio Rutter,-304,Crystal Palace,0,0,1,0,0,2023-04-09T13:00:00Z,0,0.07,5,2.0,0,0,78,0.5,0.0,0.3,0,52,2367,700,0,True,3,11,0,0,Leeds,294,0.0,0.0,382,30,10.0,FWD,1.2,1,0,Rutter
Weston McKennie,-185,Crystal Palace,0,0,1,0,5,2023-04-09T13:00:00Z,0,3.03,5,25.6,0,0,95,1.2,0.02,2.1,1,47,3266,720,0,True,8,90,0,1,Leeds,294,0.0,0.02,280,30,0.0,MID,2.8,1,0,McKennie
Jeremiah Chilokoa-Mullen,-136,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,23,0.0,0.0,0.0,0,40,747,742,0,True,0,0,0,0,Leeds,294,0.0,0.0,159,30,0.0,DEF,0.0,1,0,Chilokoa-Mullen
Diogo Pinheiro Monteiro,-146,Crystal Palace,0,0,0,0,0,2023-04-09T13:00:00Z,0,0.0,5,0.0,0,0,59,0.0,0.0,0.0,0,40,1011,743,0,True,0,0,0,0,Leeds,294,0.0,0.0,205,30,0.0,DEF,0.0,1,0,Monteiro
James Milner,-156,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,202,0.7,0.0,0.0,0,44,65413,274,0,True,0,0,0,0,Liverpool,296,0.0,0.0,358,30,0.0,MID,0.0,2,0,Milner
Jordan Henderson,-194,Arsenal,0,0,5,0,2,2023-04-09T15:30:00Z,0,1.41,2,9.4,0,1,446,3.3,0.24,29.2,1,53,55944,275,0,True,23,90,0,0,Liverpool,296,0.32,0.56,640,30,14.0,MID,5.3,2,0,Henderson
Joel Matip,-864,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,471,1.7,0.0,0.0,0,59,93076,276,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1335,30,0.0,DEF,0.0,2,0,Matip
Thiago Alcántara do Nascimento,-348,Arsenal,0,0,1,0,0,2023-04-09T15:30:00Z,0,0.2,2,9.2,0,0,44,0.1,0.03,5.8,0,51,68347,277,0,True,3,30,0,0,Liverpool,296,0.0,0.03,392,30,0.0,MID,1.5,2,0,Thiago
Alex Oxlade-Chamberlain,-13,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,28,0.3,0.0,0.0,0,49,1902,278,0,True,0,0,0,0,Liverpool,296,0.0,0.0,41,30,0.0,MID,0.0,2,0,Chamberlain
Roberto Firmino,-4943,Arsenal,0,1,6,0,0,2023-04-09T15:30:00Z,0,0.15,2,35.4,0,0,947,3.0,0.01,2.0,0,80,309221,279,1,True,27,12,0,0,Liverpool,296,0.21,0.22,5890,30,33.0,FWD,7.0,2,0,Firmino
Virgil van Dijk,-31869,Arsenal,0,0,0,0,2,2023-04-09T15:30:00Z,0,1.41,2,10.6,0,0,10386,0.0,0.01,1.0,1,65,1283523,280,0,True,9,90,0,1,Liverpool,296,0.0,0.01,42255,30,6.0,DEF,1.8,2,0,Van Dijk
Alisson Ramses Becker,-29147,Arsenal,0,0,2,0,2,2023-04-09T15:30:00Z,0,1.41,2,24.8,3,0,10062,3.0,0.0,0.0,1,54,1692623,281,0,True,20,90,0,0,Liverpool,296,0.0,0.0,39209,30,0.0,GK,2.5,2,0,Alisson
Fabio Henrique Tavares,-335,Arsenal,0,0,1,0,2,2023-04-09T15:30:00Z,0,1.26,2,9.2,0,0,346,1.7,0.03,12.2,1,52,86254,282,0,True,12,77,0,1,Liverpool,296,0.03,0.06,681,30,2.0,MID,2.3,2,0,Fabinho
Mohamed Salah,-106297,Arsenal,0,0,5,0,2,2023-04-09T15:30:00Z,0,1.41,2,35.8,0,0,39680,4.0,0.23,28.2,1,128,2983315,283,1,True,6,90,1,0,Liverpool,296,2.14,2.37,145977,30,120.0,MID,18.4,2,0,Salah
Andrew Robertson,-27841,Arsenal,0,0,0,0,2,2023-04-09T15:30:00Z,0,1.41,2,6.0,0,0,8696,0.7,0.58,16.3,1,68,659880,284,0,True,6,90,0,1,Liverpool,296,0.12,0.7,36537,30,6.0,DEF,2.8,2,0,Robertson
Trent Alexander-Arnold,-88980,Arsenal,0,2,5,0,2,2023-04-09T15:30:00Z,0,1.41,2,41.8,0,1,9798,1.7,0.6,69.0,1,73,2009689,285,0,True,29,90,0,1,Liverpool,296,0.02,0.62,98778,30,3.0,DEF,11.4,2,0,Alexander-Arnold
Joseph Gomez,-616,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,874,2.0,0.0,0.0,0,43,97183,286,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1490,30,0.0,DEF,0.0,2,0,Gomez
Naby Keita,-57,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,8,0.0,0.0,0.0,0,47,4953,287,0,True,0,0,0,0,Liverpool,296,0.0,0.0,65,30,0.0,MID,0.0,2,0,Keita
Diogo Teixeira da Silva,-449,Arsenal,0,0,2,0,2,2023-04-09T15:30:00Z,0,1.21,2,6.0,0,0,2701,3.0,0.23,10.5,1,87,46023,288,0,True,7,60,0,0,Liverpool,296,0.05,0.28,3150,30,11.0,FWD,2.8,2,0,Diogo Jota
Caoimhin Kelleher,-103,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,97,0.0,0.0,0.0,0,40,18506,289,0,True,0,0,0,0,Liverpool,296,0.0,0.0,200,30,0.0,GK,0.0,2,0,Kelleher
Ibrahima Konaté,3000,Arsenal,0,0,1,0,2,2023-04-09T15:30:00Z,0,1.41,2,26.6,0,0,5838,2.3,0.01,1.1,1,48,68838,290,0,True,12,90,0,0,Liverpool,296,0.61,0.62,2838,30,40.0,DEF,6.8,2,0,Konaté
Curtis Jones,-2,Arsenal,0,0,1,0,2,2023-04-09T15:30:00Z,0,1.21,2,6.8,0,0,21,1.0,0.03,12.7,1,49,1621,291,0,True,7,59,0,0,Liverpool,296,0.0,0.03,23,30,8.0,MID,2.8,2,0,Jones
Konstantinos Tsimikas,-91,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,242,2.0,0.0,0.0,0,43,26024,292,0,True,0,0,0,0,Liverpool,296,0.0,0.0,333,30,0.0,DEF,0.0,2,0,Tsimikas
Luis Díaz,-1113,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,699,0.0,0.0,0.0,0,78,667992,293,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1812,30,0.0,MID,0.0,2,0,Luis Díaz
Harvey Elliott,-920,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,475,0.7,0.0,0.0,0,48,65887,294,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1395,30,0.0,MID,0.0,2,0,Elliott
Fábio Freitas Gouveia Carvalho,-118,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,41,0.0,0.0,0.0,0,51,31093,296,0,True,0,0,0,0,Liverpool,296,0.0,0.0,159,30,0.0,MID,0.0,2,0,Carvalho
Darwin Núñez Ribeiro,-94553,Arsenal,0,0,1,0,0,2023-04-09T15:30:00Z,0,0.2,2,5.6,0,0,10538,1.3,0.38,11.1,0,87,960200,297,0,True,3,30,0,0,Liverpool,296,0.41,0.79,105091,30,23.0,FWD,4.0,2,0,Darwin
Calvin Ramsay,-274,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,50,0.0,0.0,0.0,0,39,22750,298,0,True,0,0,0,0,Liverpool,296,0.0,0.0,324,30,0.0,DEF,0.0,2,0,Ramsay
Adrián San Miguel del Castillo,-444,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,96,0.0,0.0,0.0,0,39,67315,497,0,True,0,0,0,0,Liverpool,296,0.0,0.0,540,30,0.0,GK,0.0,2,0,Adrián
Rhys Williams,-2,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,550,498,0,True,0,0,0,0,Liverpool,296,0.0,0.0,2,30,0.0,DEF,0.0,2,0,R.Williams
Ben Davies,0,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,451,499,0,True,0,0,0,0,Liverpool,296,0.0,0.0,0,30,0.0,DEF,0.0,2,0,Davies
Sepp van den Berg,-45,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,14934,500,0,True,0,0,0,0,Liverpool,296,0.0,0.0,45,30,0.0,DEF,0.0,2,0,Van den Berg
Nathaniel Phillips,-120,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,1056,0.0,0.0,0.0,0,38,54643,501,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1176,30,0.0,DEF,0.0,2,0,Phillips
Luke Chambers,-46,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,0,0.0,0.0,0.0,0,40,10035,563,0,True,0,0,0,0,Liverpool,296,0.0,0.0,46,30,0.0,DEF,0.0,2,0,Chambers
Stefan Bajcetic,-1207,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,33,0.0,0.0,0.0,0,44,6979,564,0,True,0,0,0,0,Liverpool,296,0.0,0.0,1240,30,0.0,MID,0.0,2,0,Bajcetic
Bobby Clark,1,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,14,0.0,0.0,0.0,0,45,1450,584,0,True,0,0,0,0,Liverpool,296,0.0,0.0,13,30,0.0,MID,0.0,2,0,Clark
Harvey Davies,-22,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,23,0.0,0.0,0.0,0,40,3038,592,0,True,0,0,0,0,Liverpool,296,0.0,0.0,45,30,0.0,GK,0.0,2,0,H.Davies
Arthur Henrique Ramos de Oliveira Melo,-8,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,9,0.0,0.0,0.0,0,48,2544,620,0,True,0,0,0,0,Liverpool,296,0.0,0.0,17,30,0.0,MID,0.0,2,0,Arthur
Ben Doak,-7,Arsenal,0,0,0,0,0,2023-04-09T15:30:00Z,0,0.0,2,0.0,0,0,19,0.0,0.0,0.0,0,45,408,665,0,True,0,0,0,0,Liverpool,296,0.0,0.0,26,30,0.0,MID,0.0,2,0,Doak
Cody Gakpo,-80038,Arsenal,0,0,2,0,2,2023-04-09T15:30:00Z,0,1.41,2,11.2,0,0,11468,1.7,0.16,38.9,1,77,380776,680,0,True,13,90,0,0,Liverpool,296,0.04,0.2,91506,30,14.0,MID,6.4,2,0,Gakpo
Kyle Walker,-6451,Southampton,0,0,1,0,1,2023-04-08T16:30:00Z,0,0.14,4,3.8,0,0,4961,2.0,0.01,2.4,0,47,438940,299,0,False,3,34,0,0,Man City,298,0.0,0.01,11412,30,2.0,DEF,0.8,1,0,Walker
Ilkay Gündogan,22779,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,15.8,0,0,26333,6.0,0.04,13.9,1,73,253564,300,0,False,18,90,0,0,Man City,298,0.1,0.14,3554,30,28.0,MID,5.8,1,0,Gündogan
Kevin De Bruyne,189714,Southampton,0,1,9,0,1,2023-04-08T16:30:00Z,0,0.35,4,31.4,0,2,208215,12.5,0.68,72.8,1,121,2906676,301,0,False,40,90,0,0,Man City,298,0.04,0.72,18501,30,12.0,MID,11.6,1,0,De Bruyne
John Stones,80874,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.21,4,2.2,0,0,84735,2.5,0.01,3.0,1,54,258725,302,0,False,4,55,0,1,Man City,298,0.0,0.01,3861,30,2.0,DEF,0.7,1,0,Stones
Riyad Mahrez,36650,Southampton,0,0,1,0,0,2023-04-08T16:30:00Z,0,0.21,4,3.2,0,0,55658,4.5,0.04,12.8,1,73,531314,303,0,False,3,55,0,0,Man City,298,0.0,0.04,19008,30,2.0,MID,1.8,1,0,Mahrez
Jack Grealish,322925,Southampton,0,2,12,0,1,2023-04-08T16:30:00Z,0,0.35,4,62.0,0,1,329910,13.5,0.36,31.2,1,69,554129,305,1,False,41,90,0,0,Man City,298,0.4,0.76,6985,30,65.0,MID,15.8,1,0,Grealish
João Cancelo,-15270,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,71,2102937,306,0,False,0,0,0,0,Man City,298,0.0,0.0,15270,30,0.0,DEF,0.0,1,0,Cancelo
Ederson Santana de Moraes,28729,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,8.4,0,0,46028,3.5,0.0,0.0,1,54,1523440,307,0,False,13,90,0,0,Man City,298,0.0,0.0,17299,30,0.0,GK,0.8,1,0,Ederson
Nathan Aké,86949,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,8.8,0,0,99716,3.5,0.02,2.8,1,50,480651,308,0,False,11,80,0,0,Man City,298,0.0,0.02,12767,30,0.0,DEF,1.2,1,0,Aké
Aymeric Laporte,-3,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,1378,1.5,0.0,0.0,0,57,55665,309,0,False,0,0,0,0,Man City,298,0.0,0.0,1381,30,0.0,DEF,0.0,1,0,Laporte
Zack Steffen,-4,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,40,1260,310,0,False,0,0,0,0,Man City,298,0.0,0.0,4,30,0.0,GK,0.0,1,0,Steffen
Bernardo Veiga de Carvalho e Silva,-7306,Southampton,0,0,1,0,1,2023-04-08T16:30:00Z,0,0.14,4,4.2,0,0,4881,2.5,0.01,2.0,0,67,621372,311,0,False,-2,34,0,0,Man City,298,0.29,0.3,12187,30,24.0,MID,3.0,1,0,Bernardo
Rúben Gato Alves Dias,32991,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,24.6,0,0,41505,3.5,0.01,1.4,1,59,767249,312,0,False,18,90,0,0,Man City,298,0.0,0.01,8514,30,0.0,DEF,2.6,1,0,Dias
Phil Foden,-65872,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,421,0.0,0.0,0.0,0,80,953769,314,0,False,0,0,0,0,Man City,298,0.0,0.0,66293,30,0.0,MID,0.0,1,0,Foden
Rodrigo Hernandez,-1840,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,3.0,0,0,3445,3.0,0.02,2.8,1,56,199312,315,0,False,13,80,0,0,Man City,298,0.0,0.02,5285,30,0.0,MID,0.6,1,0,Rodri
Cole Palmer,34,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,151,2.0,0.0,0.0,0,42,10188,316,0,False,0,0,0,0,Man City,298,0.0,0.0,117,30,0.0,MID,0.0,1,0,Palmer
James McAtee,0,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,45,393,317,0,False,0,0,0,0,Man City,298,0.0,0.0,0,30,0.0,MID,0.0,1,0,McAtee
Erling Haaland,440181,Southampton,0,3,12,1,0,2023-04-08T16:30:00Z,0,0.21,4,61.2,0,0,583798,7.5,0.01,0.3,1,121,8645137,318,2,False,49,68,0,1,Man City,298,1.02,1.03,143617,30,61.0,FWD,12.3,1,0,Haaland
Julián Álvarez,48246,Southampton,0,0,5,0,1,2023-04-08T16:30:00Z,0,0.14,4,35.0,0,0,63531,9.0,0.0,3.0,0,60,263975,319,1,False,29,21,0,0,Man City,298,0.79,0.79,15285,30,17.0,FWD,5.5,1,0,Álvarez
Luke Mbete-Tabu,-59,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,39,12989,320,0,False,0,0,0,0,Man City,298,0.0,0.0,59,30,0.0,DEF,0.0,1,0,Mbete
Josh Wilson-Esbrand,-1146,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,38,77947,322,0,False,0,0,0,0,Man City,298,0.0,0.0,1146,30,0.0,DEF,0.0,1,0,Wilson-Esbrand
Liam Delap,-38,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,44,18188,323,0,False,0,0,0,0,Man City,298,0.0,0.0,38,30,0.0,FWD,0.0,1,0,Delap
Stefan Ortega Moreno,-1801,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,1475,1.5,0.0,0.0,0,38,133102,324,0,False,0,0,0,0,Man City,298,0.0,0.0,3276,30,0.0,GK,0.0,1,0,Ortega
Kalvin Phillips,-8,Southampton,0,0,1,0,0,2023-04-08T16:30:00Z,0,0.0,4,3.6,0,0,39,2.0,0.0,1.6,0,48,13358,325,0,False,3,9,0,0,Man City,298,0.0,0.0,47,30,0.0,MID,0.5,1,0,Phillips
Scott Carson,-810,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,738,1.5,0.0,0.0,0,38,50845,502,0,False,0,0,0,0,Man City,298,0.0,0.0,1548,30,0.0,GK,0.0,1,0,Carson
Rico Lewis,-6876,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,1475,1.5,0.0,0.0,0,39,109940,573,0,False,0,0,0,0,Man City,298,0.0,0.0,8351,30,0.0,DEF,0.0,1,0,Lewis
Sergio Gómez,-39,Southampton,0,0,1,0,0,2023-04-08T16:30:00Z,0,0.0,4,2.4,0,0,60,2.0,0.0,1.1,0,44,8699,587,0,False,3,9,0,0,Man City,298,0.0,0.0,99,30,0.0,DEF,0.4,1,0,Sergio Gómez
Claudio Gomes,0,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,0,0.0,0.0,0.0,0,45,671,599,0,False,0,0,0,0,Man City,298,0.0,0.0,0,30,0.0,MID,0.0,1,0,Gomes
Ben Knight,-2,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,19,1.5,0.0,0.0,0,45,991,600,0,False,0,0,0,0,Man City,298,0.0,0.0,21,30,0.0,MID,0.0,1,0,Knight
Manuel Akanji,44338,Southampton,0,0,2,0,1,2023-04-08T16:30:00Z,0,0.35,4,6.6,0,0,53031,3.5,0.0,1.1,1,50,289938,610,0,False,13,90,0,0,Man City,298,0.0,0.0,8693,30,0.0,DEF,0.8,1,0,Akanji
Máximo Perrone,-5,Southampton,0,0,0,0,0,2023-04-08T16:30:00Z,0,0.0,4,0.0,0,0,9,1.5,0.0,0.0,0,44,174,712,0,False,0,0,0,0,Man City,298,0.0,0.0,14,30,0.0,MID,0.0,1,0,Perrone
Jack Butland,-22,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,42,0.0,0.0,0.0,0,44,7105,162,0,True,0,0,0,0,Man Utd,297,0.0,0.0,64,30,0.0,GK,0.0,2,0,Butland
Cristiano Ronaldo dos Santos Aveiro,-410,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,102,220236,326,0,True,0,0,0,0,Man Utd,297,0.0,0.0,410,30,0.0,FWD,0.0,2,0,Ronaldo
David De Gea Quintana,29142,Everton,0,0,6,1,0,2023-04-08T11:30:00Z,0,1.02,0,8.4,1,0,46147,4.7,0.0,0.0,1,50,1309922,327,0,True,21,90,0,0,Man Utd,297,0.0,0.0,17005,30,0.0,GK,0.8,2,0,De Gea
Phil Jones,143,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,526,0.0,0.0,0.0,0,38,62980,328,0,True,0,0,0,0,Man Utd,297,0.0,0.0,383,30,0.0,DEF,0.0,2,0,Jones
Raphaël Varane,22790,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,26667,3.0,0.0,0.0,0,48,349215,329,0,True,0,0,0,0,Man Utd,297,0.0,0.0,3877,30,0.0,DEF,0.0,2,0,Varane
Harry Maguire,-88,Everton,0,0,6,1,0,2023-04-08T11:30:00Z,0,1.02,0,16.4,0,0,290,2.0,0.01,1.3,1,47,41857,330,0,True,25,90,0,0,Man Utd,297,0.0,0.01,378,30,4.0,DEF,2.2,2,0,Maguire
Frederico Rodrigues de Paula Santos,-564,Everton,0,0,1,0,0,2023-04-08T11:30:00Z,0,0.03,0,0.8,0,0,635,1.0,0.0,1.6,0,51,53758,331,0,True,2,14,0,0,Man Utd,297,0.0,0.0,1199,30,0.0,MID,0.2,2,0,Fred
Luke Shaw,-496952,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,33901,0.0,0.0,0.0,0,52,2195790,332,0,True,0,0,0,0,Man Utd,297,0.0,0.0,530853,30,0.0,DEF,0.0,2,0,Shaw
Bruno Borges Fernandes,-96727,Everton,0,0,3,1,0,2023-04-08T11:30:00Z,0,1.02,0,31.4,0,0,43053,2.3,0.43,74.3,1,96,1170551,333,0,True,20,90,0,0,Man Utd,297,0.32,0.75,139780,30,31.0,MID,13.7,2,0,Fernandes
Alex Telles,-2,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,0,0.0,0.0,0.0,0,50,2146,334,0,True,0,0,0,0,Man Utd,297,0.0,0.0,2,30,0.0,DEF,0.0,2,0,Telles
Marcus Rashford,144352,Everton,0,0,6,1,0,2023-04-08T11:30:00Z,0,1.02,0,25.2,0,1,177103,6.0,0.11,13.3,1,73,6092180,335,0,True,3,80,0,0,Man Utd,297,0.87,0.98,32751,30,71.0,MID,11.0,2,0,Rashford
Donny van de Beek,-27,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,15,0.0,0.0,0.0,0,51,17012,336,0,True,0,0,0,0,Man Utd,297,0.0,0.0,42,30,0.0,MID,0.0,2,0,Van de Beek
Victor Lindelöf,75,Everton,0,0,0,0,0,2023-04-08T11:30:00Z,0,0.0,0,0.0,0,0,325,0.7,0.0,0.0,0,41,14402,337,0,True,0,0,0,0,Man Utd,297,0.0,0.0,250,30,0.0,DEF,0.0,2,0,Lindelöf
