name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,opponent_team,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,season
Alejandro Garnacho,MID,Man Utd,0,0,0,0,0,0,569,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,55907,0,0,1,0,0,-872,1283,2155,41,TRUE,0,2022-23
Alejandro Garnacho,MID,Man Utd,0,0,0,0,0,0,569,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,55907,0,0,1,0,0,-872,1283,2155,41,FALSE,0,2022-23
John-Kymani Gordon,FWD,Crystal Palace,0,0,0,0,0,0,634,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,9829,0,3,4,0,0,-71,0,71,45,TRUE,0,2022-23
Mohamed Dräger,DEF,Nott'm Forest,0,0,0,0,0,0,386,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Brentford,0,0,0,0,34,0,5906,0,1,2,0,0,-35,0,35,40,FALSE,0,2022-23
George Shelvey,GK,Nott'm Forest,0,0,0,0,0,0,749,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Brentford,0,0,0,0,34,0,415,0,1,2,0,0,35,69,34,40,FALSE,0,2022-23
Cody Gakpo,MID,Liverpool,11.6,2,0,27,0,14.8,680,0.52,0.63,0.11,1.24,338,1,0,5.5,20.8,2023-04-30T15:30:00Z,72,Spurs,0,0,0,0,34,0,736837,1,3,4,19,8,157968,189634,31666,77,TRUE,0,2022-23
Cody Gakpo,MID,Liverpool,11.6,0,0,4,0,10.6,680,0.04,0.16,0.12,0.25,276,0,0,3.6,5.6,2023-05-03T19:00:00Z,24,Fulham,0,0,0,0,34,0,736837,0,0,1,20,1,157968,189634,31666,77,TRUE,0,2022-23
Anwar El Ghazi,MID,Aston Villa,0,0,0,0,0,0,51,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,3307,0,0,1,0,0,-4,0,4,48,FALSE,0,2022-23
Garang Kuol,MID,Newcastle,0,0,0,0,0,0,683,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,70,0,1,3,0,0,0,0,0,45,TRUE,0,2022-23
Stuart Dallas,DEF,Leeds,0,0,0,0,0,0,226,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,1420,0,1,4,0,0,16,55,39,49,FALSE,0,2022-23
Marc Guéhi,DEF,Crystal Palace,4.6,0,0,17,0,10.7,167,0.11,0.2,0.09,1.86,335,3,0,3.4,17.2,2023-04-29T11:30:00Z,90,West Ham,0,0,0,0,34,0,262749,1,3,4,6,1,-21695,10157,31852,45,TRUE,0,2022-23
Raphinha,MID,Leeds,0,0,0,0,0,0,232,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,9600,0,1,4,0,0,-7,0,7,70,FALSE,0,2022-23
Marc Jurado Gomez,DEF,Man Utd,0,0,0,0,0,0,759,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,179,0,0,1,0,0,8,31,23,40,TRUE,0,2022-23
Marc Jurado Gomez,DEF,Man Utd,0,0,0,0,0,0,759,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,179,0,0,1,0,0,8,31,23,40,FALSE,0,2022-23
Kyle John,DEF,Everton,0,0,0,0,0,0,637,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,5257,0,2,2,0,0,204,272,68,39,FALSE,0,2022-23
Mikkel Damsgaard,MID,Brentford,0.8,0,0,-1,0,1.6,580,0.01,0.92,0.91,0.66,333,1,0,4.8,6.2,2023-04-29T14:00:00Z,59,Nott'm Forest,0,0,0,0,34,0,7509,1,1,2,40,1,-16,64,80,50,TRUE,0,2022-23
Facundo Buonanotte,MID,Brighton,5.2,0,0,3,0,1.9,679,0.02,0.17,0.15,0.29,334,0,0,1.2,2.6,2023-04-29T14:00:00Z,34,Wolves,0,0,0,0,34,0,4139,0,0,6,7,1,2533,3092,559,45,TRUE,0,2022-23
Facundo Buonanotte,MID,Brighton,5.2,0,0,3,1,11.8,679,0.04,0.08,0.04,1.14,274,0,0,1.8,0,2023-05-04T19:00:00Z,62,Man Utd,0,0,0,0,34,0,4139,1,0,1,9,3,2533,3092,559,45,TRUE,0,2022-23
Philippe Coutinho,MID,Aston Villa,0,0,0,0,0,0,29,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,330541,0,0,1,0,0,-577,44,621,66,FALSE,0,2022-23
Djed Spence,DEF,Spurs,0,0,0,0,0,0,522,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,18782,0,3,4,0,0,-87,0,87,41,FALSE,0,2022-23
Dan Burn,DEF,Newcastle,2.7,0,0,13,0,11.8,358,0.04,0.04,0,0.83,340,1,0,3.1,17,2023-04-30T13:00:00Z,90,Southampton,0,0,0,0,34,0,485790,1,1,3,2,2,-21220,14373,35593,45,TRUE,0,2022-23
Jack Butland,GK,Man Utd,0,0,0,0,0,0,162,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,7182,0,0,1,0,0,-21,40,61,44,TRUE,0,2022-23
Jack Butland,GK,Man Utd,0,0,0,0,0,0,162,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,7182,0,0,1,0,0,-21,40,61,44,FALSE,0,2022-23
Mateo Kovacic,MID,Chelsea,1.5,1,0,25,0,29.8,132,0.23,0.23,0,2.11,331,3,0,6.1,28.8,2023-05-02T19:00:00Z,90,Arsenal,0,0,0,0,34,0,37532,1,1,3,2,4,-1510,231,1741,49,FALSE,1,2022-23
Nathan Butler-Oyedeji,FWD,Arsenal,0,0,0,0,0,0,685,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,588,0,1,3,0,0,-3,0,3,45,TRUE,0,2022-23
Dele Alli,MID,Everton,0,0,0,0,0,0,181,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,11230,0,2,2,0,0,-12,0,12,53,FALSE,0,2022-23
Diego Llorente,DEF,Leeds,0,0,0,0,0,0,228,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,22863,0,1,4,0,0,-69,0,69,44,FALSE,0,2022-23
Daniel Bentley,GK,Wolves,0,0,0,0,0,0,717,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,2534,0,0,6,0,0,62,224,162,40,FALSE,0,2022-23
Tom McGill,GK,Brighton,0,0,0,0,0,0,756,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,292,0,0,6,0,0,98,162,64,40,TRUE,0,2022-23
Tom McGill,GK,Brighton,0,0,0,0,0,0,756,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,292,0,0,1,0,0,98,162,64,40,TRUE,0,2022-23
Malcolm Ebiowei,MID,Crystal Palace,0,0,0,0,0,0,173,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,23182,0,3,4,0,0,-274,0,274,42,TRUE,0,2022-23
Kacper Kozłowski,MID,Brighton,0,0,0,0,0,0,126,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,2476,0,0,6,0,0,-2,0,2,45,TRUE,0,2022-23
Kacper Kozłowski,MID,Brighton,0,0,0,0,0,0,126,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,2476,0,0,1,0,0,-2,0,2,45,TRUE,0,2022-23
Nikola Vlasic,MID,West Ham,0,0,0,0,0,0,466,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,Crystal Palace,0,0,0,0,34,0,1066,0,3,4,0,0,0,0,0,50,FALSE,0,2022-23
Nikola Vlasic,MID,West Ham,0,0,0,0,0,0,466,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,Man City,0,0,0,0,34,0,1066,0,0,3,0,0,0,0,0,50,FALSE,0,2022-23
Owen Goodman,GK,Crystal Palace,0,0,0,0,0,0,644,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,2049,0,3,4,0,0,17,94,77,40,TRUE,0,2022-23
Eldin Jakupovic,GK,Everton,0,0,0,0,0,0,627,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,1357,0,2,2,0,0,-12,0,12,40,FALSE,0,2022-23
Troy Parrott,FWD,Spurs,0,0,0,0,0,0,453,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,5724,0,3,4,0,0,-12,0,12,45,FALSE,0,2022-23
David Brooks,MID,Bournemouth,-0.5,0,0,0,0,0,60,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,1504,0,1,4,0,0,5,46,41,53,TRUE,0,2022-23
Yves Bissouma,MID,Spurs,0,0,0,0,0,0,444,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,25693,0,3,4,0,0,-68,6,74,47,FALSE,0,2022-23
Caoimhin Kelleher,GK,Liverpool,1,0,0,0,0,0,289,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Spurs,0,0,0,0,34,0,18419,0,3,4,0,0,-138,100,238,40,TRUE,0,2022-23
Caoimhin Kelleher,GK,Liverpool,1,0,0,0,0,0,289,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Fulham,0,0,0,0,34,0,18419,0,0,1,0,0,-138,100,238,40,TRUE,0,2022-23
Stefan Parkes,DEF,Fulham,-1.5,0,0,0,0,0,636,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Man City,0,0,0,0,34,0,4960,0,2,1,0,0,8,118,110,40,TRUE,0,2022-23
Stefan Parkes,DEF,Fulham,-1.5,0,0,0,0,0,636,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Liverpool,0,0,0,0,34,0,4960,0,0,1,0,0,8,118,110,40,FALSE,0,2022-23
Adrián,GK,Liverpool,1,0,0,0,0,0,497,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Spurs,0,0,0,0,34,0,71018,0,3,4,0,0,709,1764,1055,38,TRUE,0,2022-23
Adrián,GK,Liverpool,1,0,0,0,0,0,497,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Fulham,0,0,0,0,34,0,71018,0,0,1,0,0,709,1764,1055,38,TRUE,0,2022-23
Conor Gallagher,MID,Chelsea,2,0,0,0,0,1.6,148,0,0,0,0.14,331,0,0,0.1,0,2023-05-02T19:00:00Z,19,Arsenal,0,0,0,0,34,0,52436,0,1,3,0,0,-407,242,649,56,FALSE,1,2022-23
Lino Sousa,DEF,Arsenal,0.5,0,0,0,0,0,631,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,8070,0,1,3,0,0,58,142,84,40,TRUE,0,2022-23
Kalidou Koulibaly,DEF,Chelsea,0,0,0,0,0,0,520,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,638675,0,1,3,0,0,-14833,74,14907,55,FALSE,0,2022-23
Jack Hinshelwood,MID,Brighton,0,0,0,0,0,0,677,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,243,0,0,6,0,0,1,11,10,45,TRUE,0,2022-23
Jack Hinshelwood,MID,Brighton,0,0,0,0,0,0,677,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,243,0,0,1,0,0,1,11,10,45,TRUE,0,2022-23
Joël Veltman,DEF,Brighton,2.4,0,0,16,1,10.9,109,0.16,0.16,0,0.53,334,0,0,1.4,3.2,2023-04-29T14:00:00Z,64,Wolves,0,0,0,0,34,0,361345,1,0,6,0,5,-1615,13212,14827,46,TRUE,1,2022-23
Joël Veltman,DEF,Brighton,2.4,0,0,0,0,0,109,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,361345,0,0,1,0,0,-1615,13212,14827,46,TRUE,0,2022-23
Boubacar Kamara,MID,Aston Villa,0,0,0,0,0,0,53,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,9826,0,0,1,0,0,-18,11,29,48,FALSE,0,2022-23
Ethan Ampadu,DEF,Chelsea,0,0,0,0,0,0,151,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,4058,0,1,3,0,0,-3,0,3,44,FALSE,0,2022-23
Naouirou Ahamada,MID,Crystal Palace,0,0,0,0,0,0,725,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,605,0,3,4,0,0,-20,29,49,45,TRUE,0,2022-23
Kaine Kesler Hayden,DEF,Aston Villa,0,0,0,0,0,0,537,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,4879,0,0,1,0,0,-10,0,10,40,FALSE,0,2022-23
James Ward-Prowse,MID,Southampton,0.6,0,0,10,0,1.9,407,0,0,0,4.47,340,3,0,1,8.4,2023-04-30T13:00:00Z,90,Newcastle,0,0,0,0,34,0,582879,1,1,3,0,2,-56838,1279,58117,62,FALSE,0,2022-23
Morgan Sanson,MID,Aston Villa,0,0,0,0,0,0,36,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,21931,0,0,1,0,0,-65,0,65,43,FALSE,0,2022-23
Crysencio Summerville,MID,Leeds,1.7,0,0,2,0,23.2,240,0.06,0.14,0.08,1.98,332,4,0,4.7,8.2,2023-04-30T13:00:00Z,90,Bournemouth,0,0,0,0,34,0,66859,1,1,4,16,2,-1353,3442,4795,42,FALSE,0,2022-23
Harry Maguire,DEF,Man Utd,3,0,0,3,0,0,330,0,0,0,0.09,339,0,0,0.1,1.2,2023-04-30T13:00:00Z,4,Aston Villa,0,0,0,0,34,0,46450,0,0,1,0,1,-1663,716,2379,47,TRUE,0,2022-23
Harry Maguire,DEF,Man Utd,3,0,0,0,0,0,330,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,46450,0,0,1,0,0,-1663,716,2379,47,FALSE,0,2022-23
Lewis Miley,MID,Newcastle,1,0,0,0,0,0,741,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,323,0,1,3,0,0,2,23,21,45,TRUE,0,2022-23
Donny van de Beek,MID,Man Utd,0,0,0,0,0,0,336,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,16950,0,0,1,0,0,-13,8,21,51,TRUE,0,2022-23
Donny van de Beek,MID,Man Utd,0,0,0,0,0,0,336,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,16950,0,0,1,0,0,-13,8,21,51,FALSE,0,2022-23
César Azpilicueta,DEF,Chelsea,-0.5,0,0,11,0,2.7,127,0.07,0.07,0,2.11,331,3,0,1.9,10.6,2023-05-02T19:00:00Z,90,Arsenal,0,0,0,0,34,0,128683,1,1,3,6,1,-230,243,473,47,FALSE,0,2022-23
Jadon Sancho,MID,Man Utd,7.6,0,0,9,1,23.8,340,0.1,0.1,0,0.3,339,0,0,4.6,10.4,2023-04-30T13:00:00Z,75,Aston Villa,0,0,0,0,34,0,356515,1,0,1,12,3,9524,12842,3318,71,TRUE,0,2022-23
Jadon Sancho,MID,Man Utd,7.6,0,0,3,0,0.8,340,0.01,0.01,0,1.13,274,1,0,0.1,0.2,2023-05-04T19:00:00Z,14,Brighton,0,0,0,0,34,0,356515,0,0,1,0,1,9524,12842,3318,71,FALSE,0,2022-23
Tyrell Malacia,DEF,Man Utd,5.4,0,0,20,1,21.5,504,0.02,0.02,0,0.56,339,0,0,3,4.8,2023-04-30T13:00:00Z,90,Aston Villa,0,0,0,0,34,0,212327,1,0,1,4,5,-6315,2575,8890,42,TRUE,1,2022-23
Tyrell Malacia,DEF,Man Utd,5.4,0,0,0,0,0,504,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,212327,0,0,1,0,0,-6315,2575,8890,42,FALSE,0,2022-23
Lewis Bate,MID,Leeds,0,0,0,0,0,0,241,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,493,0,1,4,0,0,0,0,0,45,FALSE,0,2022-23
Joseph Gomez,DEF,Liverpool,1,0,0,0,0,0,286,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Spurs,0,0,0,0,34,0,93196,0,3,4,0,0,-1554,1306,2860,43,TRUE,0,2022-23
Joseph Gomez,DEF,Liverpool,1,0,0,0,0,0,286,0,0,0,0,276,0,0,0,0,2023-05-03T19:00:00Z,0,Fulham,0,0,0,0,34,0,93196,0,0,1,0,0,-1554,1306,2860,43,TRUE,0,2022-23
Mathias Jensen,MID,Brentford,1.8,0,0,12,0,25.6,88,0.14,0.14,0,0.7,333,1,0,3.5,9,2023-04-29T14:00:00Z,70,Nott'm Forest,0,0,0,0,34,0,238597,1,1,2,0,2,-30609,5359,35968,48,TRUE,0,2022-23
Nathan Tella,MID,Southampton,0,0,0,0,0,0,412,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Newcastle,0,0,0,0,34,0,211,0,1,3,0,0,0,0,0,50,FALSE,0,2022-23
Rhys Bennett,DEF,Man Utd,0,0,0,0,0,0,674,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Aston Villa,0,0,0,0,34,0,2077,0,0,1,0,0,-6,47,53,40,TRUE,0,2022-23
Rhys Bennett,DEF,Man Utd,0,0,0,0,0,0,674,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Brighton,0,0,0,0,34,0,2077,0,0,1,0,0,-6,47,53,40,FALSE,0,2022-23
Jan Paul van Hecke,DEF,Brighton,0.4,0,0,0,0,0,544,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Wolves,0,0,0,0,34,0,32943,0,0,6,0,0,118,408,290,40,TRUE,0,2022-23
Jan Paul van Hecke,DEF,Brighton,0.4,0,0,0,0,0,544,0,0,0,0,274,0,0,0,0,2023-05-04T19:00:00Z,0,Man Utd,0,0,0,0,34,0,32943,0,0,1,0,0,118,408,290,40,TRUE,0,2022-23
Ivan Perišić,DEF,Spurs,1.7,1,0,29,0,26.5,448,0.32,0.32,0,2,338,3,0,7.5,42.4,2023-04-30T15:30:00Z,89,Liverpool,0,0,0,0,34,0,1718521,1,3,4,6,4,-63958,3522,67480,53,FALSE,0,2022-23
Eddie Nketiah,FWD,Arsenal,1.1,0,0,0,0,0,11,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Chelsea,0,0,0,0,34,0,209919,0,1,3,0,0,-3897,585,4482,64,TRUE,0,2022-23
Callum Hudson-Odoi,MID,Chelsea,0,0,0,0,0,0,144,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,3598,0,1,3,0,0,-3,0,3,53,FALSE,0,2022-23
Fabio Silva,FWD,Wolves,0,0,0,0,0,0,488,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,1774,0,0,6,0,0,0,0,0,55,FALSE,0,2022-23
Virgil van Dijk,DEF,Liverpool,5,0,0,13,0,1.5,280,0.01,0.18,0.17,1.99,338,3,0,2.9,16.4,2023-04-30T15:30:00Z,90,Spurs,0,0,0,0,34,0,1340268,1,3,4,11,1,1847,23987,22140,66,TRUE,0,2022-23
Virgil van Dijk,DEF,Liverpool,5,0,0,27,1,0.9,280,0.01,0.01,0,0.69,276,0,0,3,25.2,2023-05-03T19:00:00Z,90,Fulham,0,0,0,0,34,0,1340268,1,0,1,4,6,1847,23987,22140,66,TRUE,0,2022-23
Yerry Mina,DEF,Everton,0,0,0,0,0,0,188,0,0,0,0,337,0,0,0,0,2023-05-01T19:00:00Z,0,Leicester,0,0,0,0,34,0,9301,0,2,2,0,0,-70,67,137,43,FALSE,0,2022-23
Jaden Philogene-Bidace,MID,Aston Villa,0,0,0,0,0,0,55,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,216,0,0,1,0,0,0,0,0,45,FALSE,0,2022-23
Remo Freuler,MID,Nott'm Forest,1,0,0,0,0,0,582,0,0,0,0,333,0,0,0,0,2023-04-29T14:00:00Z,0,Brentford,0,0,0,0,34,0,2723,0,1,2,0,0,-32,105,137,49,FALSE,0,2022-23
Jeff Hendrick,MID,Newcastle,0,0,0,0,0,0,375,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,219,0,1,3,0,0,0,0,0,45,TRUE,0,2022-23
Dejan Kulusevski,MID,Spurs,1.1,0,0,8,0,11.6,446,0.01,0.08,0.07,1.95,338,3,0,3.6,7.4,2023-04-30T15:30:00Z,65,Liverpool,0,0,0,0,34,0,416038,1,3,4,17,2,-11238,363,11601,78,FALSE,0,2022-23
Leon Bailey,MID,Aston Villa,0,0,0,0,0,0,45,0,0,0,0,339,0,0,0,0,2023-04-30T13:00:00Z,0,Man Utd,0,0,0,0,34,0,303069,0,0,1,0,0,-10053,115,10168,43,FALSE,0,2022-23
James Maddison,MID,Leicester,2.4,1,0,14,0,44.4,261,0.04,1.05,1.01,3.3,337,2,0,14.7,43.8,2023-05-01T19:00:00Z,90,Everton,0,1,0,0,34,0,559344,1,2,2,59,2,-110274,5358,115632,79,TRUE,1,2022-23
Joseph Whitworth,GK,Crystal Palace,0,0,0,0,0,0,590,0,0,0,0,335,0,0,0,0,2023-04-29T11:30:00Z,0,West Ham,0,0,0,0,34,0,14563,0,3,4,0,0,-47,98,145,40,TRUE,0,2022-23
Cole Palmer,MID,Man City,2.4,0,0,0,0,0,316,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Fulham,0,0,0,0,34,0,10358,0,2,1,0,0,-18,134,152,42,FALSE,0,2022-23
Cole Palmer,MID,Man City,2.4,0,0,0,0,0,316,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,West Ham,0,0,0,0,34,0,10358,0,0,3,0,0,-18,134,152,42,TRUE,0,2022-23
Davinson Sánchez,DEF,Spurs,-0.1,0,0,0,0,0,435,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,59337,0,3,4,0,0,-173,176,349,42,FALSE,0,2022-23
Raheem Sterling,MID,Chelsea,1,0,0,6,0,2.3,304,0,0,0,1.96,331,3,0,1.6,3.2,2023-05-02T19:00:00Z,70,Arsenal,0,0,0,0,34,0,372418,1,1,3,10,2,-1207,329,1536,97,FALSE,0,2022-23
Jordan Henderson,MID,Liverpool,6.6,0,0,9,0,15.9,275,0.04,0.04,0,0.75,338,2,0,2.6,10,2023-04-30T15:30:00Z,27,Spurs,0,0,0,0,34,0,61925,0,3,4,0,1,741,2104,1363,53,TRUE,0,2022-23
Jordan Henderson,MID,Liverpool,6.6,0,0,14,1,27.4,275,0.08,0.18,0.11,0.69,276,0,0,4.4,9.4,2023-05-03T19:00:00Z,90,Fulham,0,0,0,0,34,0,61925,1,0,1,7,3,741,2104,1363,53,TRUE,0,2022-23
Nathan Collins,DEF,Wolves,0.4,0,0,5,0,0.2,516,0,0,0,1.39,334,2,0,2.3,22.8,2023-04-29T14:00:00Z,45,Brighton,0,0,0,0,34,0,58053,0,0,6,0,0,-563,107,670,43,FALSE,0,2022-23
Christian Pulisic,MID,Chelsea,0,0,0,0,0,0,140,0,0,0,0,331,0,0,0,0,2023-05-02T19:00:00Z,0,Arsenal,0,0,0,0,34,0,50662,0,1,3,0,0,-326,119,445,56,FALSE,0,2022-23
Jaidon Anthony,MID,Bournemouth,0.7,1,0,14,0,10.3,75,0.01,0.01,0,0.45,332,0,0,3.2,21.8,2023-04-30T13:00:00Z,28,Leeds,0,0,0,0,34,0,8422,0,1,4,0,4,-77,86,163,52,TRUE,0,2022-23
Pascal Struijk,DEF,Leeds,0.3,0,0,0,0,0,235,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Bournemouth,0,0,0,0,34,0,61050,0,1,4,0,0,-2522,689,3211,45,FALSE,0,2022-23
Matt Targett,DEF,Newcastle,2.2,0,0,0,0,0,367,0,0,0,0,340,0,0,0,0,2023-04-30T13:00:00Z,0,Southampton,0,0,0,0,34,0,59125,0,1,3,0,0,585,1195,610,47,TRUE,0,2022-23
Romaine Mundle,MID,Spurs,-0.5,0,0,0,0,0,748,0,0,0,0,338,0,0,0,0,2023-04-30T15:30:00Z,0,Liverpool,0,0,0,0,34,0,135,0,3,4,0,0,0,8,8,45,FALSE,0,2022-23
Alex McCarthy,GK,Southampton,-0.2,0,0,16,0,0,401,0,0,0,4.47,340,3,0,2.4,23.6,2023-04-30T13:00:00Z,90,Newcastle,0,0,0,0,34,3,16641,1,1,3,0,2,110,242,132,43,FALSE,0,2022-23
Ben Knight,MID,Man City,2,0,0,0,0,0,600,0,0,0,0,336,0,0,0,0,2023-04-30T13:00:00Z,0,Fulham,0,0,0,0,34,0,1005,0,2,1,0,0,-1,16,17,45,FALSE,0,2022-23
Ben Knight,MID,Man City,2,0,0,0,0,0,600,0,0,0,0,277,0,0,0,0,2023-05-03T19:00:00Z,0,West Ham,0,0,0,0,34,0,1005,0,0,3,0,0,-1,16,17,45,TRUE,0,2022-23
Jamal Lowe,MID,Bournemouth,0,0,0,0,0,0,61,0,0,0,0,332,0,0,0,0,2023-04-30T13:00:00Z,0,Leeds,0,0,0,0,34,0,2622,0,1,4,0,0,-3,0,3,52,TRUE,0,2022-23
Matheus Cunha,FWD,Wolves,2.8,0,0,0,0,0,682,0,0,0,0,334,0,0,0,0,2023-04-29T14:00:00Z,0,Brighton,0,0,0,0,34,0,21877,0,0,6,0,0,1262,4836,3574,53,FALSE,0,2022-23
Ryan Yates,MID,Nott'm Forest,0.1,0,0,1,0,0.3,387,0.01,0.01,0,0.14,333,2,0,0,0,2023-04-29T14:00:00Z,9,Brentford,0,0,0,0,34,0,3713,0,1,2,0,1,-17,39,56,50,FALSE,0,2022-23
