name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,expected_assists,expected_goal_involvements,expected_goals,expected_goals_conceded,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,starts,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,season
Lisandro Martínez,DEF,Man Utd,0.5,0,0,11,0,4.7,533,0.0,0.0,0.0,0.0,96,1,0,2.8,23.0,2022-10-09T18:00:00Z,90,0,0,0,0,10,0,606627,0,2,1,0.0,2,-1440,31648,33088,45,False,0,Everton,2022-23
Pape Matar Sarr,MID,Spurs,0.5,0,0,0,0,0.0,450,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,51138,0,1,0,0.0,0,-2405,730,3135,44,False,0,Brighton,2022-23
Junior Firpo,DEF,Leeds,0.5,0,0,0,0,0.0,239,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,1224,0,1,2,0.0,0,254,333,79,45,False,0,Crystal Palace,2022-23
Harvey Barnes,MID,Leicester,4.5,0,0,8,0,1.8,264,0.0,0.0,0.0,0.0,92,2,0,5.7,14.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,163359,0,1,2,41.0,2,23499,34463,10964,69,False,0,Bournemouth,2022-23
Idrissa Gueye,MID,Everton,2.0,0,0,6,0,1.3,611,0.0,0.0,0.0,0.0,96,2,0,0.0,0.0,2022-10-09T18:00:00Z,75,0,0,0,0,10,0,6571,0,2,1,0.0,2,-91,1006,1097,50,True,0,Man Utd,2022-23
Michail Antonio,FWD,West Ham,3.7,0,3,24,0,0.0,458,0.0,0.0,0.0,0.0,100,0,1,6.8,38.2,2022-10-09T13:00:00Z,10,0,0,0,0,10,0,186998,0,1,3,30.0,8,-10216,10892,21108,71,True,0,Fulham,2022-23
Mohamed Elyounoussi,MID,Southampton,0.3,0,0,1,0,0.8,406,0.0,0.0,0.0,0.0,97,0,0,0.2,0.0,2022-10-08T14:00:00Z,24,0,0,0,0,10,0,6652,0,0,4,3.0,1,-519,139,658,53,False,0,Man City,2022-23
Frank Onyeka,MID,Brentford,1.0,0,0,4,0,0.8,93,0.0,0.0,0.0,0.0,98,2,0,0.5,2.2,2022-10-08T14:00:00Z,27,0,0,0,0,10,0,3828,0,1,5,2.0,1,-44,191,235,48,False,0,Newcastle,2022-23
Zidane Iqbal,MID,Man Utd,0.0,0,0,0,0,0.0,551,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,43395,0,2,1,0.0,0,-413,4700,5113,43,False,0,Everton,2022-23
Niels Nkounkou,DEF,Everton,0.0,0,0,0,0,0.0,198,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,25759,0,2,1,0.0,0,-1442,0,1442,40,True,0,Man Utd,2022-23
Rodrigo Bentancur,MID,Spurs,6.2,0,0,8,1,5.0,440,0.0,0.0,0.0,0.0,93,0,0,3.4,18.4,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,46758,0,1,0,11.0,3,4734,10273,5539,54,False,0,Brighton,2022-23
Mason Mount,MID,Chelsea,7.0,2,3,38,1,67.3,142,0.0,0.0,0.0,0.0,94,0,0,14.2,44.2,2022-10-08T14:00:00Z,71,0,0,0,0,10,0,357292,0,0,3,30.0,12,-11870,22450,34320,76,True,0,Wolves,2022-23
Nayef Aguerd,DEF,West Ham,0.0,0,0,0,0,0.0,472,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,3819,0,1,3,0.0,0,-89,57,146,48,True,0,Fulham,2022-23
Manor Solomon,MID,Fulham,0.0,0,0,0,0,0.0,562,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,514,0,1,3,0.0,0,-16,8,24,49,False,0,West Ham,2022-23
Raúl Jiménez,FWD,Wolves,0.0,0,0,0,0,0.0,476,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,24661,0,0,3,0.0,0,-2616,197,2813,68,False,0,Chelsea,2022-23
Luke Chambers,DEF,Liverpool,0.5,0,0,0,0,0.0,563,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,9373,0,2,3,0.0,0,44,458,414,40,False,0,Arsenal,2022-23
Kai Havertz,FWD,Chelsea,4.5,0,0,20,1,5.6,145,0.0,0.0,0.0,0.0,94,0,1,9.4,33.2,2022-10-08T14:00:00Z,85,0,0,0,0,10,0,219542,0,0,3,55.0,6,-4000,14737,18737,77,True,0,Wolves,2022-23
Ibrahima Diallo,MID,Southampton,0.0,0,0,11,0,3.3,416,0.0,0.0,0.0,0.0,97,4,0,0.7,3.6,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,53950,0,0,4,0.0,2,-2448,2118,4566,44,False,0,Man City,2022-23
Adam Armstrong,FWD,Southampton,0.5,0,0,4,0,13.0,408,0.0,0.0,0.0,0.0,97,4,0,1.3,0.2,2022-10-08T14:00:00Z,65,0,0,0,0,10,0,139838,0,0,4,0.0,2,-26127,9235,35362,55,False,0,Man City,2022-23
Joe Worrall,DEF,Nott'm Forest,-0.2,0,0,0,0,0.0,388,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,10928,0,1,1,0.0,0,-512,225,737,43,True,0,Aston Villa,2022-23
Danny Welbeck,FWD,Brighton,3.0,0,0,3,0,18.5,103,0.0,0.0,0.0,0.0,93,1,0,5.2,2.4,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,151847,0,1,0,31.0,2,39183,51718,12535,65,True,0,Spurs,2022-23
Jorginho,MID,Chelsea,2.0,0,0,12,1,3.4,130,0.0,0.0,0.0,0.0,94,0,0,2.7,16.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,271770,0,0,3,7.0,2,-16722,6927,23649,59,True,1,Wolves,2022-23
Timo Werner,FWD,Chelsea,0.0,0,0,0,0,0.0,137,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,19561,0,0,3,0.0,0,-276,0,276,79,True,0,Wolves,2022-23
Layvin Kurzawa,DEF,Fulham,0.0,0,0,0,0,0.0,613,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,4655,0,1,3,0.0,0,-1118,308,1426,45,False,0,West Ham,2022-23
Wayne Hennessey,GK,Nott'm Forest,-0.5,0,0,0,0,0.0,518,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,188799,0,1,1,0.0,0,9578,14556,4978,39,True,0,Aston Villa,2022-23
Andreas Pereira,MID,Fulham,3.0,0,0,20,0,16.2,346,0.0,0.0,0.0,0.0,100,2,1,8.0,33.8,2022-10-09T13:00:00Z,76,0,0,0,0,10,0,2610636,0,1,3,30.0,6,-124287,59079,183366,46,False,1,West Ham,2022-23
Rúben Dias,DEF,Man City,5.0,0,0,24,1,0.8,312,0.0,0.0,0.0,0.0,97,0,0,2.4,18.8,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,980567,0,0,4,4.0,6,-76752,33377,110129,59,True,0,Southampton,2022-23
Ellery Balcombe,GK,Brentford,0.0,0,0,0,0,0.0,100,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,9022,0,1,5,0.0,0,-346,0,346,40,False,0,Newcastle,2022-23
Jean-Philippe Gbamin,MID,Everton,0.0,0,0,0,0,0.0,187,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,2554,0,2,1,0.0,0,-117,0,117,45,True,0,Man Utd,2022-23
Oleksandr Zinchenko,DEF,Arsenal,0.2,0,0,0,0,0.0,313,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,1267763,0,2,3,0.0,0,-19159,46202,65361,51,True,0,Liverpool,2022-23
Reece Welch,DEF,Everton,0.0,0,0,0,0,0.0,605,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,5405,0,2,1,0.0,0,123,458,335,40,True,0,Man Utd,2022-23
Emerson Royal,DEF,Spurs,0.0,0,0,0,0,0.0,445,0.0,0.0,0.0,0.0,93,0,0,0.0,0.0,2022-10-08T16:30:00Z,0,0,0,0,0,10,0,327593,0,1,0,0.0,0,-205510,536,206046,50,False,0,Brighton,2022-23
Daniel Podence,MID,Wolves,1.5,0,0,-1,0,4.5,483,0.0,0.0,0.0,0.0,94,3,0,3.2,0.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,119158,0,0,3,28.0,2,-6579,8865,15444,55,False,0,Chelsea,2022-23
Michael Olise,MID,Crystal Palace,3.5,1,1,20,0,43.3,171,0.0,0.0,0.0,0.0,95,1,0,8.6,33.8,2022-10-09T13:00:00Z,84,0,0,0,0,10,0,17086,0,1,2,9.0,5,1388,2552,1164,54,True,1,Leeds,2022-23
Richie Laryea,DEF,Nott'm Forest,0.0,0,0,0,0,0.0,392,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,1363,0,1,1,0.0,0,-55,0,55,45,True,0,Aston Villa,2022-23
Marc Cucurella,DEF,Chelsea,4.0,0,1,29,1,20.7,112,0.0,0.0,0.0,0.0,94,0,0,5.1,30.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,877531,0,0,3,0.0,7,-125298,20426,145724,51,True,0,Wolves,2022-23
Jamie Shackleton,MID,Leeds,0.0,0,0,0,0,0.0,234,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,317,0,1,2,0.0,0,-18,0,18,45,False,0,Crystal Palace,2022-23
Ollie Watkins,FWD,Aston Villa,2.5,0,0,-3,0,15.0,40,0.0,0.0,0.0,0.0,99,1,0,6.4,6.4,2022-10-10T19:00:00Z,90,0,0,0,0,10,0,258318,0,1,1,43.0,2,37052,61896,24844,72,False,0,Nott'm Forest,2022-23
James Hill,DEF,Bournemouth,-0.5,0,0,0,0,0.0,539,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,4197,0,1,2,0.0,0,-103,108,211,44,True,0,Leicester,2022-23
Adam Smith,DEF,Bournemouth,3.5,0,0,14,0,1.0,57,0.0,0.0,0.0,0.0,92,1,0,1.3,11.6,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,17183,0,1,2,0.0,2,1930,3148,1218,44,True,0,Leicester,2022-23
Killian Phillips,MID,Crystal Palace,0.0,0,0,0,0,0.0,604,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,3102,0,1,2,0.0,0,111,528,417,45,True,0,Leeds,2022-23
Zack Steffen,GK,Man City,0.0,0,0,0,0,0.0,310,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,1702,0,0,4,0.0,0,-133,0,133,40,True,0,Southampton,2022-23
Leandro Trossard,MID,Brighton,10.5,0,0,7,0,26.8,111,0.0,0.0,0.0,0.0,93,1,0,7.4,4.8,2022-10-08T16:30:00Z,90,0,0,0,0,10,0,1285348,0,1,0,42.0,2,868112,899787,31675,67,True,0,Spurs,2022-23
Ben Johnson,DEF,West Ham,0.0,0,0,0,0,0.0,471,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,6392,0,1,3,0.0,0,-167,102,269,44,True,0,Fulham,2022-23
Paulo Gazzaniga Farias,GK,Fulham,0.0,0,0,0,0,0.0,207,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,276432,0,1,3,0.0,0,-21114,0,21114,40,False,0,West Ham,2022-23
Jesse Lingard,MID,Nott'm Forest,0.2,0,0,0,0,0.0,527,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,214122,0,1,1,0.0,0,-32317,3026,35343,56,True,0,Aston Villa,2022-23
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0.0,197,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,586163,0,2,1,0.0,0,-90660,7503,98163,41,True,0,Man Utd,2022-23
Jacob Murphy,MID,Newcastle,3.7,0,1,26,0,11.7,365,0.0,0.0,0.0,0.0,98,1,1,8.5,36.8,2022-10-08T14:00:00Z,65,0,0,0,0,10,0,446771,0,1,5,36.0,8,36799,73968,37169,43,True,0,Brentford,2022-23
Sam Surridge,FWD,Nott'm Forest,0.2,0,0,2,0,10.4,391,0.0,0.0,0.0,0.0,99,0,0,1.0,0.0,2022-10-10T19:00:00Z,19,0,0,0,0,10,0,94467,0,1,1,0.0,1,-745,6896,7641,48,True,0,Aston Villa,2022-23
Jamie Vardy,FWD,Leicester,2.8,0,0,1,0,0.5,255,0.0,0.0,0.0,0.0,92,2,0,0.5,0.0,2022-10-08T14:00:00Z,23,0,0,0,0,10,0,243390,0,1,2,6.0,1,-1247,16858,18105,92,False,0,Bournemouth,2022-23
Ben White,DEF,Arsenal,3.5,0,0,7,0,1.8,10,0.0,0.0,0.0,0.0,91,2,0,1.6,8.2,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,605532,0,2,3,6.0,1,37470,67742,30272,45,True,0,Liverpool,2022-23
Konstantinos Tsimikas,DEF,Liverpool,1.0,0,0,12,0,4.0,292,0.0,0.0,0.0,0.0,91,3,0,2.0,7.6,2022-10-09T15:30:00Z,90,0,0,0,0,10,0,61040,0,2,3,8.0,1,-2644,9305,11949,45,False,0,Arsenal,2022-23
Claudio Gomes,MID,Man City,0.0,0,0,0,0,0.0,599,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,826,0,0,4,0.0,0,-97,0,97,45,True,0,Southampton,2022-23
James Tomkins,DEF,Crystal Palace,0.5,0,0,0,0,0.0,153,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,112711,0,1,2,0.0,0,43484,49438,5954,39,True,0,Leeds,2022-23
Mohamed Elneny,MID,Arsenal,0.0,0,0,0,0,0.0,4,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,71360,0,2,3,0.0,0,-6254,917,7171,43,True,0,Liverpool,2022-23
Jackson Smith,GK,Wolves,-0.5,0,0,0,0,0.0,557,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,81508,0,0,3,0.0,0,-760,1090,1850,40,False,0,Chelsea,2022-23
Jacob Ramsey,MID,Aston Villa,5.2,0,0,11,0,13.3,47,0.0,0.0,0.0,0.0,99,1,0,3.5,11.8,2022-10-10T19:00:00Z,80,0,0,0,0,10,0,140956,0,1,1,10.0,1,11595,24195,12600,52,False,1,Nott'm Forest,2022-23
Jamaal Lascelles,DEF,Newcastle,0.3,0,0,0,0,0.0,360,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,8988,0,1,5,0.0,0,8,402,394,43,True,0,Brentford,2022-23
Braian Ojeda Rodríguez,MID,Nott'm Forest,0.0,0,0,0,0,0.0,396,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,3794,0,1,1,0.0,0,-234,0,234,45,True,0,Aston Villa,2022-23
Allan Saint-Maximin,MID,Newcastle,0.2,0,0,5,0,0.1,368,0.0,0.0,0.0,0.0,98,0,0,0.2,1.4,2022-10-08T14:00:00Z,12,0,0,0,0,10,0,516207,0,1,5,0.0,1,-81173,11206,92379,64,True,0,Brentford,2022-23
Kieffer Moore,FWD,Bournemouth,0.8,0,0,4,0,0.0,62,0.0,0.0,0.0,0.0,92,0,0,0.4,2.0,2022-10-08T14:00:00Z,1,0,0,0,0,10,0,74657,0,1,2,2.0,1,-3013,4830,7843,55,True,0,Leicester,2022-23
Kaoru Mitoma,MID,Brighton,2.0,0,0,2,0,11.9,124,0.0,0.0,0.0,0.0,93,0,0,7.9,7.6,2022-10-08T16:30:00Z,23,0,0,0,0,10,0,4963,0,1,0,59.0,1,547,845,298,49,True,0,Spurs,2022-23
Flynn Downes,MID,West Ham,0.3,0,0,3,0,0.1,509,0.0,0.0,0.0,0.0,100,0,0,0.0,0.2,2022-10-09T13:00:00Z,1,0,0,0,0,10,0,27693,0,1,3,0.0,1,-1267,389,1656,44,True,0,Fulham,2022-23
Neto,GK,Bournemouth,4.5,0,0,17,0,0.0,574,0.0,0.0,0.0,0.0,92,1,0,3.0,30.0,2022-10-08T14:00:00Z,90,0,0,0,0,10,4,35672,0,1,2,0.0,3,9311,13128,3817,45,True,0,Leicester,2022-23
Loris Karius,GK,Newcastle,0.0,0,0,0,0,0.0,626,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5172,0,1,5,0.0,0,788,1276,488,40,True,0,Brentford,2022-23
Pedro Neto,MID,Wolves,0.0,0,0,0,0,0.0,486,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,346253,0,0,3,0.0,0,-135102,746,135848,51,False,0,Chelsea,2022-23
Issa Diop,DEF,Fulham,0.3,0,0,0,0,0.0,470,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,12694,0,1,3,0.0,0,-174,342,516,43,False,0,West Ham,2022-23
Christian Saydee,FWD,Bournemouth,0.0,0,0,0,0,0.0,597,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,2696,0,1,2,0.0,0,-179,0,179,45,True,0,Leicester,2022-23
Emile Smith Rowe,MID,Arsenal,0.0,0,0,0,0,0.0,12,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,47289,0,2,3,0.0,0,-5184,111,5295,56,True,0,Liverpool,2022-23
Rico Henry,DEF,Brentford,2.3,0,0,9,0,1.8,85,0.0,0.0,0.0,0.0,98,5,0,1.2,5.8,2022-10-08T14:00:00Z,90,0,0,0,0,10,0,118260,0,1,5,4.0,0,-2317,7397,9714,45,False,0,Newcastle,2022-23
Matt Turner,GK,Arsenal,-0.5,0,0,0,0,0.0,24,0.0,0.0,0.0,0.0,91,0,0,0.0,0.0,2022-10-09T15:30:00Z,0,0,0,0,0,10,0,172798,0,2,3,0.0,0,3941,13237,9296,39,True,0,Liverpool,2022-23
Harry Wilson,MID,Fulham,0.2,0,0,2,0,0.9,212,0.0,0.0,0.0,0.0,100,1,0,0.1,0.2,2022-10-09T13:00:00Z,13,0,0,0,0,10,0,3176,0,1,3,0.0,1,-104,65,169,57,False,0,West Ham,2022-23
Halil Dervişoğlu,FWD,Brentford,0.0,0,0,0,0,0.0,541,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,99811,0,1,5,0.0,0,-11445,0,11445,45,False,0,Newcastle,2022-23
Tim Ream,DEF,Fulham,0.7,0,0,11,0,1.0,201,0.0,0.0,0.0,0.0,100,3,0,2.6,25.0,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,13867,0,1,3,0.0,1,-1559,491,2050,45,False,0,West Ham,2022-23
Sergi Canós,DEF,Brentford,0.0,0,0,0,0,0.0,82,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,5911,0,1,5,0.0,0,-209,1509,1718,50,False,0,Newcastle,2022-23
Joel Ward,DEF,Crystal Palace,1.5,0,0,13,0,1.2,156,0.0,0.0,0.0,0.0,95,1,0,1.4,12.4,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,24964,0,1,2,0.0,2,2118,3521,1403,45,True,0,Leeds,2022-23
Hwang Hee-chan,MID,Wolves,0.1,0,0,1,0,0.3,481,0.0,0.0,0.0,0.0,94,1,0,2.1,3.6,2022-10-08T14:00:00Z,33,0,0,0,0,10,0,16971,0,0,3,17.0,1,-2830,71,2901,57,False,0,Chelsea,2022-23
Jarrad Branthwaite,DEF,Everton,0.0,0,0,0,0,0.0,196,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,1588,0,2,1,0.0,0,-48,0,48,40,True,0,Man Utd,2022-23
Thilo Kehrer,DEF,West Ham,4.3,0,0,8,0,11.8,588,0.0,0.0,0.0,0.0,100,1,0,3.9,5.2,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,47378,0,1,3,22.0,1,33576,36492,2916,45,True,1,Fulham,2022-23
Harvey Elliott,MID,Liverpool,1.5,0,0,3,0,1.0,294,0.0,0.0,0.0,0.0,91,0,0,1.4,2.8,2022-10-09T15:30:00Z,9,0,0,0,0,10,0,103590,0,2,3,10.0,1,-19363,3809,23172,50,False,0,Arsenal,2022-23
Robin Koch,DEF,Leeds,2.5,0,0,6,0,0.5,230,0.0,0.0,0.0,0.0,95,2,0,1.5,12.0,2022-10-09T13:00:00Z,90,0,0,0,0,10,0,18033,0,1,2,2.0,0,732,1421,689,45,False,1,Crystal Palace,2022-23
Hamza Choudhury,MID,Leicester,0.0,0,0,0,0,0.0,263,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,6082,0,1,2,0.0,0,-320,0,320,45,False,0,Bournemouth,2022-23
Kelechi Iheanacho,FWD,Leicester,1.2,0,0,3,0,0.5,262,0.0,0.0,0.0,0.0,92,0,0,0.3,0.2,2022-10-08T14:00:00Z,11,0,0,0,0,10,0,51224,0,1,2,2.0,1,-1369,4414,5783,62,False,0,Bournemouth,2022-23
Yan Valery,DEF,Southampton,0.0,0,0,0,0,0.0,414,0.0,0.0,0.0,0.0,97,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,49951,0,0,4,0.0,0,-3274,0,3274,40,False,0,Man City,2022-23
Rayan Aït-Nouri,DEF,Wolves,0.5,0,0,3,0,0.0,487,0.0,0.0,0.0,0.0,94,1,0,0.2,1.6,2022-10-08T14:00:00Z,18,0,0,0,0,10,0,113419,0,0,3,0.0,1,-1934,7314,9248,43,False,0,Chelsea,2022-23
Chem Campbell,MID,Wolves,0.5,0,0,-1,0,1.3,568,0.0,0.0,0.0,0.0,94,1,0,0.4,0.0,2022-10-08T14:00:00Z,18,0,0,0,0,10,0,49282,0,0,3,4.0,1,-1671,1927,3598,44,False,0,Chelsea,2022-23
Phil Jones,DEF,Man Utd,0.0,0,0,0,0,0.0,328,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,79091,0,2,1,0.0,0,973,4465,3492,39,False,0,Everton,2022-23
Michael Keane,DEF,Everton,0.0,0,0,0,0,0.0,180,0.0,0.0,0.0,0.0,96,0,0,0.0,0.0,2022-10-09T18:00:00Z,0,0,0,0,0,10,0,42341,0,2,1,0.0,0,-169,1715,1884,42,True,0,Man Utd,2022-23
Ryan Trevitt,MID,Brentford,0.0,0,0,0,0,0.0,632,0.0,0.0,0.0,0.0,98,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,434,0,1,5,0.0,0,339,383,44,45,False,0,Newcastle,2022-23
Emiliano Marcondes,MID,Bournemouth,-0.5,0,0,0,0,0.0,63,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,1967,0,1,2,0.0,0,-3,100,103,48,True,0,Leicester,2022-23
Boubakary Soumaré,MID,Leicester,1.2,0,0,15,0,2.3,269,0.0,0.0,0.0,0.0,92,2,0,0.9,6.8,2022-10-08T14:00:00Z,78,0,0,0,0,10,0,64873,0,1,2,0.0,1,-2887,2377,5264,44,False,1,Bournemouth,2022-23
Kepa Arrizabalaga,GK,Chelsea,4.5,0,0,26,1,0.0,133,0.0,0.0,0.0,0.0,94,0,0,1.7,17.4,2022-10-08T14:00:00Z,90,0,0,0,0,10,2,59312,0,0,3,0.0,6,20497,25240,4743,44,True,0,Wolves,2022-23
Joe Lolley,MID,Nott'm Forest,0.0,0,0,0,0,0.0,384,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,1503,0,1,1,0.0,0,-61,0,61,49,True,0,Aston Villa,2022-23
Yoane Wissa,MID,Brentford,1.0,0,0,1,0,0.8,89,0.0,0.0,0.0,0.0,98,2,0,1.1,0.0,2022-10-08T14:00:00Z,28,0,0,0,0,10,0,30197,0,1,5,11.0,1,-8082,981,9063,54,False,0,Newcastle,2022-23
Harry Arter,MID,Nott'm Forest,-0.5,0,0,0,0,0.0,378,0.0,0.0,0.0,0.0,99,0,0,0.0,0.0,2022-10-10T19:00:00Z,0,0,0,0,0,10,0,27001,0,1,1,0.0,0,1664,4258,2594,43,True,0,Aston Villa,2022-23
Darko Gyabi,MID,Leeds,0.0,0,0,0,0,0.0,247,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,15019,0,1,2,0.0,0,2861,3921,1060,43,False,0,Crystal Palace,2022-23
Pierre-Emerick Aubameyang,FWD,Chelsea,5.0,0,0,0,0,0.0,617,0.0,0.0,0.0,0.0,94,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,301589,0,0,3,0.0,0,223011,236946,13935,91,True,0,Wolves,2022-23
Manuel Lanzini,MID,West Ham,0.0,0,0,0,0,0.0,460,0.0,0.0,0.0,0.0,100,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,16330,0,1,3,0.0,0,-749,584,1333,52,True,0,Fulham,2022-23
Ayoze Pérez,MID,Leicester,0.8,0,0,5,0,0.0,260,0.0,0.0,0.0,0.0,92,0,0,0.2,2.0,2022-10-08T14:00:00Z,4,0,0,0,0,10,0,10743,0,1,2,0.0,1,-365,443,808,48,False,0,Bournemouth,2022-23
Sam Johnstone,GK,Crystal Palace,0.0,0,0,0,0,0.0,175,0.0,0.0,0.0,0.0,95,0,0,0.0,0.0,2022-10-09T13:00:00Z,0,0,0,0,0,10,0,14019,0,1,2,0.0,0,-171,333,504,44,True,0,Leeds,2022-23
Kasper Schmeichel,GK,Leicester,0.0,0,0,0,0,0.0,248,0.0,0.0,0.0,0.0,92,0,0,0.0,0.0,2022-10-08T14:00:00Z,0,0,0,0,0,10,0,14666,0,1,2,0.0,0,-429,0,429,50,False,0,Bournemouth,2022-23
