code,provisional_start_time,minutes,kickoff_time,finished,started,team_a_difficulty,finished_provisional,pulse_id,team_a_score,away_team,stats,team_h_difficulty,id,event,home_team,team_h_score
2292838,false,90,2022-08-20T11:30:00Z,true,true,4,true,74939,0,Wolves,"[{identifier:goals_scored,a:[],h:[{value:1,element:427}]},{identifier:assists,a:[],h:[{value:1,element:448}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:487},{value:1,element:516}],h:[{value:1,element:427},{value:1,element:433}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:478}],h:[{value:3,element:425}]},{identifier:bonus,a:[],h:[{value:3,element:448},{value:2,element:425},{value:1,element:427}]},{identifier:bps,a:[{value:21,element:480},{value:16,element:484},{value:14,element:478},{value:13,element:477},{value:13,element:503},{value:12,element:589},{value:9,element:482},{value:8,element:516},{value:7,element:486},{value:6,element:483},{value:6,element:579},{value:5,element:479},{value:4,element:476},{value:4,element:487},{value:4,element:491},{value:3,element:481}],h:[{value:33,element:448},{value:31,element:425},{value:30,element:427},{value:29,element:445},{value:25,element:430},{value:25,element:432},{value:25,element:435},{value:20,element:440},{value:12,element:433},{value:9,element:446},{value:4,element:436},{value:4,element:444},{value:3,element:454},{value:-2,element:428}]}]",2,29,3,Spurs,1
2292831,false,90,2022-08-20T14:00:00Z,true,true,2,true,74932,1,Aston Villa,"[{identifier:goals_scored,a:[{value:1,element:40}],h:[{value:2,element:160},{value:1,element:168}]},{identifier:assists,a:[{value:1,element:45}],h:[{value:1,element:166},{value:1,element:170}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[{value:1,element:31}],h:[]},{identifier:penalties_missed,a:[],h:[{value:1,element:160}]},{identifier:yellow_cards,a:[{value:1,element:37}],h:[{value:1,element:160},{value:1,element:161}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:31}],h:[{value:4,element:152}]},{identifier:bonus,a:[{value:2,element:31}],h:[{value:3,element:160},{value:1,element:169},{value:1,element:170}]},{identifier:bps,a:[{value:36,element:31},{value:27,element:40},{value:16,element:33},{value:15,element:45},{value:14,element:47},{value:13,element:39},{value:13,element:44},{value:12,element:43},{value:9,element:53},{value:6,element:37},{value:6,element:46},{value:4,element:42},{value:3,element:29},{value:1,element:30}],h:[{value:39,element:160},{value:29,element:169},{value:29,element:170},{value:24,element:168},{value:16,element:152},{value:14,element:165},{value:14,element:167},{value:11,element:166},{value:10,element:514},{value:9,element:156},{value:3,element:159},{value:3,element:530},{value:2,element:158},{value:2,element:163},{value:1,element:161},{value:1,element:171}]}]",2,22,3,Crystal Palace,3
2292832,false,90,2022-08-20T14:00:00Z,true,true,2,true,74933,1,Nott'm Forest,"[{identifier:goals_scored,a:[{value:1,element:394}],h:[{value:1,element:189}]},{identifier:assists,a:[{value:1,element:387}],h:[{value:1,element:182}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:295},{value:1,element:388}],h:[{value:1,element:186},{value:1,element:195},{value:1,element:577}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:7,element:398}],h:[{value:4,element:182}]},{identifier:bonus,a:[{value:3,element:394}],h:[{value:2,element:189},{value:1,element:182}]},{identifier:bps,a:[{value:32,element:394},{value:26,element:398},{value:21,element:379},{value:15,element:523},{value:12,element:387},{value:12,element:536},{value:10,element:385},{value:9,element:388},{value:9,element:527},{value:7,element:397},{value:6,element:493},{value:4,element:295},{value:4,element:524},{value:3,element:583}],h:[{value:31,element:189},{value:30,element:182},{value:14,element:192},{value:14,element:475},{value:13,element:186},{value:9,element:197},{value:9,element:199},{value:8,element:194},{value:7,element:190},{value:4,element:534},{value:-8,element:195}]}]",2,23,3,Everton,1
2292833,false,90,2022-08-20T14:00:00Z,true,true,2,true,74934,2,Brentford,"[{identifier:goals_scored,a:[{value:1,element:79},{value:1,element:80}],h:[{value:1,element:205},{value:1,element:210},{value:1,element:220}]},{identifier:assists,a:[{value:1,element:88},{value:1,element:89}],h:[{value:1,element:219},{value:1,element:346},{value:1,element:532}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:83},{value:1,element:526}],h:[{value:1,element:215},{value:1,element:220},{value:1,element:532}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:6,element:81}],h:[{value:3,element:2}]},{identifier:bonus,a:[{value:2,element:80},{value:1,element:79}],h:[{value:3,element:346},{value:1,element:205}]},{identifier:bps,a:[{value:25,element:80},{value:24,element:79},{value:20,element:81},{value:16,element:95},{value:15,element:88},{value:15,element:89},{value:11,element:78},{value:9,element:85},{value:7,element:94},{value:7,element:526},{value:4,element:515},{value:3,element:86},{value:3,element:87},{value:3,element:510},{value:2,element:83}],h:[{value:26,element:346},{value:24,element:205},{value:23,element:220},{value:18,element:532},{value:17,element:219},{value:15,element:2},{value:14,element:210},{value:12,element:201},{value:10,element:209},{value:9,element:217},{value:7,element:200},{value:5,element:211},{value:5,element:215},{value:3,element:105}]}]",3,24,3,Fulham,3
2292835,false,90,2022-08-20T14:00:00Z,true,true,3,true,74936,2,Southampton,"[{identifier:goals_scored,a:[{value:2,element:411}],h:[{value:1,element:261}]},{identifier:assists,a:[{value:1,element:407},{value:1,element:423}],h:[{value:1,element:260}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:321},{value:1,element:406},{value:1,element:512}],h:[{value:1,element:261},{value:1,element:271}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[],h:[{value:1,element:254}]},{identifier:bonus,a:[{value:3,element:411},{value:2,element:407}],h:[{value:1,element:261}]},{identifier:bps,a:[{value:53,element:411},{value:31,element:407},{value:20,element:418},{value:19,element:423},{value:13,element:321},{value:12,element:420},{value:9,element:409},{value:9,element:422},{value:5,element:408},{value:5,element:512},{value:4,element:413},{value:3,element:405},{value:1,element:406},{value:1,element:528}],h:[{value:23,element:261},{value:21,element:265},{value:15,element:268},{value:14,element:249},{value:13,element:257},{value:13,element:266},{value:12,element:258},{value:11,element:254},{value:10,element:260},{value:5,element:255},{value:5,element:259},{value:4,element:264},{value:1,element:262},{value:-2,element:271}]}]",2,26,3,Leicester,1
2292830,false,90,2022-08-20T16:30:00Z,true,true,2,true,74931,3,Arsenal,"[{identifier:goals_scored,a:[{value:2,element:7},{value:1,element:26}],h:[]},{identifier:assists,a:[{value:1,element:3},{value:1,element:19},{value:1,element:28}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:28}],h:[{value:1,element:57},{value:1,element:76}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:1,element:15}],h:[{value:3,element:72}]},{identifier:bonus,a:[{value:3,element:7},{value:2,element:26},{value:1,element:10},{value:1,element:16}],h:[]},{identifier:bps,a:[{value:47,element:7},{value:39,element:26},{value:29,element:10},{value:29,element:16},{value:27,element:313},{value:25,element:3},{value:20,element:15},{value:15,element:28},{value:13,element:6},{value:12,element:13},{value:11,element:19},{value:6,element:12},{value:5,element:14},{value:3,element:8},{value:3,element:18},{value:-1,element:11}],h:[{value:13,element:57},{value:13,element:64},{value:13,element:72},{value:13,element:73},{value:10,element:71},{value:7,element:70},{value:7,element:535},{value:5,element:69},{value:3,element:76},{value:3,element:576},{value:2,element:62},{value:2,element:67},{value:2,element:75}]}]",4,21,3,Bournemouth,0
2292834,false,90,2022-08-21T13:00:00Z,true,true,2,true,74935,0,Chelsea,"[{identifier:goals_scored,a:[],h:[{value:1,element:225},{value:1,element:233},{value:1,element:246}]},{identifier:assists,a:[],h:[{value:1,element:225},{value:1,element:233}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:304}],h:[]},{identifier:red_cards,a:[{value:1,element:520}],h:[]},{identifier:saves,a:[{value:3,element:147}],h:[{value:3,element:238}]},{identifier:bonus,a:[],h:[{value:3,element:233},{value:2,element:225},{value:2,element:228}]},{identifier:bps,a:[{value:16,element:128},{value:15,element:142},{value:12,element:136},{value:11,element:146},{value:10,element:112},{value:10,element:147},{value:9,element:148},{value:7,element:130},{value:6,element:135},{value:3,element:139},{value:3,element:140},{value:2,element:127},{value:2,element:520},{value:-1,element:304},{value:-2,element:145}],h:[{value:43,element:233},{value:27,element:225},{value:27,element:228},{value:26,element:238},{value:25,element:246},{value:24,element:235},{value:21,element:230},{value:21,element:244},{value:12,element:506},{value:10,element:231},{value:9,element:245},{value:3,element:224},{value:3,element:237},{value:1,element:223},{value:-1,element:242}]}]",3,25,3,Leeds,3
2292839,false,90,2022-08-21T13:00:00Z,true,true,3,true,74940,2,Brighton,"[{identifier:goals_scored,a:[{value:1,element:111},{value:1,element:116}],h:[]},{identifier:assists,a:[{value:1,element:103},{value:1,element:104}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[],h:[{value:1,element:457},{value:1,element:588}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:113}],h:[]},{identifier:bonus,a:[{value:3,element:116},{value:2,element:109},{value:1,element:113}],h:[]},{identifier:bps,a:[{value:36,element:116},{value:29,element:109},{value:28,element:113},{value:26,element:106},{value:25,element:111},{value:24,element:104},{value:22,element:108},{value:15,element:103},{value:13,element:107},{value:10,element:120},{value:6,element:101},{value:6,element:586},{value:5,element:118},{value:3,element:124}],h:[{value:14,element:467},{value:12,element:461},{value:11,element:468},{value:9,element:455},{value:8,element:463},{value:8,element:588},{value:7,element:469},{value:6,element:457},{value:6,element:464},{value:5,element:465},{value:5,element:471},{value:4,element:458},{value:4,element:529},{value:2,element:460},{value:1,element:575}]}]",3,30,3,West Ham,0
2292837,false,90,2022-08-21T15:30:00Z,true,true,4,true,74938,3,Man City,"[{identifier:goals_scored,a:[{value:1,element:300},{value:1,element:311},{value:1,element:318}],h:[{value:1,element:356},{value:1,element:357},{value:1,element:369}]},{identifier:assists,a:[{value:1,element:301},{value:1,element:311},{value:1,element:315}],h:[{value:3,element:368}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:302},{value:1,element:306}],h:[{value:1,element:357},{value:1,element:366},{value:1,element:371},{value:1,element:374}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:307}],h:[{value:7,element:376}]},{identifier:bonus,a:[{value:3,element:311},{value:1,element:300}],h:[{value:2,element:368}]},{identifier:bps,a:[{value:46,element:311},{value:35,element:300},{value:29,element:315},{value:28,element:318},{value:25,element:301},{value:17,element:314},{value:15,element:307},{value:12,element:306},{value:11,element:299},{value:11,element:312},{value:10,element:302},{value:3,element:308}],h:[{value:43,element:368},{value:26,element:356},{value:23,element:376},{value:19,element:369},{value:18,element:357},{value:12,element:377},{value:11,element:373},{value:10,element:358},{value:9,element:366},{value:9,element:371},{value:5,element:374},{value:4,element:354},{value:3,element:364},{value:3,element:365},{value:3,element:370}]}]",5,28,3,Newcastle,3
2292836,false,90,2022-08-22T19:00:00Z,true,true,4,true,74937,1,Liverpool,"[{identifier:goals_scored,a:[{value:1,element:283}],h:[{value:1,element:335},{value:1,element:340}]},{identifier:assists,a:[{value:1,element:296}],h:[{value:1,element:344},{value:1,element:345}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:285}],h:[{value:1,element:329},{value:1,element:333},{value:1,element:342}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:2,element:281}],h:[{value:5,element:327}]},{identifier:bonus,a:[{value:1,element:283}],h:[{value:3,element:335},{value:2,element:340}]},{identifier:bps,a:[{value:23,element:283},{value:19,element:281},{value:17,element:286},{value:14,element:280},{value:13,element:274},{value:13,element:275},{value:12,element:279},{value:12,element:284},{value:12,element:285},{value:12,element:296},{value:7,element:294},{value:5,element:292},{value:4,element:282},{value:-4,element:293}],h:[{value:28,element:335},{value:27,element:340},{value:19,element:345},{value:18,element:327},{value:14,element:338},{value:13,element:533},{value:12,element:342},{value:10,element:344},{value:9,element:504},{value:9,element:519},{value:8,element:329},{value:7,element:331},{value:6,element:333},{value:4,element:341},{value:2,element:336},{value:1,element:326}]}]",4,27,3,Man Utd,2
2292848,false,90,2022-08-27T11:30:00Z,true,true,2,true,74949,1,Man Utd,"[{identifier:goals_scored,a:[{value:1,element:333}],h:[]},{identifier:assists,a:[{value:1,element:342}],h:[]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:331},{value:1,element:338},{value:1,element:342}],h:[]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:327}],h:[{value:3,element:422}]},{identifier:bonus,a:[{value:3,element:342},{value:2,element:504},{value:1,element:327}],h:[]},{identifier:bps,a:[{value:35,element:342},{value:30,element:504},{value:29,element:327},{value:25,element:329},{value:25,element:533},{value:24,element:333},{value:8,element:340},{value:6,element:338},{value:6,element:344},{value:6,element:519},{value:6,element:593},{value:4,element:335},{value:-1,element:326},{value:-2,element:331}],h:[{value:19,element:321},{value:19,element:407},{value:17,element:422},{value:10,element:420},{value:9,element:406},{value:9,element:423},{value:8,element:408},{value:8,element:409},{value:8,element:418},{value:8,element:512},{value:7,element:405},{value:6,element:411},{value:3,element:417},{value:2,element:413},{value:1,element:528}]}]",3,39,4,Southampton,0
2292842,false,90,2022-08-27T14:00:00Z,true,true,3,true,74943,1,Everton,"[{identifier:goals_scored,a:[{value:1,element:195}],h:[{value:1,element:86}]},{identifier:assists,a:[{value:1,element:475}],h:[{value:1,element:515}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:182},{value:1,element:195}],h:[{value:1,element:89},{value:1,element:510}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:4,element:182}],h:[{value:6,element:81}]},{identifier:bonus,a:[{value:3,element:475},{value:2,element:192}],h:[{value:2,element:81}]},{identifier:bps,a:[{value:26,element:475},{value:25,element:192},{value:22,element:195},{value:18,element:199},{value:18,element:577},{value:16,element:197},{value:15,element:182},{value:13,element:186},{value:10,element:194},{value:9,element:534},{value:7,element:189},{value:6,element:531},{value:4,element:180},{value:4,element:190},{value:2,element:177}],h:[{value:25,element:81},{value:19,element:86},{value:17,element:526},{value:16,element:515},{value:15,element:595},{value:13,element:79},{value:11,element:85},{value:10,element:510},{value:9,element:88},{value:8,element:83},{value:4,element:95},{value:3,element:91},{value:3,element:94},{value:3,element:580},{value:-1,element:80},{value:-4,element:89}]}]",2,33,4,Brentford,1
2292843,false,90,2022-08-27T14:00:00Z,true,true,3,true,74944,0,Leeds,"[{identifier:goals_scored,a:[],h:[{value:1,element:104}]},{identifier:assists,a:[],h:[{value:1,element:111}]},{identifier:own_goals,a:[],h:[]},{identifier:penalties_saved,a:[],h:[]},{identifier:penalties_missed,a:[],h:[]},{identifier:yellow_cards,a:[{value:1,element:235},{value:1,element:245},{value:1,element:246}],h:[{value:1,element:108},{value:1,element:116}]},{identifier:red_cards,a:[],h:[]},{identifier:saves,a:[{value:3,element:238}],h:[{value:2,element:113}]},{identifier:bonus,a:[],h:[{value:3,element:104},{value:2,element:113},{value:1,element:106}]},{identifier:bps,a:[{value:17,element:228},{value:15,element:238},{value:13,element:230},{value:10,element:244},{value:9,element:235},{value:7,element:233},{value:7,element:245},{value:6,element:223},{value:6,element:224},{value:6,element:225},{value:6,element:506},{value:4,element:231},{value:3,element:242},{value:-1,element:246},{value:-2,element:508}],h:[{value:40,element:104},{value:24,element:113},{value:22,element:106},{value:20,element:109},{value:20,element:586},{value:17,element:108},{value:15,element:111},{value:9,element:120},{value:7,element:103},{value:7,element:124},{value:4,element:114},{value:4,element:116},{value:4,element:559},{value:3,element:544},{value:2,element:118},{value:1,element:107}]}]",2,34,4,Brighton,1
