transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,position,threat,ict_index,penalties_saved,team_h_score
-6,Watford,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,667,2.3,0.0,48,34521,258,0,0,False,0,0,0,Man City,148,673,15,Nathan Aké,DEF,0.0,0.0,0,1
-117,Arsenal,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,65,-0.5,0.0,44,7239,502,0,0,True,0,0,0,Everton,142,182,15,Jonjoe Kenny,DEF,0.0,0.0,0,2
-12,Aston Villa,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,0,0.0,0.0,49,1648,206,0,0,False,0,0,0,Leicester,141,12,15,Dennis Praet,MID,0.0,0.0,0,2
-1025,Burnley,0,0,1,0,3,2021-12-04T15:00:00Z,0,0,9.8,0,0,2072,2.5,32.8,57,49152,19,0,9,True,90,0,0,Newcastle,145,3097,15,Joseph Willock,MID,6.0,4.9,0,1
-4476,Chelsea,0,0,0,0,0,2021-12-04T12:30:00Z,0,2,0.0,0,0,42,0.0,0.0,50,33220,409,0,0,True,0,0,0,West Ham,149,4518,15,Angelo Ogbonna,DEF,0.0,0.0,0,3
0,Brentford,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,0,0.0,0.0,55,172,182,0,0,True,0,0,0,Leeds,143,0,15,Pablo Hernández Domínguez,MID,0.0,0.0,0,2
-2,Everton,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,0,0.0,0.0,50,691,531,0,0,False,0,0,0,Arsenal,142,2,15,Reiss Nelson,MID,0.0,0.0,0,2
-456,Everton,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,788,0.5,0.0,41,45891,14,0,0,False,0,0,0,Arsenal,142,1244,15,Rob Holding,DEF,0.0,0.0,0,2
-39851,Norwich,0,0,1,0,2,2021-12-05T14:00:00Z,0,0,7.4,0,0,45722,3.0,2.8,123,916315,357,0,-1,True,90,0,0,Spurs,147,85573,15,Harry Kane,FWD,27.0,3.7,0,3
-506,Man City,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,0,0.0,0.0,54,32220,380,0,0,True,0,0,0,Watford,148,506,15,Troy Deeney,FWD,0.0,0.0,0,1
-572,Arsenal,0,0,0,1,2,2021-12-06T20:00:00Z,0,1,25.4,0,0,586,0.7,4.8,49,33501,165,0,16,True,90,0,0,Everton,142,1158,15,Seamus Coleman,DEF,0.0,3.0,0,2
-7785,Aston Villa,1,0,0,2,8,2021-12-05T16:30:00Z,0,1,42.6,0,0,5290,4.0,17.4,65,222234,215,1,22,False,90,0,0,Leicester,141,13075,15,Harvey Barnes,MID,50.0,11.0,0,2
364726,Norwich,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,1.0,0,0,376416,8.0,0.6,52,1579507,370,0,1,True,21,0,1,Spurs,147,11690,15,Sergio Reguilón,DEF,0.0,0.2,0,3
-2639,Aston Villa,0,0,0,2,1,2021-12-05T16:30:00Z,0,1,16.0,0,0,1208,1.0,8.0,53,50558,209,0,13,False,90,0,0,Leicester,141,3847,15,Timothy Castagne,DEF,4.0,2.8,0,2
-9271,Man Utd,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,35,0.9,0.0,45,38941,488,0,0,False,0,0,0,Crystal Palace,144,9306,15,Joachim Andersen,DEF,0.0,0.0,0,1
-3,Newcastle,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,441,117,0,0,False,0,0,0,Burnley,145,3,15,Bailey Peacock-Farrell,GK,0.0,0.0,0,1
-25,Crystal Palace,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,430,0.5,0.0,40,42407,509,0,0,True,0,0,0,Man Utd,144,455,15,Tom Heaton,GK,0.0,0.0,0,1
-23,Norwich,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,229,1.0,0.0,43,17143,486,0,0,True,0,0,0,Spurs,147,252,15,Pierluigi Gollini,GK,0.0,0.0,0,3
-6461,Newcastle,0,0,0,1,2,2021-12-04T15:00:00Z,0,0,8.6,0,0,8197,2.3,16.0,44,332484,115,0,14,False,90,0,0,Burnley,145,14658,15,Josh Brownhill,MID,8.0,3.3,0,1
1240,Man City,0,0,0,3,2,2021-12-04T17:30:00Z,0,3,7.0,0,0,2968,1.5,1.8,54,15999,404,0,4,True,90,0,0,Watford,148,1728,15,João Pedro Junqueira de Jesus,FWD,24.0,3.3,0,1
-37,Brentford,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,0,0.0,0.0,45,1963,195,0,0,True,0,0,0,Leeds,143,37,15,Ian Carlo Poveda-Ocampo,MID,0.0,0.0,0,2
15,Brentford,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,179,0.0,0.0,44,1268,600,0,0,True,0,0,0,Leeds,143,164,15,Nohan Kenneh,MID,0.0,0.0,0,2
18474,Crystal Palace,3,0,1,0,11,2021-12-05T14:00:00Z,0,0,57.4,0,0,20411,6.0,17.9,49,56756,274,1,31,True,90,0,0,Man Utd,144,1937,15,Frederico Rodrigues de Paula Santos,MID,25.0,10.0,0,1
7,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,52,0.0,0.0,45,1800,446,0,0,True,0,0,0,Wolves,150,45,15,Yerson Mosquera Valdelamar,DEF,0.0,0.0,0,0
-8580,Man Utd,0,0,0,1,2,2021-12-05T14:00:00Z,0,0,19.8,0,0,1161,1.0,4.7,45,97177,162,0,17,False,90,0,0,Crystal Palace,144,9741,15,Tyrick Mitchell,DEF,0.0,2.5,0,1
-23,Newcastle,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,207,0.0,0.0,45,15634,480,0,0,False,0,0,0,Burnley,145,230,15,Wayne Hennessey,GK,0.0,0.0,0,1
-9187,West Ham,0,0,0,3,0,2021-12-04T12:30:00Z,0,2,13.2,0,0,6200,1.0,2.8,48,198034,133,0,11,False,90,0,1,Chelsea,149,15387,15,Andreas Christensen,DEF,1.0,1.7,0,3
-4021,Brentford,0,0,0,2,1,2021-12-05T14:00:00Z,0,2,9.4,0,0,705,2.2,15.9,56,84450,267,0,7,True,75,0,1,Leeds,143,4726,15,Jack Harrison,MID,2.0,2.7,0,2
43726,Crystal Palace,0,0,1,0,6,2021-12-05T14:00:00Z,0,0,16.0,2,0,53225,4.7,0.0,50,523068,270,0,23,True,90,0,0,Man Utd,144,9499,15,David de Gea,GK,0.0,1.6,0,1
6960,Crystal Palace,0,0,1,0,5,2021-12-05T14:00:00Z,0,0,9.4,0,0,8274,2.5,3.0,48,48793,284,0,22,True,90,0,1,Man Utd,144,1314,15,Victor Lindelöf,DEF,0.0,1.2,0,1
-7,Southampton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,75,0.0,0.0,45,623,612,0,0,False,0,0,0,Brighton,146,82,15,Jeremy Sarmiento,MID,0.0,0.0,0,1
-2042,Aston Villa,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,245,0.0,0.0,47,47404,340,0,0,False,0,0,0,Leicester,141,2287,15,Jannik Vestergaard,DEF,0.0,0.0,0,2
-109,Aston Villa,0,0,0,0,1,2021-12-05T16:30:00Z,0,1,1.2,0,0,252,0.5,0.6,57,9790,211,0,2,False,12,0,0,Leicester,141,361,15,Ayoze Pérez,MID,18.0,2.0,0,2
37318,Southampton,3,0,0,1,9,2021-12-04T15:00:00Z,0,1,34.8,0,0,47981,5.0,3.1,63,256311,63,1,24,False,90,0,0,Brighton,146,10663,15,Neal Maupay,FWD,58.0,9.6,0,1
-218,Southampton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,98,0.0,0.0,59,11511,447,0,0,False,0,0,0,Brighton,146,316,15,Danny Welbeck,FWD,0.0,0.0,0,1
2448,Chelsea,0,0,0,2,2,2021-12-04T12:30:00Z,0,2,18.2,0,0,11091,3.3,11.5,57,384735,422,0,7,True,90,0,0,West Ham,149,8643,15,Tomas Soucek,MID,10.0,4.0,0,3
91,Southampton,0,0,0,0,1,2021-12-04T15:00:00Z,0,1,2.2,0,0,720,0.2,10.4,53,9181,72,0,7,False,35,0,0,Brighton,146,629,15,Aaron Connolly,FWD,10.0,2.3,0,1
-13476,Burnley,0,0,1,0,5,2021-12-04T15:00:00Z,0,0,10.6,0,0,10007,1.8,0.9,40,678623,302,0,21,True,90,0,1,Newcastle,145,23483,15,Javier Manquillo,DEF,0.0,1.2,0,1
6,Leeds,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,77,0.0,0.0,45,578,614,0,0,False,0,0,0,Brentford,143,71,15,Paris Maghoma,MID,0.0,0.0,0,2
-237,Brighton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,105,0.0,0.0,48,8058,460,0,0,True,0,0,0,Southampton,146,342,15,Romain Perraud,DEF,0.0,0.0,0,1
-35,Man Utd,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,160,-0.3,0.0,47,3878,386,0,0,False,0,0,0,Crystal Palace,144,195,15,Will Hughes,MID,0.0,0.0,0,1
7952,Norwich,3,0,1,0,15,2021-12-05T14:00:00Z,0,0,34.2,0,2,8574,8.7,27.0,44,32074,364,0,43,True,90,0,0,Spurs,147,622,15,Ben Davies,DEF,11.0,7.2,0,3
-1879,Everton,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,503,0.5,0.0,69,71013,17,0,0,False,0,0,0,Arsenal,142,2382,15,Nicolas Pépé,MID,0.0,0.0,0,2
-1624,Man Utd,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,1059,-0.5,0.0,39,88002,151,0,0,False,0,0,0,Crystal Palace,144,2683,15,Martin Kelly,DEF,0.0,0.0,0,1
-560,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,318,0.0,0.0,40,69849,444,0,0,True,0,0,0,Wolves,150,878,15,Andreas Söndergaard,GK,0.0,0.0,0,0
175,Newcastle,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,350,0.0,0.0,44,10035,114,0,0,False,0,0,0,Burnley,145,175,15,Will Norris,GK,0.0,0.0,0,1
-266,Everton,0,0,0,2,1,2021-12-06T20:00:00Z,0,1,11.0,0,0,30,0.0,3.0,48,24441,7,0,7,False,90,0,1,Arsenal,142,296,15,Granit Xhaka,MID,2.0,1.6,0,2
597,Leeds,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,3102,0.0,0.0,44,66139,93,0,0,False,0,0,0,Brentford,143,2505,15,Jan Zamburek,MID,0.0,0.0,0,2
-554,Southampton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,27217,535,0,0,False,0,0,0,Brighton,146,554,15,Andi Zeqiri,FWD,0.0,0.0,0,1
-436,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,812,-1.0,0.0,56,32378,445,0,0,True,0,0,0,Wolves,150,1248,15,Fabio Silva,FWD,0.0,0.0,0,0
-410465,Chelsea,0,0,0,2,5,2021-12-04T12:30:00Z,0,2,25.8,0,1,40779,2.0,50.1,80,3363968,413,0,21,True,90,0,0,West Ham,149,451244,15,Michail Antonio,FWD,8.0,8.4,0,3
-4,Southampton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,40,537,68,0,0,False,0,0,0,Brighton,146,4,15,Bernardo Fernandes Da Silva Junior,DEF,0.0,0.0,0,1
-9710,Southampton,0,0,0,1,1,2021-12-04T15:00:00Z,0,1,9.2,0,0,24132,2.0,2.1,44,851131,70,0,6,False,90,0,1,Brighton,146,33842,15,Yves Bissouma,MID,2.0,1.3,0,1
-8301,Brentford,3,0,0,2,7,2021-12-05T14:00:00Z,0,2,40.6,0,1,297,1.4,15.6,43,259542,185,0,28,True,90,0,0,Leeds,143,8598,15,Luke Ayling,DEF,55.0,11.1,0,2
-64,Leeds,0,0,0,2,1,2021-12-05T14:00:00Z,0,2,18.0,0,0,44,0.8,15.4,43,4210,89,0,12,False,90,0,0,Brentford,143,108,15,Mads Roerslev Rasmussen,DEF,2.0,3.5,0,2
3471,Aston Villa,0,0,0,2,1,2021-12-05T16:30:00Z,0,1,18.6,0,0,5043,3.0,11.3,54,22040,201,0,13,False,90,0,0,Leicester,141,1572,15,Jonny Evans,DEF,4.0,3.4,0,2
-9,Crystal Palace,0,0,0,0,1,2021-12-05T14:00:00Z,0,0,0.4,0,0,22,0.7,0.8,48,1510,512,0,2,True,14,0,0,Man Utd,144,31,15,Anthony Elanga,MID,0.0,0.1,0,1
-78,Norwich,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,63,1.0,0.0,43,5677,374,0,0,True,0,0,0,Spurs,147,141,15,Joe Rodon,DEF,0.0,0.0,0,3
-4084,Watford,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,51,0.0,0.0,67,195874,268,0,0,False,0,0,0,Man City,148,4135,15,Ferran Torres,MID,0.0,0.0,0,1
-274,Leeds,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,385,0.0,0.0,40,21318,569,0,0,False,0,0,0,Brentford,143,659,15,Finley Stevens,DEF,0.0,0.0,0,2
-111,Leicester,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,0,0.0,0.0,54,9552,47,0,0,True,0,0,0,Aston Villa,141,111,15,Wesley Moraes,FWD,0.0,0.0,0,2
-9081,Arsenal,0,0,0,1,2,2021-12-06T20:00:00Z,0,1,15.4,2,0,1362,1.5,0.0,49,376571,170,0,12,True,90,0,0,Everton,142,10443,15,Jordan Pickford,GK,0.0,1.5,0,2
-81,Newcastle,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,139,0.0,0.0,42,8191,100,0,0,False,0,0,0,Burnley,145,220,15,Erik Pieters,DEF,0.0,0.0,0,1
-5465,Man City,1,0,0,1,6,2021-12-04T17:30:00Z,0,3,46.6,0,0,3376,0.7,57.5,50,124355,472,1,34,True,45,0,0,Watford,148,8841,15,Juan Camilo Hernández Suárez,FWD,37.0,14.1,0,1
-1370,Everton,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,440,0.5,0.0,46,82225,1,0,0,False,0,0,0,Arsenal,142,1810,15,Bernd Leno,GK,0.0,0.0,0,2
-27950,West Ham,0,0,0,1,1,2021-12-04T12:30:00Z,0,2,3.2,0,0,9049,2.7,2.9,79,379394,141,0,3,False,45,0,0,Chelsea,149,36999,15,Kai Havertz,MID,41.0,4.7,0,3
-13,Brighton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,1263,344,0,0,True,0,0,0,Southampton,146,13,15,Daniel N'Lundulu,FWD,0.0,0.0,0,1
8529,Everton,1,0,0,2,7,2021-12-06T20:00:00Z,0,1,51.0,0,0,13327,5.0,53.2,54,116911,558,1,34,False,90,0,1,Arsenal,142,4798,15,Martin Ødegaard,MID,53.0,15.7,0,2
-7936,Leicester,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,347,0.0,0.0,64,46356,492,0,0,True,0,0,0,Aston Villa,141,8283,15,Leon Bailey,MID,0.0,0.0,0,2
-945,Man Utd,0,0,0,0,1,2021-12-05T14:00:00Z,0,0,0.0,0,0,129,0.5,0.3,54,6058,464,0,1,False,6,0,0,Crystal Palace,144,1074,15,Michael Olise,MID,0.0,0.0,0,1
-227,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,11317,440,0,0,True,0,0,0,Wolves,150,227,15,Morgan Gibbs-White,MID,0.0,0.0,0,0
-79,Burnley,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,84,0.0,0.0,48,4040,297,0,0,True,0,0,0,Newcastle,145,163,15,Jeff Hendrick,MID,0.0,0.0,0,1
-14025,Arsenal,0,0,0,1,2,2021-12-06T20:00:00Z,0,1,8.0,0,0,2694,0.7,3.6,50,208511,169,0,11,True,90,0,0,Everton,142,16719,15,Michael Keane,DEF,6.0,1.8,0,2
-39553,Crystal Palace,0,0,0,0,4,2021-12-05T14:00:00Z,0,0,19.2,0,1,4187,1.5,11.2,72,492351,289,0,15,True,28,0,0,Man Utd,144,43740,15,Mason Greenwood,MID,3.0,3.3,0,1
-1057,Arsenal,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,0,0.0,0.0,40,89708,181,0,0,True,0,0,0,Everton,142,1057,15,João Virgínia,GK,0.0,0.0,0,2
-468,Man City,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,50,0.0,0.0,43,5965,390,0,0,True,0,0,0,Watford,148,518,15,Adam Masina,DEF,0.0,0.0,0,1
0,Norwich,0,0,1,0,6,2021-12-05T14:00:00Z,0,0,4.6,0,0,88,3.3,2.4,43,5794,368,0,16,True,68,0,0,Spurs,147,88,15,Ryan Sessegnon,DEF,4.0,1.1,0,3
-74,Norwich,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,49,1.0,0.0,57,5504,487,0,0,True,0,0,0,Spurs,147,123,15,Bryan Gil Salvatierra,MID,0.0,0.0,0,3
-7290,Aston Villa,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,23107,0.0,0.0,38,783767,208,0,0,False,0,0,0,Leicester,141,30397,15,Daniel Amartey,DEF,0.0,0.0,0,2
-101,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,634,-1.0,0.0,45,24693,548,0,0,True,0,0,0,Wolves,150,735,15,Chem Campbell,MID,0.0,0.0,0,0
-13549,West Ham,0,0,0,0,0,2021-12-04T12:30:00Z,0,2,0.0,0,0,5927,1.0,0.0,57,321939,119,0,0,False,0,0,0,Chelsea,149,19476,15,César Azpilicueta,DEF,0.0,0.0,0,3
-205,Wolves,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,49,1.0,0.0,43,9069,242,0,0,False,0,0,0,Liverpool,150,254,15,Caoimhin Kelleher,GK,0.0,0.0,0,0
3,Southampton,0,0,0,1,2,2021-12-04T15:00:00Z,0,1,25.0,0,0,201,0.5,0.3,44,3808,58,0,11,False,90,0,0,Brighton,146,198,15,Dan Burn,DEF,0.0,2.5,0,1
-13280,Spurs,0,0,0,3,1,2021-12-05T14:00:00Z,0,0,9.8,0,0,2350,-0.8,3.3,39,344243,331,0,16,False,90,0,0,Norwich,147,15630,15,Andrew Omobamidele,DEF,18.0,3.1,0,3
-85100,Watford,2,0,0,1,7,2021-12-04T17:30:00Z,0,3,32.8,0,1,28184,3.5,58.8,81,603285,265,0,35,False,74,0,0,Man City,148,113284,15,Phil Foden,MID,29.0,12.1,0,1
2614,Wolves,0,0,1,0,3,2021-12-04T15:00:00Z,0,1,16.2,0,0,7173,4.2,20.3,53,54539,225,0,11,False,90,0,0,Liverpool,150,4559,15,Thiago Alcántara do Nascimento,MID,68.0,10.5,0,0
-86,Spurs,0,0,0,1,1,2021-12-05T14:00:00Z,0,0,0.4,0,0,30,-0.5,4.3,52,2909,323,0,3,False,18,0,0,Norwich,147,116,15,Kieran Dowell,MID,0.0,0.5,0,3
-1116,Aston Villa,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,228,0.0,0.0,46,31568,473,0,0,False,0,0,0,Leicester,141,1344,15,Ryan Bertrand,DEF,0.0,0.0,0,2
-18664,Arsenal,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,2694,0.3,0.0,51,432608,168,0,0,True,0,0,0,Everton,142,21358,15,Lucas Digne,DEF,0.0,0.0,0,2
0,Leeds,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,0,1.1,0.0,45,0,640,0,0,False,0,0,0,Brentford,143,0,15,Nathan Young-Coombes,FWD,0.0,0.0,0,2
-24,Wolves,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,1244,553,0,0,False,0,0,0,Liverpool,150,24,15,Ben Woodburn,MID,0.0,0.0,0,0
-1153,Aston Villa,0,0,0,0,0,2021-12-05T16:30:00Z,0,1,0.0,0,0,2761,0.0,0.0,40,395971,204,0,0,False,0,0,0,Leicester,141,3914,15,Danny Ward,GK,0.0,0.0,0,2
-219,Everton,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,16,0.0,0.0,43,7224,11,0,0,False,0,0,0,Arsenal,142,235,15,Sead Kolasinac,DEF,0.0,0.0,0,2
5541,Leeds,0,0,0,2,2,2021-12-05T14:00:00Z,0,2,25.0,4,0,8274,4.0,0.0,45,56488,556,0,18,False,90,0,0,Brentford,143,2733,15,Álvaro Fernández,GK,0.0,2.5,0,2
-6,Watford,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,18,1.5,0.0,48,1459,508,0,0,False,0,0,0,Man City,148,24,15,Samuel Edozie,MID,0.0,0.0,0,1
-630,Wolves,0,0,0,0,1,2021-12-04T15:00:00Z,0,1,2.2,0,0,304,2.5,1.4,58,12973,227,0,5,False,8,0,0,Liverpool,150,934,15,Alex Oxlade-Chamberlain,MID,2.0,0.6,0,0
-4,Newcastle,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,0,0.0,0.0,45,196,116,0,0,False,0,0,0,Burnley,145,4,15,Josh Benson,MID,0.0,0.0,0,1
-122,Chelsea,0,0,0,2,1,2021-12-04T12:30:00Z,0,2,28.0,0,0,695,1.0,0.3,49,22231,414,0,14,True,90,0,0,West Ham,149,817,15,Craig Dawson,DEF,19.0,4.7,0,3
-40528,Aston Villa,0,0,0,2,1,2021-12-05T16:30:00Z,0,1,18.2,2,0,3693,1.5,0.1,49,1221536,200,0,13,False,90,0,0,Leicester,141,44221,15,Kasper Schmeichel,GK,0.0,1.8,0,2
9190,Everton,0,0,0,2,1,2021-12-06T20:00:00Z,0,1,26.2,0,0,32034,2.5,0.8,44,1037822,67,0,14,False,90,0,0,Arsenal,142,22844,15,Ben White,DEF,0.0,2.7,0,2
-95,Spurs,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,59,-0.2,0.0,48,4000,528,0,0,False,0,0,0,Norwich,147,154,15,Christos Tzolis,MID,0.0,0.0,0,3
26778,West Ham,1,0,0,3,8,2021-12-04T12:30:00Z,0,2,52.2,0,0,44357,6.3,1.3,55,417737,121,1,26,False,90,0,0,Chelsea,149,17579,15,Thiago Emiliano da Silva,DEF,19.0,7.3,0,3
-2377,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,43,0.2,0.0,55,7046,438,0,0,True,0,0,0,Wolves,150,2420,15,Daniel Castelo Podence,MID,0.0,0.0,0,0
-13,Leeds,0,0,0,0,0,2021-12-05T14:00:00Z,0,2,0.0,0,0,0,0.0,0.0,54,1167,95,0,0,False,0,0,0,Brentford,143,13,15,Halil Dervişoğlu,FWD,0.0,0.0,0,2
28713,Crystal Palace,0,0,1,0,3,2021-12-05T14:00:00Z,0,0,6.8,0,0,36897,4.5,25.7,89,225511,485,0,9,True,61,0,0,Man Utd,144,8184,15,Jadon Sancho,MID,30.0,6.3,0,1
-827,Chelsea,0,0,0,2,1,2021-12-04T12:30:00Z,0,2,16.4,0,0,8493,1.0,10.3,54,159740,128,0,13,True,70,0,0,West Ham,149,9320,15,Kurt Zouma,DEF,0.0,2.7,0,3
-1198,Spurs,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,1218,0.0,0.0,44,32081,317,0,0,False,0,0,0,Norwich,147,2416,15,Lukas Rupp,MID,0.0,0.0,0,3
-164647,Chelsea,0,0,0,0,0,2021-12-04T12:30:00Z,0,2,0.0,0,0,1256,0.4,0.0,54,924326,411,0,0,True,0,0,0,West Ham,149,165903,15,Aaron Cresswell,DEF,0.0,0.0,0,3
-12,Spurs,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,54,859,322,0,0,False,0,0,0,Norwich,147,12,15,Jordan Hugill,FWD,0.0,0.0,0,3
14476,Watford,0,0,0,0,0,2021-12-04T17:30:00Z,0,3,0.0,0,0,21175,1.5,0.0,39,141455,593,0,0,False,0,0,0,Man City,148,6699,15,Scott Carson,GK,0.0,0.0,0,1
-17,Arsenal,0,0,0,0,0,2021-12-06T20:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,1607,545,0,0,True,0,0,0,Everton,142,17,15,Nathan Broadhead,FWD,0.0,0.0,0,2
487,Burnley,0,0,0,0,1,2021-12-04T15:00:00Z,0,0,2.2,0,0,822,1.5,0.0,43,12088,465,0,3,True,5,0,0,Newcastle,145,335,15,Federico Fernández,DEF,0.0,0.2,0,1
-1383,Wolves,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,14,0.0,0.0,50,8059,244,0,0,False,0,0,0,Liverpool,150,1397,15,Curtis Jones,MID,0.0,0.0,0,0
7,Wolves,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,39,1.0,0.0,40,309,627,0,0,False,0,0,0,Liverpool,150,32,15,Owen Beck,DEF,0.0,0.0,0,0
-41,Liverpool,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,192,-1.0,0.0,44,15674,452,0,0,True,0,0,0,Wolves,150,233,15,John Ruddy,GK,0.0,0.0,0,0
824,Brighton,0,0,0,1,1,2021-12-04T15:00:00Z,0,1,15.8,0,0,2651,0.8,14.6,45,23583,351,0,11,True,90,0,1,Southampton,146,1827,15,Mohammed Salisu,DEF,20.0,5.0,0,1
-14378,West Ham,0,0,0,0,0,2021-12-04T12:30:00Z,0,2,0.0,0,0,1516,0.0,0.0,49,211355,130,0,0,False,0,0,0,Chelsea,149,15894,15,N'Golo Kanté,MID,0.0,0.0,0,3
0,Spurs,0,0,0,0,0,2021-12-05T14:00:00Z,0,0,0.0,0,0,0,0.0,0.0,50,27,330,0,0,False,0,0,0,Norwich,147,0,15,Josh Martin,MID,0.0,0.0,0,3
1408,Aston Villa,0,0,0,2,2,2021-12-05T16:30:00Z,0,1,15.4,0,0,3223,2.5,3.2,48,82693,216,0,11,False,90,0,0,Leicester,141,1815,15,Wilfred Ndidi,MID,0.0,1.9,0,2
1099,Burnley,0,0,0,0,0,2021-12-04T15:00:00Z,0,0,0.0,0,0,2237,1.0,0.0,49,19931,292,0,0,True,0,0,0,Newcastle,145,1138,15,Matt Ritchie,DEF,0.0,0.0,0,1
1080,Brighton,1,0,0,1,6,2021-12-04T15:00:00Z,0,1,25.4,0,1,3288,3.0,27.5,59,20411,336,0,21,True,90,0,0,Southampton,146,2208,15,Nathan Redmond,MID,4.0,5.7,0,1
-4,Southampton,0,0,0,0,0,2021-12-04T15:00:00Z,0,1,0.0,0,0,0,0.0,0.0,45,655,65,0,0,False,0,0,0,Brighton,146,4,15,Mathew Ryan,GK,0.0,0.0,0,1
-42,Chelsea,0,0,0,0,0,2021-12-04T12:30:00Z,0,2,0.0,0,0,96,-0.5,0.0,44,8043,415,0,0,True,0,0,0,West Ham,149,138,15,Ryan Fredericks,DEF,0.0,0.0,0,3
