name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Alex Nicolao Telles,DEF,Man Utd,4.0,0,0,20,1,22.5,279,228,0,0,3.7,13.6,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,90126,0,1,1.0,6,-467,7665,8132,50,True,0,West Ham,Telles
Zack Steffen,GK,Man City,1.0,0,0,0,0,0.0,260,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,14667,1,1,0.0,0,-239,76,315,44,False,0,Southampton,Steffen
Lucas Rodrigues Moura da Silva,MID,Spurs,1.0,0,0,3,0,5.8,362,223,0,0,0.9,3.2,2022-01-23T16:30:00Z,34,0,0,0,0,23,0,501737,0,2,0.0,1,-147851,12648,160499,66,False,0,Chelsea,Lucas Moura
Steven Bergwijn,MID,Spurs,7.0,0,0,4,0,2.3,369,223,2,0,2.7,5.0,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,31623,0,2,20.0,2,4522,5278,756,59,False,0,Chelsea,Bergwijn
Roberto Firmino,FWD,Liverpool,4.0,0,0,4,0,5.5,228,224,1,0,1.8,4.0,2022-01-23T14:00:00Z,89,0,0,0,0,23,0,296281,3,1,8.0,1,42871,53443,10572,87,False,1,Crystal Palace,Firmino
Harry Tyrer,GK,Everton,0.0,0,0,0,0,0.0,616,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,4687,1,0,0.0,0,-92,80,172,40,True,0,Aston Villa,Tyrer
Callum Hudson-Odoi,MID,Chelsea,3.5,1,0,20,1,25.2,140,223,0,0,5.6,21.8,2022-01-23T16:30:00Z,86,0,0,0,0,23,0,33437,0,2,9.0,6,-3565,804,4369,53,True,0,Spurs,Hudson-Odoi
Morgan Sanson,MID,Aston Villa,1.0,0,0,0,0,0.0,34,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,1724,1,0,0.0,0,54,149,95,50,False,0,Everton,Sanson
Nathan Patterson,DEF,Everton,0.0,0,0,0,0,0.0,674,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,2014,1,0,0.0,0,113,261,148,45,True,0,Aston Villa,Patterson
Harry Maguire,DEF,Man Utd,2.0,0,0,20,1,1.0,273,228,0,0,2.1,19.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,433674,0,1,0.0,5,-11508,1918,13426,54,True,1,West Ham,Maguire
Raphaël Varane,DEF,Man Utd,3.7,0,2,25,1,0.7,555,228,0,0,1.8,12.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,251404,0,1,4.0,8,-4909,9745,14654,55,True,0,West Ham,Varane
Max Kilman,DEF,Wolves,3.5,0,0,13,0,1.0,439,222,1,0,2.7,22.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,157943,2,1,4.0,2,48592,55935,7343,45,False,0,Brentford,Kilman
Teemu Pukki,FWD,Norwich,2.7,1,0,21,1,24.3,315,230,0,0,4.9,20.4,2022-01-21T20:00:00Z,86,0,0,0,0,23,0,385781,3,0,4.0,5,-15050,12632,27682,58,False,0,Watford,Pukki
Mohamed Naser El Sayed Elneny,MID,Arsenal,0.0,0,0,0,0,0.0,12,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,28101,0,0,0.0,0,-950,30,980,44,True,0,Burnley,Elneny
William Smallbone,MID,Southampton,0.0,0,0,0,0,0.0,347,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,1971,1,1,0.0,0,411,16511,16100,45,True,0,Man City,Smallbone
Adedapo Awokoya-Mebude,FWD,Watford,0.0,0,0,0,0,0.0,469,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,6630,3,0,0.0,0,-96,0,96,45,True,0,Norwich,Mebude
Adedapo Awokoya-Mebude,FWD,Watford,0.0,0,0,0,0,0.0,469,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,6630,0,0,0.0,0,-96,0,96,45,False,0,Burnley,Mebude
Kelechi Iheanacho,FWD,Leicester,0.0,0,0,0,0,0.0,213,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,171563,1,1,0.0,0,-13502,320,13822,69,True,0,Brighton,Iheanacho
Ashley Fletcher,FWD,Watford,0.0,0,0,0,0,0.0,395,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,21513,3,0,0.0,0,-26,773,799,48,True,0,Norwich,Fletcher
Ashley Fletcher,FWD,Watford,0.0,0,0,0,0,0.0,395,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,21513,0,0,0.0,0,-26,773,799,48,False,0,Burnley,Fletcher
Daniel James,MID,Leeds,2.0,0,0,-4,1,0.6,287,226,0,0,6.7,4.6,2022-01-22T15:00:00Z,70,0,0,0,0,23,0,36360,1,0,62.0,2,1763,3425,1662,60,True,1,Newcastle,James
Lewis Richardson,FWD,Burnley,-1.0,0,0,0,0,0.0,533,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,110809,0,0,0.0,0,19478,26505,7027,44,False,0,Arsenal,Richardson
Lewis Richardson,FWD,Burnley,-1.0,0,0,0,0,0.0,533,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,110809,0,0,0.0,0,19478,26505,7027,44,True,0,Watford,Richardson
Kieran Tierney,DEF,Arsenal,9.0,0,2,26,1,26.7,16,221,0,0,5.7,15.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,1064770,0,0,15.0,8,152764,174075,21311,50,True,0,Burnley,Tierney
Ben Foster,GK,Watford,5.4,0,0,0,0,0.0,376,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,1654814,3,0,0.0,0,65545,81023,15478,41,True,0,Norwich,Foster
Ben Foster,GK,Watford,5.4,0,0,26,1,0.0,376,164,0,0,1.5,14.6,2022-02-05T18:00:00Z,90,0,0,0,0,23,2,1654814,0,0,0.0,6,65545,81023,15478,41,False,0,Burnley,Foster
Adam Webster,DEF,Brighton,5.0,0,0,17,0,1.0,61,227,1,0,2.5,24.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,19403,1,1,0.0,2,4365,5146,781,44,False,0,Leicester,Webster
Lewis Bate,MID,Leeds,1.0,0,0,0,0,0.0,624,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,3319,1,0,0.0,0,2872,126453,123581,45,True,0,Newcastle,Bate
Arthur Okonkwo,GK,Arsenal,1.0,0,0,0,0,0.0,572,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,15784,0,0,0.0,0,1352,2146,794,39,True,0,Burnley,Okonkwo
Tobi Omole,DEF,Spurs,-0.5,0,0,0,0,0.0,598,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,8217,0,2,0.0,0,417,728,311,39,False,0,Chelsea,Omole
Alex McCarthy,GK,Southampton,0.0,0,0,0,0,0.0,334,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,154100,1,1,0.0,0,-9500,324,9824,44,True,0,Man City,McCarthy
Matthew Pollock,DEF,Watford,0.0,0,0,0,0,0.0,454,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,25391,3,0,0.0,0,-378,0,378,40,True,0,Norwich,Pollock
Matthew Pollock,DEF,Watford,0.0,0,0,0,0,0.0,454,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,25391,0,0,0.0,0,-378,0,378,40,False,0,Burnley,Pollock
Ki-Jana Hoever,DEF,Wolves,0.0,0,0,0,0,0.0,443,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,169304,2,1,0.0,0,-1454,113134,114588,39,False,0,Brentford,Hoever
Aaron Wan-Bissaka,DEF,Man Utd,0.0,0,0,0,0,0.0,288,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,307993,0,1,0.0,0,-23549,366,23915,51,True,0,West Ham,Wan-Bissaka
Joël Veltman,DEF,Brighton,2.0,0,0,16,0,4.1,62,227,1,0,1.4,10.2,2022-01-23T14:00:00Z,76,0,0,0,0,23,0,65053,1,1,0.0,2,5001,8254,3253,42,False,0,Leicester,Veltman
Hugo Bueno,DEF,Wolves,0.0,0,0,0,0,0.0,635,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,2806,2,1,0.0,0,36,16727,16691,40,False,0,Brentford,Bueno
Stuart Dallas,MID,Leeds,2.0,0,0,10,0,10.7,188,226,1,0,3.3,22.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,300472,1,0,0.0,1,-792,6077,6869,50,True,1,Newcastle,Dallas
Carney Chukwuemeka,MID,Aston Villa,1.0,0,0,4,0,0.0,526,225,0,0,0.3,3.0,2022-01-22T12:30:00Z,16,0,0,0,0,23,0,4135,1,0,0.0,1,-1,172,173,45,False,0,Everton,Chukwuemeka
Ben Godfrey,DEF,Everton,1.5,0,0,4,0,1.0,179,225,1,0,4.8,7.4,2022-01-22T12:30:00Z,90,0,0,0,0,23,0,49137,1,0,40.0,1,-2183,1040,3223,48,True,1,Aston Villa,Godfrey
Pierre Lees-Melou,MID,Norwich,2.3,0,0,11,1,2.8,471,230,0,0,1.2,8.8,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,5243,3,0,0.0,3,265,464,199,48,False,0,Watford,Lees-Melou
Tyler Roberts,MID,Leeds,0.8,0,0,3,0,0.5,193,226,1,0,0.4,1.4,2022-01-22T15:00:00Z,19,0,0,0,0,23,0,8553,1,0,2.0,1,-1489,18,1507,48,True,0,Newcastle,Roberts
Andreas Pereira,MID,Man Utd,0.0,0,0,0,0,0.0,511,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,776,0,1,0.0,0,-2,0,2,50,True,0,West Ham,Pereira
Marc Cucurella,DEF,Brighton,2.3,0,0,13,0,13.3,584,227,1,0,3.5,19.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,320912,1,1,3.0,2,682,26465,25783,51,False,0,Leicester,Cucurella
Jamie Shackleton,MID,Leeds,0.0,0,0,0,0,0.0,197,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,8719,1,0,0.0,0,-272,18,290,44,True,0,Newcastle,Shackleton
Ross Barkley,MID,Chelsea,0.5,0,0,0,0,0.0,124,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,8070,0,2,0.0,0,-75,52,127,52,True,0,Spurs,Barkley
Ivan Toney,FWD,Brentford,4.5,0,1,27,0,15.1,78,222,2,1,10.9,31.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,995798,2,1,62.0,7,-52986,17987,70973,66,True,0,Wolves,Toney
Lewis Dunk,DEF,Brighton,0.0,0,0,0,0,0.0,59,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,181578,1,1,0.0,0,-4435,139,4574,48,False,0,Leicester,Dunk
Jason Steele,GK,Brighton,0.0,0,0,0,0,0.0,54,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,215253,1,1,0.0,0,-8429,110368,118797,40,False,0,Leicester,Steele
Cole Palmer,MID,Man City,0.8,0,0,0,0,0.0,507,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,6469,1,1,0.0,0,-353,44,397,45,False,0,Southampton,Palmer
James Maddison,MID,Leicester,5.0,0,0,7,0,15.3,212,227,1,0,7.9,5.4,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,1268666,1,1,58.0,2,63173,122608,59435,70,True,0,Brighton,Maddison
Solomon March,MID,Brighton,1.0,0,0,8,0,20.8,60,227,0,0,2.9,4.2,2022-01-23T14:00:00Z,13,0,0,0,0,23,0,5062,1,1,4.0,1,-147,87,234,53,False,0,Leicester,March
Odsonne Edouard,FWD,Crystal Palace,4.0,0,2,30,0,1.9,586,224,2,1,8.8,36.2,2022-01-23T14:00:00Z,67,0,0,0,0,23,0,392820,3,1,50.0,8,-20980,31082,52062,64,True,0,Liverpool,Edouard
Jesurun Rak-Sakyi,MID,Crystal Palace,-1.0,0,0,0,0,0.0,541,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,1928,3,1,0.0,0,-38,29,67,44,True,0,Liverpool,Rak-Sakyi
Kyle Walker,DEF,Man City,5.0,0,0,22,0,24.6,249,229,1,0,5.1,20.2,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,467225,1,1,6.0,2,9546,17249,7703,54,False,0,Southampton,Walker
Isaac Hayden,MID,Newcastle,0.0,0,0,0,0,0.0,306,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,15141,1,0,0.0,0,-1529,55,1584,45,False,0,Leeds,Hayden
Giovani Lo Celso,MID,Spurs,0.0,0,0,0,0,0.0,372,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,9823,0,2,0.0,0,-124,189,313,59,False,0,Chelsea,Lo Celso
Vicente Guaita,GK,Crystal Palace,0.0,0,0,16,0,0.0,146,224,3,0,1.2,12.0,2022-01-23T14:00:00Z,90,0,0,0,0,23,4,627515,3,1,0.0,2,-30132,3338,33470,46,True,0,Liverpool,Guaita
Jonas Lössl,GK,Brentford,0.5,0,0,9,0,0.0,673,222,2,0,0.6,5.6,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,485,2,1,0.0,1,209,271,62,45,True,0,Wolves,Lössl
Lamare Bogarde,DEF,Aston Villa,0.0,0,0,0,0,0.0,610,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,7160,1,0,0.0,0,10,253,243,40,False,0,Everton,Bogarde
Marc Navarro,DEF,Watford,0.0,0,0,0,0,0.0,398,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,18188,3,0,0.0,0,-294,0,294,40,True,0,Norwich,Navarro
Marc Navarro,DEF,Watford,0.0,0,0,0,0,0.0,398,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,18188,0,0,0.0,0,-294,0,294,40,False,0,Burnley,Navarro
Mathias Jensen,MID,Brentford,1.2,0,0,6,0,14.9,86,222,0,0,2.3,6.0,2022-01-22T15:00:00Z,26,0,0,0,0,23,0,4608,2,1,2.0,1,-149,144,293,49,True,0,Wolves,Jensen
Amad Diallo,MID,Man Utd,0.0,0,0,0,0,0.0,636,228,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,455,0,1,0.0,0,-7,54,61,50,True,0,West Ham,Diallo
Moussa Djenepo,MID,Southampton,0.0,0,0,0,0,0.0,350,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,4013,1,1,0.0,0,-99,7,106,52,True,0,Man City,Djenepo
Japhet Tanganga,DEF,Spurs,-0.5,0,0,-1,0,0.3,371,223,2,0,0.6,5.2,2022-01-23T16:30:00Z,56,0,0,0,0,23,0,101467,0,2,0.0,-1,-1429,2194,3623,42,False,1,Chelsea,Tanganga
Olivier Giroud,FWD,Chelsea,0.0,0,0,0,0,0.0,120,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,1253,0,2,0.0,0,-1,0,1,65,True,0,Spurs,Giroud
Tariq Lamptey,DEF,Brighton,1.3,0,0,8,0,16.8,71,227,0,0,4.2,11.4,2022-01-23T14:00:00Z,28,0,0,0,0,23,0,241788,1,1,14.0,1,-2074,12708,14782,45,False,0,Leicester,Lamptey
Ken Sema,MID,Watford,2.6,0,0,3,0,5.5,391,230,1,0,1.5,7.4,2022-01-21T20:00:00Z,6,0,0,0,0,23,0,2760,3,0,2.0,1,-107,120,227,52,True,0,Norwich,Sema
Ken Sema,MID,Watford,2.6,0,0,9,1,0.6,391,164,0,0,1.2,5.8,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,2760,0,0,6.0,3,-107,120,227,52,False,0,Burnley,Sema
Robin Olsen,GK,Aston Villa,1.2,0,0,0,0,0.0,691,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,323,1,0,0.0,0,264,322,58,40,False,0,Everton,Olsen
Edinson Cavani,FWD,Man Utd,1.5,1,0,16,0,10.4,269,228,0,0,2.9,17.0,2022-01-22T15:00:00Z,8,0,0,0,0,23,0,173624,0,1,2.0,4,-22770,3834,26604,84,True,0,West Ham,Cavani
Héctor Junior Firpo Adames,DEF,Leeds,0.0,0,0,0,0,0.0,463,226,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,25280,1,0,0.0,0,-615,81,696,47,True,0,Newcastle,Firpo
Pierre-Emile Højbjerg,MID,Spurs,1.5,0,0,15,0,17.5,365,223,2,0,3.7,19.6,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,286163,0,2,0.0,2,-23441,2665,26106,50,False,0,Chelsea,Højbjerg
Imrân Louza,MID,Watford,0.0,0,0,0,0,0.0,403,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,2704,3,0,0.0,0,422,126926,126504,52,True,0,Norwich,Louza
Imrân Louza,MID,Watford,0.0,0,0,0,0,0.0,403,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,2704,0,0,0.0,0,422,126926,126504,52,False,0,Burnley,Louza
Trent Alexander-Arnold,DEF,Liverpool,7.0,0,0,10,0,11.0,237,224,1,0,2.1,8.2,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,4174626,3,1,2.0,2,192135,203037,10902,84,False,0,Crystal Palace,Alexander-Arnold
Ricardo Domingos Barbosa Pereira,DEF,Leicester,0.0,0,0,0,0,0.0,207,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,133009,1,1,0.0,0,-1462,36,1498,52,True,0,Brighton,Pereira
Michael Obafemi,FWD,Southampton,0.0,0,0,0,0,0.0,348,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,212017,1,1,0.0,0,-4467,0,4467,45,True,0,Man City,Obafemi
James Tarkowski,DEF,Burnley,13.0,0,2,26,1,10.3,98,221,0,0,4.0,23.6,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,84617,0,0,6.0,8,3164,5637,2473,49,False,0,Arsenal,Tarkowski
James Tarkowski,DEF,Burnley,13.0,0,0,24,1,10.3,98,164,0,0,3.8,23.8,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,84617,0,0,4.0,6,3164,5637,2473,49,True,0,Watford,Tarkowski
Cheikhou Kouyaté,DEF,Crystal Palace,0.0,0,0,0,0,0.0,150,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,52499,3,1,0.0,0,-5269,33,5302,45,True,0,Liverpool,Kouyaté
Naby Keita,MID,Liverpool,0.0,0,0,0,0,0.0,239,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,14695,3,1,0.0,0,-527,15,542,50,False,0,Crystal Palace,Keita
Kristoffer Ajer,DEF,Brentford,0.2,0,0,12,0,1.9,483,222,2,0,3.9,10.8,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,42841,2,1,26.0,1,-163,300,463,44,True,0,Wolves,Ajer
Michael McGovern,GK,Norwich,0.0,0,0,0,0,0.0,313,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,56282,3,0,0.0,0,1651,3118,1467,39,False,0,Watford,McGovern
Jack Grealish,MID,Man City,3.5,0,0,12,0,17.6,33,229,1,0,6.8,8.0,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,695513,1,1,42.0,2,-5819,4313,10132,76,False,0,Southampton,Grealish
Matthew Lowton,DEF,Burnley,-1.0,0,0,0,0,0.0,110,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,184539,0,0,0.0,0,17915,27332,9417,44,False,0,Arsenal,Lowton
Matthew Lowton,DEF,Burnley,-1.0,0,0,0,0,0.0,110,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,184539,0,0,0.0,0,17915,27332,9417,44,True,0,Watford,Lowton
Mathias Jorgensen,DEF,Brentford,0.0,0,0,0,0,0.0,594,222,0,0,0.0,0.0,2022-01-22T15:00:00Z,0,0,0,0,0,23,0,2269,2,1,0.0,0,-37,28,65,45,True,0,Wolves,Zanka
Erik Lamela,MID,Spurs,0.0,0,0,0,0,0.0,356,223,0,0,0.0,0.0,2022-01-23T16:30:00Z,0,0,0,0,0,23,0,322,0,2,0.0,0,0,0,0,60,False,0,Chelsea,Lamela
Rúben Santos Gato Alves Dias,DEF,Man City,2.0,0,0,17,0,12.7,262,229,1,0,2.8,13.6,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,2481688,1,1,2.0,2,-14465,189501,203966,63,False,0,Southampton,Dias
Xherdan Shaqiri,MID,Liverpool,0.0,0,0,0,0,0.0,226,224,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,3470,3,1,0.0,0,-7,0,7,59,False,0,Crystal Palace,Shaqiri
Ashley Barnes,FWD,Burnley,0.0,0,0,0,0,0.0,105,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,56491,0,0,0.0,0,-759,201,960,52,False,0,Arsenal,Barnes
Ashley Barnes,FWD,Burnley,0.0,0,0,0,0,0.0,105,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,56491,0,0,0.0,0,-759,201,960,52,True,0,Watford,Barnes
Daniel Bachmann,GK,Watford,0.6,0,0,6,0,0.0,389,230,3,0,0.2,2.0,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,225141,3,0,0.0,1,-22664,3768,26432,43,True,0,Norwich,Bachmann
Daniel Bachmann,GK,Watford,0.6,0,0,0,0,0.0,389,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,225141,0,0,0.0,0,-22664,3768,26432,43,False,0,Burnley,Bachmann
Romelu Lukaku,FWD,Chelsea,2.5,0,0,3,1,3.7,529,223,0,0,5.2,1.4,2022-01-23T16:30:00Z,90,0,0,0,0,23,0,882814,0,2,47.0,2,-40108,22066,62174,115,True,0,Spurs,Lukaku
Conor Hourihane,MID,Aston Villa,0.0,0,0,0,0,0.0,29,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,1325,1,0,0.0,0,-6,0,6,49,False,0,Everton,Hourihane
William Troost-Ekong,DEF,Watford,0.0,0,0,0,0,0.0,387,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,8359,3,0,0.0,0,-313,27,340,43,True,0,Norwich,Troost-Ekong
William Troost-Ekong,DEF,Watford,0.0,0,0,0,0,0.0,387,164,0,0,0.0,0.0,2022-02-05T18:00:00Z,0,0,0,0,0,23,0,8359,0,0,0.0,0,-313,27,340,43,False,0,Burnley,Troost-Ekong
Nathan Tella,MID,Southampton,0.3,0,0,0,0,0.0,346,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,4448,1,1,0.0,0,-107,53,160,47,True,0,Man City,Tella
Charlie Patino,MID,Arsenal,1.0,0,0,0,0,0.0,664,221,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,546,0,0,0.0,0,38,119,81,45,True,0,Burnley,Patino
Shane Long,FWD,Southampton,-1.0,0,0,0,0,0.0,519,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,16066,1,1,0.0,0,-438,420,858,54,True,0,Man City,Long
Bernardo Mota Veiga de Carvalho e Silva,MID,Man City,3.5,0,0,21,0,63.3,261,229,1,0,11.5,27.2,2022-01-22T17:30:00Z,90,0,0,0,0,23,0,2248851,1,1,24.0,2,-65631,124999,190630,75,False,0,Southampton,Bernardo
Adam Idah,FWD,Norwich,5.3,1,0,10,1,0.8,329,230,0,0,1.8,0.0,2022-01-21T20:00:00Z,90,0,0,0,0,23,0,60285,3,0,20.0,5,17958,23374,5416,49,False,0,Watford,Idah
Kjell Scherpen,GK,Brighton,0.0,0,0,0,0,0.0,476,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,4126,1,1,0.0,0,-86,50,136,45,False,0,Leicester,Scherpen
Conor Coady,DEF,Wolves,5.5,0,0,12,0,0.2,429,222,1,0,1.8,17.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,1027477,2,1,0.0,2,206096,221934,15838,47,False,0,Brentford,Coady
Angus Gunn,GK,Norwich,3.0,0,2,26,1,0.0,448,230,0,0,2.6,26.2,2022-01-21T20:00:00Z,90,0,0,0,0,23,3,120368,3,0,0.0,9,-496,3018,3514,40,False,0,Watford,Gunn
Mbwana Ally Samatta,FWD,Aston Villa,0.0,0,0,0,0,0.0,48,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,59,1,0,0.0,0,0,0,0,55,False,0,Everton,Samatta
Cieran Slicker,GK,Man City,1.0,0,0,0,0,0.0,615,229,0,0,0.0,0.0,2022-01-22T17:30:00Z,0,0,0,0,0,23,0,1308,1,1,0.0,0,-45,27,72,40,False,0,Southampton,Slicker
Adam Lallana,MID,Brighton,0.0,0,0,0,0,0.0,53,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,14550,1,1,0.0,0,-1147,96,1243,53,False,0,Leicester,Lallana
Haydon Roberts,DEF,Brighton,0.0,0,0,0,0,0.0,560,227,0,0,0.0,0.0,2022-01-23T14:00:00Z,0,0,0,0,0,23,0,15797,1,1,0.0,0,-124,154,278,40,False,0,Leicester,Roberts
Toti António Gomes,DEF,Wolves,1.5,0,0,14,0,1.6,685,222,1,0,2.3,21.4,2022-01-22T15:00:00Z,90,0,0,0,0,23,0,200,2,1,0.0,1,136,170,34,45,False,1,Brentford,Toti
Youri Tielemans,MID,Leicester,2.0,0,0,16,0,24.4,210,227,1,0,8.9,30.8,2022-01-23T14:00:00Z,90,0,0,0,0,23,0,359923,1,1,34.0,2,-13830,7448,21278,64,True,0,Brighton,Tielemans
Hugo Lloris,GK,Spurs,1.0,0,0,18,0,0.0,353,223,2,0,3.3,32.6,2022-01-23T16:30:00Z,90,0,0,0,0,23,5,774908,0,2,0.0,2,-24141,5835,29976,54,False,0,Chelsea,Lloris
Craig Cathcart,DEF,Watford,5.4,0,0,0,0,0.0,379,230,0,0,0.0,0.0,2022-01-21T20:00:00Z,0,0,0,0,0,23,0,46385,3,0,0.0,0,17814,20861,3047,43,True,0,Norwich,Cathcart
Craig Cathcart,DEF,Watford,5.4,0,0,22,1,0.8,379,164,0,0,2.0,18.8,2022-02-05T18:00:00Z,90,0,0,0,0,23,0,46385,0,0,0.0,6,17814,20861,3047,43,False,0,Burnley,Cathcart
Reece Welch,DEF,Everton,0.0,0,0,0,0,0.0,623,225,0,0,0.0,0.0,2022-01-22T12:30:00Z,0,0,0,0,0,23,0,2202,1,0,0.0,0,5,106,101,40,True,0,Aston Villa,Welch
