name,position,team,xP,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,web_name
Christian Marques,DEF,Wolves,0.0,0,0,0,0,0.0,549,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,14401,1,3,0.0,0,-46,0,46,40,False,0,Liverpool,Marques
Heung-Min Son,MID,Spurs,10.5,0,0,27,1,0.0,359,380,0,2,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,3326112,5,0,0.0,12,383923,414358,30435,112,False,1,Norwich,Son
Jack Jenkins,MID,Leeds,0.5,0,0,0,0,0.0,631,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,481,2,1,0.0,0,1,33,32,45,False,0,Brentford,Jenkins
Shaqai Forde,FWD,Watford,0.0,0,0,0,0,0.0,725,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,17701,1,2,0.0,0,-2775,377,3152,45,False,0,Chelsea,Forde
Lewis Dobbin,FWD,Everton,-1.0,0,0,0,0,0.0,607,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,88237,1,5,0.0,0,2543,8416,5873,45,False,0,Arsenal,Dobbin
Jack Cork,MID,Burnley,3.0,0,0,6,0,0.0,101,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,12855,2,1,0.0,2,515,895,380,44,True,0,Newcastle,Cork
Domingos Quina,MID,Watford,0.0,0,0,0,0,0.0,397,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2192,1,2,0.0,0,-1,0,1,45,False,0,Chelsea,Quina
Aaron Ramsey,MID,Aston Villa,0.0,0,0,0,0,0.0,496,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,14352,2,3,0.0,0,-44,0,44,44,False,0,Man City,Ramsey
Patrick Cutrone,FWD,Wolves,0.0,0,0,0,0,0.0,523,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,4027,1,3,0.0,0,-8,0,8,50,False,0,Liverpool,Cutrone
Jacob Ramsey,MID,Aston Villa,0.4,0,0,10,0,0.0,51,379,3,0,0.0,0.0,2022-05-22T15:00:00Z,82,0,0,0,0,38,0,436865,2,3,0.0,2,-38140,5078,43218,47,False,0,Man City,Ramsey
Leo Fuhr Hjelde,DEF,Leeds,0.5,0,0,0,0,0.0,608,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3286,2,1,0.0,0,11,63,52,40,False,0,Brentford,Hjelde
Nathan Aké,DEF,Man City,2.5,0,0,0,0,0.0,258,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,49656,2,3,0.0,0,-3102,1784,4886,47,True,0,Aston Villa,Aké
Jonjoe Kenny,DEF,Everton,-0.6,0,0,10,0,0.0,502,371,5,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,9073,1,5,0.0,0,-53,92,145,43,False,0,Arsenal,Kenny
Dennis Praet,MID,Leicester,0.0,0,0,0,0,0.0,206,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1529,1,4,0.0,0,0,0,0,49,True,0,Southampton,Praet
Joseph Willock,MID,Newcastle,0.0,0,0,0,0,0.0,19,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,70821,2,1,0.0,0,-7006,50,7056,53,False,0,Burnley,Willock
Angelo Ogbonna,DEF,West Ham,0.0,0,0,0,0,0.0,409,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,22764,1,3,0.0,0,-43,44,87,49,False,0,Brighton,Ogbonna
Pablo Hernández Domínguez,MID,Leeds,0.0,0,0,0,0,0.0,182,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,158,2,1,0.0,0,0,0,0,55,False,0,Brentford,Hernández
Reiss Nelson,MID,Arsenal,0.0,0,0,0,0,0.0,531,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,663,1,5,0.0,0,0,0,0,50,True,0,Everton,Nelson
Rob Holding,DEF,Arsenal,3.0,0,0,15,0,0.0,14,371,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,72492,1,5,0.0,2,-706,2175,2881,41,True,0,Everton,Holding
Harry Kane,FWD,Spurs,7.7,1,1,42,1,0.0,357,380,0,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,2196579,5,0,0.0,10,227108,266861,39753,125,False,0,Norwich,Kane
Troy Deeney,FWD,Watford,0.0,0,0,0,0,0.0,380,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,28980,1,2,0.0,0,-43,0,43,54,False,0,Chelsea,Deeney
Lucas De Bolle,MID,Newcastle,0.5,0,0,0,0,0.0,707,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,564,2,1,0.0,0,61,120,59,44,False,0,Burnley,De Bolle
Seamus Coleman,DEF,Everton,0.9,0,0,0,0,0.0,165,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,91548,1,5,0.0,0,-9704,2185,11889,49,False,0,Arsenal,Coleman
Harvey Barnes,MID,Leicester,4.9,1,0,17,1,0.0,215,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,76,0,0,0,0,38,0,384733,1,4,0.0,6,26638,44559,17921,65,True,0,Southampton,Barnes
Sergio Reguilón,DEF,Spurs,0.0,0,0,0,0,0.0,370,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,650429,5,0,0.0,0,-26278,130,26408,50,False,0,Norwich,Reguilón
Timothy Castagne,DEF,Leicester,3.9,0,0,17,1,0.0,209,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,69,0,0,0,0,38,0,134564,1,4,0.0,6,-7695,5669,13364,53,True,0,Southampton,Castagne
Joachim Andersen,DEF,Crystal Palace,4.0,0,3,28,1,0.0,488,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,240300,0,1,0.0,9,-22208,2864,25072,47,True,0,Man Utd,Andersen
Bailey Peacock-Farrell,GK,Burnley,0.0,0,0,0,0,0.0,117,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,401,2,1,0.0,0,0,0,0,45,True,0,Newcastle,Peacock-Farrell
Tom Heaton,GK,Man Utd,0.5,0,0,0,0,0.0,509,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,73865,0,1,0.0,0,1340,2511,1171,39,False,0,Crystal Palace,Heaton
Pierluigi Gollini,GK,Spurs,1.0,0,0,0,0,0.0,486,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,15620,5,0,0.0,0,-75,62,137,42,False,0,Norwich,Gollini
Josh Brownhill,MID,Burnley,2.8,0,0,11,0,0.0,115,374,2,0,0.0,0.0,2022-05-22T15:00:00Z,72,0,0,0,0,38,0,334845,2,1,0.0,2,8334,26390,18056,43,True,0,Newcastle,Brownhill
João Pedro Junqueira de Jesus,FWD,Watford,1.2,0,0,6,0,0.0,404,375,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,47154,1,2,0.0,2,1020,4734,3714,54,False,0,Chelsea,João Pedro
Thierry Small,DEF,Southampton,0.0,0,0,0,0,0.0,667,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3868,1,4,0.0,0,40,97,57,40,False,0,Leicester,Small
Ian Carlo Poveda-Ocampo,MID,Leeds,0.0,0,0,0,0,0.0,195,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1678,2,1,0.0,0,-3,0,3,45,False,0,Brentford,Poveda
Nohan Kenneh,MID,Leeds,0.5,0,0,0,0,0.0,600,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2655,2,1,0.0,0,224,385,161,44,False,0,Brentford,Kenneh
Frederico Rodrigues de Paula Santos,MID,Man Utd,1.3,0,0,11,0,0.0,274,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,74,0,0,0,0,38,0,77318,0,1,0.0,2,-267,1181,1448,49,False,0,Crystal Palace,Fred
Marcelo Flores,MID,Arsenal,1.0,0,0,0,0,0.0,720,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,161,1,5,0.0,0,13,27,14,45,True,0,Everton,Flores
Yerson Mosquera Valdelamar,DEF,Wolves,-1.0,0,0,0,0,0.0,446,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,2179,1,3,0.0,0,50,77,27,44,False,0,Liverpool,Mosquera
Tyrick Mitchell,DEF,Crystal Palace,1.2,0,0,18,1,0.0,162,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,129417,0,1,0.0,6,-4931,1920,6851,45,True,0,Man Utd,Mitchell
Wayne Hennessey,GK,Burnley,-0.5,0,0,0,0,0.0,480,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,23396,2,1,0.0,0,-112,116,228,45,True,0,Newcastle,Hennessey
Andreas Christensen,DEF,Chelsea,0.5,0,0,0,0,0.0,133,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,124073,1,2,0.0,0,-2246,39,2285,46,True,0,Watford,Christensen
Jack Harrison,MID,Leeds,3.8,0,3,34,0,0.0,267,372,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,139999,2,1,0.0,10,474,7123,6649,55,False,0,Brentford,Harrison
David de Gea,GK,Man Utd,3.3,0,0,12,0,0.0,270,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,2,773341,0,1,0.0,2,-7325,7998,15323,50,False,0,Crystal Palace,de Gea
Victor Lindelöf,DEF,Man Utd,2.3,0,0,13,0,0.0,284,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,49230,0,1,0.0,1,-130,752,882,48,False,1,Crystal Palace,Lindelöf
Jeremy Sarmiento,MID,Brighton,0.0,0,0,0,0,0.0,612,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,538,1,3,0.0,0,1,25,24,45,True,0,West Ham,Sarmiento
Samir Caetano de Souza Santos,DEF,Watford,0.4,0,0,8,0,0.0,677,375,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,2001,1,2,0.0,1,-806,10,816,45,False,0,Chelsea,Samir
Jannik Vestergaard,DEF,Leicester,0.0,0,0,0,0,0.0,340,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,40710,1,4,0.0,0,-114,154,268,47,True,0,Southampton,Vestergaard
Lewis Hall,MID,Chelsea,1.0,0,0,0,0,0.0,671,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,451,1,2,0.0,0,3,30,27,45,True,0,Watford,Hall
Ayoze Pérez,MID,Leicester,2.6,0,2,40,0,0.0,211,377,1,2,0.0,0.0,2022-05-22T15:00:00Z,27,0,0,0,0,38,0,10554,1,4,0.0,13,-113,75,188,57,True,0,Southampton,Pérez
Neal Maupay,FWD,Brighton,0.6,0,0,-1,0,0.0,63,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,45,0,0,0,0,38,0,387643,1,3,0.0,0,-12464,8856,21320,62,True,1,West Ham,Maupay
Danny Welbeck,FWD,Brighton,8.2,1,2,36,0,0.0,447,373,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,159698,1,3,0.0,11,58276,66757,8481,60,True,0,West Ham,Welbeck
Tomas Soucek,MID,West Ham,1.2,0,0,2,0,0.0,422,373,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,313355,1,3,0.0,1,204,3309,3105,57,False,1,Brighton,Soucek
Aaron Connolly,FWD,Brighton,0.0,0,0,0,0,0.0,72,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,6710,1,3,0.0,0,-20,0,20,53,True,0,West Ham,Connolly
Javier Manquillo,DEF,Newcastle,0.4,0,0,0,0,0.0,302,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,422191,2,1,0.0,0,-8869,855,9724,39,False,0,Burnley,Manquillo
Paris Maghoma,MID,Brentford,-0.5,0,0,0,0,0.0,614,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,964,2,1,0.0,0,13,54,41,45,True,0,Leeds,Maghoma
Romain Perraud,DEF,Southampton,0.0,0,0,0,0,0.0,460,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,9170,1,4,0.0,0,-369,63,432,48,False,0,Leicester,Perraud
Bruno André Cavaco Jordão,MID,Wolves,0.0,0,0,0,0,0.0,661,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,392,1,3,0.0,0,-4,0,4,45,False,0,Liverpool,Jordão
Will Hughes,MID,Crystal Palace,0.2,0,0,4,1,0.0,386,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,82,0,0,0,0,38,0,5635,0,1,0.0,2,-156,17,173,47,True,1,Man Utd,Hughes
Ben Davies,DEF,Spurs,5.2,0,0,25,1,0.0,364,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,283353,5,0,0.0,6,11679,21196,9517,45,False,0,Norwich,Davies
Nicolas Pépé,MID,Arsenal,2.0,1,0,15,0,0.0,17,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,12,0,0,0,0,38,0,68673,1,5,0.0,4,-3,370,373,69,True,0,Everton,Pépé
Martin Kelly,DEF,Crystal Palace,-0.5,0,0,0,0,0.0,151,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,256149,0,1,0.0,0,22084,33192,11108,38,True,0,Man Utd,Kelly
Andreas Söndergaard,GK,Wolves,0.0,0,0,0,0,0.0,444,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,82267,1,3,0.0,0,-991,0,991,39,False,0,Liverpool,Söndergaard
Will Norris,GK,Burnley,-0.5,0,0,0,0,0.0,114,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,9656,2,1,0.0,0,-39,56,95,43,True,0,Newcastle,Norris
Granit Xhaka,MID,Arsenal,3.5,0,0,12,0,0.0,7,371,1,0,0.0,0.0,2022-05-22T15:00:00Z,62,0,0,0,0,38,0,40301,1,5,0.0,2,-595,1413,2008,48,True,0,Everton,Xhaka
Edo Kayembe,MID,Watford,0.7,0,0,2,0,0.0,679,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,81,0,0,0,0,38,0,974,1,2,0.0,2,-49,126,175,45,False,0,Chelsea,Kayembe
Jan Zamburek,MID,Brentford,0.0,0,0,0,0,0.0,93,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,49094,2,1,0.0,0,-269,0,269,44,True,0,Leeds,Zamburek
Andi Zeqiri,FWD,Brighton,0.0,0,0,0,0,0.0,535,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,21902,1,3,0.0,0,-94,0,94,45,True,0,West Ham,Zeqiri
Fabio Silva,FWD,Wolves,-0.3,0,0,0,0,0.0,445,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,40404,1,3,0.0,0,-967,525,1492,56,False,0,Liverpool,Fabio Silva
Michail Antonio,FWD,West Ham,3.6,0,1,23,0,0.0,413,373,3,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,2226371,1,3,0.0,7,42977,71060,28083,73,False,0,Brighton,Antonio
Bernardo Fernandes Da Silva Junior,DEF,Brighton,0.0,0,0,0,0,0.0,68,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,485,1,3,0.0,0,0,0,0,40,True,0,West Ham,Bernardo
Yves Bissouma,MID,Brighton,4.6,0,0,8,0,0.0,70,373,1,0,0.0,0.0,2022-05-22T15:00:00Z,45,0,0,0,0,38,0,448059,1,3,0.0,1,11026,14858,3832,44,True,0,West Ham,Bissouma
Luke Ayling,DEF,Leeds,0.0,0,0,0,0,0.0,185,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,256419,2,1,0.0,0,-12012,132,12144,43,False,0,Brentford,Ayling
Mads Roerslev Rasmussen,DEF,Brentford,1.3,0,0,0,0,0.0,89,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,16790,2,1,0.0,0,488,1451,963,41,True,0,Leeds,Roerslev
Marcelo de Araújo Pitaluga Filho,GK,Liverpool,1.0,0,0,0,0,0.0,656,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,829,1,3,0.0,0,19,58,39,40,True,0,Wolves,Pitaluga
Jonny Evans,DEF,Leicester,1.6,0,0,18,0,0.0,201,377,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,29456,1,4,0.0,2,-1528,1483,3011,54,True,0,Southampton,Evans
Ajibola Alese,DEF,West Ham,0.0,0,0,0,0,0.0,644,373,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3111,1,3,0.0,0,153,218,65,40,False,0,Brighton,Alese
Anthony Elanga,MID,Man Utd,3.1,0,0,7,0,0.0,512,376,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,72049,0,1,0.0,2,-253,6366,6619,48,False,0,Crystal Palace,Elanga
Joe Rodon,DEF,Spurs,1.3,0,0,0,0,0.0,374,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,5954,5,0,0.0,0,33,68,35,42,False,0,Norwich,Rodon
Ferran Torres,MID,Man City,0.0,0,0,0,0,0.0,268,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,171568,2,3,0.0,0,-286,0,286,67,True,0,Aston Villa,Torres
Myles Peart-Harris,MID,Brentford,-0.5,0,0,0,0,0.0,662,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,397,2,1,0.0,0,9,33,24,45,True,0,Leeds,Peart-Harris
Harvey Vale,MID,Chelsea,1.0,0,0,0,0,0.0,672,375,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,534,1,2,0.0,0,54,85,31,45,True,0,Watford,Vale
Finley Stevens,DEF,Brentford,-0.5,0,0,0,0,0.0,569,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,29495,2,1,0.0,0,820,1510,690,39,True,0,Leeds,Stevens
Wesley Moraes,FWD,Aston Villa,0.0,0,0,0,0,0.0,47,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,8786,2,3,0.0,0,-10,0,10,54,False,0,Man City,Wesley
Jordan Pickford,GK,Everton,2.9,0,0,0,0,0.0,170,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,563730,1,5,0.0,0,-23128,7468,30596,48,False,0,Arsenal,Pickford
Erik Pieters,DEF,Burnley,0.0,0,0,0,0,0.0,100,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,12800,2,1,0.0,0,-898,130,1028,41,True,0,Newcastle,Pieters
Juan Camilo Hernández Suárez,FWD,Watford,-0.6,0,0,2,0,0.0,472,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,18,0,0,0,0,38,0,146376,1,2,0.0,1,-7109,985,8094,49,False,0,Chelsea,Cucho
Bernd Leno,GK,Arsenal,1.0,0,0,0,0,0.0,1,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,77609,1,5,0.0,0,-221,289,510,45,True,0,Everton,Leno
Kai Havertz,MID,Chelsea,3.6,0,0,24,0,0.0,141,375,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,522105,1,2,0.0,7,-78760,7015,85775,79,True,0,Watford,Havertz
Daniel N'Lundulu,FWD,Southampton,0.0,0,0,0,0,0.0,344,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1102,1,4,0.0,0,-3,0,3,45,False,0,Leicester,Nlundulu
Martin Ødegaard,MID,Arsenal,3.8,0,1,35,0,0.0,558,371,1,1,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,542975,1,5,0.0,8,-21880,18843,40723,56,True,0,Everton,Ødegaard
Leon Bailey,MID,Aston Villa,-0.1,0,0,0,0,0.0,492,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,35073,2,3,0.0,0,-178,33,211,63,False,0,Man City,Bailey
Michael Olise,MID,Crystal Palace,0.0,0,0,0,0,0.0,464,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,18124,0,1,0.0,0,-5234,54,5288,53,True,0,Man Utd,Olise
Morgan Gibbs-White,MID,Wolves,0.0,0,0,0,0,0.0,440,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,9434,1,3,0.0,0,-15,0,15,45,False,0,Liverpool,Gibbs-White
Jeff Hendrick,MID,Newcastle,0.0,0,0,0,0,0.0,297,374,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,3225,2,1,0.0,0,-10,0,10,48,False,0,Burnley,Hendrick
Michael Keane,DEF,Everton,2.1,0,0,9,0,0.0,169,371,5,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,244226,1,5,0.0,0,-9071,4869,13940,46,False,0,Arsenal,Keane
Miguel Azeez,MID,Arsenal,1.0,0,0,0,0,0.0,721,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,312,1,5,0.0,0,49,82,33,45,True,0,Everton,Azeez
Mason Greenwood,MID,Man Utd,0.0,0,0,0,0,0.0,289,376,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,357938,0,1,0.0,0,-890,190,1080,71,False,0,Crystal Palace,Greenwood
João Virgínia,GK,Everton,0.0,0,0,0,0,0.0,181,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,68876,1,5,0.0,0,-516,0,516,40,False,0,Arsenal,Virgínia
Adam Masina,DEF,Watford,1.2,1,0,19,0,0.0,390,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,12,0,0,0,0,38,0,5268,1,2,0.0,4,-138,29,167,43,False,0,Chelsea,Masina
Ryan Sessegnon,DEF,Spurs,6.5,0,0,20,1,0.0,368,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,245440,5,0,0.0,6,150386,154722,4336,44,False,0,Norwich,Sessegnon
Bryan Gil Salvatierra,MID,Spurs,0.0,0,0,0,0,0.0,487,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,5027,5,0,0.0,0,-10,0,10,57,False,0,Norwich,Bryan
Daniel Amartey,DEF,Leicester,1.4,0,0,4,0,0.0,208,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,8,0,0,0,0,38,0,995815,1,4,0.0,1,-6385,17707,24092,40,True,0,Southampton,Amartey
Chem Campbell,MID,Wolves,-1.0,0,0,0,0,0.0,548,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,22228,1,3,0.0,0,-32,98,130,44,False,0,Liverpool,Campbell
César Azpilicueta,DEF,Chelsea,3.0,0,0,19,0,0.0,119,375,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,301544,1,2,0.0,2,796,4563,3767,56,True,0,Watford,Azpilicueta
Caoimhin Kelleher,GK,Liverpool,1.0,0,0,0,0,0.0,242,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,11517,1,3,0.0,0,75,195,120,43,True,0,Wolves,Kelleher
Dan Burn,DEF,Newcastle,3.5,0,0,14,0,0.0,58,374,1,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,106558,2,1,0.0,2,12806,16180,3374,44,False,0,Burnley,Burn
Andrew Omobamidele,DEF,Norwich,0.0,0,0,0,0,0.0,331,380,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,183420,5,0,0.0,0,-1800,323,2123,39,True,0,Spurs,Omobamidele
Phil Foden,MID,Man City,4.2,0,0,18,0,0.0,265,379,2,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,696290,2,3,0.0,2,13209,58105,44896,79,True,0,Aston Villa,Foden
Thiago Alcántara do Nascimento,MID,Liverpool,3.7,1,0,19,0,0.0,225,378,1,0,0.0,0.0,2022-05-22T15:00:00Z,45,0,0,0,0,38,0,60264,1,3,0.0,4,2644,4855,2211,53,True,0,Wolves,Thiago
Kieran Dowell,MID,Norwich,0.7,0,0,6,0,0.0,323,380,2,0,0.0,0.0,2022-05-22T15:00:00Z,60,0,0,0,0,38,0,4652,5,0,0.0,2,-216,150,366,51,True,0,Spurs,Dowell
Ryan Bertrand,DEF,Leicester,0.0,0,0,0,0,0.0,473,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,23552,1,4,0.0,0,-69,35,104,46,True,0,Southampton,Bertrand
Lucas Digne,DEF,Aston Villa,2.6,1,0,26,0,0.0,168,379,3,0,0.0,0.0,2022-05-22T15:00:00Z,90,0,0,0,0,38,0,532816,2,3,0.0,4,-30182,6771,36953,50,False,0,Man City,Digne
Nathan Young-Coombes,FWD,Brentford,-0.3,0,0,0,0,0.0,640,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,102713,2,1,0.0,0,3870,11116,7246,45,True,0,Leeds,Young-Coombes
Ben Woodburn,MID,Liverpool,0.0,0,0,0,0,0.0,553,378,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1105,1,3,0.0,0,0,0,0,45,True,0,Wolves,Woodburn
Danny Ward,GK,Leicester,0.4,0,0,0,0,0.0,204,377,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,309900,1,4,0.0,0,202,2390,2188,40,True,0,Southampton,Ward
Sead Kolasinac,DEF,Arsenal,0.0,0,0,0,0,0.0,11,371,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,6217,1,5,0.0,0,-13,0,13,42,True,0,Everton,Kolasinac
Álvaro Fernández,GK,Brentford,-0.5,0,0,0,0,0.0,556,372,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,38666,2,1,0.0,0,-511,457,968,45,True,0,Leeds,Álvaro Fernández
Samuel Edozie,MID,Man City,1.0,0,0,0,0,0.0,508,379,0,0,0.0,0.0,2022-05-22T15:00:00Z,0,0,0,0,0,38,0,1611,2,3,0.0,0,13,29,16,47,True,0,Aston Villa,Edozie
