name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Matt Ritchie,0,0,0,0,0.0,251,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,14015,0,1,0.0,0,-1173,28,1201,54,True,0,Man Utd,Newcastle,DEF
Matt Targett,1,0,26,0,33.3,309,77,1,0,7.0,34.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,29286,5,1,2.0,5,-1,1065,1066,44,False,0,Norwich,Aston Villa,DEF
Maximillian Aarons,0,0,7,0,14.0,274,77,5,0,3.4,0.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,93208,5,1,20.0,0,-1982,1608,3590,44,True,0,Aston Villa,Norwich,DEF
Max Kilman,0,0,0,0,0.0,408,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,164079,2,0,0.0,0,-1361,5599,6960,40,False,0,Man City,Wolves,DEF
Max Meyer,0,0,0,0,0.0,136,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,7085,2,1,0.0,0,-386,55,441,53,False,0,West Ham,Crystal Palace,MID
Maya Yoshida,0,0,10,0,0.4,310,78,4,0,2.3,13.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,25951,4,1,9.0,0,-1076,753,1829,44,True,0,Chelsea,Southampton,DEF
Mesut Özil,0,0,0,0,0.0,15,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,44586,0,1,0.0,0,-2215,1568,3783,73,True,0,Bournemouth,Arsenal,MID
Michael Keane,0,0,7,0,0.3,143,73,1,0,2.3,11.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,203909,0,1,11.0,2,-11406,1935,13341,55,False,0,Burnley,Everton,DEF
Michael McGovern,0,2,38,0,0.0,281,77,5,0,6.4,63.6,2019-10-05T14:00:00Z,90,0,0,1,0,8,7,386373,5,1,0.0,9,24774,30201,5427,40,True,0,Aston Villa,Norwich,GK
Michael Obafemi,0,0,1,0,1.3,314,78,1,0,0.2,1.0,2019-10-06T13:00:00Z,17,0,0,0,0,8,0,12957,4,1,0.0,1,-239,577,816,50,True,0,Chelsea,Southampton,FWD
Michael Verrips,0,0,0,0,0.0,521,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,2785,0,0,0.0,0,-37,45,82,45,False,0,Watford,Sheffield Utd,GK
Michail Antonio,0,0,0,0,0.0,389,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,51493,2,1,0.0,0,-1988,36,2024,69,True,0,Crystal Palace,West Ham,MID
Michy Batshuayi,0,1,27,0,0.5,461,78,0,1,5.3,33.4,2019-10-06T13:00:00Z,6,0,0,0,0,8,0,27435,4,1,19.0,6,-358,936,1294,66,False,0,Southampton,Chelsea,FWD
Miguel Almirón,0,0,-1,1,0.9,266,76,0,0,2.5,0.0,2019-10-06T15:30:00Z,89,0,0,0,0,8,0,31627,0,1,29.0,2,-2584,551,3135,58,True,1,Man Utd,Newcastle,MID
Mohamed Elneny,0,0,0,0,0.0,20,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,50772,0,1,0.0,0,8993,15536,6543,43,True,0,Bournemouth,Arsenal,MID
Mohamed Elyounoussi,0,0,0,0,0.0,322,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2056,4,1,0.0,0,-94,8,102,53,True,0,Chelsea,Southampton,MID
Mohamed Salah,0,0,5,0,37.7,191,74,1,0,15.0,18.2,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,2797360,1,2,94.0,2,-92287,34441,126728,125,True,0,Leicester,Liverpool,MID
Moise Kean,0,0,-1,0,1.3,496,73,0,0,0.4,0.2,2019-10-05T14:00:00Z,16,0,0,0,0,8,0,127559,0,1,2.0,1,-9294,1733,11027,66,False,0,Burnley,Everton,FWD
Morgan Gibbs-White,0,0,0,0,0.0,416,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,5467,2,0,0.0,0,69,331,262,48,False,0,Man City,Wolves,MID
Morgan Schneiderlin,0,0,8,0,13.4,158,73,1,0,1.4,0.2,2019-10-05T14:00:00Z,83,0,0,0,0,8,0,58779,0,1,0.0,2,-1362,1748,3110,45,False,0,Burnley,Everton,MID
Moritz Leitner,0,0,11,0,8.3,288,77,5,0,4.7,13.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,18153,5,1,25.0,2,983,2113,1130,45,True,0,Aston Villa,Norwich,MID
Moussa Djenepo,0,0,0,0,0.0,438,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,7901,4,1,0.0,0,-2779,95,2874,53,True,0,Chelsea,Southampton,MID
Moussa Sissoko,0,0,12,0,4.5,349,72,3,0,2.0,11.0,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,145917,0,3,4.0,2,-9683,3545,13228,50,False,0,Brighton,Spurs,MID
Muhamed Bešić,0,0,0,0,0.0,522,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,11749,0,0,0.0,0,-351,301,652,45,False,0,Watford,Sheffield Utd,MID
N'Golo Kanté,0,0,22,0,2.3,119,78,1,1,5.0,40.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,330384,4,1,7.0,7,-18450,12300,30750,50,False,0,Southampton,Chelsea,MID
Naby Keita,0,0,0,0,0.0,196,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,12134,1,2,0.0,0,54,405,351,58,True,0,Leicester,Liverpool,MID
Nacho Monreal,0,0,0,0,0.0,6,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,23328,0,1,0.0,0,-2065,23,2088,50,True,0,Bournemouth,Arsenal,DEF
Nampalys Mendy,0,0,0,0,0.0,179,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,55355,1,2,0.0,0,-1101,2965,4066,44,False,0,Liverpool,Leicester,MID
Nathaniel Chalobah,0,0,0,0,0.0,374,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,13810,0,0,0.0,0,-557,229,786,45,True,0,Sheffield Utd,Watford,MID
Nathan Aké,0,0,19,0,10.3,59,71,1,0,3.4,23.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,822665,0,1,0.0,2,8096,30720,22624,49,False,0,Arsenal,Bournemouth,DEF
Nathan Redmond,0,0,6,0,2.3,320,78,3,0,1.2,0.4,2019-10-06T13:00:00Z,80,0,0,0,0,8,0,51030,4,1,9.0,2,-1083,1803,2886,63,True,0,Chelsea,Southampton,MID
Neal Maupay,0,1,35,1,24.0,502,72,0,1,14.3,45.4,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,36236,0,3,74.0,7,-2986,1838,4824,60,True,0,Spurs,Brighton,FWD
Neil Taylor,0,0,0,0,0.0,24,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,23469,5,1,0.0,0,-1439,623,2062,45,False,0,Norwich,Aston Villa,DEF
Nemanja Matic,0,0,0,0,0.0,247,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,29451,0,1,0.0,0,-1022,949,1971,48,False,0,Newcastle,Man Utd,MID
Nick Pope,0,1,25,1,0.0,93,73,0,0,1.4,14.4,2019-10-05T14:00:00Z,90,0,0,0,0,8,2,1025339,0,1,0.0,7,29005,45631,16626,46,True,0,Everton,Burnley,GK
Nicolas Pépé,1,0,16,1,19.6,488,71,0,0,4.6,18.2,2019-10-06T13:00:00Z,62,0,0,0,0,8,0,231705,0,1,8.0,6,-4072,21682,25754,93,True,0,Bournemouth,Arsenal,MID
Nicolás Otamendi,0,0,15,0,1.4,208,75,2,0,2.5,16.0,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,578044,2,0,8.0,1,87662,108813,21151,56,True,0,Wolves,Man City,DEF
Oleksandr Zinchenko,0,0,12,0,49.0,206,75,2,0,8.1,16.4,2019-10-06T13:00:00Z,45,0,0,0,0,8,0,614463,2,0,16.0,0,-45870,12108,57978,55,True,0,Wolves,Man City,DEF
Oliver McBurnie,0,0,2,1,14.3,501,79,0,0,2.8,5.4,2019-10-05T14:00:00Z,61,0,0,0,0,8,0,10919,0,0,8.0,1,1499,2486,987,59,False,1,Watford,Sheffield Utd,FWD
Oliver Norwood,0,0,18,1,43.0,302,79,0,0,7.7,32.0,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,18835,0,0,2.0,3,1327,2735,1408,49,False,0,Watford,Sheffield Utd,MID
Oliver Skipp,0,0,0,0,0.0,352,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,34685,0,3,0.0,0,876,3055,2179,44,False,0,Brighton,Spurs,MID
Olivier Giroud,0,0,0,0,0.0,110,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,79594,4,1,0.0,0,-4740,331,5071,67,False,0,Southampton,Chelsea,FWD
Onel Hernández,0,0,0,0,0.0,284,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,3529,5,1,0.0,0,-210,9,219,53,True,0,Aston Villa,Norwich,MID
Oriol Romeu Vidal,0,0,10,0,4.8,328,78,4,0,3.6,13.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,80708,4,1,18.0,2,-829,4234,5063,45,True,0,Chelsea,Southampton,MID
Pablo Fornals,0,0,3,0,0.8,399,80,1,0,0.1,0.2,2019-10-05T16:30:00Z,22,0,0,0,0,8,0,23427,2,1,0.0,1,-1251,303,1554,61,True,0,Crystal Palace,West Ham,MID
Pablo Zabaleta,0,0,4,0,0.5,379,80,1,0,0.4,3.4,2019-10-05T16:30:00Z,6,0,0,0,0,8,0,38416,2,1,0.0,1,-1434,540,1974,44,True,0,Crystal Palace,West Ham,DEF
Pascal Groß,0,0,15,1,58.0,49,72,0,0,11.0,22.4,2019-10-05T11:30:00Z,90,0,0,0,0,8,0,40508,0,3,30.0,3,-3315,1010,4325,64,True,0,Spurs,Brighton,MID
Patrick Cutrone,0,0,-3,1,1.5,487,75,0,0,1.2,0.0,2019-10-06T13:00:00Z,67,0,0,0,0,8,0,46443,2,0,11.0,2,-2499,1070,3569,57,False,0,Man City,Wolves,FWD
Patrick Roberts,0,0,4,0,0.3,435,77,1,0,0.2,1.4,2019-10-05T14:00:00Z,14,0,0,0,0,8,0,4449,5,1,0.0,1,-154,91,245,53,True,0,Aston Villa,Norwich,MID
Patrick van Aanholt,0,1,26,0,24.3,123,80,1,1,8.6,44.4,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,781601,2,1,17.0,9,-6168,23246,29414,56,False,0,West Ham,Crystal Palace,DEF
Paulo Gazzaniga,0,0,19,0,0.0,341,72,2,0,2.3,22.6,2019-10-05T11:30:00Z,82,0,0,0,0,8,3,18246,0,3,0.0,2,-263,511,774,44,False,0,Brighton,Spurs,GK
Paul Dummett,0,0,0,0,0.0,255,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,22985,0,1,0.0,0,-1826,415,2241,45,True,0,Man Utd,Newcastle,DEF
Paul Pogba,0,0,0,0,0.0,238,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,274375,0,1,0.0,0,-16579,4021,20600,84,False,0,Newcastle,Man Utd,MID
Pedro Lomba Neto,0,0,0,0,0.0,528,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2906,2,0,0.0,0,104,295,191,50,False,0,Man City,Wolves,MID
Pedro Obiang,0,0,0,0,0.0,400,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,3435,2,1,0.0,0,-158,22,180,45,True,0,Crystal Palace,West Ham,MID
Pedro Rodríguez Ledesma,0,0,0,0,0.0,114,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,100028,4,1,0.0,0,-2547,1685,4232,69,False,0,Southampton,Chelsea,MID
Philip Billing,0,0,12,0,1.5,476,71,1,0,2.7,22.0,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,12128,0,1,3.0,1,-118,980,1098,50,False,1,Arsenal,Bournemouth,MID
Philip Heise,0,0,0,0,0.0,484,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,52897,5,1,0.0,0,-941,1397,2338,40,True,0,Aston Villa,Norwich,DEF
Phil Bardsley,0,0,0,0,0.0,86,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,9626,0,1,0.0,0,-355,96,451,44,True,0,Everton,Burnley,DEF
Phil Foden,0,0,0,0,0.0,220,75,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,22364,2,0,0.0,0,-637,512,1149,52,True,0,Wolves,Man City,MID
Phil Jagielka,0,0,0,0,0.0,444,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,30386,0,0,0.0,0,-1236,597,1833,43,False,0,Watford,Sheffield Utd,DEF
Phil Jones,0,0,0,0,0.0,231,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,9782,0,1,0.0,0,-1050,19,1069,48,False,0,Newcastle,Man Utd,DEF
Pierre-Emerick Aubameyang,0,0,0,1,12.8,11,71,0,0,6.1,1.0,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,1829633,0,1,47.0,2,201560,219717,18157,110,True,0,Bournemouth,Arsenal,FWD
Pierre-Emile Højbjerg,0,0,12,0,30.2,325,78,4,0,3.8,6.4,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,30060,4,1,1.0,2,-913,1527,2440,48,True,0,Chelsea,Southampton,MID
Pontus Dahlberg,0,0,0,0,0.0,367,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,9504,0,0,0.0,0,-159,60,219,44,True,0,Sheffield Utd,Watford,GK
Rachid Ghezzal,0,0,0,0,0.0,173,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,2597,1,2,0.0,0,-184,7,191,53,False,0,Liverpool,Leicester,MID
Rafael Camacho,0,0,0,0,0.0,201,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,426,1,2,0.0,0,-9,15,24,45,True,0,Leicester,Liverpool,MID
Raheem Sterling,0,0,11,0,18.1,214,75,2,0,7.9,12.0,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,2660322,2,0,49.0,2,30421,114576,84155,121,True,0,Wolves,Man City,MID
Ralf Fahrmann,0,0,0,0,0.0,449,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,26655,5,1,0.0,0,-925,203,1128,44,True,0,Aston Villa,Norwich,GK
Ravel Morrison,0,0,0,0,0.0,456,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,6931,0,0,0.0,0,-502,94,596,48,False,0,Watford,Sheffield Utd,MID
Raúl Jiménez,2,2,31,1,31.0,409,75,0,0,10.3,41.8,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,573994,2,0,30.0,10,-91022,3918,94940,72,False,0,Man City,Wolves,FWD
Reece James,0,0,0,0,0.0,506,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,7221,4,1,0.0,0,624,1394,770,50,False,0,Southampton,Chelsea,DEF
Reiss Nelson,0,0,0,0,0.0,489,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,8869,0,1,0.0,0,-450,221,671,53,True,0,Bournemouth,Arsenal,MID
Rhian Brewster,0,0,0,0,0.0,464,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,42199,1,2,0.0,0,-1900,2017,3917,44,True,0,Leicester,Liverpool,FWD
Ricardo Domingos Barbosa Pereira,0,0,16,0,3.3,159,74,2,0,2.8,24.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,557518,1,2,0.0,1,100487,118981,18494,61,False,0,Liverpool,Leicester,DEF
Richard Stearman,0,0,0,0,0.0,296,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,183671,0,0,0.0,0,-2252,4123,6375,40,False,0,Watford,Sheffield Utd,DEF
Richarlison de Andrade,0,0,14,0,11.4,150,73,1,0,7.1,16.8,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,487873,0,1,43.0,2,-22746,28383,51129,79,False,0,Burnley,Everton,MID
Riyad Mahrez,0,0,1,0,4.9,217,75,0,0,2.6,0.0,2019-10-06T13:00:00Z,59,0,0,0,0,8,0,663694,2,0,22.0,1,429862,441634,11772,86,True,0,Wolves,Man City,MID
Robbie Brady,0,0,0,0,0.0,98,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,1721,0,1,0.0,0,5,99,94,55,True,0,Everton,Burnley,MID
Robert Kenedy Nunes do Nascimento,0,0,0,0,0.0,462,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,2776,4,1,0.0,0,-140,14,154,53,False,0,Southampton,Chelsea,MID
Roberto Firmino,0,0,10,1,26.5,187,74,0,0,7.2,4.4,2019-10-05T14:00:00Z,77,0,0,0,0,8,0,929756,1,2,41.0,2,-20346,39174,59520,96,True,0,Leicester,Liverpool,FWD
Roberto Jimenez Gago,0,0,10,0,0.0,450,80,2,0,0.7,7.0,2019-10-05T16:30:00Z,90,0,0,0,0,8,1,38263,2,1,0.0,1,17973,19150,1177,44,True,0,Crystal Palace,West Ham,GK
Roberto Pereyra,0,0,9,1,13.0,369,79,0,0,3.4,8.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,70850,0,0,12.0,3,-4468,2208,6676,57,True,0,Sheffield Utd,Watford,MID
Robert Snodgrass,0,0,0,0,0.0,393,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,11299,2,1,0.0,0,-708,119,827,53,True,0,Crystal Palace,West Ham,MID
Rob Holding,0,0,0,0,0.0,10,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,10597,0,1,0.0,0,1037,1770,733,45,True,0,Bournemouth,Arsenal,DEF
Rodrigo Hernandez,0,0,14,0,50.2,443,75,2,0,7.3,18.4,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,113681,2,0,4.0,1,-2196,9684,11880,55,True,1,Wolves,Man City,MID
Rolando Aarons,0,0,0,0,0.0,499,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,2671,0,1,0.0,0,-160,9,169,49,True,0,Man Utd,Newcastle,MID
Romain Saïss,0,0,4,0,0.0,407,75,0,0,0.5,5.0,2019-10-06T13:00:00Z,12,0,0,0,0,8,0,33199,2,0,0.0,1,1483,3552,2069,44,False,0,Man City,Wolves,DEF
Romelu Lukaku,0,0,0,0,0.0,232,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,24075,0,1,0.0,0,-338,64,402,85,False,0,Newcastle,Man Utd,FWD
Ross Barkley,0,0,0,0,0.0,117,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,134527,4,1,0.0,0,-7545,2246,9791,56,False,0,Southampton,Chelsea,MID
Ruben Loftus-Cheek,0,0,0,0,0.0,115,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,3983,4,1,0.0,0,-117,46,163,64,False,0,Southampton,Chelsea,MID
Rui Pedro dos Santos Patrício,0,0,26,1,0.0,411,75,0,0,1.2,11.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,2,625678,2,0,0.0,6,15987,41604,25617,51,False,0,Man City,Wolves,GK
Ryan Bennett,0,0,21,1,0.2,404,75,0,0,1.9,19.0,2019-10-06T13:00:00Z,77,0,0,0,0,8,0,31912,2,0,0.0,6,-3383,225,3608,49,False,0,Man City,Leicester,DEF
Ryan Bertrand,0,0,5,0,10.9,305,78,4,0,2.2,10.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,41721,4,1,0.0,0,-1253,627,1880,49,True,0,Chelsea,Southampton,DEF
Ryan Fraser,0,0,4,0,16.0,75,71,0,0,4.0,6.4,2019-10-06T13:00:00Z,27,0,0,0,0,8,0,290980,0,1,18.0,1,-93055,728,93783,71,False,0,Arsenal,Bournemouth,MID
Ryan Fredericks,1,0,22,0,57.3,380,80,2,0,10.0,40.6,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,72194,2,1,2.0,3,25761,29701,3940,45,True,1,Crystal Palace,West Ham,DEF
Ryan Sessegnon,0,0,0,0,0.0,524,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,4625,0,3,0.0,0,-428,16,444,54,False,0,Brighton,Spurs,MID
Rúben Diogo da Silva Neves,0,0,6,1,0.7,414,75,0,0,1.4,13.4,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,452169,2,0,0.0,2,-59260,3654,62914,54,False,1,Man City,Wolves,MID
Rúben Gonçalo Silva Nascimento Vinagre,0,0,19,1,0.3,406,75,0,0,1.5,9.0,2019-10-06T13:00:00Z,73,0,0,0,0,8,0,14291,2,0,6.0,6,-792,83,875,44,False,0,Man City,Wolves,DEF
Sadio Mané,1,2,35,0,16.5,192,74,1,1,11.3,51.6,2019-10-05T14:00:00Z,90,0,0,0,0,8,0,1499465,1,2,45.0,12,25505,88004,62499,116,True,0,Leicester,Liverpool,MID
Sam Byram,0,0,0,0,0.0,454,77,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,9958,5,1,0.0,0,-494,224,718,44,True,0,Aston Villa,Norwich,DEF
Sam Gallagher,0,0,0,0,0.0,316,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,3039,4,1,0.0,0,-107,56,163,45,True,0,Chelsea,Southampton,FWD
Sam Surridge,0,0,0,0,0.0,71,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,43700,0,1,0.0,0,-2096,1062,3158,44,False,0,Arsenal,Bournemouth,FWD
Scott Dann,0,0,0,0,0.0,127,80,0,0,0.0,0.0,2019-10-05T16:30:00Z,0,0,0,0,0,8,0,15007,2,1,0.0,0,-794,157,951,44,False,0,West Ham,Crystal Palace,DEF
Scott McTominay,0,0,7,0,13.6,248,76,1,0,4.8,12.2,2019-10-06T15:30:00Z,90,0,0,0,0,8,0,141419,0,1,22.0,1,38759,46526,7767,50,False,1,Newcastle,Man Utd,MID
Sead Kolasinac,0,1,25,1,2.0,3,71,0,0,1.0,8.4,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,58669,0,1,0.0,7,1665,4804,3139,54,True,0,Bournemouth,Arsenal,DEF
Seamus Coleman,0,0,-4,0,11.8,144,73,1,0,1.5,1.4,2019-10-05T14:00:00Z,55,0,0,0,1,8,0,177153,0,1,2.0,-2,2384,9998,7614,54,False,0,Burnley,Everton,DEF
Sean Longstaff,0,0,16,1,48.0,270,76,0,0,7.7,22.2,2019-10-06T15:30:00Z,90,0,0,0,0,8,0,25224,0,1,7.0,3,-1293,284,1577,50,True,0,Man Utd,Newcastle,MID
Sebastian Prödl,0,0,3,0,0.1,361,79,0,0,1.0,1.8,2019-10-05T14:00:00Z,56,0,0,0,0,8,0,116086,0,0,8.0,1,-2175,2173,4348,40,True,0,Sheffield Utd,Watford,DEF
Serge Aurier,0,0,0,0,0.0,336,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,131430,0,3,0.0,0,-115555,1285,116840,49,False,0,Brighton,Spurs,DEF
Sergio Agüero,0,0,7,0,12.6,210,75,2,0,5.9,0.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,2035032,2,0,46.0,2,-11107,64889,75996,122,True,0,Wolves,Man City,FWD
Sergio Romero,0,0,0,0,0.0,236,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,11544,0,1,0.0,0,-194,99,293,48,False,0,Newcastle,Man Utd,GK
Shane Duffy,0,0,0,0,0.0,37,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,91824,0,3,0.0,0,-24246,23,24269,49,True,0,Spurs,Brighton,DEF
Shane Long,0,0,7,0,1.8,315,78,3,0,0.8,4.2,2019-10-06T13:00:00Z,72,0,0,0,0,8,0,177507,4,1,2.0,2,-8172,3884,12056,47,True,0,Chelsea,Southampton,FWD
Shkodran Mustafi,0,0,0,0,0.0,1,71,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,25277,0,1,0.0,0,-691,393,1084,53,True,0,Bournemouth,Arsenal,DEF
Simon Francis,0,0,6,0,0.3,62,71,0,0,0.9,8.6,2019-10-06T13:00:00Z,11,0,0,0,0,8,0,788,0,1,0.0,1,102,160,58,44,False,0,Arsenal,Bournemouth,DEF
Simon Mignolet,0,0,0,0,0.0,190,74,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,2638,1,2,0.0,0,-58,14,72,45,True,0,Leicester,Liverpool,GK
Simon Moore,0,0,0,0,0.0,436,79,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,6185,0,0,0.0,0,-105,66,171,44,False,0,Watford,Sheffield Utd,GK
Sofiane Boufal,0,0,1,0,0.3,508,78,1,0,0.1,1.0,2019-10-06T13:00:00Z,9,0,0,0,0,8,0,11398,4,1,0.0,1,-154,1379,1533,55,True,0,Chelsea,Southampton,MID
Sokratis Papastathopoulos,0,0,24,1,0.7,5,71,0,0,1.8,17.6,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,125237,0,1,0.0,6,-728,5475,6203,50,True,0,Bournemouth,Arsenal,DEF
Solomon March,0,0,0,0,0.0,55,72,0,0,0.0,0.0,2019-10-05T11:30:00Z,0,0,0,0,0,8,0,29095,0,3,0.0,0,-4784,649,5433,49,True,0,Spurs,Brighton,MID
Steven Alzate,0,0,14,1,3.8,537,72,0,0,1.8,11.8,2019-10-05T11:30:00Z,87,0,0,0,0,8,0,2069,0,3,2.0,3,547,801,254,45,True,0,Spurs,Brighton,MID
Steven Defour,0,0,0,0,0.0,99,73,0,0,0.0,0.0,2019-10-05T14:00:00Z,0,0,0,0,0,8,0,254,0,1,0.0,0,-9,14,23,55,True,0,Everton,Burnley,MID
Steve Cook,0,0,15,0,0.3,58,71,1,0,2.6,21.2,2019-10-06T13:00:00Z,90,0,0,0,0,8,0,15929,0,1,4.0,2,-866,495,1361,50,False,0,Arsenal,Bournemouth,DEF
Stuart Armstrong,0,0,0,0,0.0,323,78,0,0,0.0,0.0,2019-10-06T13:00:00Z,0,0,0,0,0,8,0,6951,4,1,0.0,0,-327,62,389,53,True,0,Chelsea,Southampton,MID
Sung-yueng Ki,0,0,0,0,0.0,268,76,0,0,0.0,0.0,2019-10-06T15:30:00Z,0,0,0,0,0,8,0,4194,0,1,0.0,0,-159,68,227,48,True,0,Man Utd,Newcastle,MID
Sébastien Haller,0,0,21,0,3.9,457,80,2,1,9.2,33.8,2019-10-05T16:30:00Z,90,0,0,0,0,8,0,351938,2,1,54.0,5,3306,29254,25948,74,True,1,Crystal Palace,West Ham,FWD
