name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Luke Freeman,0,0,2,0,0.0,441,140,0,0,0.1,1.0,2019-12-01T14:00:00Z,1,0,0,0,0,14,0,4972,1,1,0.0,1,-72,99,171,52,False,0,Wolves,Sheffield Utd,MID,0,2019-20
Luke Shaw,0,0,-3,0,1.2,226,135,0,0,0.4,0.0,2019-12-01T16:30:00Z,11,0,0,0,0,14,0,40608,2,2,4.0,0,-228,296,524,54,True,1,Aston Villa,Man Utd,DEF,0,2019-20
Lys Mousset,0,3,30,0,26.3,70,140,1,1,8.8,33.0,2019-12-01T14:00:00Z,85,0,0,0,0,14,0,275220,1,1,29.0,9,78263,95734,17471,50,False,0,Wolves,Sheffield Utd,FWD,0,2019-20
Maarten Stekelenburg,0,0,0,0,0.0,149,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,604028,1,2,0.0,0,-3325,2584,5909,40,False,0,Leicester,Everton,GK,0,2019-20
Trézéguet,0,0,6,0,1.3,465,135,2,0,3.1,3.6,2019-12-01T16:30:00Z,72,0,0,0,0,14,0,104418,2,2,26.0,2,-7311,4553,11864,52,False,0,Man Utd,Aston Villa,MID,0,2019-20
Mamadou Sakho,0,0,5,0,0.3,125,131,0,0,1.5,12.2,2019-11-30T15:00:00Z,31,0,0,0,0,14,0,5466,2,0,2.0,1,83,191,108,50,False,0,Burnley,Crystal Palace,DEF,0,2019-20
Manuel Lanzini,0,0,0,0,0.0,391,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,61411,1,0,0.0,0,-6441,13,6454,62,False,0,Chelsea,West Ham,MID,0,2019-20
Marcos Alonso,0,0,0,0,0.0,103,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,215569,1,0,0.0,0,-28302,3024,31326,61,True,0,West Ham,Chelsea,DEF,0,2019-20
Marcos Rojo,0,0,0,0,0.0,227,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,10659,2,2,0.0,0,-641,13,654,48,True,0,Aston Villa,Man Utd,DEF,0,2019-20
Marco Stiepermann,0,0,0,0,0.0,285,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,5594,2,2,0.0,0,-195,32,227,52,True,0,Arsenal,Norwich,MID,0,2019-20
Marcus Rashford,1,0,7,0,17.1,233,135,2,0,4.4,6.2,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,1236859,2,2,21.0,5,196057,221964,25907,87,True,0,Aston Villa,Man Utd,FWD,0,2019-20
Marc Albrighton,0,0,3,0,0.5,174,133,0,0,0.1,0.0,2019-12-01T16:30:00Z,8,0,0,0,0,14,0,12787,1,2,0.0,1,-391,188,579,52,True,0,Everton,Leicester,MID,0,2019-20
Marc Navarro,0,0,0,0,0.0,360,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,28078,1,2,0.0,0,-960,1800,2760,39,False,0,Southampton,Watford,DEF,0,2019-20
Mario Lemina,0,0,0,0,0.0,324,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,4067,1,2,0.0,0,-48,14,62,47,True,0,Watford,Southampton,MID,0,2019-20
Mario Vrancic,0,0,0,0,0.0,282,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,4603,2,2,0.0,0,-47,58,105,62,True,0,Arsenal,Norwich,MID,0,2019-20
Marko Arnautovic,0,0,0,0,0.0,385,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,5303,1,0,0.0,0,-17,39,56,70,False,0,Chelsea,West Ham,FWD,0,2019-20
Mark Duffy,0,0,0,0,0.0,300,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,1424,1,1,0.0,0,-23,11,34,52,False,0,Wolves,Sheffield Utd,MID,0,2019-20
Mark Noble,0,0,8,1,1.4,396,132,0,0,1.5,14.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,44196,1,0,0.0,3,-1966,1218,3184,50,False,0,Chelsea,West Ham,MID,0,2019-20
Mark Travers,0,0,0,0,0.0,74,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,11810,2,3,0.0,0,-179,47,226,43,False,0,Spurs,Bournemouth,GK,0,2019-20
Martin Dubravka,0,1,24,0,0.0,262,136,2,0,5.1,50.8,2019-11-30T12:30:00Z,90,0,0,0,0,14,7,69271,2,2,0.0,4,-2906,536,3442,50,True,0,Man City,Newcastle,GK,0,2019-20
Martin Kelly,0,0,24,1,0.8,128,131,0,0,1.8,17.2,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,1695324,2,0,0.0,6,-13218,31714,44932,41,False,0,Burnley,Crystal Palace,DEF,0,2019-20
Martín Montoya,0,0,9,0,16.7,38,134,2,0,3.2,15.4,2019-11-30T15:00:00Z,68,0,0,0,0,14,0,49848,1,2,0.0,1,90,3175,3085,45,False,0,Liverpool,Brighton,DEF,0,2019-20
Marvelous Nakamba,0,0,0,0,0.0,491,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,85851,2,2,0.0,0,-3681,1879,5560,44,False,0,Man Utd,Aston Villa,MID,0,2019-20
Mason Greenwood,0,0,3,0,0.3,234,135,0,0,0.1,1.0,2019-12-01T16:30:00Z,8,0,0,0,0,14,0,769941,2,2,0.0,1,18738,53821,35083,43,True,0,Aston Villa,Man Utd,FWD,0,2019-20
Mason Holgate,0,0,12,0,0.2,478,133,2,0,4.3,16.8,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,17814,1,2,26.0,1,-2621,536,3157,44,False,0,Leicester,Everton,DEF,0,2019-20
Mason Mount,0,0,14,0,32.9,463,132,1,0,8.4,12.4,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,2117597,1,0,39.0,2,-164061,47306,211367,67,True,0,West Ham,Chelsea,MID,0,2019-20
Matej Vydra,0,0,0,0,0.0,92,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,4147,2,0,0.0,0,-166,58,224,53,True,0,Crystal Palace,Burnley,FWD,0,2019-20
Mateo Kovacic,0,0,17,0,18.5,432,132,1,0,4.7,21.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,72285,1,0,7.0,2,6729,8523,1794,53,True,0,West Ham,Chelsea,MID,0,2019-20
Mat Ryan,0,0,19,0,0.0,47,134,2,0,4.5,44.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,5,1171187,1,2,0.0,2,9011,32702,23691,47,False,0,Liverpool,Brighton,GK,0,2019-20
Matteo Darmian,0,0,0,0,0.0,230,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,3477,2,2,0.0,0,-24,8,32,49,True,0,Aston Villa,Man Utd,DEF,0,2019-20
Matteo Guendouzi,0,0,13,0,15.4,21,137,2,0,4.8,11.2,2019-12-01T14:00:00Z,77,0,0,0,0,14,0,657294,2,2,21.0,2,-38595,12015,50610,46,False,0,Norwich,Arsenal,MID,0,2019-20
Matthew Clarke,0,0,0,0,0.0,43,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,877,1,2,0.0,0,-2,11,13,44,False,0,Liverpool,Brighton,DEF,0,2019-20
Matthew Longstaff,0,0,0,0,0.0,540,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,24027,2,2,0.0,0,-2914,424,3338,45,True,0,Man City,Newcastle,MID,0,2019-20
Matthew Lowton,0,0,0,0,0.0,85,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,56587,2,0,0.0,0,-11941,656,12597,45,True,0,Crystal Palace,Burnley,DEF,0,2019-20
Matty James,0,0,0,0,0.0,177,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,12451,1,2,0.0,0,-680,171,851,43,True,0,Everton,Leicester,MID,0,2019-20
Matt Doherty,0,2,25,0,13.8,401,140,1,1,10.2,51.0,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,230115,1,1,37.0,10,281,10795,10514,60,True,0,Sheffield Utd,Wolves,DEF,0,2019-20
Matt Ritchie,0,0,0,0,0.0,251,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,11185,2,2,0.0,0,-268,13,281,53,True,0,Man City,Newcastle,DEF,0,2019-20
Matt Targett,1,3,31,0,21.7,309,135,2,0,6.0,38.4,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,57031,2,2,0.0,7,894,3571,2677,44,False,0,Man Utd,Aston Villa,DEF,0,2019-20
Max Aarons,0,0,11,0,1.8,274,137,2,0,7.0,16.2,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,81532,2,2,52.0,1,-943,1040,1983,44,True,0,Arsenal,Norwich,DEF,0,2019-20
Max Kilman,0,0,9,0,1.1,408,140,1,0,1.0,8.8,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,158801,1,1,0.0,2,-3206,1156,4362,40,True,0,Sheffield Utd,Wolves,DEF,0,2019-20
Max Meyer,0,0,0,0,0.0,136,131,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,6385,2,0,0.0,0,-115,23,138,52,False,0,Burnley,Crystal Palace,MID,0,2019-20
Maya Yoshida,0,0,0,0,0.0,310,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,21540,1,2,0.0,0,-486,281,767,43,True,0,Watford,Southampton,DEF,0,2019-20
Mesut Özil,1,1,26,0,71.3,15,137,2,0,12.7,16.4,2019-12-01T14:00:00Z,88,0,0,0,0,14,0,58780,2,2,39.0,6,-82,3950,4032,72,False,0,Norwich,Arsenal,MID,0,2019-20
Michael Keane,0,0,7,0,3.4,143,133,2,0,4.2,21.8,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,167231,1,2,17.0,1,-11285,389,11674,54,False,0,Leicester,Everton,DEF,0,2019-20
Michael McGovern,0,0,0,0,0.0,281,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,501841,2,2,0.0,0,6048,14695,8647,40,True,0,Arsenal,Norwich,GK,0,2019-20
Michael Obafemi,0,0,4,0,2.5,314,138,1,0,0.4,1.4,2019-11-30T17:30:00Z,56,0,0,0,0,14,0,12975,1,2,0.0,1,574,923,349,49,True,0,Watford,Southampton,FWD,0,2019-20
Michael Verrips,0,0,0,0,0.0,521,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,2944,1,1,0.0,0,-49,21,70,44,False,0,Wolves,Sheffield Utd,GK,0,2019-20
Michail Antonio,0,0,-2,1,5.9,389,132,0,0,7.0,10.2,2019-11-30T15:00:00Z,75,0,0,0,0,14,0,49478,1,0,54.0,3,1201,1496,295,69,False,0,Chelsea,West Ham,MID,0,2019-20
Michel Vorm,0,0,0,0,0.0,555,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,1316,2,3,0.0,0,-176,10,186,44,True,0,Bournemouth,Spurs,GK,0,2019-20
Michy Batshuayi,0,0,0,0,0.0,461,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,95735,1,0,0.0,0,58753,61196,2443,66,True,0,West Ham,Chelsea,FWD,0,2019-20
Miguel Almirón,1,0,17,0,12.9,266,136,2,0,4.7,29.2,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,29297,2,2,5.0,5,-1280,361,1641,58,True,0,Man City,Newcastle,MID,0,2019-20
Mohamed Elneny,0,0,0,0,0.0,20,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,66494,2,2,0.0,0,-413,5200,5613,43,False,0,Norwich,Arsenal,MID,0,2019-20
Mohamed Elyounoussi,0,0,0,0,0.0,322,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,1886,1,2,0.0,0,-16,5,21,53,True,0,Watford,Southampton,MID,0,2019-20
Mohamed Salah,0,0,6,1,12.7,191,134,0,0,4.3,0.4,2019-11-30T15:00:00Z,68,0,0,0,0,14,0,1632180,1,2,30.0,3,-43760,37183,80943,122,True,0,Brighton,Liverpool,MID,0,2019-20
Moise Kean,0,0,1,0,0.3,496,133,1,0,2.3,2.2,2019-12-01T16:30:00Z,12,0,0,0,0,14,0,107696,1,2,20.0,1,-2076,454,2530,64,False,0,Leicester,Everton,FWD,0,2019-20
Morgan Gibbs-White,0,0,0,0,0.0,416,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,4432,1,1,0.0,0,-150,21,171,47,True,0,Sheffield Utd,Wolves,MID,0,2019-20
Morgan Schneiderlin,0,0,4,0,0.1,158,133,1,0,0.2,2.2,2019-12-01T16:30:00Z,12,0,0,0,0,14,0,56120,1,2,0.0,1,-2008,1134,3142,44,False,0,Leicester,Everton,MID,0,2019-20
Moritz Leitner,0,0,0,0,0.0,288,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,15302,2,2,0.0,0,-687,161,848,45,True,0,Arsenal,Norwich,MID,0,2019-20
Moussa Djenepo,1,0,24,0,12.8,438,138,1,0,5.1,29.8,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,9610,1,2,8.0,5,452,1103,651,52,True,0,Watford,Southampton,MID,0,2019-20
Moussa Sissoko,0,0,36,0,16.3,349,139,2,1,10.3,40.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,121436,2,3,47.0,7,-5589,1702,7291,49,True,0,Bournemouth,Spurs,MID,0,2019-20
Muhamed Bešić,0,0,0,0,0.0,522,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,10881,1,1,0.0,0,-138,245,383,45,False,0,Wolves,Sheffield Utd,MID,0,2019-20
N'Golo Kanté,0,0,7,0,23.8,119,132,0,0,3.5,9.0,2019-11-30T15:00:00Z,27,0,0,0,0,14,0,335567,1,0,2.0,1,39199,43914,4715,50,True,0,West Ham,Chelsea,MID,0,2019-20
Naby Keita,0,0,0,0,0.0,196,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,13463,1,2,0.0,0,-100,290,390,58,True,0,Brighton,Liverpool,MID,0,2019-20
Nacho Monreal,0,0,0,0,0.0,6,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,19766,2,2,0.0,0,-222,12,234,50,False,0,Norwich,Arsenal,DEF,0,2019-20
Nampalys Mendy,0,0,0,0,0.0,179,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,65105,1,2,0.0,0,6673,11587,4914,43,True,0,Everton,Leicester,MID,0,2019-20
Nathaniel Chalobah,0,0,3,0,0.0,374,138,2,0,0.3,3.0,2019-11-30T17:30:00Z,16,0,0,0,0,14,0,16175,1,2,0.0,1,-385,462,847,44,False,0,Southampton,Watford,MID,0,2019-20
Nathan Aké,0,0,14,0,3.5,59,139,3,0,4.7,23.2,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,998389,2,3,20.0,1,-56171,10619,66790,51,False,0,Spurs,Bournemouth,DEF,0,2019-20
Nathan Redmond,0,0,-1,0,3.4,320,138,1,0,2.2,1.2,2019-11-30T17:30:00Z,56,0,0,0,0,14,0,45776,1,2,17.0,0,725,2214,1489,62,True,1,Watford,Southampton,MID,0,2019-20
Neal Maupay,0,0,1,0,0.8,502,134,0,0,0.1,0.2,2019-11-30T15:00:00Z,14,0,0,0,0,14,0,72831,1,2,0.0,1,-17779,1857,19636,59,False,0,Liverpool,Brighton,FWD,0,2019-20
Neil Taylor,0,0,0,0,0.0,24,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,19116,2,2,0.0,0,-468,332,800,44,False,0,Man Utd,Aston Villa,DEF,0,2019-20
Nemanja Matic,0,0,0,0,0.0,247,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,22855,2,2,0.0,0,-492,25,517,48,True,0,Aston Villa,Man Utd,MID,0,2019-20
Nick Pope,0,0,11,0,0.0,93,131,2,0,0.6,5.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,1,1121897,2,0,0.0,1,52977,63261,10284,47,True,0,Crystal Palace,Burnley,GK,0,2019-20
Nicolas Pépé,0,0,0,0,0.0,488,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,175645,2,2,0.0,0,-15747,1224,16971,92,False,0,Norwich,Arsenal,MID,0,2019-20
Nicolás Otamendi,0,0,0,0,0.0,208,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,183388,2,2,0.0,0,-31805,1852,33657,51,False,0,Newcastle,Man City,DEF,0,2019-20
Oleksandr Zinchenko,0,0,0,0,0.0,206,136,0,0,0.0,0.0,2019-11-30T12:30:00Z,0,0,0,0,0,14,0,201340,2,2,0.0,0,-10392,38,10430,52,False,0,Newcastle,Man City,DEF,0,2019-20
Oliver McBurnie,0,0,6,0,1.3,501,140,0,0,2.0,11.6,2019-12-01T14:00:00Z,17,0,0,0,0,14,0,8976,1,1,7.0,1,1359,1807,448,57,False,0,Wolves,Sheffield Utd,FWD,0,2019-20
Oliver Norwood,0,1,24,0,16.6,302,140,1,0,3.9,22.8,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,23793,1,1,0.0,3,-343,1603,1946,49,False,0,Wolves,Sheffield Utd,MID,0,2019-20
Oliver Skipp,0,0,0,0,0.0,352,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,34716,2,3,0.0,0,-598,585,1183,44,True,0,Bournemouth,Spurs,MID,0,2019-20
Olivier Giroud,0,0,1,0,3.9,110,132,1,0,4.5,2.2,2019-11-30T15:00:00Z,70,0,0,0,0,14,0,77720,1,0,39.0,2,671,1741,1070,66,True,0,West Ham,Chelsea,FWD,0,2019-20
Onel Hernández,1,0,19,0,23.9,284,137,2,0,6.8,36.0,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,5441,2,2,8.0,5,265,550,285,53,True,0,Arsenal,Norwich,MID,0,2019-20
Oriol Romeu,0,0,0,0,0.0,328,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,71722,1,2,0.0,0,-673,3129,3802,44,True,0,Watford,Southampton,MID,0,2019-20
Owen Otasowie,0,0,0,0,0.0,566,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,0,1,1,0.0,0,0,0,0,45,True,0,Sheffield Utd,Wolves,MID,0,2019-20
Pablo Fornals,1,0,15,1,13.4,399,132,0,0,4.0,24.6,2019-11-30T15:00:00Z,82,0,0,0,0,14,0,20013,1,0,2.0,5,-383,52,435,60,False,1,Chelsea,West Ham,MID,0,2019-20
Pablo Zabaleta,0,0,0,0,0.0,379,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,35890,1,0,0.0,0,-715,229,944,43,False,0,Chelsea,West Ham,DEF,0,2019-20
Pascal Groß,0,0,11,0,28.8,49,134,2,0,6.2,12.2,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,43143,1,2,21.0,2,-4623,447,5070,64,False,0,Liverpool,Brighton,MID,0,2019-20
Patrick Cutrone,0,0,0,0,0.0,487,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,41186,1,1,0.0,0,-911,401,1312,56,True,0,Sheffield Utd,Wolves,FWD,0,2019-20
Patrick Roberts,0,0,0,0,0.0,435,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,4023,2,2,0.0,0,-90,14,104,52,True,0,Arsenal,Norwich,MID,0,2019-20
Patrick van Aanholt,0,0,23,1,1.8,123,131,0,0,1.6,10.0,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,725980,2,0,4.0,6,-22869,14580,37449,56,False,0,Burnley,Crystal Palace,DEF,0,2019-20
Paulo Gazzaniga,0,0,17,0,0.0,341,139,2,0,2.7,26.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,4,279648,2,3,0.0,2,26135,35963,9828,45,True,0,Bournemouth,Spurs,GK,0,2019-20
Paul Dummett,0,0,14,0,0.6,255,136,2,0,2.5,24.0,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,18966,2,2,0.0,1,-436,210,646,44,True,0,Man City,Newcastle,DEF,0,2019-20
Paul Pogba,0,0,0,0,0.0,238,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,223326,2,2,0.0,0,-2833,109,2942,84,True,0,Aston Villa,Man Utd,MID,0,2019-20
Pedro Neto,0,0,0,0,0.0,528,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,2711,1,1,0.0,0,-8,96,104,50,True,0,Sheffield Utd,Wolves,MID,0,2019-20
Pedro Obiang,0,0,0,0,0.0,400,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,3012,1,0,0.0,0,-37,39,76,45,False,0,Chelsea,West Ham,MID,0,2019-20
Pedro,0,0,10,0,16.0,114,132,1,0,6.7,11.6,2019-11-30T15:00:00Z,62,0,0,0,0,14,0,87778,1,0,39.0,2,-1099,219,1318,68,True,0,West Ham,Chelsea,MID,0,2019-20
Philip Billing,0,0,0,0,0.0,476,139,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,10833,2,3,0.0,0,-2064,30,2094,50,False,0,Spurs,Bournemouth,MID,0,2019-20
Philip Heise,0,0,0,0,0.0,484,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,50002,2,2,0.0,0,-826,442,1268,40,True,0,Arsenal,Norwich,DEF,0,2019-20
Phil Bardsley,0,0,9,0,1.3,86,131,2,0,2.2,16.6,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,12842,2,0,4.0,0,2726,3146,420,43,True,1,Crystal Palace,Burnley,DEF,0,2019-20
Phil Foden,0,0,3,0,11.6,220,136,1,0,1.7,3.4,2019-11-30T12:30:00Z,20,0,0,0,0,14,0,20937,2,2,2.0,1,-140,274,414,51,False,0,Newcastle,Man City,MID,0,2019-20
Phil Jagielka,0,0,0,0,0.0,444,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,28935,1,1,0.0,0,1241,2064,823,42,False,0,Wolves,Sheffield Utd,DEF,0,2019-20
Phil Jones,0,0,0,0,0.0,231,135,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,9985,2,2,0.0,0,6,175,169,48,True,0,Aston Villa,Man Utd,DEF,0,2019-20
Pierre-Emerick Aubameyang,0,3,58,0,22.3,11,137,2,2,15.1,78.6,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,1605491,2,2,50.0,13,-133989,49088,183077,109,False,0,Norwich,Arsenal,FWD,0,2019-20
Pierre-Emile Højbjerg,1,0,27,0,18.7,325,138,1,0,3.8,18.2,2019-11-30T17:30:00Z,90,0,0,0,0,14,0,28601,1,2,1.0,5,-581,1030,1611,48,True,0,Watford,Southampton,MID,0,2019-20
Pontus Dahlberg,0,0,0,0,0.0,367,138,0,0,0.0,0.0,2019-11-30T17:30:00Z,0,0,0,0,0,14,0,8968,1,2,0.0,0,-98,34,132,44,False,0,Southampton,Watford,GK,0,2019-20
Rachid Ghezzal,0,0,0,0,0.0,173,133,0,0,0.0,0.0,2019-12-01T16:30:00Z,0,0,0,0,0,14,0,2294,1,2,0.0,0,-17,1,18,52,True,0,Everton,Leicester,MID,0,2019-20
Rafael Camacho,0,0,0,0,0.0,201,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,403,1,2,0.0,0,-21,10,31,45,True,0,Brighton,Liverpool,MID,0,2019-20
Raheem Sterling,0,0,20,0,34.8,214,136,2,1,17.4,46.0,2019-11-30T12:30:00Z,90,0,0,0,0,14,0,2162216,2,2,93.0,7,-240668,12861,253529,120,False,0,Newcastle,Man City,MID,0,2019-20
Ralf Fährmann,0,0,0,0,0.0,449,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,23561,2,2,0.0,0,-229,75,304,44,True,0,Arsenal,Norwich,GK,0,2019-20
Ravel Morrison,0,0,0,0,0.0,456,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,6304,1,1,0.0,0,-45,203,248,47,False,0,Wolves,Sheffield Utd,MID,0,2019-20
Raúl Jiménez,1,0,15,0,29.8,409,140,1,0,16.4,31.2,2019-12-01T14:00:00Z,90,0,0,0,0,14,0,1521027,1,1,103.0,5,458823,484551,25728,76,True,0,Sheffield Utd,Wolves,FWD,0,2019-20
Reece James,0,0,22,0,10.8,506,132,1,0,3.1,16.8,2019-11-30T15:00:00Z,90,0,0,0,0,14,0,14301,1,0,3.0,2,2089,2987,898,50,True,0,West Ham,Chelsea,DEF,0,2019-20
Reiss Nelson,0,0,0,0,0.0,489,137,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,7088,2,2,0.0,0,-59,68,127,53,False,0,Norwich,Arsenal,MID,0,2019-20
Rhian Brewster,0,0,0,0,0.0,464,134,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,39555,1,2,0.0,0,418,2314,1896,43,True,0,Brighton,Liverpool,FWD,0,2019-20
Ricardo Pereira,1,2,27,0,29.7,159,133,1,0,8.9,36.2,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,1104793,1,2,23.0,7,25282,54131,28849,64,True,0,Everton,Leicester,DEF,0,2019-20
Richard Stearman,0,0,0,0,0.0,296,140,0,0,0.0,0.0,2019-12-01T14:00:00Z,0,0,0,0,0,14,0,170964,1,1,0.0,0,-2816,1326,4142,40,False,0,Wolves,Sheffield Utd,DEF,0,2019-20
Richarlison,0,1,26,0,33.3,150,133,2,1,12.1,58.4,2019-12-01T16:30:00Z,90,0,0,0,0,14,0,464431,1,2,29.0,8,-105394,4873,110267,79,False,0,Leicester,Everton,MID,0,2019-20
Riyad Mahrez,0,0,15,0,9.2,217,136,1,0,2.7,10.2,2019-11-30T12:30:00Z,68,0,0,0,0,14,0,263821,2,2,8.0,2,11674,21585,9911,83,False,0,Newcastle,Man City,MID,0,2019-20
Robbie Brady,0,0,16,0,17.8,98,131,1,0,2.5,6.8,2019-11-30T15:00:00Z,76,0,0,0,0,14,0,3005,2,0,0.0,2,-110,144,254,55,True,0,Crystal Palace,Burnley,MID,0,2019-20
Kenedy,0,0,0,0,0.0,462,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,2527,1,0,0.0,0,-27,11,38,53,True,0,West Ham,Chelsea,MID,0,2019-20
Roberto Firmino,0,0,5,1,3.1,187,134,0,0,4.6,7.0,2019-11-30T15:00:00Z,75,0,0,0,0,14,0,762173,1,2,36.0,2,30654,59022,28368,94,True,0,Brighton,Liverpool,FWD,0,2019-20
Roberto Jiménez,0,0,0,0,0.0,450,132,0,0,0.0,0.0,2019-11-30T15:00:00Z,0,0,0,0,0,14,0,53131,1,0,0.0,0,-4687,2172,6859,44,False,0,Chelsea,West Ham,GK,0,2019-20
