name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Jacob Murphy,0,0,0,0,0.0,483,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,580,3,2,0.0,0,-17,11,28,48,False,0,West Ham,Newcastle,MID,Murphy
Jairo Riedewald,0,0,0,0,0.0,539,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,701,2,0,0.0,0,20,93,73,45,True,0,Leicester,Crystal Palace,MID,Riedewald
Jake Eastwood,0,0,0,0,0.0,299,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,11449,0,3,0.0,0,-861,13,874,44,True,0,Burnley,Sheffield Utd,GK,Eastwood
Jamaal Lascelles,0,0,12,0,0.1,258,110,2,0,2.8,27.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,387517,3,2,0.0,1,48688,55729,7041,44,False,0,West Ham,Newcastle,DEF,Lascelles
Jamal Lewis,0,0,10,0,2.6,276,104,2,0,1.3,8.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,23473,0,2,2.0,1,-1891,298,2189,45,False,0,Brighton,Norwich,DEF,Lewis
James Chester,0,0,0,0,0.0,23,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,3603,2,1,0.0,0,18,125,107,43,True,0,Liverpool,Aston Villa,DEF,Chester
James Garner,0,0,0,0,0.0,250,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,17640,0,1,0.0,0,-543,382,925,44,False,0,Bournemouth,Man Utd,MID,Garner
James Justin,0,0,0,0,0.0,433,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,6824,2,0,0.0,0,-123,187,310,48,False,0,Crystal Palace,Leicester,DEF,Justin
James Maddison,1,3,40,1,110.8,171,105,0,0,15.1,29.8,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,1070160,2,0,10.0,9,55433,98691,43258,73,False,0,Crystal Palace,Leicester,MID,Maddison
James McArthur,0,0,6,0,3.5,138,105,1,0,1.0,1.4,2019-11-03T14:00:00Z,77,0,0,0,0,11,0,53377,2,0,5.0,2,665,3056,2391,53,True,0,Leicester,Crystal Palace,MID,McArthur
James McCarthy,0,0,2,0,1.3,157,105,1,0,0.1,0.0,2019-11-03T14:00:00Z,12,0,0,0,0,11,0,46238,2,0,0.0,1,-369,2425,2794,44,True,0,Leicester,Crystal Palace,MID,McCarthy
James Milner,0,0,0,0,0.0,200,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,46925,2,1,0.0,0,-1188,2250,3438,53,False,0,Aston Villa,Liverpool,MID,Milner
James Tarkowski,0,0,11,0,0.3,84,108,3,0,2.1,20.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,110004,0,3,0.0,0,-1922,3462,5384,50,False,1,Sheffield Utd,Burnley,DEF,Tarkowski
James Tomkins,0,0,6,0,0.1,124,105,2,0,0.8,7.6,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,2122,2,0,0.0,0,165,311,146,50,True,1,Leicester,Crystal Palace,DEF,Tomkins
James Ward-Prowse,0,2,29,0,1.3,321,107,2,1,9.7,62.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,43418,1,2,33.0,9,-6190,574,6764,58,False,0,Man City,Southampton,MID,Ward-Prowse
Jamie Vardy,0,0,25,1,0.9,166,105,0,1,7.9,37.8,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,1773320,2,0,40.0,6,664797,677105,12308,93,False,0,Crystal Palace,Leicester,FWD,Vardy
Jannik Vestergaard,0,0,21,0,0.5,304,107,2,0,4.8,47.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,324775,1,2,0.0,1,-62009,1303,63312,51,False,0,Man City,Southampton,DEF,Vestergaard
Jan Bednarek,0,0,17,0,0.3,307,107,2,0,2.7,26.8,2019-11-02T15:00:00Z,87,0,0,0,0,11,0,55324,1,2,0.0,1,-5839,168,6007,45,False,0,Man City,Southampton,DEF,Bednarek
Jan Vertonghen,0,0,0,0,0.0,330,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,122967,1,1,0.0,0,-9185,1649,10834,53,False,0,Everton,Spurs,DEF,Vertonghen
Javier Hernández Balcázar,0,0,0,0,0.0,386,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,28385,3,2,0.0,0,-657,25,682,60,True,0,Newcastle,West Ham,FWD,Chicharito
Javier Manquillo,0,0,0,0,0.0,256,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,9300,3,2,0.0,0,-326,57,383,44,False,0,West Ham,Newcastle,DEF,Manquillo
Jay Rodriguez,0,0,-1,0,1.6,451,108,3,0,0.7,0.0,2019-11-02T15:00:00Z,77,0,0,0,0,11,0,18713,0,3,10.0,2,3153,4012,859,57,False,0,Sheffield Utd,Burnley,FWD,Rodriguez
Jean-Philippe Gbamin,0,0,0,0,0.0,497,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,2398,1,1,0.0,0,-71,15,86,48,True,0,Spurs,Everton,MID,Gbamin
Jed Steer,0,0,0,0,0.0,429,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,8350,2,1,0.0,0,-148,32,180,44,True,0,Liverpool,Aston Villa,GK,Steer
Jefferson Lerma,0,0,13,1,1.4,82,103,0,0,3.4,23.4,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,10033,0,1,9.0,2,-81,414,495,48,True,1,Man Utd,Bournemouth,MID,Lerma
Jeffrey Schlupp,0,0,2,0,22.9,137,105,2,0,5.5,14.8,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,8385,2,0,17.0,1,-584,206,790,55,True,1,Leicester,Crystal Palace,MID,Schlupp
Jeff Hendrick,0,0,6,0,3.1,100,108,3,0,1.3,3.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,9845,0,3,6.0,2,-230,887,1117,54,False,0,Sheffield Utd,Burnley,MID,Hendrick
Jesse Lingard,0,0,6,0,22.7,241,103,0,0,3.2,7.4,2019-11-02T12:30:00Z,22,0,0,0,0,11,0,55577,0,1,2.0,1,-440,999,1439,63,False,0,Bournemouth,Man Utd,MID,Lingard
Jesús Vallejo Lázaro,0,0,0,0,0.0,473,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,18740,1,1,0.0,0,-423,198,621,47,False,0,Arsenal,Wolves,DEF,Vallejo
Jetro Willems,1,3,35,0,41.1,498,110,1,0,7.9,35.6,2019-11-02T15:00:00Z,86,0,0,0,0,11,0,66986,3,2,2.0,8,5892,10507,4615,45,False,0,West Ham,Newcastle,DEF,Willems
Joelinton Cássio Apolinário de Lira,1,0,18,0,14.2,466,110,1,0,4.1,22.0,2019-11-02T15:00:00Z,88,0,0,0,0,11,0,80311,3,2,5.0,5,-3129,3954,7083,57,False,0,West Ham,Newcastle,FWD,Joelinton
Joel Matip,0,0,0,0,0.0,185,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,209116,2,1,0.0,0,-79938,2973,82911,54,False,0,Aston Villa,Liverpool,DEF,Matip
Joel Ward,0,0,13,0,2.3,126,105,2,0,2.4,14.2,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,231142,2,0,7.0,1,-6470,5111,11581,46,True,0,Leicester,Crystal Palace,DEF,Ward
Joe Hart,0,0,0,0,0.0,95,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,92920,0,3,0.0,0,-1855,873,2728,43,False,0,Sheffield Utd,Burnley,GK,Hart
Johann Berg Gudmundsson,0,0,0,0,0.0,96,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,36314,0,3,0.0,0,-2386,16,2402,59,False,0,Sheffield Utd,Burnley,MID,Gudmundsson
John Egan,0,0,24,1,0.0,295,108,0,0,1.6,14.4,2019-11-02T15:00:00Z,78,0,0,0,0,11,0,25461,0,3,2.0,6,4180,5280,1100,45,True,0,Burnley,Sheffield Utd,DEF,Egan
John Fleck,0,1,32,1,16.8,301,108,0,1,8.0,44.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,6727,0,3,19.0,9,468,902,434,48,True,0,Burnley,Sheffield Utd,MID,Fleck
John Lundstram,0,3,49,1,15.9,297,108,0,2,17.1,77.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,2538506,0,3,77.0,21,142132,159197,17065,47,True,0,Burnley,Sheffield Utd,DEF,Lundstram
John McGinn,1,0,24,0,17.9,31,102,2,0,6.1,36.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,748369,2,1,6.0,5,-90144,20691,110835,58,True,0,Liverpool,Aston Villa,MID,McGinn
John Ruddy,0,0,0,0,0.0,412,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,31050,1,1,0.0,0,-399,210,609,44,False,0,Arsenal,Wolves,GK,Ruddy
John Stones,0,0,12,0,8.3,207,107,1,0,3.8,18.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,100776,1,2,11.0,2,19992,21883,1891,53,True,0,Southampton,Man City,DEF,Stones
Jonas Lössl,0,0,0,0,0.0,479,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,24739,1,1,0.0,0,-690,45,735,44,True,0,Spurs,Everton,GK,Lössl
Jonathan Castro Otto,0,0,16,0,35.9,402,101,1,0,9.9,26.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,64182,1,1,37.0,2,3908,6190,2282,54,False,0,Arsenal,Wolves,DEF,Jonny
Jonathan Kodjia,0,0,3,0,0.0,26,102,2,0,0.2,2.0,2019-11-02T15:00:00Z,4,0,0,0,0,11,0,6842,2,1,0.0,1,-96,193,289,54,True,0,Liverpool,Aston Villa,FWD,Kodjia
Jonjo Shelvey,0,2,30,0,5.7,269,110,2,1,5.7,43.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,17394,3,2,8.0,9,-852,150,1002,50,False,0,West Ham,Newcastle,MID,Shelvey
Jonny Evans,0,0,19,1,0.3,162,105,0,0,5.9,15.6,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,205116,2,0,43.0,5,37863,46437,8574,51,False,1,Crystal Palace,Leicester,DEF,Evans
Jordan Ayew,0,0,0,0,3.4,468,105,1,0,2.5,0.0,2019-11-03T14:00:00Z,77,0,0,0,0,11,0,603354,2,0,23.0,2,62157,89564,27407,51,True,0,Leicester,Crystal Palace,FWD,Ayew
Jordan Henderson,0,0,21,0,32.5,198,102,1,0,5.6,23.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,56807,2,1,0.0,2,4285,6354,2069,54,False,0,Aston Villa,Liverpool,MID,Henderson
Jordan Pickford,0,0,12,0,3.0,148,106,1,0,1.3,9.8,2019-11-03T16:30:00Z,90,0,0,0,0,11,1,614126,1,1,0.0,2,-32392,2979,35371,55,True,0,Spurs,Everton,GK,Pickford
Jordon Ibe,0,0,0,0,0.0,78,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,12868,0,1,0.0,0,-338,274,612,47,True,0,Man Utd,Bournemouth,MID,Ibe
Jorge Luiz Frello Filho,1,0,26,0,36.3,118,109,1,0,6.7,30.2,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,367747,2,1,0.0,4,-15818,21448,37266,51,False,1,Watford,Chelsea,MID,Jorginho
Jose Luis Mato Sanmartín,0,0,0,0,0.0,261,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,2088,3,2,0.0,0,-62,31,93,50,False,0,West Ham,Newcastle,FWD,Joselu
Joseph Gomez,0,0,0,0,0.0,184,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,57635,2,1,0.0,0,-579,1927,2506,52,False,0,Aston Villa,Liverpool,DEF,Gomez
Joseph Willock,0,0,0,0,0.0,490,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,15562,1,1,0.0,0,-644,513,1157,49,True,0,Wolves,Arsenal,MID,Willock
Joshua King,0,1,28,1,21.1,68,103,0,1,11.8,40.4,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,637852,0,1,56.0,7,-51011,30570,81581,63,True,0,Man Utd,Bournemouth,FWD,King
Josip Drmic,0,0,2,0,0.0,434,104,1,0,0.2,0.0,2019-11-02T15:00:00Z,15,0,0,0,0,11,0,5869,0,2,2.0,1,-202,288,490,54,False,0,Brighton,Norwich,FWD,Drmic
José Diogo Dalot Teixeira,0,0,0,0,0.0,229,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,6236,0,1,0.0,0,-194,7,201,49,False,0,Bournemouth,Man Utd,DEF,Dalot
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,158,0,2,0.0,0,-1,4,5,54,True,0,Norwich,Brighton,MID,Izquierdo
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,10826,2,1,0.0,0,-1122,22,1144,58,True,0,Liverpool,Aston Villa,MID,Jota
José Ángel Esmorís Tasende,1,1,27,0,34.3,440,107,1,0,5.1,16.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,9918,1,2,0.0,6,-193,158,351,47,True,0,Southampton,Man City,DEF,Angeliño
José Holebas,0,0,0,0,0.0,353,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,77415,2,1,0.0,0,-4562,347,4909,47,True,0,Chelsea,Watford,DEF,Holebas
João Filipe Iria Santos Moutinho,1,1,26,0,56.1,415,101,1,0,12.3,40.2,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,253799,1,1,27.0,6,-18467,3031,21498,53,False,0,Arsenal,Wolves,MID,Moutinho
João Pedro Cavaco Cancelo,0,0,0,0,0.0,518,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,122990,1,2,0.0,0,39676,43323,3647,53,True,0,Southampton,Man City,DEF,Cancelo
Juan Foyth,0,0,4,0,0.1,335,106,1,0,0.6,5.8,2019-11-03T16:30:00Z,2,0,0,0,0,11,0,2351,1,1,0.0,1,-14,164,178,49,False,0,Everton,Spurs,DEF,Foyth
Juan Mata,0,0,0,0,0.0,242,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,24968,0,1,0.0,0,-1017,307,1324,63,False,0,Bournemouth,Man Utd,MID,Mata
Junior Stanislas,0,0,0,0,0.0,77,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,274,0,1,0.0,0,0,14,14,59,True,0,Man Utd,Bournemouth,MID,Stanislas
Jürgen Locadia,0,0,0,0,0.0,45,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,6329,0,2,0.0,0,-202,21,223,52,True,0,Norwich,Brighton,FWD,Locadia
Karl Darlow,0,0,0,0,0.0,263,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,9133,3,2,0.0,0,-169,48,217,44,False,0,West Ham,Newcastle,GK,Darlow
Kasper Schmeichel,0,1,27,1,0.0,168,105,0,0,2.0,19.8,2019-11-03T14:00:00Z,90,0,0,0,0,11,3,643294,2,0,0.0,8,35736,50606,14870,51,False,0,Crystal Palace,Leicester,GK,Schmeichel
Kayne Ramsay,0,0,0,0,0.0,311,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,85540,1,2,0.0,0,-1566,1066,2632,40,False,0,Man City,Southampton,DEF,Ramsay
Keinan Davis,0,0,0,0,0.0,34,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,21833,2,1,0.0,0,-848,913,1761,44,True,0,Liverpool,Aston Villa,MID,Davis
Kelechi Iheanacho,0,0,0,0,0.0,167,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,14842,2,0,0.0,0,-76,505,581,57,False,0,Crystal Palace,Leicester,FWD,Iheanacho
Kenny McLean,0,0,10,0,3.3,286,104,2,0,1.9,15.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,13293,0,2,0.0,2,-307,413,720,49,False,0,Brighton,Norwich,MID,McLean
Ken Sema,0,0,0,0,0.0,372,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,1476,2,1,0.0,0,-3,35,38,48,True,0,Chelsea,Watford,MID,Sema
Kepa Arrizabalaga,0,0,15,0,0.0,111,109,1,0,2.1,21.0,2019-11-02T17:30:00Z,90,0,0,0,0,11,2,392100,2,1,0.0,2,-3962,10382,14344,55,False,0,Watford,Chelsea,GK,Kepa
Kevin Danso,0,0,8,0,0.3,532,107,1,0,1.2,11.8,2019-11-02T15:00:00Z,15,0,0,0,0,11,0,2032,1,2,0.0,1,-132,30,162,44,False,0,Man City,Southampton,DEF,Danso
Kevin De Bruyne,0,0,21,0,61.9,215,107,1,0,13.5,19.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,2825502,1,2,54.0,2,168126,197239,29113,102,True,0,Southampton,Man City,MID,De Bruyne
Kevin Long,0,0,0,0,0.0,88,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,9103,0,3,0.0,0,-132,154,286,44,False,0,Sheffield Utd,Burnley,DEF,Long
Kieran Tierney,0,0,15,0,3.3,515,101,1,0,2.4,16.4,2019-11-02T15:00:00Z,86,0,0,0,0,11,0,72519,1,1,4.0,2,5134,8699,3565,54,True,0,Wolves,Arsenal,DEF,Tierney
Kieran Trippier,0,0,0,0,0.0,334,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,9871,1,1,0.0,0,-107,56,163,55,False,0,Everton,Spurs,DEF,Trippier
Kieron Freeman,0,0,0,0,0.0,292,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,6815,0,3,0.0,0,-198,105,303,43,True,0,Burnley,Sheffield Utd,DEF,Freeman
Konstantinos Mavropanos,0,0,0,0,0.0,8,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,2825,1,1,0.0,0,-20,73,93,44,True,0,Wolves,Arsenal,DEF,Mavropanos
Kortney Hause,0,0,0,0,0.0,25,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,4375,2,1,0.0,0,-68,44,112,44,True,0,Liverpool,Aston Villa,DEF,Hause
Kurt Zouma,0,0,19,0,0.8,459,109,1,0,3.5,34.2,2019-11-02T17:30:00Z,90,0,0,0,0,11,0,112645,2,1,0.0,2,2536,6030,3494,47,False,0,Watford,Chelsea,DEF,Zouma
Kyle Walker-Peters,0,0,0,0,0.0,337,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,52753,1,1,0.0,0,-4824,343,5167,46,False,0,Everton,Southampton,DEF,Walker-Peters
Kyle Walker,1,3,42,0,28.1,203,107,1,1,10.9,61.6,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,916953,1,2,19.0,14,-109653,8891,118544,59,True,0,Southampton,Man City,DEF,Walker
Laurent Koscielny,0,0,0,0,0.0,7,101,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,5888,1,1,0.0,0,-80,26,106,50,True,0,Wolves,Arsenal,DEF,Koscielny
Leander Dendoncker,0,0,18,0,0.4,420,101,1,0,3.8,19.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,673571,1,1,18.0,2,3215,39107,35892,44,False,0,Arsenal,Wolves,MID,Dendoncker
Leandro Trossard,1,2,44,0,53.7,421,104,0,1,14.6,56.8,2019-11-02T15:00:00Z,31,0,0,0,0,11,0,16710,0,2,35.0,11,3009,3608,599,58,True,0,Norwich,Brighton,MID,Trossard
Lee Grant,0,0,0,0,0.0,237,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,7260,0,1,0.0,0,-76,55,131,49,False,0,Bournemouth,Man Utd,GK,Grant
Leighton Baines,0,0,0,0,0.0,145,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,10071,1,1,0.0,0,-42,451,493,49,True,0,Spurs,Everton,DEF,Baines
Leon Balogun,0,0,0,0,0.0,40,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,3988,0,2,0.0,0,-49,50,99,44,True,0,Norwich,Brighton,DEF,Balogun
Leon Clarke,0,0,0,0,0.0,547,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,6025,0,3,0.0,0,541,1335,794,45,True,0,Burnley,Sheffield Utd,FWD,Clarke
Leroy Sané,0,0,0,0,0.0,216,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,17014,1,2,0.0,0,-181,58,239,93,True,0,Southampton,Man City,MID,Sané
Lewis Cook,0,0,3,0,0.0,79,103,0,0,0.1,1.0,2019-11-02T12:30:00Z,4,0,0,0,0,11,0,1987,0,1,0.0,1,-40,266,306,50,True,0,Man Utd,Bournemouth,MID,Lewis Cook
Lewis Dunk,0,1,34,1,1.6,42,104,0,0,3.6,30.8,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,856434,0,2,4.0,7,7750,32880,25130,46,True,0,Norwich,Brighton,DEF,Dunk
Lewis Gibson,0,0,0,0,0.0,477,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,10883,1,1,0.0,0,-171,170,341,43,True,0,Spurs,Everton,DEF,Gibson
Lloyd Kelly,0,0,0,0,0.0,64,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,4662,0,1,0.0,0,-78,340,418,44,True,0,Man Utd,Bournemouth,DEF,Kelly
Lovre Kalinic,0,0,0,0,0.0,474,102,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,6670,2,1,0.0,0,-92,49,141,44,True,0,Liverpool,Aston Villa,GK,Kalinic
Lucas Digne,1,1,28,0,57.3,141,106,1,0,10.7,41.2,2019-11-03T16:30:00Z,90,0,0,0,0,11,0,1277056,1,1,8.0,6,-157399,10468,167867,59,True,0,Spurs,Everton,DEF,Digne
Lucas Rodrigues Moura da Silva,0,0,3,0,3.1,345,106,1,0,2.8,13.6,2019-11-03T16:30:00Z,90,0,0,0,0,11,0,250421,1,1,11.0,2,-15152,1085,16237,71,False,0,Everton,Spurs,MID,Lucas Moura
Lucas Torreira,0,0,6,1,2.8,19,101,0,0,3.2,8.0,2019-11-02T15:00:00Z,72,0,0,0,0,11,0,90620,1,1,21.0,3,-3088,1760,4848,48,True,0,Wolves,Arsenal,MID,Torreira
Lukasz Fabianski,0,0,0,0,0.0,388,110,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,196071,3,2,0.0,0,-22988,83,23071,50,True,0,Newcastle,West Ham,GK,Fabianski
Luka Milivojevic,0,0,13,0,15.1,134,105,2,0,3.7,13.8,2019-11-03T14:00:00Z,90,0,0,0,0,11,0,184341,2,0,8.0,2,1622,5841,4219,67,True,0,Leicester,Crystal Palace,MID,Milivojevic
Luke Amos,0,0,0,0,0.0,351,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,960,1,1,0.0,0,-19,25,44,45,False,0,Everton,Spurs,MID,Amos
Luke Dreher,0,0,0,0,0.0,140,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,6530,2,0,0.0,0,-155,175,330,44,True,0,Leicester,Crystal Palace,MID,Dreher
Luke Freeman,0,0,0,0,0.0,441,108,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,5120,0,3,0.0,0,-244,52,296,52,True,0,Burnley,Sheffield Utd,MID,Freeman
Luke Shaw,0,0,0,0,0.0,226,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,42987,0,1,0.0,0,-1788,41,1829,54,False,0,Bournemouth,Man Utd,DEF,Shaw
Lys Mousset,3,2,40,1,45.2,70,108,0,0,13.1,50.6,2019-11-02T15:00:00Z,64,0,0,0,0,11,0,63361,0,3,35.0,13,20266,23842,3576,49,True,0,Burnley,Sheffield Utd,FWD,Mousset
Maarten Stekelenburg,0,0,0,0,0.0,149,106,0,0,0.0,0.0,2019-11-03T16:30:00Z,0,0,0,0,0,11,0,620436,1,1,0.0,0,-4425,2912,7337,40,True,0,Spurs,Everton,GK,Stekelenburg
Mahmoud Ahmed Ibrahim Hassan,0,0,18,0,2.3,465,102,2,1,8.4,42.4,2019-11-02T15:00:00Z,90,0,0,0,0,11,0,68293,2,1,39.0,7,-2374,1779,4153,52,True,0,Liverpool,Aston Villa,MID,Trézéguet
Mamadou Sakho,0,0,0,0,0.0,125,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,5078,2,0,0.0,0,-282,24,306,50,True,0,Leicester,Crystal Palace,DEF,Sakho
Manuel Lanzini,1,0,17,0,27.0,391,110,1,0,7.7,29.0,2019-11-02T15:00:00Z,45,0,0,0,0,11,0,91130,3,2,21.0,4,-14391,1297,15688,63,True,0,Newcastle,West Ham,MID,Lanzini
Marcos Alonso,0,0,0,0,0.0,103,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,329156,2,1,0.0,0,48773,61534,12761,63,False,0,Watford,Chelsea,DEF,Alonso
Marcos Rojo,0,0,0,0,0.0,227,103,0,0,0.0,0.0,2019-11-02T12:30:00Z,0,0,0,0,0,11,0,11483,0,1,0.0,0,312,853,541,48,False,0,Bournemouth,Man Utd,DEF,Rojo
Marco Stiepermann,0,0,6,0,24.8,285,104,1,0,3.0,4.0,2019-11-02T15:00:00Z,74,0,0,0,0,11,0,6123,0,2,1.0,1,-373,81,454,53,False,1,Brighton,Norwich,MID,Stiepermann
Marcus Rashford,0,0,8,0,24.9,233,103,1,0,5.6,7.2,2019-11-02T12:30:00Z,90,0,0,0,0,11,0,868996,0,1,24.0,2,116308,147092,30784,85,False,0,Bournemouth,Man Utd,FWD,Rashford
Marc Albrighton,0,0,0,0,0.0,174,105,0,0,0.0,0.0,2019-11-03T14:00:00Z,0,0,0,0,0,11,0,13638,2,0,0.0,0,-383,522,905,53,False,0,Crystal Palace,Leicester,MID,Albrighton
Marc Navarro,0,0,0,0,0.0,360,109,0,0,0.0,0.0,2019-11-02T17:30:00Z,0,0,0,0,0,11,0,22000,2,1,0.0,0,10004,12747,2743,39,True,0,Chelsea,Watford,DEF,Navarro
Mario Lemina,0,0,0,0,0.0,324,107,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,4286,1,2,0.0,0,-152,7,159,48,False,0,Man City,Southampton,MID,Lemina
Mario Vrancic,0,0,0,0,0.0,282,104,0,0,0.0,0.0,2019-11-02T15:00:00Z,0,0,0,0,0,11,0,4418,0,2,0.0,0,-119,14,133,62,False,0,Brighton,Norwich,MID,Vrancic
