name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position
Pedro Obiang,0,0,0,0,0.0,400,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,2754,0,1,0.0,0,-42,11,53,45,False,0,Sheffield Utd,West Ham,MID
Rafael Camacho,0,0,0,0,0.0,201,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,410,1,0,0.0,0,-16,15,31,45,False,0,Spurs,Liverpool,MID
Sergio Romero,0,0,0,0,0.0,236,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,12941,0,4,0.0,0,-96,97,193,47,True,0,Norwich,Man Utd,GK
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,164,0,1,0.0,0,2,8,6,54,False,0,Everton,Brighton,MID
Charlie Daniels,0,0,0,0,0.0,60,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,5654,3,0,0.0,0,-79,17,96,43,True,0,Watford,Bournemouth,DEF
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1902,0,3,0.0,0,81,333,252,40,False,0,Chelsea,Burnley,DEF
Marcus Rashford,0,3,57,0,9.4,233,217,0,2,16.0,73.2,2020-01-11T15:00:00Z,58,0,0,0,0,22,0,2193838,0,4,77.0,12,108583,213745,105162,92,True,0,Norwich,Man Utd,FWD
Marvelous Nakamba,0,0,6,0,0.4,491,211,1,0,0.3,2.4,2020-01-12T16:30:00Z,25,0,0,0,0,22,0,63186,6,1,0.0,1,-3659,234,3893,44,True,0,Man City,Aston Villa,MID
Hélder Costa,0,0,0,0,0.0,418,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1231,1,1,0.0,0,-18,18,36,49,True,0,Newcastle,Wolves,MID
Matteo Guendouzi,0,0,3,0,0.9,21,214,1,0,1.0,9.4,2020-01-11T12:30:00Z,45,0,0,0,0,22,0,453434,1,1,0.0,1,-23241,5541,28782,44,False,0,Crystal Palace,Arsenal,MID
Mason Mount,0,0,16,1,46.3,463,213,0,0,10.2,25.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1400882,0,3,30.0,3,-105572,36358,141930,63,True,0,Burnley,Chelsea,MID
Stephen Henderson,0,0,0,0,0.0,556,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,29111,1,1,0.0,0,2509,3924,1415,40,True,0,Arsenal,Crystal Palace,GK
Konstantinos Mavropanos,0,0,0,0,0.0,8,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,3197,1,1,0.0,0,-7,93,100,44,False,0,Crystal Palace,Arsenal,DEF
Tyreke Johnson,0,0,0,0,0.0,326,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1629,2,1,0.0,0,-43,30,73,44,False,0,Leicester,Southampton,MID
Rhian Brewster,0,0,0,0,0.0,464,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,35117,1,0,0.0,0,458,3080,2622,42,False,0,Spurs,Liverpool,FWD
Youri Tielemans,0,0,4,0,11.0,448,216,1,0,1.4,3.4,2020-01-11T15:00:00Z,13,0,0,0,0,22,0,391089,2,1,0.0,1,-40332,6704,47036,63,True,0,Southampton,Leicester,MID
Grady Diangana,0,0,0,0,0.0,398,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,4509,0,1,0.0,0,-138,70,208,44,False,0,Sheffield Utd,West Ham,MID
Willy Boly,0,0,0,0,0.0,405,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,148473,1,1,0.0,0,-4526,50,4576,48,True,0,Newcastle,Wolves,DEF
Harvey Barnes,0,0,3,0,1.7,172,216,1,0,1.3,3.8,2020-01-11T15:00:00Z,57,0,0,0,0,22,0,41255,2,1,7.0,1,-5031,1053,6084,59,True,0,Southampton,Leicester,MID
Mihai-Alexandru Dobre,0,0,0,0,0.0,574,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,228,3,0,0.0,0,31,66,35,45,True,0,Watford,Bournemouth,MID
Mark Noble,0,0,13,0,2.3,396,218,1,0,0.9,6.2,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,51233,0,1,0.0,2,15252,21534,6282,50,False,0,Sheffield Utd,West Ham,MID
Mohamed Salah,1,0,25,1,40.2,191,219,0,0,9.3,22.6,2020-01-11T17:30:00Z,90,0,0,0,0,22,0,1838831,1,0,30.0,6,57249,97161,39912,123,False,0,Spurs,Liverpool,MID
Leander Dendoncker,0,3,36,0,11.3,420,220,1,1,7.7,48.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,702244,1,1,17.0,10,-25600,23777,49377,44,True,0,Newcastle,Wolves,MID
Anthony Gordon,0,0,0,0,0.0,561,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2339,0,1,0.0,0,-27,179,206,45,True,0,Brighton,Everton,FWD
Sokratis Papastathopoulos,0,0,9,0,0.2,5,214,1,0,1.9,16.4,2020-01-11T12:30:00Z,90,0,0,0,0,22,0,112350,1,1,2.0,2,17320,21122,3802,49,False,0,Crystal Palace,Arsenal,DEF
Andreas Christensen,0,0,23,1,0.4,108,213,0,0,1.8,13.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,41480,0,3,4.0,6,-540,252,792,49,True,0,Burnley,Chelsea,DEF
Dominic Calvert-Lewin,0,0,-1,1,4.8,147,215,0,0,10.8,6.0,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,513848,0,1,97.0,1,236939,266754,29815,59,True,1,Brighton,Everton,FWD
Oskar Buur,0,0,0,0,0.0,587,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1129,1,1,0.0,0,347,508,161,40,True,0,Newcastle,Wolves,DEF
Caoimhin Kelleher,0,0,0,0,0.0,531,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,2107,1,0,0.0,0,-12,31,43,44,False,0,Spurs,Liverpool,GK
Kieron Freeman,0,0,0,0,0.0,292,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,7087,0,1,0.0,0,-70,179,249,42,True,0,West Ham,Sheffield Utd,DEF
Luke Shaw,0,0,0,0,0.0,226,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,44821,0,4,0.0,0,-1792,635,2427,54,True,0,Norwich,Man Utd,DEF
Danny Ward,0,0,0,0,0.0,170,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,12127,2,1,0.0,0,-129,66,195,43,True,0,Southampton,Leicester,GK
Sung-yueng Ki,0,0,0,0,0.0,268,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,3598,1,1,0.0,0,-34,22,56,47,False,0,Wolves,Newcastle,MID
Emil Krafth,0,0,0,0,0.0,519,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,4884,1,1,0.0,0,-39,73,112,43,False,0,Wolves,Newcastle,DEF
Chris Mepham,0,0,0,0,0.0,61,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,60151,3,0,0.0,0,-1322,1387,2709,43,True,0,Watford,Bournemouth,DEF
Pedro Lomba Neto,0,0,7,0,6.3,528,220,1,0,5.7,5.2,2020-01-11T15:00:00Z,84,0,0,0,0,22,0,7673,1,1,45.0,2,3353,4354,1001,50,True,0,Newcastle,Wolves,MID
Matthew Clarke,0,0,0,0,0.0,43,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,876,0,1,0.0,0,11,34,23,44,False,0,Everton,Brighton,DEF
Jack O'Connell,0,0,21,1,1.2,293,218,0,0,0.9,7.4,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,166985,0,1,0.0,6,4127,16810,12683,46,True,0,West Ham,Sheffield Utd,DEF
Neil Taylor,0,0,11,0,1.5,24,211,6,0,1.4,12.6,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,17099,6,1,0.0,-1,-211,285,496,43,True,0,Man City,Aston Villa,DEF
Daryl Janmaat,0,0,0,0,0.0,359,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,52535,3,0,0.0,0,-2045,3492,5537,41,False,0,Bournemouth,Watford,DEF
Wesley Moraes,0,0,0,0,0.0,428,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,82377,6,1,0.0,0,-19111,519,19630,56,True,0,Man City,Aston Villa,FWD
Ciaran Clark,0,0,14,0,0.1,259,220,1,0,2.1,20.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,20393,1,1,0.0,2,-2183,142,2325,43,False,0,Wolves,Newcastle,DEF
Fabian Schär,0,0,0,0,0.0,252,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,95155,1,1,0.0,0,-5422,183,5605,50,False,0,Wolves,Newcastle,DEF
Robert Snodgrass,0,0,7,0,14.3,393,218,0,0,1.9,4.4,2020-01-10T20:00:00Z,21,0,0,0,0,22,0,29560,0,1,0.0,1,5221,8047,2826,52,False,0,Sheffield Utd,West Ham,MID
William Smallbone,0,0,0,0,0.0,584,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,100,2,1,0.0,0,21,37,16,45,False,0,Leicester,Southampton,MID
Kurt Zouma,0,0,0,0,0.0,459,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,149330,0,3,0.0,0,2049,9732,7683,47,True,0,Burnley,Chelsea,DEF
Joseph Gomez,0,1,26,1,4.3,184,219,0,0,2.2,18.0,2020-01-11T17:30:00Z,90,0,0,0,0,22,0,200602,1,0,0.0,6,39413,55723,16310,52,False,1,Spurs,Liverpool,DEF
John Egan,0,0,14,1,0.3,295,218,0,0,0.6,0.0,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,69784,0,1,7.0,6,6916,12289,5373,45,True,0,West Ham,Sheffield Utd,DEF
Nya Kirby,0,0,0,0,0.0,588,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,51,1,1,0.0,0,17,27,10,45,True,0,Arsenal,Crystal Palace,MID
Joel Ward,0,0,0,0,0.0,126,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,78657,1,1,0.0,0,-5191,133,5324,43,True,0,Arsenal,Crystal Palace,DEF
Paul Pogba,0,0,0,0,0.0,238,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,226236,0,4,0.0,0,-41748,635,42383,84,True,0,Norwich,Man Utd,MID
Christian Saydee,0,0,0,0,0.0,564,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,347,3,0,0.0,0,0,62,62,45,True,0,Watford,Bournemouth,MID
Theo Walcott,0,0,2,1,16.2,153,215,0,0,4.7,9.6,2020-01-11T15:00:00Z,73,0,0,0,0,22,0,28831,0,1,21.0,3,710,1193,483,62,True,0,Brighton,Everton,MID
Wesley Hoedt,0,0,0,0,0.0,485,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2754,2,1,0.0,0,-18,98,116,43,False,0,Leicester,Southampton,DEF
Billy Gilmour,0,0,0,0,0.0,533,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1784,0,3,0.0,0,-99,24,123,45,True,0,Burnley,Chelsea,MID
Lewis Cook,0,0,2,0,2.0,79,212,2,0,1.2,2.0,2020-01-12T14:00:00Z,31,0,0,0,0,22,0,3130,3,0,8.0,1,-93,220,313,50,True,0,Watford,Bournemouth,MID
Divock Origi,0,0,6,0,0.8,188,219,0,0,3.1,7.2,2020-01-11T17:30:00Z,9,0,0,0,0,22,0,191325,1,0,23.0,1,-6312,2929,9241,52,False,0,Spurs,Liverpool,FWD
Yoshinori Muto,0,0,0,0,0.0,260,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,6312,1,1,0.0,0,-106,105,211,51,False,0,Wolves,Newcastle,FWD
David Martin,0,0,8,0,0.0,553,218,1,0,1.4,13.8,2020-01-10T20:00:00Z,75,0,0,0,0,22,2,121974,0,1,0.0,2,-6281,3596,9877,41,False,0,Sheffield Utd,West Ham,GK
Aaron Cresswell,0,0,16,0,24.1,376,218,1,0,4.6,21.6,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,94368,0,1,0.0,2,-3869,6963,10832,47,False,0,Sheffield Utd,West Ham,DEF
Frederico Rodrigues de Paula Santos,0,0,10,1,8.5,244,217,0,0,3.3,21.0,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,16421,0,4,3.0,3,-57,1262,1319,53,True,0,Norwich,Man Utd,MID
DeAndre Yedlin,0,0,0,0,0.0,253,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,7287,1,1,0.0,0,-471,256,727,44,False,0,Wolves,Newcastle,DEF
Mesut Özil,0,0,2,0,5.0,15,214,1,0,0.9,3.6,2020-01-11T12:30:00Z,69,0,0,0,0,22,0,89457,1,1,0.0,2,18872,24692,5820,72,False,0,Crystal Palace,Arsenal,MID
Mathew Ryan,0,0,21,0,0.0,47,215,1,0,4.4,43.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,5,1283462,0,1,0.0,3,48239,77478,29239,48,False,0,Everton,Brighton,GK
Taylor Perry,0,0,0,0,0.0,560,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1501,1,1,0.0,0,-67,96,163,45,True,0,Newcastle,Wolves,MID
Patrick Cutrone,0,0,0,0,0.0,487,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,37721,1,1,0.0,0,-414,351,765,55,True,0,Newcastle,Wolves,FWD
Kevin Danso,0,0,0,0,0.0,532,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2128,2,1,0.0,0,13,100,87,42,False,0,Leicester,Southampton,DEF
Eric Bailly,0,0,0,0,0.0,228,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2309,0,4,0.0,0,-8,32,40,49,True,0,Norwich,Man Utd,DEF
Jack Wilshere,0,0,0,0,0.0,394,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,14712,0,1,0.0,0,-318,22,340,47,False,0,Sheffield Utd,West Ham,MID
Pontus Dahlberg,0,0,0,0,0.0,367,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,8753,3,0,0.0,0,-72,48,120,43,False,0,Bournemouth,Watford,GK
Oriol Romeu Vidal,0,0,3,0,0.1,328,216,0,0,0.0,0.2,2020-01-11T15:00:00Z,1,0,0,0,0,22,0,118696,2,1,0.0,1,1635,14819,13184,43,False,0,Leicester,Southampton,MID
Martin Dubravka,0,0,12,0,0.0,262,220,1,0,2.0,19.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,2,100302,1,1,0.0,2,118,5577,5459,50,False,0,Wolves,Newcastle,GK
Charlie Taylor,0,0,8,0,1.1,87,213,3,0,1.0,8.6,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,61015,0,3,0.0,1,-908,4078,4986,42,False,0,Chelsea,Burnley,DEF
Leon Clarke,0,0,0,0,0.0,547,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,6074,0,1,0.0,0,-195,208,403,45,True,0,West Ham,Sheffield Utd,FWD
Ibrahim Amadou,0,0,2,0,0.2,507,217,1,0,1.6,8.6,2020-01-11T15:00:00Z,25,0,0,0,0,22,0,7148,0,4,7.0,1,-228,136,364,45,False,0,Man Utd,Norwich,MID
Riyad Mahrez,1,2,69,0,40.8,217,211,1,2,19.3,94.4,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,392304,6,1,58.0,17,38861,67151,28290,84,False,0,Aston Villa,Man City,MID
Fikayo Tomori,0,0,0,0,0.0,529,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,265716,0,3,0.0,0,-37972,6131,44103,47,True,0,Burnley,Chelsea,DEF
Gylfi Sigurdsson,0,0,14,1,16.7,151,215,0,0,3.2,15.4,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,191931,0,1,0.0,3,241,4826,4585,73,True,0,Brighton,Everton,MID
Dan Burn,0,0,0,0,0.0,475,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,18343,0,1,0.0,0,-6364,134,6498,45,False,0,Everton,Brighton,DEF
Jean-Philippe Gbamin,0,0,0,0,0.0,497,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2146,0,1,0.0,0,-15,10,25,48,True,0,Brighton,Everton,MID
Raheem Sterling,0,0,0,0,0.0,214,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,1658006,6,1,0.0,0,-54967,41911,96878,118,False,0,Aston Villa,Man City,MID
Simon Mignolet,0,0,0,0,0.0,190,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,2488,1,0,0.0,0,-19,14,33,45,False,0,Spurs,Liverpool,GK
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,847,1,0,0.0,0,-9,8,17,50,True,0,Liverpool,Spurs,MID
João Pedro Cavaco Cancelo,0,0,23,0,16.3,518,211,1,0,5.6,25.6,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,59419,6,1,14.0,2,-661,895,1556,52,False,0,Aston Villa,Man City,DEF
Tom Trybull,0,0,0,0,0.0,290,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,44836,0,4,0.0,0,-847,204,1051,44,False,0,Man Utd,Norwich,MID
Dennis Praet,0,3,26,0,2.8,517,216,1,1,7.7,39.4,2020-01-11T15:00:00Z,76,0,0,0,0,22,0,4354,2,1,35.0,10,-106,104,210,53,True,0,Southampton,Leicester,MID
Jordon Ibe,0,0,0,0,0.0,78,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,11011,3,0,0.0,0,-136,158,294,46,True,0,Watford,Bournemouth,MID
Daniel Ceballos Fernández,0,0,0,0,0.0,469,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,230280,1,1,0.0,0,-3230,453,3683,52,False,0,Crystal Palace,Arsenal,MID
Lewis Gibson,0,0,0,0,0.0,477,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,10662,0,1,0.0,0,-57,128,185,43,True,0,Brighton,Everton,DEF
José Ignacio Peleteiro Romallo,0,0,0,0,0.0,36,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,10446,6,1,0.0,0,-136,190,326,58,True,0,Man City,Aston Villa,MID
Heurelho da Silva Gomes,0,0,0,0,0.0,513,212,0,0,0.0,0.0,2020-01-12T14:00:00Z,0,0,0,0,0,22,0,14467,3,0,0.0,0,24,321,297,44,False,0,Bournemouth,Watford,GK
Rodrigo Hernandez,0,0,14,1,16.8,443,211,0,0,3.1,11.6,2020-01-12T16:30:00Z,70,0,0,0,0,22,0,80589,6,1,3.0,3,-2009,2399,4408,54,False,0,Aston Villa,Man City,MID
Ben Gibson,0,0,0,0,0.0,89,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,176857,0,3,0.0,0,-3214,2923,6137,39,False,0,Chelsea,Burnley,DEF
Ben Mee,0,0,15,0,0.0,83,213,3,0,9.3,27.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,60886,0,3,65.0,1,-4100,1293,5393,50,False,0,Chelsea,Burnley,DEF
Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,7180,0,3,0.0,0,-254,161,415,40,True,0,Burnley,Chelsea,DEF
Abd-Al-Ali Morakinyo Olaposi Koiki,0,0,0,0,0.0,596,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,0,0,3,0.0,0,0,0,0,40,False,0,Chelsea,Burnley,DEF
Tyrone Mings,0,0,14,0,0.0,445,211,6,0,1.2,12.2,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,209480,6,1,0.0,-1,-3012,5463,8475,45,True,0,Man City,Aston Villa,DEF
Archie Mair,0,0,0,0,0.0,551,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,5286,0,4,0.0,0,281,535,254,40,False,0,Man Utd,Norwich,GK
James Garner,0,0,0,0,0.0,250,217,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,18352,0,4,0.0,0,-676,447,1123,43,True,0,Norwich,Man Utd,MID
Gabriel Fernando de Jesus,1,1,45,0,20.8,211,211,1,1,14.9,52.0,2020-01-12T16:30:00Z,90,0,0,0,0,22,0,203516,6,1,76.0,10,55990,70196,14206,95,False,0,Aston Villa,Man City,FWD
Shane Long,1,0,13,0,23.3,315,216,1,0,5.3,22.6,2020-01-11T15:00:00Z,77,0,0,0,0,22,0,132989,2,1,7.0,5,-857,3103,3960,46,False,0,Leicester,Southampton,FWD
Ethan Ampadu,0,0,0,0,0.0,121,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,1258,0,3,0.0,0,-56,35,91,44,True,0,Burnley,Chelsea,MID
Emerson Palmieri dos Santos,0,0,0,0,0.0,107,213,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,57211,0,3,0.0,0,-1400,807,2207,55,True,0,Burnley,Chelsea,DEF
Miguel Almirón,0,2,33,0,4.6,266,220,1,1,8.0,47.4,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,32395,1,1,28.0,8,-2147,906,3053,58,False,1,Wolves,Newcastle,MID
Lukasz Fabianski,0,0,3,0,0.0,388,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,14,0,0,0,0,22,0,217778,0,1,0.0,1,41422,50817,9395,49,False,0,Sheffield Utd,West Ham,GK
Raúl Jiménez,0,0,3,0,5.4,409,220,1,0,7.8,5.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1408421,1,1,67.0,2,66072,146913,80841,75,True,0,Newcastle,Wolves,FWD
Maximillian Aarons,0,0,10,0,2.1,274,217,4,0,1.3,8.8,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,78144,0,4,2.0,0,-254,2404,2658,43,False,0,Man Utd,Norwich,DEF
Morgan Schneiderlin,0,0,0,0,0.0,158,215,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,45603,0,1,0.0,0,-1350,252,1602,44,True,0,Brighton,Everton,MID
Adam Lallana,0,0,5,0,2.4,195,219,0,0,1.6,9.6,2020-01-11T17:30:00Z,29,0,0,0,0,22,0,9208,1,0,4.0,1,-56,267,323,58,False,0,Spurs,Liverpool,MID
Rachid Ghezzal,0,0,0,0,0.0,173,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,2199,2,1,0.0,0,-9,5,14,52,True,0,Southampton,Leicester,MID
Davinson Sánchez,0,0,21,0,0.3,333,219,1,0,2.1,20.6,2020-01-11T17:30:00Z,90,0,0,0,0,22,0,66774,1,0,0.0,2,-2406,528,2934,53,True,0,Liverpool,Spurs,DEF
Ricardo Domingos Barbosa Pereira,0,0,22,0,1.8,159,216,2,0,2.3,21.4,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,1100445,2,1,0.0,1,-8084,41680,49764,64,True,0,Southampton,Leicester,DEF
Jetro Willems,0,0,12,0,21.6,498,220,1,0,4.1,19.0,2020-01-11T15:00:00Z,90,0,0,0,0,22,0,169477,1,1,0.0,2,-42112,2777,44889,46,False,0,Wolves,Newcastle,DEF
Georginio Wijnaldum,0,0,18,1,6.9,199,219,0,0,4.5,12.6,2020-01-11T17:30:00Z,90,0,0,0,0,22,0,163002,1,0,25.0,3,-5194,5090,10284,54,False,0,Spurs,Liverpool,MID
Joel Matip,0,0,0,0,0.0,185,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,87087,1,0,0.0,0,-2123,76,2199,52,False,0,Spurs,Liverpool,DEF
Joseph Willock,0,0,0,0,0.0,490,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,13333,1,1,0.0,0,-297,157,454,48,False,0,Crystal Palace,Arsenal,MID
James Chester,0,0,0,0,0.0,23,211,0,0,0.0,0.0,2020-01-12T16:30:00Z,0,0,0,0,0,22,0,4269,6,1,0.0,0,-24,128,152,43,True,0,Man City,Aston Villa,DEF
Fabián Balbuena,0,0,14,0,0.2,382,218,1,0,2.6,26.0,2020-01-10T20:00:00Z,90,0,0,0,0,22,0,35731,0,1,0.0,2,5873,8551,2678,43,False,0,Sheffield Utd,West Ham,DEF
Michel Vorm,0,0,0,0,0.0,555,219,0,0,0.0,0.0,2020-01-11T17:30:00Z,0,0,0,0,0,22,0,1445,1,0,0.0,0,8,87,79,43,True,0,Liverpool,Spurs,GK
Arthur Masuaku,0,0,12,0,9.1,378,218,1,0,2.3,10.4,2020-01-10T20:00:00Z,68,0,0,0,0,22,0,34067,0,1,3.0,2,245,1923,1678,42,False,0,Sheffield Utd,West Ham,DEF
Javier Manquillo,0,0,0,0,0.0,256,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,17995,1,1,0.0,0,-3798,237,4035,43,False,0,Wolves,Newcastle,DEF
Simon Moore,0,0,0,0,0.0,436,218,0,0,0.0,0.0,2020-01-10T20:00:00Z,0,0,0,0,0,22,0,6492,0,1,0.0,0,-138,65,203,44,True,0,West Ham,Sheffield Utd,GK
Kelland Watts,0,0,0,0,0.0,599,220,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,0,1,1,0.0,0,0,0,0,40,False,0,Wolves,Newcastle,DEF
Wes Morgan,0,0,0,0,0.0,165,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,47790,2,1,0.0,0,-1323,1314,2637,41,True,0,Southampton,Leicester,DEF
Bukayo Saka,0,0,0,0,0.0,541,214,0,0,0.0,0.0,2020-01-11T12:30:00Z,0,0,0,0,0,22,0,40620,1,1,0.0,0,-2895,2750,5645,45,False,0,Crystal Palace,Arsenal,MID
Bernd Leno,0,0,11,0,0.0,14,214,1,0,1.1,11.4,2020-01-11T12:30:00Z,90,0,0,0,0,22,1,391318,1,1,0.0,2,16722,26543,9821,50,False,0,Crystal Palace,Arsenal,GK
Jannik Vestergaard,0,0,0,0,0.0,304,216,0,0,0.0,0.0,2020-01-11T15:00:00Z,0,0,0,0,0,22,0,171668,2,1,0.0,0,-7587,349,7936,47,False,0,Leicester,Southampton,DEF
