transfers_balance,opponent_team,bonus,own_goals,clean_sheets,goals_conceded,total_points,kickoff_time,red_cards,team_a_score,influence,saves,assists,transfers_in,xP,creativity,value,selected,element,goals_scored,bps,was_home,minutes,penalties_missed,yellow_cards,team,fixture,transfers_out,round,name,threat,position,ict_index,penalties_saved,team_h_score
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,3395,253,0,0,True,0,0,0,Newcastle,10,0,1,DeAndre Yedlin,0,DEF,0.0,0,0
0,Bournemouth,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,13.6,2,0,0,0,0.0,45,80682,471,0,12,False,90,0,0,Sheffield Utd,2,0,1,Dean Henderson,0,GK,1.4,0,1
0,Man City,0,0,0,5,2,2019-08-10T11:30:00Z,0,5,16.0,0,0,0,0,1.8,50,157759,395,0,15,True,90,0,0,West Ham,8,0,1,Declan Rice,0,MID,1.8,0,0
0,Norwich,0,0,0,0,0,2019-08-09T19:00:00Z,0,1,0.0,0,0,0,0,0.0,55,18316,186,0,0,True,0,0,0,Liverpool,1,0,1,Dejan Lovren,0,DEF,0.0,0,4
0,Wolves,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,55,35855,175,0,0,True,0,0,0,Leicester,5,0,1,Demarai Gray,0,MID,0.0,0,0
0,Wolves,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,55,4750,517,0,0,True,0,0,0,Leicester,5,0,1,Dennis Praet,0,MID,0.0,0,0
0,Liverpool,0,0,0,0,0,2019-08-09T19:00:00Z,0,1,0.0,0,0,0,0,0.0,55,4400,279,0,0,False,0,0,0,Norwich,1,0,1,Dennis Srbeny,0,FWD,0.0,0,4
0,Sheffield Utd,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,21.0,0,0,0,0,16.6,40,281145,65,0,13,True,90,0,0,Bournemouth,2,0,1,Diego Rico,3,DEF,4.1,0,1
0,Leicester,0,0,1,0,2,2019-08-11T13:00:00Z,0,0,1.6,0,0,0,0,12.3,65,760902,410,0,4,False,75,0,0,Wolves,5,0,1,Diogo Jota,25,FWD,3.9,0,0
0,Norwich,3,0,0,1,12,2019-08-09T19:00:00Z,0,1,45.4,0,1,0,0,26.4,55,165505,188,1,46,True,73,0,0,Liverpool,1,0,1,Divock Origi,21,FWD,9.3,0,4
0,Crystal Palace,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,55,15480,511,0,0,False,0,0,0,Everton,4,0,1,Djibril Sidibé,0,DEF,0.0,0,0
0,Brighton,0,0,0,0,0,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,0.0,45,6262,375,0,0,True,0,0,0,Watford,7,0,1,Domingos Quina,0,MID,0.0,0,0
0,Crystal Palace,0,0,1,0,2,2019-08-10T14:00:00Z,0,0,1.4,0,0,0,0,11.2,60,104923,147,0,5,False,68,0,0,Everton,4,0,1,Dominic Calvert-Lewin,6,FWD,1.9,0,0
0,Sheffield Utd,0,0,0,0,1,2019-08-10T14:00:00Z,0,1,0.0,0,0,0,0,0.0,55,31837,69,0,3,True,1,0,0,Bournemouth,2,0,1,Dominic Solanke,0,FWD,0.0,0,1
0,Spurs,0,0,0,2,1,2019-08-10T16:30:00Z,0,1,11.6,0,0,0,0,10.0,45,36123,470,0,3,False,8,0,0,Aston Villa,6,0,1,Douglas Luiz,0,MID,2.2,0,3
0,Southampton,0,0,1,0,3,2019-08-10T14:00:00Z,0,0,15.8,0,0,0,0,5.3,60,23782,97,0,15,True,83,0,0,Burnley,3,0,1,Dwight McNeil,0,MID,2.1,0,3
0,West Ham,0,0,1,0,7,2019-08-10T11:30:00Z,0,5,28.8,3,0,0,0,0.0,60,980143,212,0,26,False,90,0,0,Man City,8,0,1,Ederson,0,GK,2.9,0,0
0,Newcastle,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,102737,13,0,0,False,0,0,0,Arsenal,10,0,1,Eddie Nketiah,0,FWD,0.0,0,0
0,Wolves,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,45,6851,169,0,0,True,0,0,0,Leicester,5,0,1,Eldin Jakupovic,0,GK,0.0,0,0
0,Man Utd,0,0,0,4,0,2019-08-11T15:30:00Z,0,0,23.2,0,0,0,0,19.7,55,45795,107,0,8,False,90,0,0,Chelsea,9,0,1,Emerson,45,DEF,8.8,0,4
0,Liverpool,0,0,0,4,4,2019-08-09T19:00:00Z,0,1,34.2,0,1,0,0,40.5,60,24938,283,0,16,False,90,0,1,Norwich,1,0,1,Emiliano Buendía,24,MID,9.9,0,4
0,Newcastle,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,16175,427,0,0,False,0,0,0,Arsenal,10,0,1,Emiliano Martínez,0,GK,0.0,0,0
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,3239,519,0,0,True,0,0,0,Newcastle,10,0,1,Emil Krafth,0,DEF,0.0,0,0
0,Bournemouth,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,10.2,0,0,0,0,3.1,50,21696,291,0,11,False,90,0,0,Sheffield Utd,2,0,1,Enda Stevens,2,DEF,1.5,0,1
0,Chelsea,0,0,0,0,0,2019-08-11T15:30:00Z,0,0,0.0,0,0,0,0,0.0,50,3005,228,0,0,True,0,0,0,Man Utd,9,0,1,Eric Bailly,0,DEF,0.0,0,4
0,Aston Villa,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,50,10534,350,0,0,True,0,0,0,Spurs,6,0,1,Eric Dier,0,MID,0.0,0,3
0,Aston Villa,0,0,0,1,1,2019-08-10T16:30:00Z,0,1,11.6,0,0,0,0,38.3,60,37710,346,0,15,True,87,0,1,Spurs,6,0,1,Erik Lamela,39,MID,8.9,0,3
0,Southampton,2,0,1,0,14,2019-08-10T14:00:00Z,0,0,56.8,0,2,0,0,25.1,45,9332,447,0,43,True,90,0,0,Burnley,3,0,1,Erik Pieters,1,DEF,8.3,0,3
0,Man Utd,0,0,0,0,0,2019-08-11T15:30:00Z,0,0,0.0,0,0,0,0,0.0,45,1685,121,0,0,False,0,0,0,Chelsea,9,0,1,Ethan Ampadu,0,MID,0.0,0,4
0,Brighton,0,0,0,3,2,2019-08-10T14:00:00Z,0,3,9.2,0,0,0,0,2.6,50,57796,373,0,7,True,90,0,0,Watford,7,0,1,Etienne Capoue,1,MID,1.3,0,0
0,Spurs,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,45,4111,452,0,0,False,0,0,0,Aston Villa,6,0,1,Ezri Konsa Ngoyo,0,DEF,0.0,0,3
0,Crystal Palace,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,55,25909,205,0,0,False,0,0,0,Everton,4,0,1,Fabian Delph,0,DEF,0.0,0,0
0,Arsenal,0,0,0,1,2,2019-08-11T13:00:00Z,0,1,23.4,0,0,0,0,1.7,50,99525,252,0,12,True,90,0,0,Newcastle,10,0,1,Fabian Schär,5,DEF,3.0,0,0
0,Norwich,0,0,0,1,2,2019-08-09T19:00:00Z,0,1,25.6,0,0,0,0,11.8,55,49706,197,0,18,True,90,0,0,Liverpool,1,0,1,Fabinho,7,MID,4.4,0,4
0,Man City,0,0,0,5,-1,2019-08-10T11:30:00Z,0,5,5.6,0,0,0,0,0.4,45,27470,382,0,6,True,90,0,1,West Ham,8,0,1,Fabián Balbuena,0,DEF,0.6,0,0
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,10073,254,0,0,True,0,0,0,Newcastle,10,0,1,Federico Fernández,0,DEF,0.0,0,0
0,Man City,0,0,0,2,1,2019-08-10T11:30:00Z,0,5,3.8,0,0,0,0,1.6,70,529492,390,0,0,True,65,0,1,West Ham,8,0,1,Felipe Anderson,0,MID,0.5,0,0
0,West Ham,0,0,0,0,0,2019-08-10T11:30:00Z,0,5,0.0,0,0,0,0,0.0,55,70381,221,0,0,False,0,0,0,Man City,8,0,1,Fernandinho,0,MID,0.0,0,0
0,Man Utd,0,0,0,0,0,2019-08-11T15:30:00Z,0,0,0.0,0,0,0,0,0.0,45,0,529,0,0,False,0,0,0,Chelsea,9,0,1,Fikayo Tomori,0,DEF,0.0,0,4
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,223,257,0,0,True,0,0,0,Newcastle,10,0,1,Florian Lejeune,0,DEF,0.0,0,0
0,Watford,1,0,0,0,6,2019-08-10T14:00:00Z,0,3,40.0,0,0,0,0,0.5,50,20055,46,1,27,False,26,0,0,Brighton,7,0,1,Florin Andone,17,FWD,5.8,0,0
0,Brighton,0,0,0,3,1,2019-08-10T14:00:00Z,0,3,17.2,0,0,0,0,34.9,45,49998,357,0,16,True,90,0,0,Watford,7,0,1,Kiko Femenía,7,DEF,5.9,0,0
0,Burnley,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,45,58416,317,0,0,False,0,0,0,Southampton,3,0,1,Fraser Forster,0,GK,0.0,0,3
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,40,64138,264,0,0,True,0,0,0,Newcastle,10,0,1,Frederick Woodman,0,GK,0.0,0,0
0,Chelsea,0,0,0,0,0,2019-08-11T15:30:00Z,0,0,0.0,0,0,0,0,0.0,55,9973,244,0,0,True,0,0,0,Man Utd,9,0,1,Fred,0,MID,0.0,0,4
0,Spurs,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,45,32103,458,0,0,False,0,0,0,Aston Villa,6,0,1,Frédéric Guilbert,0,DEF,0.0,0,3
0,West Ham,0,0,1,0,6,2019-08-10T11:30:00Z,0,5,33.4,0,0,0,0,4.8,95,126424,211,1,31,False,68,0,0,Man City,8,0,1,Gabriel Jesus,42,FWD,8.0,0,0
0,Newcastle,0,0,0,0,1,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,46077,504,0,2,False,6,0,0,Arsenal,10,0,1,Gabriel Martinelli,0,FWD,0.0,0,0
0,Everton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,45,116208,503,0,0,True,0,0,0,Crystal Palace,4,0,1,Gary Cahill,0,DEF,0.0,0,0
0,Watford,0,0,0,0,0,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,0.0,45,9444,41,0,0,False,0,0,0,Brighton,7,0,1,Gaëtan Bong,0,DEF,0.0,0,0
0,Aston Villa,0,0,0,0,1,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,50,0,527,0,3,True,2,0,0,Spurs,6,0,1,Georges-Kévin Nkoudou,18,MID,1.8,0,3
0,Bournemouth,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,0.4,0,0,0,0,3.8,45,8980,294,0,1,False,90,0,0,Sheffield Utd,2,0,1,George Baldock,3,DEF,0.7,0,1
0,Norwich,0,0,0,1,2,2019-08-09T19:00:00Z,0,1,3.8,0,0,0,0,5.2,55,145844,199,0,11,True,90,0,0,Liverpool,1,0,1,Georginio Wijnaldum,2,MID,1.1,0,4
0,Brighton,0,0,0,1,1,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,5.5,65,337999,363,0,1,True,45,0,0,Watford,7,0,1,Gerard Deulofeu,3,FWD,0.6,0,0
0,Aston Villa,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,75,30815,523,0,0,True,0,0,0,Spurs,6,0,1,Giovani Lo Celso,0,MID,0.0,0,3
0,Watford,0,0,1,0,2,2019-08-10T14:00:00Z,0,3,4.2,0,0,0,0,3.1,60,209377,44,0,0,False,63,0,0,Brighton,7,0,1,Glenn Murray,4,FWD,1.1,0,0
0,Man City,0,0,0,0,0,2019-08-10T11:30:00Z,0,5,0.0,0,0,0,0,0.0,45,6188,398,0,0,True,0,0,0,West Ham,8,0,1,Grady Diangana,0,MID,0.0,0,0
0,Newcastle,0,0,1,0,2,2019-08-11T13:00:00Z,0,1,15.8,0,0,0,0,24.2,55,83398,18,0,11,False,90,0,1,Arsenal,10,0,1,Granit Xhaka,5,MID,4.5,0,0
0,Liverpool,0,1,0,4,-2,2019-08-09T19:00:00Z,0,1,8.6,0,0,0,0,0.0,40,143674,277,0,2,False,90,0,0,Norwich,1,0,1,Grant Hanley,0,DEF,0.9,0,4
0,Crystal Palace,0,0,1,0,3,2019-08-10T14:00:00Z,0,0,4.8,0,0,0,0,13.1,80,791565,151,0,3,False,78,0,0,Everton,4,0,1,Gylfi Sigurdsson,37,MID,5.5,0,0
0,Wolves,0,0,1,0,3,2019-08-11T13:00:00Z,0,0,10.6,0,0,0,0,12.4,45,30605,180,0,15,True,60,0,0,Leicester,5,0,1,Hamza Choudhury,8,MID,3.1,0,0
0,Aston Villa,3,0,0,1,13,2019-08-10T16:30:00Z,0,1,64.2,0,0,0,0,24.1,110,1591131,338,2,50,True,90,0,0,Spurs,6,0,1,Harry Kane,95,FWD,18.3,0,3
0,Chelsea,0,0,1,0,6,2019-08-11T15:30:00Z,0,0,34.8,0,0,0,0,10.8,55,932347,160,0,29,True,90,0,0,Man Utd,9,0,1,Harry Maguire,8,DEF,5.4,0,4
0,Sheffield Utd,0,0,0,0,0,2019-08-10T14:00:00Z,0,1,0.0,0,0,0,0,0.0,60,62133,505,0,0,True,0,0,0,Bournemouth,2,0,1,Harry Wilson,0,MID,0.0,0,1
0,Aston Villa,0,0,0,1,2,2019-08-10T16:30:00Z,0,1,10.8,0,0,0,0,29.6,55,20098,347,0,14,True,63,0,0,Spurs,6,0,1,Harry Winks,1,MID,4.1,0,3
0,Wolves,0,0,0,0,1,2019-08-11T13:00:00Z,0,0,5.6,0,0,0,0,2.1,60,13242,172,0,3,True,29,0,0,Leicester,5,0,1,Harvey Barnes,11,MID,1.9,0,0
0,Newcastle,0,0,1,0,2,2019-08-11T13:00:00Z,0,1,0.2,0,0,0,0,19.4,70,126595,16,0,0,False,83,0,1,Arsenal,10,0,1,Henrikh Mkhitaryan,22,MID,4.2,0,0
0,Spurs,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,45,12198,35,0,0,False,0,0,0,Aston Villa,6,0,1,Henri Lansbury,0,MID,0.0,0,3
0,Aston Villa,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,95,60979,342,0,0,True,0,0,0,Spurs,6,0,1,Son Heung-Min,0,MID,0.0,0,3
0,Brighton,0,0,0,0,0,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,0.0,45,10411,513,0,0,True,0,0,0,Watford,7,0,1,Heurelho da Silva Gomes,0,GK,0.0,0,0
0,Aston Villa,0,0,0,1,3,2019-08-10T16:30:00Z,0,1,21.4,3,0,0,0,0.0,55,514748,340,0,13,True,90,0,0,Spurs,6,0,1,Hugo Lloris,0,GK,2.1,0,3
0,Newcastle,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,55,7979,2,0,0,False,0,0,0,Arsenal,10,0,1,Héctor Bellerín,0,DEF,0.0,0,0
0,Leicester,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,50,1482,418,0,0,False,0,0,0,Wolves,5,0,1,Hélder Costa,0,MID,0.0,0,0
0,Liverpool,0,0,0,0,0,2019-08-09T19:00:00Z,0,1,0.0,0,0,0,0,0.0,45,2422,507,0,0,False,0,0,0,Norwich,1,0,1,Ibrahim Amadou,0,MID,0.0,0,4
0,Crystal Palace,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,50,2779,156,0,0,False,0,0,0,Everton,4,0,1,Idrissa Gueye,0,MID,0.0,0,0
0,West Ham,0,0,0,0,1,2019-08-10T11:30:00Z,0,5,1.2,0,0,0,0,3.8,55,177023,222,0,3,False,11,0,0,Man City,8,0,1,Ilkay Gündogan,0,MID,0.5,0,0
0,Arsenal,0,0,0,1,2,2019-08-11T13:00:00Z,0,1,22.4,0,0,0,0,12.0,45,432483,271,0,20,True,90,0,0,Newcastle,10,0,1,Isaac Hayden,0,MID,3.4,0,0
0,Brighton,0,0,0,1,1,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,0.0,50,47746,365,0,1,True,15,0,0,Watford,7,0,1,Isaac Success,0,FWD,0.0,0,0
0,Brighton,0,0,0,0,0,2019-08-10T14:00:00Z,0,3,0.0,0,0,0,0,0.0,65,22066,525,0,0,True,0,0,0,Watford,7,0,1,Ismaïla Sarr,0,MID,0.0,0,0
0,Man City,0,0,0,5,0,2019-08-10T11:30:00Z,0,5,5.0,0,0,0,0,0.3,45,231395,381,0,3,True,90,0,0,West Ham,8,0,1,Issa Diop,7,DEF,1.2,0,0
0,Leicester,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,50,722,419,0,0,False,0,0,0,Wolves,5,0,1,Ivan Cavaleiro,0,MID,0.0,0,0
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,45,4015,482,0,0,True,0,0,0,Newcastle,10,0,1,Jack Colback,0,MID,0.0,0,0
0,Southampton,0,0,1,0,3,2019-08-10T14:00:00Z,0,0,8.2,0,0,0,0,2.1,50,16050,102,0,10,True,90,0,0,Burnley,3,0,1,Jack Cork,0,MID,1.0,0,3
0,Spurs,0,0,0,3,2,2019-08-10T16:30:00Z,0,1,27.0,0,0,0,0,22.1,60,345002,29,0,22,False,90,0,0,Aston Villa,6,0,1,Jack Grealish,0,MID,4.9,0,3
0,Bournemouth,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,15.6,0,0,0,0,4.6,45,20821,293,0,12,False,90,0,0,Sheffield Utd,2,0,1,Jack O'Connell,0,DEF,2.0,0,1
0,Sheffield Utd,0,0,0,0,0,2019-08-10T14:00:00Z,0,1,0.0,0,0,0,0,0.0,40,476670,66,0,0,True,0,0,0,Bournemouth,2,0,1,Jack Simpson,0,DEF,0.0,0,1
0,Sheffield Utd,0,0,0,0,0,2019-08-10T14:00:00Z,0,1,0.0,0,0,0,0,0.0,45,8835,446,0,0,True,0,0,0,Bournemouth,2,0,1,Jack Stacey,0,DEF,0.0,0,1
0,Burnley,0,0,0,2,1,2019-08-10T14:00:00Z,0,0,10.6,0,0,0,0,0.1,45,7817,308,0,10,False,72,0,0,Southampton,3,0,1,Jack Stephens,2,DEF,1.3,0,3
0,Man City,0,0,0,2,1,2019-08-10T11:30:00Z,0,5,2.6,0,0,0,0,2.1,50,32147,394,0,3,True,55,0,0,West Ham,8,0,1,Jack Wilshere,0,MID,0.5,0,0
0,Arsenal,0,0,0,0,0,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,50,1504,483,0,0,True,0,0,0,Newcastle,10,0,1,Jacob Murphy,0,MID,0.0,0,0
0,Bournemouth,0,0,0,0,0,2019-08-10T14:00:00Z,0,1,0.0,0,0,0,0,0.0,45,17039,299,0,0,False,0,0,0,Sheffield Utd,2,0,1,Jake Eastwood,0,GK,0.0,0,1
0,Arsenal,0,0,0,1,2,2019-08-11T13:00:00Z,0,1,19.6,0,0,0,0,0.4,45,458877,258,0,13,True,90,0,0,Newcastle,10,0,1,Jamaal Lascelles,0,DEF,2.0,0,0
0,Liverpool,0,0,0,4,0,2019-08-09T19:00:00Z,0,1,24.2,0,0,0,0,25.1,45,12026,276,0,15,False,90,0,0,Norwich,1,0,1,Jamal Lewis,0,DEF,4.9,0,4
0,Spurs,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,45,8669,23,0,0,False,0,0,0,Aston Villa,6,0,1,James Chester,0,DEF,0.0,0,3
0,Chelsea,0,0,0,0,0,2019-08-11T15:30:00Z,0,0,0.0,0,0,0,0,0.0,45,6284,250,0,0,True,0,0,0,Man Utd,9,0,1,James Garner,0,MID,0.0,0,4
0,Wolves,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,50,7262,433,0,0,True,0,0,0,Leicester,5,0,1,James Justin,0,DEF,0.0,0,0
0,Wolves,0,0,1,0,3,2019-08-11T13:00:00Z,0,0,3.6,0,0,0,0,49.2,70,568427,171,0,9,True,90,0,0,Leicester,5,0,1,James Maddison,13,MID,6.6,0,0
0,Everton,0,0,1,0,3,2019-08-10T14:00:00Z,0,0,21.2,0,0,0,0,11.6,55,110758,138,0,15,True,90,0,0,Crystal Palace,4,0,1,James McArthur,0,MID,3.3,0,0
0,Everton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,45,38471,157,0,0,True,0,0,0,Crystal Palace,4,0,1,James McCarthy,0,MID,0.0,0,0
0,Norwich,0,0,0,0,1,2019-08-09T19:00:00Z,0,1,0.2,0,0,0,0,0.3,55,48632,200,0,3,True,4,0,0,Liverpool,1,0,1,James Milner,0,MID,0.1,0,4
0,Southampton,0,0,1,0,6,2019-08-10T14:00:00Z,0,0,18.0,0,0,0,0,0.2,50,96554,84,0,23,True,90,0,0,Burnley,3,0,1,James Tarkowski,36,DEF,5.4,0,3
0,Everton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,50,769,124,0,0,True,0,0,0,Crystal Palace,4,0,1,James Tomkins,0,DEF,0.0,0,0
0,Burnley,0,0,0,3,2,2019-08-10T14:00:00Z,0,0,10.8,0,0,0,0,15.1,60,56852,321,0,10,False,90,0,0,Southampton,3,0,1,James Ward-Prowse,17,MID,4.3,0,3
0,Wolves,0,0,1,0,2,2019-08-11T13:00:00Z,0,0,6.8,0,0,0,0,4.9,90,586801,166,0,5,True,90,0,0,Leicester,5,0,1,Jamie Vardy,4,FWD,1.6,0,0
0,Burnley,0,0,0,3,1,2019-08-10T14:00:00Z,0,0,16.4,0,0,0,0,1.3,50,10483,304,0,13,False,90,0,0,Southampton,3,0,1,Jannik Vestergaard,33,DEF,5.1,0,3
0,Burnley,0,0,0,3,1,2019-08-10T14:00:00Z,0,0,20.4,0,0,0,0,10.8,45,43489,307,0,13,False,90,0,0,Southampton,3,0,1,Jan Bednarek,10,DEF,4.1,0,3
0,Aston Villa,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,55,199716,330,0,0,True,0,0,0,Spurs,6,0,1,Jan Vertonghen,0,DEF,0.0,0,3
0,Man City,0,0,0,3,1,2019-08-10T11:30:00Z,0,5,1.6,0,0,0,0,1.0,60,57838,386,0,-2,True,24,0,0,West Ham,8,0,1,Javier Hernández,18,FWD,2.1,0,0
0,Arsenal,0,0,0,1,2,2019-08-11T13:00:00Z,0,1,8.6,0,0,0,0,11.1,45,9344,256,0,10,True,90,0,0,Newcastle,10,0,1,Javier Manquillo,2,DEF,2.2,0,0
0,Southampton,0,0,0,0,1,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,60,25916,451,0,2,True,6,0,0,Burnley,3,0,1,Jay Rodriguez,0,FWD,0.0,0,3
0,Crystal Palace,0,0,0,0,1,2019-08-10T14:00:00Z,0,0,6.8,0,0,0,0,4.6,50,4598,497,0,6,False,45,0,0,Everton,4,0,1,Jean-Philippe Gbamin,0,MID,1.1,0,0
0,Spurs,0,0,0,0,0,2019-08-10T16:30:00Z,0,1,0.0,0,0,0,0,0.0,45,8824,429,0,0,False,0,0,0,Aston Villa,6,0,1,Jed Steer,0,GK,0.0,0,3
0,Sheffield Utd,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,12.0,0,0,0,0,3.3,50,12723,82,0,13,True,90,0,0,Bournemouth,2,0,1,Jefferson Lerma,9,MID,2.4,0,1
0,Everton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,55,7981,137,0,0,True,0,0,0,Crystal Palace,4,0,1,Jeffrey Schlupp,0,MID,0.0,0,0
0,Southampton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,55,5770,100,0,0,True,0,0,0,Burnley,3,0,1,Jeff Hendrick,0,MID,0.0,0,3
0,Chelsea,0,0,1,0,2,2019-08-11T15:30:00Z,0,0,0.2,0,0,0,0,13.3,65,77366,241,0,2,True,85,0,1,Man Utd,9,0,1,Jesse Lingard,2,MID,1.6,0,4
0,Leicester,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,50,25791,473,0,0,False,0,0,0,Wolves,5,0,1,Jesús Vallejo,0,DEF,0.0,0,0
0,Arsenal,0,0,0,1,1,2019-08-11T13:00:00Z,0,1,5.4,0,0,0,0,11.2,45,10377,498,0,6,True,36,0,0,Newcastle,10,0,1,Jetro Willems,2,DEF,1.9,0,0
0,Arsenal,0,0,0,1,2,2019-08-11T13:00:00Z,0,1,0.0,0,0,0,0,0.0,60,136531,466,0,15,True,90,0,0,Newcastle,10,0,1,Joelinton,0,FWD,0.0,0,0
0,Norwich,0,0,0,0,0,2019-08-09T19:00:00Z,0,1,0.0,0,0,0,0,0.0,55,65735,185,0,0,True,0,0,0,Liverpool,1,0,1,Joel Matip,0,DEF,0.0,0,4
0,Everton,0,0,1,0,6,2019-08-10T14:00:00Z,0,0,14.2,0,0,0,0,0.9,45,25054,126,0,23,True,90,0,0,Crystal Palace,4,0,1,Joel Ward,0,DEF,1.5,0,0
0,Southampton,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,45,121823,95,0,0,True,0,0,0,Burnley,3,0,1,Joe Hart,0,GK,0.0,0,3
0,Southampton,1,0,1,0,9,2019-08-10T14:00:00Z,0,0,44.2,0,0,0,0,33.1,60,15688,96,1,28,True,90,0,0,Burnley,3,0,1,Johann Berg Gudmundsson,22,MID,9.9,0,3
0,Bournemouth,0,0,0,1,2,2019-08-10T14:00:00Z,0,1,19.6,0,0,0,0,0.3,45,10565,295,0,16,False,90,0,0,Sheffield Utd,2,0,1,John Egan,2,DEF,2.2,0,1
0,Bournemouth,0,0,0,1,1,2019-08-10T14:00:00Z,0,1,8.2,0,0,0,0,28.5,50,9891,301,0,9,False,90,0,1,Sheffield Utd,2,0,1,John Fleck,0,MID,3.7,0,1
0,Bournemouth,1,0,0,1,3,2019-08-10T14:00:00Z,0,1,4.8,0,0,0,0,27.2,40,410353,297,0,20,False,77,0,0,Sheffield Utd,2,0,1,John Lundstram,3,DEF,3.5,0,1
0,Spurs,0,0,0,3,7,2019-08-10T16:30:00Z,0,1,49.6,0,0,0,0,13.4,55,126685,31,1,23,False,90,0,0,Aston Villa,6,0,1,John McGinn,24,MID,8.7,0,3
0,Leicester,0,0,0,0,0,2019-08-11T13:00:00Z,0,0,0.0,0,0,0,0,0.0,45,29942,412,0,0,False,0,0,0,Wolves,5,0,1,John Ruddy,0,GK,0.0,0,0
0,West Ham,0,0,1,0,6,2019-08-10T11:30:00Z,0,5,18.8,0,0,0,0,0.8,55,194117,207,0,33,False,90,0,0,Man City,8,0,1,John Stones,0,DEF,2.0,0,0
0,Crystal Palace,0,0,0,0,0,2019-08-10T14:00:00Z,0,0,0.0,0,0,0,0,0.0,45,41384,479,0,0,False,0,0,0,Everton,4,0,1,Jonas Lössl,0,GK,0.0,0,0
0,Leicester,0,0,1,0,5,2019-08-11T13:00:00Z,0,0,16.0,0,0,0,0,12.3,55,70548,402,0,18,False,90,0,1,Wolves,5,0,1,Jonny,0,DEF,2.8,0,0
