name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team
Mark_Duffy_300,0,0,0,0,0,300,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,1327,1,3,0,0,-5,5,10,52,TRUE,0,Spurs
Mark_Noble_396,0,0,0,0,0,396,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,69921,2,3,0,0,-2525,1287,3812,50,TRUE,0,Chelsea
Mark_Travers_74,0,0,0,0,0,74,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,11513,4,1,0,0,-57,24,81,42,TRUE,0,Newcastle
Martin_Dubravka_262,0,0,7,0,0,262,313,1,0,0.2,2.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,190318,4,1,0,2,385,7570,7185,51,FALSE,0,Bournemouth
Martin_Kelly_128,0,0,0,0,0,128,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,1299861,1,0,0,0,-73387,544,73931,41,TRUE,0,Burnley
Martín_Montoya_38,0,0,10,0,1.5,38,314,3,0,0.9,5,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,38738,3,0,2,1,-523,266,789,43,TRUE,0,Man Utd
Marvelous_Nakamba_491,0,0,8,0,2.7,491,312,1,0,1.3,9.8,2020-06-27T11:30:00Z,81,0,0,0,0,32,0,47702,1,0,0,2,-536,118,654,44,TRUE,0,Wolves
Mason_Greenwood_234,1,3,56,1,16.7,234,314,0,1,9,56.4,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,874433,3,0,17,12,-2163,29202,31365,43,FALSE,0,Brighton
Mason_Holgate_478,0,0,12,0,0.6,478,316,1,0,2.3,22.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,178587,1,2,0,2,27487,31334,3847,43,TRUE,0,Leicester
Mason_Mount_463,0,0,10,0,32.5,463,320,1,0,4.3,8.4,2020-07-01T19:15:00Z,37,0,0,0,0,32,0,1151867,2,3,2,1,924,39000,38076,62,FALSE,0,West Ham
Matej_Vydra_92,0,0,5,1,1.7,92,315,0,0,1.9,13.2,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,10969,1,0,4,2,-182,511,693,53,FALSE,0,Crystal Palace
Mateo_Kovacic_432,0,0,16,0,19.8,432,320,2,0,4.5,22.8,2020-07-01T19:15:00Z,52,0,0,0,0,32,0,70101,2,3,2,1,-496,664,1160,53,FALSE,0,West Ham
Mathew_Ryan_47,0,0,15,0,0,47,314,3,0,2.4,23.8,2020-06-30T19:15:00Z,90,0,0,0,0,32,3,899803,3,0,0,2,-1272,9986,11258,47,TRUE,0,Man Utd
Matteo_Darmian_230,0,0,0,0,0,230,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,3292,3,0,0,0,-4,0,4,49,FALSE,0,Brighton
Matteo_Guendouzi_21,0,0,0,0,0,21,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,591853,0,4,0,0,3746,26766,23020,42,TRUE,0,Norwich
Matthew_Clarke_43,0,0,0,0,0,43,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,845,3,0,0,0,1,5,4,43,TRUE,0,Man Utd
Matthew_Longstaff_540,0,0,0,0,0,540,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,10494,4,1,0,0,-281,30,311,45,FALSE,0,Bournemouth
Matthew_Lowton_85,0,0,0,0,0,85,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,33325,1,0,0,0,5150,5726,576,42,FALSE,0,Crystal Palace
Matthew_Smith_647,0,0,0,0,0,647,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,136,0,4,0,0,66,73,7,40,TRUE,0,Norwich
Matty_James_177,0,0,0,0,0,177,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,12364,1,2,0,0,-87,162,249,43,FALSE,0,Everton
Matt_Doherty_401,0,0,21,1,15.9,401,312,0,0,3.1,8.6,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,908114,1,0,6,6,63949,74036,10087,64,FALSE,0,Aston Villa
Matt_Macey_646,0,0,0,0,0,646,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,380,0,4,0,0,204,228,24,40,TRUE,0,Norwich
Matt_Ritchie_251,0,0,0,0,0,251,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,63682,4,1,0,0,-79,7814,7893,53,FALSE,0,Bournemouth
Matt_Targett_309,0,0,2,0,0,309,312,0,0,0,0,2020-06-27T11:30:00Z,10,0,0,0,0,32,0,130303,1,0,0,1,-12812,1389,14201,44,TRUE,0,Wolves
Maximillian_Aarons_274,0,0,8,0,1.7,274,311,4,0,0.7,5.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,102943,0,4,0,0,-2264,1016,3280,43,FALSE,0,Arsenal
Max_Kilman_408,0,0,0,0,0,408,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,226611,1,0,0,0,2358,9734,7376,39,FALSE,0,Aston Villa
Max_Meyer_136,0,0,6,0,26.1,136,315,0,0,3.8,7.8,2020-06-29T19:00:00Z,13,0,0,0,0,32,0,6025,1,0,4,1,14,49,35,52,TRUE,0,Burnley
Max_Thompson_640,0,0,0,0,0,640,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,297,1,0,0,0,118,167,49,45,FALSE,0,Crystal Palace
Maya_Yoshida_310,0,0,0,0,0,310,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,15555,3,1,0,0,-83,12,95,41,FALSE,0,Watford
Mbwana_Samatta_613,0,0,6,0,5.1,613,312,1,0,1.9,3.4,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,36808,1,0,10,2,-11134,506,11640,56,TRUE,0,Wolves
Mesut_Özil_15,0,0,0,0,0,15,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,98197,0,4,0,0,-16951,395,17346,71,TRUE,0,Norwich
Michael_Keane_143,0,0,13,0,0.1,143,316,1,0,4.4,36.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,152443,1,2,7,2,9245,10141,896,52,TRUE,0,Leicester
Michael_McGovern_281,0,0,0,0,0,281,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,402017,0,4,0,0,-3639,469,4108,41,FALSE,0,Arsenal
Michael_Obafemi_314,0,0,0,0,0,314,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,18315,3,1,0,0,151,976,825,49,FALSE,0,Watford
Michael_Verrips_521,0,0,0,0,0,521,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,3844,1,3,0,0,-40,54,94,44,TRUE,0,Spurs
Michail_Antonio_389,1,2,31,0,26.4,389,320,2,1,15.7,55,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,56818,2,3,76,12,-617,724,1341,69,TRUE,0,Chelsea
Michel_Vorm_555,0,0,0,0,0,555,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,2037,1,3,0,0,-11,26,37,42,FALSE,0,Sheffield Utd
Michy_Batshuayi_461,0,0,0,0,0,461,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,36814,2,3,0,0,-172,163,335,66,FALSE,0,West Ham
Miguel_Almirón_266,0,0,23,0,16.9,266,313,1,1,7.7,41,2020-07-01T17:00:00Z,57,0,0,0,0,32,0,57520,4,1,19,6,775,3522,2747,58,FALSE,0,Bournemouth
Mihai-Alexandru_Dobre_574,0,0,0,0,0,574,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,255,4,1,0,0,-12,3,15,44,TRUE,0,Newcastle
Mohamed_Elneny_20,0,0,0,0,0,20,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,39026,0,4,0,0,-233,614,847,42,TRUE,0,Norwich
Mohamed_Elyounoussi_322,0,0,0,0,0,322,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,1776,3,1,0,0,-1,8,9,52,FALSE,0,Watford
Mohamed_Salah_191,0,0,6,0,22.8,191,317,4,0,8.8,8.8,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,2756082,0,4,56,2,-27888,29182,57070,127,FALSE,0,Man City
Moise_Kean_496,0,0,0,0,0,496,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,105100,1,2,0,0,-41,505,546,63,TRUE,0,Leicester
Morgan_Gibbs-White_416,0,0,0,0,0,416,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,4032,1,0,0,0,-24,21,45,47,FALSE,0,Aston Villa
Morgan_Schneiderlin_158,0,0,0,0,0,158,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,40257,1,2,0,0,-299,13,312,44,TRUE,0,Leicester
Moritz_Leitner_288,0,0,0,0,0,288,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,15807,0,4,0,0,-191,63,254,43,FALSE,0,Arsenal
Moussa_Djenepo_438,0,0,0,0,0,438,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,5065,3,1,0,0,-86,21,107,52,FALSE,0,Watford
Moussa_Sissoko_349,0,0,13,0,2.4,349,318,2,0,3.5,12.2,2020-07-02T17:00:00Z,70,0,0,0,0,32,0,95859,1,3,20,2,1364,2221,857,48,FALSE,0,Sheffield Utd
Muhamed_Bešić_522,0,0,0,0,0,522,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,11232,1,3,0,0,-159,123,282,43,TRUE,0,Spurs
N'Golo_Kanté_119,0,0,16,0,16.9,119,320,3,0,3.4,14.2,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,285552,2,3,3,2,931,3888,2957,50,FALSE,0,West Ham
Nabil_Bentaleb_612,0,0,16,0,22.8,612,313,1,0,4.1,18.6,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,1651,4,1,0,2,-102,43,145,48,FALSE,0,Bournemouth
Naby_Keita_196,0,0,2,0,4.3,196,317,1,0,0.8,3.2,2020-07-02T19:15:00Z,28,0,0,0,0,32,0,19851,0,4,0,1,-628,278,906,58,FALSE,0,Man City
Nacho_Monreal_6,0,0,0,0,0,6,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,17956,0,4,0,0,-12,4,16,50,TRUE,0,Norwich
Nampalys_Mendy_179,0,0,0,0,0,179,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,62573,1,2,0,0,811,1467,656,43,FALSE,0,Everton
Nathaniel_Chalobah_374,0,0,0,0,0,374,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,14799,3,1,0,0,-74,132,206,44,TRUE,0,Southampton
Nathaniel_Phillips_589,0,0,0,0,0,589,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,724,0,4,0,0,40,92,52,39,FALSE,0,Man City
Nathan_Aké_59,1,0,18,0,10.4,59,313,4,0,4.4,26.4,2020-07-01T17:00:00Z,90,0,0,0,0,32,0,494505,4,1,7,2,-1779,3056,4835,48,TRUE,1,Newcastle
Nathan_Holland_568,0,0,0,0,0,568,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,587,2,3,0,0,-24,33,57,44,TRUE,0,Chelsea
Nathan_Redmond_320,0,0,13,0,8.8,320,319,1,0,3.5,9.8,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,51314,3,1,16,2,1807,3242,1435,62,FALSE,0,Watford
Nathan_Tella_633,0,0,0,0,0,633,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,56,3,1,0,0,15,21,6,45,FALSE,0,Watford
Neal_Maupay_502,0,0,2,0,5.6,502,314,1,0,2.7,4.8,2020-06-30T19:15:00Z,45,0,0,0,0,32,0,137362,3,0,17,1,5239,14220,8981,57,TRUE,0,Man Utd
Neco_Williams_575,0,0,5,0,15.3,575,317,0,0,2.1,5.4,2020-07-02T19:15:00Z,14,0,0,0,0,32,0,10266,0,4,0,1,1459,2000,541,40,FALSE,0,Man City
Neil_Taylor_24,0,0,14,0,24.8,24,312,1,0,3.7,12.6,2020-06-27T11:30:00Z,79,0,0,0,0,32,0,17885,1,0,0,2,-145,198,343,42,TRUE,0,Wolves
Nemanja_Matic_247,0,0,15,1,6.1,247,314,0,0,2.3,16.4,2020-06-30T19:15:00Z,90,0,0,0,0,32,0,27568,3,0,0,3,156,582,426,48,FALSE,0,Brighton
Nick_Pope_93,0,2,28,1,0,93,315,0,0,2.6,25.6,2020-06-29T19:00:00Z,90,0,0,0,0,32,4,1466114,1,0,0,9,23437,39569,16132,50,FALSE,0,Crystal Palace
Nicolas_Pépé_488,0,0,1,0,0.8,488,311,0,0,0.4,0.4,2020-07-01T17:00:00Z,8,0,0,0,0,32,0,313593,0,4,3,1,-16997,8945,25942,92,TRUE,0,Norwich
Nicolás_Otamendi_208,0,0,4,0,0,208,317,0,0,0.8,7.8,2020-07-02T19:15:00Z,11,0,0,0,0,32,0,185625,0,4,0,1,-10773,1496,12269,48,TRUE,0,Liverpool
Nikola_Tavares_635,0,0,0,0,0,635,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,409,1,0,0,0,45,86,41,40,TRUE,0,Burnley
Nya_Kirby_588,0,0,0,0,0,588,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,364,1,0,0,0,-4,16,20,45,TRUE,0,Burnley
Odion_Ighalo_624,0,0,3,0,0.4,624,314,0,0,0,0,2020-06-30T19:15:00Z,12,0,0,0,0,32,0,37439,3,0,0,1,-6566,690,7256,63,FALSE,0,Brighton
Oleksandr_Zinchenko_206,0,0,0,0,0,206,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,176574,0,4,0,0,-758,631,1389,52,TRUE,0,Liverpool
Oliver_McBurnie_501,0,0,23,0,12.5,501,318,1,1,9.9,39.6,2020-07-02T17:00:00Z,90,0,0,0,0,32,0,30497,1,3,47,5,-5676,544,6220,56,TRUE,1,Spurs
Oliver_Norwood_302,0,0,13,0,1.6,302,318,1,0,1.4,12.8,2020-07-02T17:00:00Z,90,0,0,0,0,32,0,53567,1,3,0,1,-6010,752,6762,48,TRUE,1,Spurs
Oliver_Skipp_352,0,0,0,0,0,352,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,47160,1,3,0,0,-533,306,839,43,FALSE,0,Sheffield Utd
Olivier_Giroud_110,0,0,1,0,1.5,110,320,1,0,2.3,0,2020-07-01T19:15:00Z,27,0,0,0,0,32,0,150477,2,3,21,1,16469,21462,4993,66,FALSE,0,West Ham
Ondrej_Duda_601,0,0,0,0,0,601,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,7538,0,4,0,0,-496,184,680,46,FALSE,0,Arsenal
Onel_Hernández_284,0,0,5,0,10.9,284,311,2,0,1.9,7.2,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,4637,0,4,1,1,-11,44,55,53,FALSE,0,Arsenal
Oriol_Romeu Vidal_328,0,1,19,0,15.3,328,319,1,0,3.9,23.4,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,102121,3,1,0,3,-1725,842,2567,43,FALSE,0,Watford
Oskar_Buur_587,0,0,0,0,0,587,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,8851,1,0,0,0,-70,387,457,40,FALSE,0,Aston Villa
Oumar_Niasse_570,0,0,0,0,0,570,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,3762,1,2,0,0,-131,113,244,45,TRUE,0,Leicester
Owen_Otasowie_566,0,0,0,0,0,566,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,662,1,0,0,0,-10,15,25,45,FALSE,0,Aston Villa
Pablo_Fornals_399,0,0,13,0,3.6,399,320,2,0,0.8,4,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,26162,2,3,0,2,-539,137,676,60,TRUE,0,Chelsea
Pablo_Marí_617,0,0,0,0,0,617,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,3609,0,4,0,0,-1193,12,1205,46,TRUE,0,Norwich
Pablo_Zabaleta_379,0,0,0,0,0,379,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,35022,2,3,0,0,-688,188,876,41,TRUE,0,Chelsea
Panagiotis_Retsos_625,0,0,0,0,0,625,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,561,1,3,0,0,-93,2,95,45,TRUE,0,Spurs
Pascal_Groß_49,0,0,0,0,0,49,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,34765,3,0,0,0,-359,165,524,62,TRUE,0,Man Utd
Patrick_Cutrone_487,0,0,0,0,0,487,312,0,0,0,0,2020-06-27T11:30:00Z,0,0,0,0,0,32,0,33852,1,0,0,0,-73,7,80,54,FALSE,0,Aston Villa
Patrick_Roberts_435,0,0,0,0,0,435,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,3399,0,4,0,0,3,24,21,50,FALSE,0,Arsenal
Patrick_van Aanholt_123,0,0,12,0,19.1,123,315,1,0,4,12.2,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,444988,1,0,9,2,18265,24314,6049,56,TRUE,0,Burnley
Paulo_Gazzaniga_341,0,0,0,0,0,341,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,122654,1,3,0,0,-2963,937,3900,42,FALSE,0,Sheffield Utd
Paul_Dummett_255,0,0,0,0,0,255,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,12108,4,1,0,0,-121,2,123,43,FALSE,0,Bournemouth
Paul_Pogba_238,1,0,21,1,25.3,238,314,0,0,7,22.2,2020-06-30T19:15:00Z,63,0,0,0,0,32,0,295601,3,0,22,6,5886,19505,13619,83,FALSE,0,Brighton
Pedro_Lomba Neto_528,0,0,3,0,0.6,528,312,0,0,0.2,1.2,2020-06-27T11:30:00Z,5,0,0,0,0,32,0,17097,1,0,0,1,736,2123,1387,50,FALSE,0,Aston Villa
Pedro_Obiang_400,0,0,0,0,0,400,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,2573,2,3,0,0,-11,3,14,45,TRUE,0,Chelsea
Pedro_Rodríguez Ledesma_114,0,0,0,0,0,114,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,89056,2,3,0,0,-1094,264,1358,68,FALSE,0,West Ham
Philip_Billing_476,0,0,3,0,0.8,476,313,2,0,0.4,2,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,12265,4,1,1,1,-354,14,368,50,TRUE,0,Newcastle
Philip_Heise_484,0,0,0,0,0,484,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,47952,0,4,0,0,-418,157,575,39,FALSE,0,Arsenal
Phil_Bardsley_86,0,0,22,1,1.2,86,315,0,0,1,8.4,2020-06-29T19:00:00Z,90,0,0,0,0,32,0,17266,1,0,0,6,-600,125,725,43,FALSE,0,Crystal Palace
Phil_Foden_220,1,1,36,1,27,220,317,0,1,14,57.2,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,98948,0,4,56,12,19075,30985,11910,52,TRUE,0,Liverpool
Phil_Jagielka_444,0,0,0,0,0,444,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,28087,1,3,0,0,604,1010,406,41,TRUE,0,Spurs
Phil_Jones_231,0,0,0,0,0,231,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,11285,3,0,0,0,-64,12,76,47,FALSE,0,Brighton
Pierre-Emerick_Aubameyang_11,1,3,72,1,13.3,11,311,0,2,17.6,90.6,2020-07-01T17:00:00Z,81,0,0,0,0,32,0,1886191,0,4,72,16,-56486,64282,120768,110,TRUE,0,Norwich
Pierre-Emile_Højbjerg_325,0,0,0,0,0,325,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,30442,3,1,0,0,-1127,312,1439,48,FALSE,0,Watford
Pontus_Dahlberg_367,0,0,0,0,0,367,319,0,0,0,0,2020-06-28T15:30:00Z,0,0,0,0,0,32,0,7766,3,1,0,0,-28,13,41,42,TRUE,0,Southampton
Rachid_Ghezzal_173,0,0,0,0,0,173,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2155,1,2,0,0,-3,6,9,51,FALSE,0,Everton
Rafael_Camacho_201,0,0,0,0,0,201,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,415,0,4,0,0,5,12,7,45,FALSE,0,Man City
Raheem_Sterling_214,2,2,40,1,1.1,214,317,0,1,7,35.4,2020-07-02T19:15:00Z,78,0,0,0,0,32,0,1206191,0,4,33,16,-40526,5071,45597,117,TRUE,0,Liverpool
Ralf_Fahrmann_449,0,0,0,0,0,449,311,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,20633,0,4,0,0,-99,16,115,44,FALSE,0,Arsenal
Ravel_Morrison_456,0,0,0,0,0,456,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,5220,1,3,0,0,-28,4,32,45,TRUE,0,Spurs
Raúl_Jiménez_409,0,0,5,1,5.6,409,312,0,0,3.3,1.8,2020-06-27T11:30:00Z,84,0,0,0,0,32,0,2760340,1,0,26,2,199163,209600,10437,83,FALSE,0,Aston Villa
Reece_James_506,0,0,0,0,0,506,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,53717,2,3,0,0,-4727,655,5382,50,FALSE,0,West Ham
Reiss_Nelson_489,0,0,4,0,36.6,489,311,0,0,5.3,8,2020-07-01T17:00:00Z,57,0,0,0,0,32,0,8071,0,4,8,1,-128,63,191,53,TRUE,0,Norwich
Rhian_Brewster_464,0,0,0,0,0,464,317,0,0,0,0,2020-07-02T19:15:00Z,0,0,0,0,0,32,0,33741,0,4,0,0,-85,587,672,42,FALSE,0,Man City
Rhu-endly_Martina_577,0,0,0,0,0,577,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,5192,1,2,0,0,-168,88,256,40,TRUE,0,Leicester
Ricardo Domingos_Barbosa Pereira_159,0,0,0,0,0,159,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,654700,1,2,0,0,-33269,83,33352,63,FALSE,0,Everton
Richairo_Zivkovic_622,0,0,0,0,0,622,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,1722,1,3,0,0,-18,126,144,47,TRUE,0,Spurs
Richard_Stearman_296,0,0,0,0,0,296,318,0,0,0,0,2020-07-02T17:00:00Z,0,0,0,0,0,32,0,146827,1,3,0,0,-905,249,1154,39,TRUE,0,Spurs
Richarlison_de Andrade_150,0,0,19,0,1.8,150,316,1,1,5.8,35.4,2020-07-01T17:00:00Z,56,0,0,0,0,32,0,791784,1,2,21,6,-46592,15483,62075,83,TRUE,0,Leicester
Riyad_Mahrez_217,0,0,8,0,20.8,217,317,0,0,2.8,3.6,2020-07-02T19:15:00Z,32,0,0,0,0,32,0,728552,0,4,4,1,8097,48870,40773,85,TRUE,0,Liverpool
Robbie_Brady_98,0,0,0,0,0,98,315,0,0,0,0,2020-06-29T19:00:00Z,0,0,0,0,0,32,0,3648,1,0,0,0,-88,10,98,55,FALSE,0,Crystal Palace
Robert Kenedy_Nunes do Nascimento_462,0,0,0,0,0,462,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,2394,2,3,0,0,1,6,5,52,FALSE,0,West Ham
Roberto_Firmino_187,0,0,7,0,10.9,187,317,3,0,5.2,6.4,2020-07-02T19:15:00Z,61,0,0,0,0,32,0,891197,0,4,35,2,-42814,7160,49974,95,FALSE,0,Man City
Roberto_Jimenez Gago_450,0,0,0,0,0,450,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,19916,2,3,0,0,-104,23,127,44,TRUE,0,Chelsea
Roberto_Pereyra_369,0,0,4,0,3.1,369,319,2,0,0.6,1.2,2020-06-28T15:30:00Z,73,0,0,0,0,32,0,48607,3,1,2,2,-312,231,543,56,TRUE,0,Southampton
Robert_Elliot_573,0,0,0,0,0,573,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,6384,4,1,0,0,-202,54,256,40,FALSE,0,Bournemouth
Robert_Snodgrass_393,0,0,0,0,0,393,320,0,0,0,0,2020-07-01T19:15:00Z,0,0,0,0,0,32,0,63089,2,3,0,0,-12535,43,12578,51,TRUE,0,Chelsea
Rob_Holding_10,0,0,3,0,0.8,10,311,0,0,0.5,3.8,2020-07-01T17:00:00Z,45,0,0,0,0,32,0,16207,0,4,0,1,5292,5636,344,44,TRUE,0,Norwich
Rodrigo_Hernandez_443,0,0,18,1,12.3,443,317,0,0,2.7,15,2020-07-02T19:15:00Z,90,0,0,0,0,32,0,106373,0,4,0,3,-7813,716,8529,54,TRUE,0,Liverpool
Rolando_Aarons_499,0,0,0,0,0,499,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,2210,4,1,0,0,1,4,3,48,FALSE,0,Bournemouth
Romain_Saïss_407,0,0,22,1,0.9,407,312,0,0,0.8,7,2020-06-27T11:30:00Z,90,0,0,0,0,32,0,371685,1,0,0,6,29568,37670,8102,46,FALSE,0,Aston Villa
Romelu_Lukaku_232,0,0,0,0,0,232,314,0,0,0,0,2020-06-30T19:15:00Z,0,0,0,0,0,32,0,23196,3,0,0,0,-16,32,48,85,FALSE,0,Brighton
Ross_Barkley_117,0,0,6,0,5.5,117,320,2,0,2.8,7.4,2020-07-01T19:15:00Z,62,0,0,0,0,32,0,112187,2,3,15,2,-2557,688,3245,57,FALSE,0,West Ham
Ruben_Loftus-Cheek_115,0,0,1,0,1.9,115,320,1,0,0.9,0,2020-07-01T19:15:00Z,27,0,0,0,0,32,0,10765,2,3,8,1,-1937,362,2299,61,FALSE,0,West Ham
Rui Pedro_dos Santos Patrício_411,0,0,22,1,0,411,312,0,0,0.8,8.4,2020-06-27T11:30:00Z,90,0,0,0,0,32,1,799673,1,0,0,6,11024,20168,9144,53,FALSE,0,Aston Villa
Ryan_Bennett_404,0,0,0,0,0,404,316,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,20805,1,2,0,0,-67,31,98,48,FALSE,0,Everton
Ryan_Bertrand_305,0,0,13,0,3,305,319,1,0,2,17.4,2020-06-28T15:30:00Z,90,0,0,0,0,32,0,58400,3,1,0,2,-47,1047,1094,48,FALSE,0,Watford
Ryan_Fraser_75,0,0,0,0,0,75,313,0,0,0,0,2020-07-01T17:00:00Z,0,0,0,0,0,32,0,190124,4,1,0,0,-3355,136,3491,68,TRUE,0,Newcastle
Ryan_Fredericks_380,0,0,13,0,9.3,380,320,2,0,4.6,28.4,2020-07-01T19:15:00Z,90,0,0,0,0,32,0,23601,2,3,8,1,-17,221,238,44,TRUE,0,Chelsea
