name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Jacob Murphy,0,0,0,0,0.0,483,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,568,2,1,0,0,-2,2,4,48,True,0,Everton,Newcastle,MID,0,2019-20
Alex McCarthy,0,0,9,0,0.0,318,198,1,0,1.0,9.6,2019-12-28T15:00:00Z,90,0,0,0,0,20,1,60961,1,1,0,2,10821,12139,1318,43,True,0,Crystal Palace,Southampton,GK,0,2019-20
Michy Batshuayi,0,0,0,0,0.0,461,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,35482,2,1,0,0,-777,191,968,66,False,0,Arsenal,Chelsea,FWD,0,2019-20
Shkodran Mustafi,0,0,8,0,0.2,1,191,2,0,1.0,9.6,2019-12-29T14:00:00Z,67,0,0,0,0,20,0,23718,2,1,0,1,-145,65,210,52,True,0,Chelsea,Arsenal,DEF,0,2019-20
Winston Reid,0,0,0,0,0.0,383,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,343522,2,1,0,0,1713,9346,7633,39,True,0,Leicester,West Ham,DEF,0,2019-20
Christian Pulisic,0,0,0,0,0.0,431,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,549334,2,1,0,0,-106979,4426,111405,71,False,0,Arsenal,Chelsea,MID,0,2019-20
Rúben Vinagre,0,0,12,0,10.8,406,194,1,0,3.4,19.2,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,15075,0,1,4,2,-29,253,282,42,False,0,Liverpool,Wolves,DEF,0,2019-20
Pedro Obiang,0,0,0,0,0.0,400,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,2829,2,1,0,0,-25,7,32,45,True,0,Leicester,West Ham,MID,0,2019-20
Rafael Camacho,0,0,0,0,0.0,201,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,409,0,1,0,0,-9,5,14,45,True,0,Wolves,Liverpool,MID,0,2019-20
Sergio Romero,0,0,0,0,0.0,236,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,12721,2,0,0,0,-118,13,131,48,False,0,Burnley,Man Utd,GK,0,2019-20
José Heriberto Izquierdo Mena,0,0,0,0,0.0,51,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,165,0,2,0,0,-1,3,4,54,True,0,Bournemouth,Brighton,MID,0,2019-20
Charlie Daniels,0,0,0,0,0.0,60,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,5810,0,2,0,0,-54,8,62,43,False,0,Brighton,Bournemouth,DEF,0,2019-20
Anthony Driscoll-Glennon,0,0,0,0,0.0,572,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,1460,2,0,0,0,25,118,93,40,True,0,Man Utd,Burnley,DEF,0,2019-20
Marcus Rashford,0,3,34,1,9.3,233,193,0,1,12.0,41.2,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,2071439,2,0,69,9,14258,78077,63819,91,False,0,Burnley,Man Utd,FWD,0,2019-20
Marvelous Nakamba,0,0,0,0,0.0,491,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,70217,0,3,0,0,-1642,287,1929,44,False,0,Watford,Aston Villa,MID,0,2019-20
Hélder Costa,0,0,0,0,0.0,418,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,1234,0,1,0,0,-17,8,25,49,False,0,Liverpool,Wolves,MID,0,2019-20
Matteo Guendouzi,0,0,11,0,2.2,21,191,2,0,1.6,13.8,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,493110,2,1,0,1,-18352,3125,21477,44,True,1,Chelsea,Arsenal,MID,0,2019-20
Mason Mount,1,0,17,0,17.5,463,191,1,0,5.7,20.0,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,1577727,2,1,19,4,-158988,17898,176886,64,False,1,Arsenal,Chelsea,MID,0,2019-20
Stephen Henderson,0,0,0,0,0.0,556,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,23350,1,1,0,0,1118,1785,667,40,False,0,Southampton,Crystal Palace,GK,0,2019-20
Konstantinos Mavropanos,0,0,0,0,0.0,8,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,3050,2,1,0,0,-9,26,35,44,True,0,Chelsea,Arsenal,DEF,0,2019-20
Tyreke Johnson,0,0,0,0,0.0,326,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1713,1,1,0,0,-29,16,45,44,True,0,Crystal Palace,Southampton,MID,0,2019-20
Rhian Brewster,0,0,0,0,0.0,464,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,35667,0,1,0,0,-1086,245,1331,43,True,0,Wolves,Liverpool,FWD,0,2019-20
Youri Tielemans,0,0,0,0,0.0,448,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,471967,2,1,0,0,-21952,10736,32688,64,False,0,West Ham,Leicester,MID,0,2019-20
Grady Diangana,0,0,0,0,0.0,398,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,4745,2,1,0,0,-35,48,83,44,True,0,Leicester,West Ham,MID,0,2019-20
Willy Boly,0,0,0,0,0.0,405,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,157684,0,1,0,0,-3245,25,3270,48,False,0,Liverpool,Wolves,DEF,0,2019-20
Harvey Barnes,0,0,2,0,11.3,172,200,0,0,4.0,3.0,2019-12-28T17:30:00Z,7,0,0,0,0,20,0,48836,2,1,26,1,-875,2444,3319,59,False,0,West Ham,Leicester,MID,0,2019-20
Mihai-Alexandru Dobre,0,0,0,0,0.0,574,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,128,0,2,0,0,17,32,15,45,False,0,Brighton,Bournemouth,MID,0,2019-20
Mark Noble,0,0,0,0,0.0,396,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,35986,2,1,0,0,-481,810,1291,50,True,0,Leicester,West Ham,MID,0,2019-20
Mohamed Salah,0,0,0,1,38.5,191,194,0,0,8.2,12.6,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,1787526,0,1,31,3,63148,89337,26189,123,True,0,Wolves,Liverpool,MID,0,2019-20
Leander Dendoncker,0,0,3,0,0.3,420,194,1,0,0.9,4.8,2019-12-29T16:30:00Z,57,0,0,0,0,20,0,723416,0,1,4,1,-681,23620,24301,44,False,0,Liverpool,Wolves,MID,0,2019-20
Anthony Gordon,0,0,0,0,0.0,561,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,1984,2,1,0,0,-20,116,136,45,False,0,Newcastle,Everton,FWD,0,2019-20
Sokratis,0,0,0,0,0.0,5,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,97344,2,1,0,0,-2645,105,2750,49,True,0,Chelsea,Arsenal,DEF,0,2019-20
Andreas Christensen,0,0,0,0,0.0,108,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,42147,2,1,0,0,-447,186,633,49,False,0,Arsenal,Chelsea,DEF,0,2019-20
Dominic Calvert-Lewin,0,3,60,0,55.0,147,196,1,2,24.2,80.0,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,144155,2,1,107,12,32483,37743,5260,57,False,1,Newcastle,Everton,FWD,0,2019-20
Oskar Buur,0,0,0,0,0.0,587,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,0,0,1,0,0,0,0,0,40,False,0,Liverpool,Wolves,DEF,0,2019-20
Caoimhin Kelleher,0,0,0,0,0.0,531,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,2036,0,1,0,0,-8,19,27,44,True,0,Wolves,Liverpool,GK,0,2019-20
Kieron Freeman,0,0,0,0,0.0,292,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,7110,0,2,0,0,-36,152,188,42,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Luke Shaw,0,0,2,0,0.3,226,193,0,0,0.4,2.0,2019-12-28T19:45:00Z,1,0,0,0,0,20,0,47213,2,0,2,1,-398,985,1383,54,False,0,Burnley,Man Utd,DEF,0,2019-20
Danny Ward,0,0,0,0,0.0,170,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,12213,2,1,0,0,-48,38,86,43,False,0,West Ham,Leicester,GK,0,2019-20
Ki Sung-yueng,0,0,0,0,0.0,268,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,3682,2,1,0,0,-51,6,57,47,True,0,Everton,Newcastle,MID,0,2019-20
Emil Krafth,0,0,0,0,0.0,519,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,4909,2,1,0,0,-16,40,56,43,True,0,Everton,Newcastle,DEF,0,2019-20
Chris Mepham,0,0,19,0,10.7,61,192,2,0,4.4,29.0,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,61310,0,2,4,1,114,992,878,43,False,0,Brighton,Bournemouth,DEF,0,2019-20
Pedro Neto,0,0,9,0,14.4,528,194,1,0,2.5,7.6,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,2990,0,1,3,2,34,114,80,50,False,0,Liverpool,Wolves,MID,0,2019-20
Matthew Clarke,0,0,0,0,0.0,43,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,865,0,2,0,0,5,13,8,44,True,0,Bournemouth,Brighton,DEF,0,2019-20
Jack O'Connell,0,0,14,0,5.9,293,195,2,0,2.0,13.6,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,162863,0,2,0,1,-1473,10601,12074,46,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Neil Taylor,0,0,0,0,0.0,24,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,17494,0,3,0,0,-221,157,378,43,False,0,Watford,Aston Villa,DEF,0,2019-20
Daryl Janmaat,0,0,0,0,0.0,359,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,58239,0,3,0,0,-3155,1530,4685,41,True,0,Aston Villa,Watford,DEF,0,2019-20
Wesley,0,0,2,0,4.0,428,199,3,0,3.4,4.6,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,111797,0,3,25,2,-8969,1588,10557,57,False,0,Watford,Aston Villa,FWD,0,2019-20
Ciaran Clark,0,0,0,0,0.0,259,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,26869,2,1,0,0,-3887,25,3912,43,True,0,Everton,Newcastle,DEF,0,2019-20
Fabian Schär,0,0,25,0,20.8,252,196,2,1,12.3,60.4,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,103569,2,1,42,7,-1526,800,2326,50,True,0,Everton,Newcastle,DEF,0,2019-20
Robert Snodgrass,0,0,5,0,14.8,393,200,0,0,2.9,8.8,2019-12-28T17:30:00Z,28,0,0,0,0,20,0,22987,2,1,5,1,2537,3094,557,52,True,0,Leicester,West Ham,MID,0,2019-20
William Smallbone,0,0,0,0,0.0,584,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,0,1,1,0,0,0,0,0,45,True,0,Crystal Palace,Southampton,MID,0,2019-20
Kurt Zouma,0,0,12,0,1.5,459,191,1,0,1.7,13.8,2019-12-29T14:00:00Z,90,0,0,0,0,20,0,142620,2,1,2,2,-5352,2362,7714,47,False,0,Arsenal,Chelsea,DEF,0,2019-20
Joseph Gomez,0,2,31,1,0.8,184,194,0,0,2.7,26.6,2019-12-29T16:30:00Z,90,0,0,0,0,20,0,90358,0,1,0,8,18237,20156,1919,51,True,0,Wolves,Liverpool,DEF,0,2019-20
John Egan,0,0,13,0,0.3,295,195,2,0,3.4,26.0,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,57068,0,2,8,1,1311,4880,3569,45,False,0,Man City,Sheffield Utd,DEF,0,2019-20
Joel Ward,0,0,0,0,0.0,126,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,90588,1,1,0,0,-4443,94,4537,43,False,0,Southampton,Crystal Palace,DEF,0,2019-20
Paul Pogba,0,0,0,0,0.0,238,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,300529,2,0,0,0,14286,24780,10494,84,False,0,Burnley,Man Utd,MID,0,2019-20
Christian Saydee,0,0,0,0,0.0,564,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,262,0,2,0,0,19,44,25,45,False,0,Brighton,Bournemouth,MID,0,2019-20
Theo Walcott,0,0,9,0,11.0,153,196,1,0,2.6,2.6,2019-12-28T15:00:00Z,69,0,0,0,0,20,0,27534,2,1,12,2,139,286,147,62,False,0,Newcastle,Everton,MID,0,2019-20
Wesley Hoedt,0,0,0,0,0.0,485,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,2748,1,1,0,0,2,34,32,43,True,0,Crystal Palace,Southampton,DEF,0,2019-20
Billy Gilmour,0,0,0,0,0.0,533,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,1843,2,1,0,0,-16,29,45,45,False,0,Arsenal,Chelsea,MID,0,2019-20
Lewis Cook,0,0,1,0,0.7,79,192,1,0,0.7,5.4,2019-12-28T12:30:00Z,17,0,0,0,0,20,0,3184,0,2,1,1,118,294,176,50,False,0,Brighton,Bournemouth,MID,0,2019-20
Divock Origi,0,0,3,0,1.6,188,194,0,0,0.2,0.2,2019-12-29T16:30:00Z,4,0,0,0,0,20,0,202336,0,1,0,1,723,6215,5492,52,True,0,Wolves,Liverpool,FWD,0,2019-20
Yoshinori Muto,0,0,0,0,0.0,260,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,6419,2,1,0,0,-41,66,107,51,True,0,Everton,Newcastle,FWD,0,2019-20
David Martin,0,0,0,0,0.0,553,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,133357,2,1,0,0,-1818,3378,5196,41,True,0,Leicester,West Ham,GK,0,2019-20
Aaron Cresswell,0,0,0,0,0.0,376,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,91703,2,1,0,0,-16143,746,16889,47,True,0,Leicester,West Ham,DEF,0,2019-20
Fred,0,0,10,1,4.2,244,193,0,0,3.3,9.8,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,15577,2,0,19,2,502,1316,814,53,False,1,Burnley,Man Utd,MID,0,2019-20
DeAndre Yedlin,0,0,9,0,17.3,253,196,2,0,3.8,20.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,7682,2,1,0,1,-164,217,381,44,True,0,Everton,Newcastle,DEF,0,2019-20
Mesut Özil,0,0,10,1,36.7,15,191,0,0,4.3,5.8,2019-12-29T14:00:00Z,75,0,0,0,0,20,0,64087,2,1,0,3,2453,4909,2456,72,True,0,Chelsea,Arsenal,MID,0,2019-20
Mat Ryan,0,0,23,1,0.0,47,192,0,0,2.0,19.6,2019-12-28T12:30:00Z,90,0,0,0,0,20,2,1228352,0,2,0,6,1957,18707,16750,48,True,0,Bournemouth,Brighton,GK,0,2019-20
Taylor Perry,0,0,0,0,0.0,560,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,1421,0,1,0,0,5,86,81,45,False,0,Liverpool,Wolves,MID,0,2019-20
Patrick Cutrone,0,0,0,0,0.0,487,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,38772,0,1,0,0,-330,158,488,55,False,0,Liverpool,Wolves,FWD,0,2019-20
Kevin Danso,0,0,0,0,0.0,532,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,2029,1,1,0,0,19,66,47,42,True,0,Crystal Palace,Southampton,DEF,0,2019-20
Eric Bailly,0,0,0,0,0.0,228,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,2259,2,0,0,0,-4,16,20,49,False,0,Burnley,Man Utd,DEF,0,2019-20
Jack Wilshere,0,0,0,0,0.0,394,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,15236,2,1,0,0,-157,10,167,47,True,0,Leicester,West Ham,MID,0,2019-20
Pontus Dahlberg,0,0,0,0,0.0,367,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,8775,0,3,0,0,-61,12,73,43,True,0,Aston Villa,Watford,GK,0,2019-20
Oriol Romeu,0,0,0,0,0.0,328,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,95927,1,1,0,0,19756,23530,3774,43,True,0,Crystal Palace,Southampton,MID,0,2019-20
Martin Dubravka,0,0,23,0,0.0,262,196,2,0,5.5,55.2,2019-12-28T15:00:00Z,90,0,0,0,0,20,7,97973,2,1,0,3,1968,4517,2549,50,True,0,Everton,Newcastle,GK,0,2019-20
Charlie Taylor,0,0,1,0,0.6,87,193,2,0,0.7,4.6,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,59577,2,0,2,0,1430,3380,1950,42,True,1,Man Utd,Burnley,DEF,0,2019-20
Leon Clarke,0,0,0,0,0.0,547,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,6205,0,2,0,0,-123,161,284,45,False,0,Man City,Sheffield Utd,FWD,0,2019-20
Ibrahim Amadou,0,0,0,0,0.0,507,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,7426,2,2,0,0,-106,102,208,45,True,0,Spurs,Norwich,MID,0,2019-20
Riyad Mahrez,1,0,25,1,33.2,217,195,0,0,12.6,26.6,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,338259,0,2,66,6,11362,31046,19684,83,True,0,Sheffield Utd,Man City,MID,0,2019-20
Fikayo Tomori,0,0,6,0,1.2,529,191,1,0,0.7,2.2,2019-12-29T14:00:00Z,58,0,0,0,0,20,0,316280,2,1,4,1,-27492,5223,32715,48,False,0,Arsenal,Chelsea,DEF,0,2019-20
Gylfi Sigurdsson,1,2,28,0,33.9,151,196,1,0,6.8,17.8,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,190496,2,1,16,7,196,2426,2230,73,False,0,Newcastle,Everton,MID,0,2019-20
Dan Burn,0,0,21,1,1.3,475,192,0,0,1.7,15.6,2019-12-28T12:30:00Z,90,0,0,0,0,20,0,21662,0,2,0,6,962,1662,700,45,True,0,Bournemouth,Brighton,DEF,0,2019-20
Jean-Philippe Gbamin,0,0,0,0,0.0,497,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,2176,2,1,0,0,-9,6,15,48,False,0,Newcastle,Everton,MID,0,2019-20
Raheem Sterling,0,0,12,1,26.2,214,195,0,0,5.0,5.6,2019-12-29T18:00:00Z,87,0,0,0,0,20,0,1760769,0,2,18,3,-13659,30655,44314,118,True,0,Sheffield Utd,Man City,MID,0,2019-20
Simon Mignolet,0,0,0,0,0.0,190,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,2501,0,1,0,0,-10,6,16,45,True,0,Wolves,Liverpool,GK,0,2019-20
Georges-Kévin Nkoudou,0,0,0,0,0.0,527,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,858,2,2,0,0,1,5,4,50,False,0,Norwich,Spurs,MID,0,2019-20
João Cancelo,0,0,0,0,0.0,518,195,0,0,0.0,0.0,2019-12-29T18:00:00Z,0,0,0,0,0,20,0,61423,0,2,0,0,-1113,543,1656,53,True,0,Sheffield Utd,Man City,DEF,0,2019-20
Tom Trybull,0,0,4,0,0.6,290,197,1,0,0.8,7.6,2019-12-28T17:30:00Z,15,0,0,0,0,20,0,46314,2,2,0,1,-409,95,504,45,True,0,Spurs,Norwich,MID,0,2019-20
Dennis Praet,0,0,0,0,0.0,517,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,4486,2,1,0,0,82,171,89,53,False,0,West Ham,Leicester,MID,0,2019-20
Jordon Ibe,0,0,0,0,0.0,78,192,0,0,0.0,0.0,2019-12-28T12:30:00Z,0,0,0,0,0,20,0,11385,0,2,0,0,-206,27,233,46,False,0,Brighton,Bournemouth,MID,0,2019-20
Dani Ceballos,0,0,0,0,0.0,469,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,237168,2,1,0,0,-2852,127,2979,52,True,0,Chelsea,Arsenal,MID,0,2019-20
Lewis Gibson,0,0,0,0,0.0,477,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,10617,2,1,0,0,-62,78,140,43,False,0,Newcastle,Everton,DEF,0,2019-20
Jota,0,0,4,0,1.3,36,199,1,0,1.4,0.6,2019-12-28T15:00:00Z,45,0,0,0,0,20,0,10484,0,3,12,1,-64,184,248,58,False,0,Watford,Aston Villa,MID,0,2019-20
Heurelho da Silva Gomes,0,0,0,0,0.0,513,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,14210,0,3,0,0,-46,89,135,44,True,0,Aston Villa,Watford,GK,0,2019-20
Rodri,0,0,20,1,29.8,443,195,0,0,6.3,25.2,2019-12-29T18:00:00Z,90,0,0,0,0,20,0,82793,0,2,8,3,275,2935,2660,54,True,0,Sheffield Utd,Man City,MID,0,2019-20
Ben Gibson,0,0,0,0,0.0,89,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,185354,2,0,0,0,-3559,670,4229,39,True,0,Man Utd,Burnley,DEF,0,2019-20
Ben Mee,0,0,6,0,0.0,83,193,2,0,1.2,7.8,2019-12-28T19:45:00Z,90,0,0,0,0,20,0,61834,2,0,4,0,-705,1236,1941,50,True,1,Man Utd,Burnley,DEF,0,2019-20
Addji Keaninkin Marc-Israel Guehi,0,0,0,0,0.0,545,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,7166,2,1,0,0,-94,121,215,40,False,0,Arsenal,Chelsea,DEF,0,2019-20
Tyrone Mings,0,0,0,0,0.0,445,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,231871,0,3,0,0,-13632,422,14054,45,False,0,Watford,Aston Villa,DEF,0,2019-20
Archie Mair,0,0,0,0,0.0,551,197,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,4536,2,2,0,0,135,268,133,40,True,0,Spurs,Norwich,GK,0,2019-20
James Garner,0,0,0,0,0.0,250,193,0,0,0.0,0.0,2019-12-28T19:45:00Z,0,0,0,0,0,20,0,19089,2,0,0,0,431,1228,797,43,False,0,Burnley,Man Utd,MID,0,2019-20
Gabriel Jesus,0,0,5,0,10.4,211,195,0,0,1.3,3.0,2019-12-29T18:00:00Z,2,0,0,0,0,20,0,176327,0,2,0,1,-57380,3601,60981,96,True,0,Sheffield Utd,Man City,FWD,0,2019-20
Shane Long,0,0,0,0,0.0,315,198,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,140982,1,1,0,0,-6710,218,6928,46,True,0,Crystal Palace,Southampton,FWD,0,2019-20
Ethan Ampadu,0,0,0,0,0.0,121,191,0,0,0.0,0.0,2019-12-29T14:00:00Z,0,0,0,0,0,20,0,1288,2,1,0,0,-16,12,28,44,False,0,Arsenal,Chelsea,MID,0,2019-20
Emerson,0,0,3,0,1.0,107,191,1,0,0.2,1.0,2019-12-29T14:00:00Z,33,0,0,0,0,20,0,58795,2,1,0,1,-999,375,1374,55,False,0,Arsenal,Chelsea,DEF,0,2019-20
Miguel Almirón,0,0,1,0,1.8,266,196,2,0,3.6,1.8,2019-12-28T15:00:00Z,90,0,0,0,0,20,0,34990,2,1,32,2,1611,2700,1089,58,True,0,Everton,Newcastle,MID,0,2019-20
Lukasz Fabianski,0,1,30,0,0.0,388,200,2,0,5.7,57.0,2019-12-28T17:30:00Z,90,0,0,1,0,20,6,141015,2,1,0,8,-1212,341,1553,49,True,1,Leicester,West Ham,GK,0,2019-20
Raúl Jiménez,0,0,2,0,10.3,409,194,0,0,3.5,4.2,2019-12-29T16:30:00Z,18,0,0,0,0,20,0,1231125,0,1,20,1,6226,53917,47691,75,False,0,Liverpool,Wolves,FWD,0,2019-20
Max Aarons,0,0,10,0,2.3,274,197,2,0,1.7,12.2,2019-12-28T17:30:00Z,90,0,0,0,0,20,0,77203,2,2,2,1,-1661,399,2060,44,True,0,Spurs,Norwich,DEF,0,2019-20
Morgan Schneiderlin,0,0,0,0,0.0,158,196,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,48415,2,1,0,0,-1076,40,1116,44,False,0,Newcastle,Everton,MID,0,2019-20
Adam Lallana,1,0,12,1,13.3,195,194,0,0,4.4,24.8,2019-12-29T16:30:00Z,66,0,0,0,0,20,0,8738,0,1,6,5,-18,91,109,58,True,1,Wolves,Liverpool,MID,0,2019-20
Rachid Ghezzal,0,0,0,0,0.0,173,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,2219,2,1,0,0,-16,4,20,52,False,0,West Ham,Leicester,MID,0,2019-20
Davinson Sánchez,0,0,3,0,0.6,333,197,1,0,0.5,4.6,2019-12-28T17:30:00Z,45,0,0,0,0,20,0,69172,2,2,0,1,-575,898,1473,53,False,0,Norwich,Spurs,DEF,0,2019-20
Ricardo Pereira,0,0,0,0,0.0,159,200,0,0,0.0,0.0,2019-12-28T17:30:00Z,0,0,0,0,0,20,0,1157304,2,1,0,0,-50479,17055,67534,65,False,0,West Ham,Leicester,DEF,0,2019-20
Jetro Willems,0,0,15,0,39.3,498,196,2,0,8.5,17.0,2019-12-28T15:00:00Z,84,0,0,0,0,20,0,230511,2,1,29,1,-8488,9900,18388,47,True,0,Everton,Newcastle,DEF,0,2019-20
Georginio Wijnaldum,0,0,6,1,2.8,199,194,0,0,2.9,1.8,2019-12-29T16:30:00Z,85,0,0,0,0,20,0,168427,0,1,24,3,4260,9261,5001,54,True,0,Wolves,Liverpool,MID,0,2019-20
Joel Matip,0,0,0,0,0.0,185,194,0,0,0.0,0.0,2019-12-29T16:30:00Z,0,0,0,0,0,20,0,91219,0,1,0,0,-1659,28,1687,52,True,0,Wolves,Liverpool,DEF,0,2019-20
Joe Willock,0,0,5,0,14.3,490,191,2,0,2.0,2.0,2019-12-29T14:00:00Z,14,0,0,0,0,20,0,13670,2,1,4,1,-74,116,190,48,True,0,Chelsea,Arsenal,MID,0,2019-20
James Chester,0,0,0,0,0.0,23,199,0,0,0.0,0.0,2019-12-28T15:00:00Z,0,0,0,0,0,20,0,4226,0,3,0,0,-4,87,91,43,False,0,Watford,Aston Villa,DEF,0,2019-20
