name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,web_name
Sergio Romero,0,0,0,0,0.0,236,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,11393,0,2,0.0,0,-336,75,411,49,False,0,West Ham,Man Utd,GK,Romero
Shane Duffy,0,0,0,0,0.0,37,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,145543,0,0,0.0,0,-6997,1844,8841,50,False,0,Newcastle,Brighton,DEF,Duffy
Shane Long,0,0,0,0,0.0,315,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,197574,3,1,0.0,0,-13004,7533,20537,48,True,0,Bournemouth,Southampton,FWD,Long
Shkodran Mustafi,0,0,0,0,0.0,1,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,26330,2,3,0.0,0,-1041,373,1414,53,True,0,Aston Villa,Arsenal,DEF,Mustafi
Simon Francis,0,0,0,0,0.0,62,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,501,3,1,0.0,0,-12,19,31,44,False,0,Southampton,Bournemouth,DEF,Francis
Simon Mignolet,0,0,0,0,0.0,190,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,2748,2,1,0.0,0,-66,36,102,45,False,0,Chelsea,Liverpool,GK,Mignolet
Simon Moore,0,0,0,0,0.0,436,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,6273,2,0,0.0,0,-131,81,212,44,False,0,Everton,Sheffield Utd,GK,Moore
Sofiane Boufal,0,0,14,0,14.9,508,59,3,0,9.3,19.4,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,12403,3,1,59.0,2,4408,5323,915,55,True,0,Bournemouth,Southampton,MID,Boufal
Sokratis Papastathopoulos,0,0,12,0,10.5,5,51,2,0,3.7,18.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,133852,2,3,8.0,1,-3067,6209,9276,50,True,0,Aston Villa,Arsenal,DEF,Sokratis
Solomon March,0,0,0,0,0.0,55,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,43623,0,0,0.0,0,15732,19458,3726,49,False,0,Newcastle,Brighton,MID,March
Steven Alzate,0,0,10,1,24.4,537,58,0,0,4.1,10.4,2019-09-21T16:30:00Z,90,0,0,0,0,6,0,282,0,0,6.0,3,156,184,28,45,False,0,Newcastle,Brighton,MID,Alzate
Steven Defour,0,0,0,0,0.0,99,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,256,0,2,0.0,0,-9,13,22,55,True,0,Norwich,Burnley,MID,Defour
Steve Cook,0,0,14,0,0.0,58,59,1,0,3.1,30.6,2019-09-20T19:00:00Z,90,0,0,0,0,6,0,16108,3,1,0.0,2,194,1137,943,50,False,0,Southampton,Bournemouth,DEF,Steve Cook
Stuart Armstrong,0,0,2,0,0.4,323,59,1,0,0.1,0.2,2019-09-20T19:00:00Z,2,0,0,0,0,6,0,7558,3,1,0.0,1,-325,144,469,53,True,0,Bournemouth,Southampton,MID,Armstrong
Sung-yueng Ki,0,0,4,0,22.9,268,58,0,0,2.5,2.2,2019-09-21T16:30:00Z,17,0,0,0,0,6,0,4390,0,0,0.0,1,-226,58,284,49,True,0,Brighton,Newcastle,MID,Ki Sung-yueng
Sébastien Haller,0,0,6,1,4.7,457,60,0,0,2.1,8.4,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,404094,0,2,8.0,2,-72784,19365,92149,75,True,0,Man Utd,West Ham,FWD,Haller
Tahith Chong,0,0,0,0,0.0,249,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,48968,0,2,0.0,0,6539,11289,4750,44,False,0,West Ham,Man Utd,MID,Chong
Tammy Abraham,0,0,-5,0,0.8,460,53,2,0,2.7,1.4,2019-09-22T15:30:00Z,76,0,0,0,0,6,0,1702311,2,1,25.0,2,548749,611854,63105,73,True,0,Liverpool,Chelsea,FWD,Abraham
Tanguy Ndombele,0,0,13,0,14.3,442,56,2,0,3.2,15.4,2019-09-21T11:30:00Z,85,0,0,0,0,6,0,270810,1,2,2.0,2,-6753,12330,19083,60,False,0,Leicester,Spurs,MID,Ndombele
Teemu Pukki,0,0,2,0,2.4,278,52,2,0,5.0,4.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,3008922,0,2,44.0,2,395636,429928,34292,71,False,0,Burnley,Norwich,FWD,Pukki
Theo Walcott,0,0,4,0,5.2,153,55,1,0,3.8,2.6,2019-09-21T14:00:00Z,19,0,0,0,0,6,0,33555,2,0,30.0,1,-1660,752,2412,63,True,0,Sheffield Utd,Everton,MID,Walcott
Timm Klose,0,0,0,0,0.0,272,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,3159,0,2,0.0,0,-405,12,417,45,False,0,Burnley,Norwich,DEF,Klose
Tim Krul,0,0,17,0,0.0,280,52,2,0,3.1,31.2,2019-09-21T14:00:00Z,90,0,0,0,0,6,4,98420,0,2,0.0,2,6874,10992,4118,45,False,0,Burnley,Norwich,GK,Krul
Toby Alderweireld,0,0,11,0,0.3,331,56,2,0,2.4,22.0,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,474826,1,2,2.0,1,37709,51411,13702,55,False,0,Leicester,Spurs,DEF,Alderweireld
Todd Cantwell,0,0,14,0,15.5,287,52,2,0,5.2,8.2,2019-09-21T14:00:00Z,89,0,0,0,0,6,0,1769658,0,2,28.0,2,472528,494150,21622,49,False,0,Burnley,Norwich,MID,Cantwell
Tom Cleverley,0,0,10,0,11.8,371,57,8,0,3.8,8.0,2019-09-21T14:00:00Z,90,0,0,0,0,6,0,12639,0,8,18.0,2,4055,5109,1054,49,False,0,Man City,Watford,MID,Cleverley
Tom Davies,0,0,0,0,0.0,154,55,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,7929,2,0,0.0,0,-351,170,521,54,True,0,Sheffield Utd,Everton,MID,Davies
Tom Heaton,0,0,14,0,0.0,94,51,3,0,2.2,21.8,2019-09-22T15:30:00Z,90,0,0,0,0,6,3,448508,2,3,0.0,2,-1781,16806,18587,45,False,0,Arsenal,Aston Villa,GK,Heaton
Tom Trybull,0,0,0,0,0.0,290,52,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,64984,0,2,0.0,0,-8802,359,9161,45,False,0,Burnley,Norwich,MID,Trybull
Trent Alexander-Arnold,0,0,24,0,29.8,182,53,1,1,8.8,51.0,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,1799651,2,1,7.0,7,860,68444,67584,71,False,1,Chelsea,Liverpool,DEF,Alexander-Arnold
Troy Deeney,0,0,0,0,0.0,362,57,0,0,0.0,0.0,2019-09-21T14:00:00Z,0,0,0,0,0,6,0,44127,0,8,0.0,0,-5072,66,5138,62,False,0,Man City,Watford,FWD,Deeney
Troy Parrott,0,0,0,0,0.0,509,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,68732,1,2,0.0,0,-2754,4736,7490,45,False,0,Leicester,Spurs,FWD,Parrott
Tudor Baluta,0,0,0,0,0.0,536,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,4535,0,0,0.0,0,2790,3397,607,40,False,0,Newcastle,Brighton,DEF,Baluta
Tyreke Johnson,0,0,0,0,0.0,326,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,1935,3,1,0.0,0,148,375,227,44,True,0,Bournemouth,Southampton,MID,Johnson
Tyrone Mings,0,0,11,0,0.3,445,51,3,0,2.2,17.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,407824,2,3,4.0,1,40861,59422,18561,46,False,0,Arsenal,Aston Villa,DEF,Mings
Vicente Guaita,0,0,14,0,0.0,131,54,1,0,2.6,25.8,2019-09-22T13:00:00Z,90,0,0,0,0,6,3,41688,1,1,0.0,3,-1002,2095,3097,50,True,0,Wolves,Crystal Palace,GK,Guaita
Victor Lindelöf,0,0,13,0,10.7,225,60,2,0,2.2,11.0,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,96253,0,2,0.0,1,12597,16565,3968,54,False,0,West Ham,Man Utd,DEF,Lindelöf
Victor Wanyama,0,0,2,0,0.9,348,56,2,0,0.2,1.2,2019-09-21T11:30:00Z,23,0,0,0,0,6,0,6679,1,2,0.0,0,-237,286,523,49,False,1,Leicester,Spurs,MID,Wanyama
Vincent Janssen,0,0,0,0,0.0,339,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,6698,1,2,0.0,0,-428,85,513,45,False,0,Leicester,Spurs,FWD,Janssen
Virgil van Dijk,0,0,13,0,0.5,183,53,1,0,1.5,14.2,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,3308891,2,1,0.0,2,-120067,32733,152800,65,False,0,Chelsea,Liverpool,DEF,van Dijk
Víctor Camarasa,0,0,0,0,0.0,510,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,20790,1,1,0.0,0,-2226,184,2410,48,True,0,Wolves,Crystal Palace,MID,Camarasa
Wayne Hennessey,0,0,0,0,0.0,132,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,50810,1,1,0.0,0,-2002,618,2620,44,True,0,Wolves,Crystal Palace,GK,Hennessey
Wesley Hoedt,0,0,0,0,0.0,485,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,3718,3,1,0.0,0,-474,12,486,44,True,0,Bournemouth,Southampton,DEF,Hoedt
Wesley Moraes,0,1,29,0,1.1,428,51,3,1,8.0,36.4,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,109941,2,3,42.0,7,-29167,5158,34325,60,False,0,Arsenal,Aston Villa,FWD,Wesley
Wes Morgan,0,0,0,0,0.0,165,56,0,0,0.0,0.0,2019-09-21T11:30:00Z,0,0,0,0,0,6,0,59957,1,2,0.0,0,-387,3076,3463,43,True,0,Spurs,Leicester,DEF,Morgan
Wilfred Ndidi,0,0,9,0,1.3,176,56,1,0,1.4,11.6,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,203067,1,2,1.0,2,-8240,11086,19326,50,True,0,Spurs,Leicester,MID,Ndidi
Wilfried Zaha,0,0,5,0,6.5,133,54,1,0,7.1,30.4,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,703425,1,1,34.0,2,-38619,29540,68159,68,True,0,Wolves,Crystal Palace,MID,Zaha
Willian Borges Da Silva,0,0,13,0,9.6,113,53,2,0,2.7,7.6,2019-09-22T15:30:00Z,90,0,0,0,0,6,0,48255,2,1,10.0,2,1174,4802,3628,70,True,0,Liverpool,Chelsea,MID,Willian
Willy Boly,0,0,14,0,1.2,405,54,1,0,2.8,26.4,2019-09-22T13:00:00Z,90,0,0,0,0,6,0,361792,1,1,0.0,2,-16127,9562,25689,50,False,0,Crystal Palace,Wolves,DEF,Boly
Willy Caballero,0,0,0,0,0.0,112,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,15205,2,1,0.0,0,-496,126,622,49,True,0,Liverpool,Chelsea,GK,Caballero
Will Hughes,0,0,5,0,0.4,370,57,6,0,0.9,6.4,2019-09-21T14:00:00Z,58,0,0,0,0,6,0,55273,0,8,2.0,1,8491,15924,7433,55,False,0,Man City,Watford,MID,Hughes
Will Norris,0,0,0,0,0.0,413,54,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,49221,1,1,0.0,0,-111,1566,1677,40,False,0,Crystal Palace,Wolves,GK,Norris
Winston Reid,0,0,0,0,0.0,383,60,0,0,0.0,0.0,2019-09-22T13:00:00Z,0,0,0,0,0,6,0,220974,0,2,0.0,0,-12701,1195,13896,40,True,0,Man Utd,West Ham,DEF,Reid
Xherdan Shaqiri,0,0,0,0,0.0,194,53,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,21587,2,1,0.0,0,-781,427,1208,63,False,0,Chelsea,Liverpool,MID,Shaqiri
Yan Valery,0,0,0,0,0.0,306,59,0,0,0.0,0.0,2019-09-20T19:00:00Z,0,0,0,0,0,6,0,18484,3,1,0.0,0,-1892,294,2186,49,True,0,Bournemouth,Southampton,DEF,Valery
Yerry Mina,0,0,8,0,0.8,142,55,2,0,1.5,9.8,2019-09-21T14:00:00Z,90,1,0,0,0,6,0,331109,2,0,4.0,-1,-17294,12185,29479,56,True,0,Sheffield Utd,Everton,DEF,Mina
Yoshinori Muto,0,0,0,0,0.0,260,58,0,0,0.0,0.0,2019-09-21T16:30:00Z,0,0,0,0,0,6,0,8253,0,0,0.0,0,-336,534,870,54,True,0,Brighton,Newcastle,FWD,Muto
Youri Tielemans,0,0,8,0,29.3,448,56,1,0,4.4,4.8,2019-09-21T11:30:00Z,83,0,0,0,0,6,0,302710,1,2,10.0,2,-635,26864,27499,64,True,0,Spurs,Leicester,MID,Tielemans
Yves Bissouma,0,0,2,0,6.4,53,58,0,0,1.9,5.2,2019-09-21T16:30:00Z,8,0,0,0,0,6,0,295,0,0,7.0,1,24,49,25,50,False,0,Newcastle,Brighton,MID,Bissouma
Çaglar Söyüncü,0,0,21,0,0.6,164,56,1,0,2.5,24.2,2019-09-21T11:30:00Z,90,0,0,0,0,6,0,313015,1,2,0.0,2,30961,50066,19105,46,True,0,Spurs,Leicester,DEF,Söyüncü
Ørjan Nyland,0,0,0,0,0.0,27,51,0,0,0.0,0.0,2019-09-22T15:30:00Z,0,0,0,0,0,6,0,11321,2,3,0.0,0,-238,188,426,44,False,0,Arsenal,Aston Villa,GK,Nyland
