name,assists,bonus,bps,clean_sheets,creativity,element,fixture,goals_conceded,goals_scored,ict_index,influence,kickoff_time,minutes,own_goals,penalties_missed,penalties_saved,red_cards,round,saves,selected,team_a_score,team_h_score,threat,total_points,transfers_balance,transfers_in,transfers_out,value,was_home,yellow_cards,opponent_team,team,position,xP,season
Mario Lemina,0,0,0,0,0.0,324,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,4432,9,0,0.0,0,-92,6,98,48,True,0,Leicester,Southampton,MID,0,2019-20
Mario Vrancic,0,0,0,0,0.0,282,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,4539,3,1,0.0,0,-84,10,94,62,True,0,Man Utd,Norwich,MID,0,2019-20
Marko Arnautovic,0,0,0,0,0.0,385,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,5371,1,1,0.0,0,-16,37,53,70,True,0,Sheffield Utd,West Ham,FWD,0,2019-20
Mark Duffy,0,0,0,0,0.0,300,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,1519,1,1,0.0,0,-33,8,41,53,False,0,West Ham,Sheffield Utd,MID,0,2019-20
Mark Noble,0,0,10,0,4.1,396,100,1,0,1.2,3.8,2019-10-26T14:00:00Z,77,0,0,0,0,10,0,62431,1,1,4.0,2,-1886,2645,4531,50,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Mark Travers,0,0,0,0,0.0,74,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,12409,0,0,0.0,0,-109,148,257,43,False,0,Watford,Bournemouth,GK,0,2019-20
Martin Dubravka,0,0,16,0,0.0,262,96,1,0,2.5,25.0,2019-10-27T14:00:00Z,90,0,0,0,0,10,4,68601,1,1,0.0,3,3850,5304,1454,50,True,0,Wolves,Newcastle,GK,0,2019-20
Martin Kelly,0,0,0,0,0.0,128,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,1759610,2,2,0.0,0,-38133,18788,56921,41,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
Martín Montoya,0,0,5,0,2.5,38,92,1,0,0.9,4.6,2019-10-26T14:00:00Z,65,0,0,0,0,10,0,45123,2,3,2.0,2,-681,941,1622,45,True,0,Everton,Brighton,DEF,0,2019-20
Marvelous Nakamba,0,0,17,0,11.9,491,95,3,0,3.6,21.8,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,87123,0,3,2.0,2,376,5121,4745,44,False,0,Man City,Aston Villa,MID,0,2019-20
Mason Greenwood,0,0,0,0,3.3,234,97,1,0,2.4,3.2,2019-10-27T16:30:00Z,15,0,0,0,0,10,0,769594,3,1,17.0,1,-23779,17073,40852,44,False,0,Norwich,Man Utd,FWD,0,2019-20
Mason Holgate,1,0,21,0,13.3,478,92,3,0,3.8,25.0,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,10193,2,3,0.0,3,-96,104,200,44,False,1,Brighton,Everton,DEF,0,2019-20
Mason Mount,1,0,16,0,23.7,463,93,2,0,8.2,22.0,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,2590431,4,2,36.0,5,38420,101393,62973,68,False,0,Burnley,Chelsea,MID,0,2019-20
Matej Vydra,0,0,1,0,0.1,92,93,0,0,1.2,1.0,2019-10-26T16:30:00Z,27,0,0,0,0,10,0,4477,4,2,11.0,1,-94,80,174,53,True,0,Chelsea,Burnley,FWD,0,2019-20
Mateo Kovacic,0,0,14,0,16.3,432,93,2,0,4.8,23.6,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,60228,4,2,8.0,2,-1205,918,2123,53,False,0,Burnley,Chelsea,MID,0,2019-20
Mat Ryan,0,2,27,0,0.0,47,92,2,0,3.7,37.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,5,1075654,2,3,0.0,4,32236,44674,12438,47,True,0,Everton,Brighton,GK,0,2019-20
Matteo Darmian,0,0,0,0,0.0,230,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,3608,3,1,0.0,0,-54,6,60,49,False,0,Norwich,Man Utd,DEF,0,2019-20
Matteo Guendouzi,0,0,10,0,22.5,21,91,2,0,4.4,12.4,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,756253,2,2,9.0,1,-6585,23705,30290,47,True,1,Crystal Palace,Arsenal,MID,0,2019-20
Matthew Clarke,0,0,0,0,0.0,43,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,896,2,3,0.0,0,-19,18,37,44,True,0,Everton,Brighton,DEF,0,2019-20
Matthew Longstaff,0,0,13,0,11.4,540,96,1,0,1.7,4.0,2019-10-27T14:00:00Z,89,0,0,0,0,10,0,20276,1,1,2.0,2,7292,8791,1499,45,True,0,Wolves,Newcastle,MID,0,2019-20
Matthew Lowton,0,0,16,0,13.0,85,93,4,0,4.0,25.4,2019-10-26T16:30:00Z,90,0,0,0,0,10,0,77616,4,2,2.0,0,-1030,2751,3781,45,True,0,Chelsea,Burnley,DEF,0,2019-20
Matty James,0,0,0,0,0.0,177,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,11240,9,0,0.0,0,-298,33,331,44,False,0,Southampton,Leicester,MID,0,2019-20
Matt Doherty,0,0,11,0,14.0,401,96,1,0,5.9,10.0,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,230434,1,1,35.0,2,12501,19640,7139,60,False,0,Newcastle,Wolves,DEF,0,2019-20
Matt Ritchie,0,0,0,0,0.0,251,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,12790,1,1,0.0,0,-439,31,470,53,True,0,Wolves,Newcastle,DEF,0,2019-20
Matt Targett,0,0,8,0,19.0,309,95,3,0,3.7,17.6,2019-10-26T11:30:00Z,90,0,0,0,0,10,0,46445,0,3,0.0,1,12247,14234,1987,44,False,0,Man City,Aston Villa,DEF,0,2019-20
Max Aarons,0,0,18,0,22.4,274,97,3,0,4.2,16.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,88986,3,1,4.0,0,-615,1203,1818,44,True,1,Man Utd,Norwich,DEF,0,2019-20
Max Kilman,0,0,0,0,0.0,408,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,163910,1,1,0.0,0,-1235,3143,4378,40,False,0,Newcastle,Wolves,DEF,0,2019-20
Max Meyer,0,0,0,0,0.0,136,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,6774,2,2,0.0,0,-155,36,191,52,False,0,Arsenal,Crystal Palace,MID,0,2019-20
Maya Yoshida,0,0,10,0,0.3,310,98,9,0,1.4,11.4,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,25242,9,0,2.0,-2,-276,397,673,44,True,0,Leicester,Southampton,DEF,0,2019-20
Mesut Özil,0,0,0,0,0.0,15,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,44651,2,2,0.0,0,-815,550,1365,72,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Michael Keane,0,0,9,0,0.1,143,92,3,0,0.7,6.4,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,201326,2,3,0.0,1,2189,5444,3255,55,False,0,Brighton,Everton,DEF,0,2019-20
Michael McGovern,0,0,0,0,0.0,281,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,453574,3,1,0.0,0,14961,22043,7082,40,True,0,Man Utd,Norwich,GK,0,2019-20
Michael Obafemi,0,0,0,0,0.0,314,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,12757,9,0,0.0,0,-279,167,446,49,True,0,Leicester,Southampton,FWD,0,2019-20
Michael Verrips,0,0,0,0,0.0,521,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,2859,1,1,0.0,0,-23,21,44,44,False,0,West Ham,Sheffield Utd,GK,0,2019-20
Michail Antonio,0,0,0,0,0.0,389,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,49509,1,1,0.0,0,-686,15,701,69,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Michel Vorm,0,0,0,0,0.0,555,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,1403,1,2,0.0,0,-156,297,453,45,False,0,Liverpool,Spurs,GK,0,2019-20
Michy Batshuayi,0,0,0,0,0.0,461,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,30351,4,2,0.0,0,532,1581,1049,66,False,0,Burnley,Chelsea,FWD,0,2019-20
Miguel Almirón,0,0,12,0,26.8,266,96,1,0,5.2,8.2,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,30412,1,1,17.0,2,-225,826,1051,58,True,0,Wolves,Newcastle,MID,0,2019-20
Mohamed Elneny,0,0,0,0,0.0,20,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,57216,2,2,0.0,0,1879,6905,5026,43,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Mohamed Elyounoussi,0,0,0,0,0.0,322,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,1982,9,0,0.0,0,-18,8,26,53,True,0,Leicester,Southampton,MID,0,2019-20
Mohamed Salah,0,0,25,0,15.3,191,94,1,1,15.3,45.0,2019-10-27T16:30:00Z,84,0,0,0,0,10,0,2096834,1,2,93.0,7,-114968,23153,138121,124,True,0,Spurs,Liverpool,MID,0,2019-20
Moise Kean,0,0,0,0,0.0,496,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,119277,2,3,0.0,0,-3055,1095,4150,65,False,0,Brighton,Everton,FWD,0,2019-20
Morgan Gibbs-White,0,0,0,0,0.0,416,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,5029,1,1,0.0,0,-83,72,155,48,False,0,Newcastle,Wolves,MID,0,2019-20
Morgan Schneiderlin,0,0,0,0,0.0,158,92,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,56014,2,3,0.0,0,-1613,513,2126,45,False,0,Brighton,Everton,MID,0,2019-20
Moritz Leitner,0,0,5,0,2.2,288,97,2,0,0.3,1.0,2019-10-27T16:30:00Z,45,0,0,0,0,10,0,17716,3,1,0.0,1,120,871,751,45,True,0,Man Utd,Norwich,MID,0,2019-20
Moussa Djenepo,0,0,0,0,0.0,438,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,6230,9,0,0.0,0,-526,52,578,52,True,0,Leicester,Southampton,MID,0,2019-20
Moussa Sissoko,0,0,9,0,4.4,349,94,2,0,1.1,6.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,131895,1,2,0.0,1,-6622,1407,8029,49,False,1,Liverpool,Spurs,MID,0,2019-20
Muhamed Bešić,0,0,5,0,0.5,522,100,0,0,0.5,4.0,2019-10-26T14:00:00Z,9,0,0,0,0,10,0,11333,1,1,0.0,1,-192,149,341,45,False,0,West Ham,Sheffield Utd,MID,0,2019-20
N'Golo Kanté,0,0,0,0,0.0,119,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,311683,4,2,0.0,0,-32605,1241,33846,50,False,0,Burnley,Chelsea,MID,0,2019-20
Naby Keita,0,0,0,0,0.0,196,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,13044,1,2,0.0,0,332,580,248,58,True,0,Spurs,Liverpool,MID,0,2019-20
Nacho Monreal,0,0,0,0,0.0,6,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,21568,2,2,0.0,0,-588,13,601,50,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Nampalys Mendy,0,0,0,0,0.0,179,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,54523,9,0,0.0,0,-922,1223,2145,44,False,0,Southampton,Leicester,MID,0,2019-20
Nathaniel Chalobah,0,0,4,0,0.3,374,99,0,0,0.4,4.0,2019-10-26T14:00:00Z,56,0,0,0,0,10,0,14665,0,0,0.0,1,437,949,512,44,True,0,Bournemouth,Watford,MID,0,2019-20
Nathan Aké,0,2,30,1,0.7,59,99,0,0,1.7,16.0,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,880906,0,0,0.0,8,37337,47117,9780,49,False,0,Watford,Bournemouth,DEF,0,2019-20
Nathan Redmond,0,0,11,0,2.6,320,98,9,0,4.3,11.0,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,50003,9,0,29.0,2,-824,1294,2118,63,True,0,Leicester,Southampton,MID,0,2019-20
Neal Maupay,0,3,28,0,26.1,502,92,2,1,9.3,37.4,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,57812,2,3,29.0,9,9278,12933,3655,60,True,0,Everton,Brighton,FWD,0,2019-20
Neil Taylor,0,0,0,0,0.0,24,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,21721,0,3,0.0,0,-1287,214,1501,45,False,0,Man City,Aston Villa,DEF,0,2019-20
Nemanja Matic,0,0,0,0,0.0,247,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,27365,3,1,0.0,0,-1500,155,1655,48,False,0,Norwich,Man Utd,MID,0,2019-20
Nick Pope,0,0,14,0,0.0,93,93,4,0,2.2,21.6,2019-10-26T16:30:00Z,90,0,0,0,0,10,3,1041606,4,2,0.0,1,-8201,13419,21620,47,True,0,Chelsea,Burnley,GK,0,2019-20
Nicolas Pépé,0,0,14,0,67.0,488,91,2,0,10.3,22.6,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,243973,2,2,13.0,2,3825,19496,15671,93,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Nicolás Otamendi,0,0,0,0,0.0,208,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,495620,0,3,0.0,0,-75464,12164,87628,56,True,0,Aston Villa,Man City,DEF,0,2019-20
Oleksandr Zinchenko,0,0,0,0,0.0,206,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,398848,0,3,0.0,0,-149442,1768,151210,54,True,0,Aston Villa,Man City,DEF,0,2019-20
Oliver McBurnie,0,0,0,0,0.0,501,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,8443,1,1,0.0,0,-457,386,843,58,False,0,West Ham,Sheffield Utd,FWD,0,2019-20
Oliver Norwood,0,0,11,0,4.9,302,100,1,0,1.6,11.0,2019-10-26T14:00:00Z,62,0,0,0,0,10,0,19400,1,1,0.0,2,798,1794,996,49,False,0,West Ham,Sheffield Utd,MID,0,2019-20
Oliver Skipp,0,0,0,0,0.0,352,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,34548,1,2,0.0,0,-329,739,1068,44,False,0,Liverpool,Spurs,MID,0,2019-20
Olivier Giroud,0,0,2,0,4.9,110,93,2,0,0.9,0.0,2019-10-26T16:30:00Z,20,0,0,0,0,10,0,78552,4,2,4.0,1,-910,460,1370,67,False,0,Burnley,Chelsea,FWD,0,2019-20
Onel Hernández,0,0,16,0,1.0,284,97,1,1,10.1,37.2,2019-10-27T16:30:00Z,45,0,0,0,0,10,0,3499,3,1,63.0,6,43,91,48,53,True,0,Man Utd,Norwich,MID,0,2019-20
Oriol Romeu,0,0,12,0,3.4,328,98,9,0,2.2,19.0,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,77446,9,0,0.0,2,-1675,1322,2997,45,True,0,Leicester,Southampton,MID,0,2019-20
Pablo Fornals,0,0,8,0,14.3,399,100,0,0,2.3,6.2,2019-10-26T14:00:00Z,12,0,0,0,0,10,0,21997,1,1,2.0,1,-535,157,692,61,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Pablo Zabaleta,0,0,15,0,13.8,379,100,1,0,4.0,20.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,37605,1,1,6.0,2,-549,457,1006,43,True,0,Sheffield Utd,West Ham,DEF,0,2019-20
Pascal Groß,0,0,20,0,2.5,49,92,1,1,4.5,33.8,2019-10-26T14:00:00Z,64,0,0,0,0,10,0,43201,2,3,9.0,7,2437,3896,1459,64,True,0,Everton,Brighton,MID,0,2019-20
Patrick Cutrone,0,0,0,0,0.0,487,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,46427,1,1,0.0,0,-445,1079,1524,57,False,0,Newcastle,Wolves,FWD,0,2019-20
Patrick Roberts,0,0,0,0,0.0,435,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,4297,3,1,0.0,0,-112,22,134,53,True,0,Man Utd,Norwich,MID,0,2019-20
Patrick van Aanholt,0,0,12,0,26.8,123,91,2,0,6.4,18.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,850342,2,2,19.0,1,16034,36244,20210,56,False,0,Arsenal,Crystal Palace,DEF,0,2019-20
Paulo Gazzaniga,0,3,39,0,10.0,341,94,2,0,9.8,88.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,12,80711,1,2,0.0,8,4302,10844,6542,44,False,0,Liverpool,Spurs,GK,0,2019-20
Paul Dummett,0,0,0,0,0.0,255,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,21036,1,1,0.0,0,-985,181,1166,45,True,0,Wolves,Newcastle,DEF,0,2019-20
Paul Pogba,0,0,0,0,0.0,238,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,248907,3,1,0.0,0,-8432,320,8752,84,False,0,Norwich,Man Utd,MID,0,2019-20
Pedro Neto,0,0,3,0,5.8,528,96,0,0,1.6,2.2,2019-10-27T14:00:00Z,20,0,0,0,0,10,0,2519,1,1,8.0,1,-167,7,174,50,False,0,Newcastle,Wolves,MID,0,2019-20
Pedro Obiang,0,0,0,0,0.0,400,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,3252,1,1,0.0,0,-54,10,64,45,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Pedro,0,0,0,0,0.0,114,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,94316,4,2,0.0,0,-2758,308,3066,69,False,0,Burnley,Chelsea,MID,0,2019-20
Philip Billing,0,0,8,1,1.0,476,99,0,0,2.9,16.6,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,12324,0,0,11.0,2,-3,579,582,50,False,1,Watford,Bournemouth,MID,0,2019-20
Philip Heise,0,0,0,0,0.0,484,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,52343,3,1,0.0,0,-660,740,1400,40,True,0,Man Utd,Norwich,DEF,0,2019-20
Phil Bardsley,0,0,0,0,0.0,86,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,9354,4,2,0.0,0,-160,47,207,43,True,0,Chelsea,Burnley,DEF,0,2019-20
Phil Foden,0,0,7,0,38.6,220,95,0,0,9.8,19.0,2019-10-26T11:30:00Z,14,0,0,0,0,10,0,21637,0,3,40.0,1,-275,322,597,52,True,0,Aston Villa,Man City,MID,0,2019-20
Phil Jagielka,0,0,0,0,0.0,444,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,28615,1,1,0.0,0,-780,208,988,43,False,0,West Ham,Sheffield Utd,DEF,0,2019-20
Phil Jones,0,0,0,0,0.0,231,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,9366,3,1,0.0,0,-48,107,155,48,False,0,Norwich,Man Utd,DEF,0,2019-20
Pierre-Emerick Aubameyang,0,0,5,0,12.4,11,91,2,0,2.4,1.0,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,2024573,2,2,11.0,2,52748,105976,53228,111,True,0,Crystal Palace,Arsenal,FWD,0,2019-20
Pierre-Emile Højbjerg,0,0,10,0,33.8,325,98,9,0,4.7,13.0,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,32231,9,0,0.0,2,2597,3767,1170,48,True,0,Leicester,Southampton,MID,0,2019-20
Pontus Dahlberg,0,0,0,0,0.0,367,99,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,9296,0,0,0.0,0,-112,34,146,44,True,0,Bournemouth,Watford,GK,0,2019-20
Rachid Ghezzal,0,0,0,0,0.0,173,98,0,0,0.0,0.0,2019-10-25T19:00:00Z,0,0,0,0,0,10,0,2441,9,0,0.0,0,-47,3,50,52,False,0,Southampton,Leicester,MID,0,2019-20
Rafael Camacho,0,0,0,0,0.0,201,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,412,1,2,0.0,0,-10,5,15,45,True,0,Spurs,Liverpool,MID,0,2019-20
Raheem Sterling,0,3,36,1,37.3,214,95,0,1,15.9,39.0,2019-10-26T11:30:00Z,75,0,0,0,0,10,0,2657386,0,3,83.0,11,16083,70951,54868,121,True,0,Aston Villa,Man City,MID,0,2019-20
Ralf Fährmann,0,0,0,0,0.0,449,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,24756,3,1,0.0,0,-480,21,501,44,True,0,Man Utd,Norwich,GK,0,2019-20
Ravel Morrison,0,0,0,0,0.0,456,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,6580,1,1,0.0,0,-159,80,239,47,False,0,West Ham,Sheffield Utd,MID,0,2019-20
Raúl Jiménez,0,0,14,0,32.3,409,96,1,0,5.8,12.2,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,742833,1,1,13.0,2,105340,118427,13087,71,False,0,Newcastle,Wolves,FWD,0,2019-20
Reece James,0,0,7,0,1.3,506,93,2,0,2.5,15.2,2019-10-26T16:30:00Z,27,0,0,0,0,10,0,6136,4,2,8.0,0,-343,251,594,50,False,0,Burnley,Chelsea,DEF,0,2019-20
Reiss Nelson,0,0,0,0,0.0,489,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,7691,2,2,0.0,0,-424,10,434,53,True,0,Crystal Palace,Arsenal,MID,0,2019-20
Rhian Brewster,0,0,0,0,0.0,464,94,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,41914,1,2,0.0,0,-352,1758,2110,44,True,0,Spurs,Liverpool,FWD,0,2019-20
Ricardo Pereira,0,0,22,1,7.4,159,98,0,0,3.6,24.8,2019-10-25T19:00:00Z,90,0,0,0,0,10,0,901347,9,0,4.0,6,82443,102501,20058,62,False,0,Southampton,Leicester,DEF,0,2019-20
Richard Stearman,0,0,0,0,0.0,296,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,179774,1,1,0.0,0,-2088,1944,4032,40,False,0,West Ham,Sheffield Utd,DEF,0,2019-20
Richarlison,1,0,19,0,23.8,150,92,3,0,6.0,4.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,463246,2,3,32.0,5,2969,22098,19129,79,False,0,Brighton,Everton,MID,0,2019-20
Riyad Mahrez,0,0,0,0,0.0,217,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,460633,0,3,0.0,0,-143504,11006,154510,86,True,0,Aston Villa,Man City,MID,0,2019-20
Robbie Brady,2,0,21,0,34.7,98,93,0,0,7.1,35.8,2019-10-26T16:30:00Z,6,0,0,0,0,10,0,1947,4,2,0.0,6,51,115,64,55,True,1,Chelsea,Burnley,MID,0,2019-20
Kenedy,0,0,0,0,0.0,462,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,2658,4,2,0.0,0,-44,3,47,53,False,0,Burnley,Chelsea,MID,0,2019-20
Roberto Firmino,0,0,1,0,14.8,187,94,1,0,14.3,15.2,2019-10-27T16:30:00Z,90,0,0,0,0,10,0,882607,1,2,113.0,2,-20981,26251,47232,96,True,0,Spurs,Liverpool,FWD,0,2019-20
Roberto Jiménez,0,0,13,0,0.0,450,100,1,0,1.9,19.0,2019-10-26T14:00:00Z,90,0,0,0,0,10,2,58562,1,1,0.0,2,16022,17414,1392,44,True,0,Sheffield Utd,West Ham,GK,0,2019-20
Roberto Pereyra,0,0,1,1,4.4,369,99,0,0,3.1,11.6,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,61950,0,0,15.0,2,-4793,304,5097,57,True,1,Bournemouth,Watford,MID,0,2019-20
Robert Snodgrass,0,2,27,0,36.5,393,100,1,1,10.8,39.2,2019-10-26T14:00:00Z,85,0,0,0,0,10,0,10546,1,1,32.0,9,-267,73,340,52,True,0,Sheffield Utd,West Ham,MID,0,2019-20
Rob Holding,0,0,0,0,0.0,10,91,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,10834,2,2,0.0,0,-288,381,669,45,True,0,Crystal Palace,Arsenal,DEF,0,2019-20
Rodri,0,0,0,0,0.0,443,95,0,0,0.0,0.0,2019-10-26T11:30:00Z,0,0,0,0,0,10,0,94963,0,3,0.0,0,-14476,1881,16357,55,True,0,Aston Villa,Man City,MID,0,2019-20
Rolando Aarons,0,0,0,0,0.0,499,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,2523,1,1,0.0,0,-62,7,69,49,True,0,Wolves,Newcastle,MID,0,2019-20
Romain Saïss,0,1,20,0,26.0,407,96,1,0,6.5,37.4,2019-10-27T14:00:00Z,90,0,0,0,0,10,0,28615,1,1,2.0,2,-1206,751,1957,44,False,1,Newcastle,Wolves,DEF,0,2019-20
Romelu Lukaku,0,0,0,0,0.0,232,97,0,0,0.0,0.0,2019-10-27T16:30:00Z,0,0,0,0,0,10,0,23764,3,1,0.0,0,-128,78,206,85,False,0,Norwich,Man Utd,FWD,0,2019-20
Ross Barkley,0,0,0,0,0.0,117,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,119806,4,2,0.0,0,-9232,275,9507,56,False,0,Burnley,Chelsea,MID,0,2019-20
Ruben Loftus-Cheek,0,0,0,0,0.0,115,93,0,0,0.0,0.0,2019-10-26T16:30:00Z,0,0,0,0,0,10,0,3918,4,2,0.0,0,-30,49,79,64,False,0,Burnley,Chelsea,MID,0,2019-20
Rui Patrício,0,0,9,0,0.0,411,96,1,0,0.9,9.4,2019-10-27T14:00:00Z,90,0,0,0,0,10,1,881054,1,1,0.0,2,41434,55599,14165,52,False,0,Newcastle,Wolves,GK,0,2019-20
Ryan Bennett,0,0,0,0,0.0,404,96,0,0,0.0,0.0,2019-10-27T14:00:00Z,0,0,0,0,0,10,0,29678,1,1,0.0,0,-2607,41,2648,49,False,0,Newcastle,Leicester,DEF,0,2019-20
Ryan Bertrand,0,0,-8,0,0.0,305,98,9,0,0.0,0.0,2019-10-25T19:00:00Z,11,0,0,0,1,10,0,40653,9,0,0.0,-6,-420,586,1006,48,True,0,Leicester,Southampton,DEF,0,2019-20
Ryan Fraser,0,0,14,1,37.1,75,99,0,0,7.8,12.2,2019-10-26T14:00:00Z,90,0,0,0,0,10,0,270975,0,0,29.0,3,-8380,2532,10912,71,False,0,Watford,Bournemouth,MID,0,2019-20
Ryan Fredericks,0,0,0,0,0.0,380,100,0,0,0.0,0.0,2019-10-26T14:00:00Z,0,0,0,0,0,10,0,102415,1,1,0.0,0,17440,21261,3821,45,True,0,Sheffield Utd,West Ham,DEF,0,2019-20
